GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022400087,1610612743,Nuggets,DEN,Denver,240.000000:00,0.598,0.402,0.404,0.077,0.404,0.087,0.192,0.221,0.327,0.429,0.571,0.786,0.214,0.571,0.429
0022400087,1610612746,Clippers,LAC,LA,240.000000:00,0.598,0.402,0.514,0.037,0.33,0.083,0.156,0.11,0.477,0.75,0.25,0.75,0.25,0.75,0.25
0022400088,1610612748,Heat,MIA,Miami,240.000000:00,0.605,0.395,0.456,0.053,0.368,0.158,0.175,0.211,0.404,0.769,0.231,0.929,0.071,0.825,0.175
0022400088,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.539,0.461,0.491,0.057,0.368,0.123,0.142,0.104,0.434,0.462,0.538,0.615,0.385,0.513,0.487
0022400089,1610612738,Celtics,BOS,Boston,240.000000:00,0.467,0.533,0.258,0.032,0.532,0.04,0.21,0.121,0.226,0.313,0.688,0.636,0.364,0.5,0.5
0022400089,1610612765,Pistons,DET,Detroit,240.000000:00,0.557,0.443,0.492,0.017,0.356,0.178,0.153,0.093,0.475,0.552,0.448,0.786,0.214,0.628,0.372
0022400090,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.557,0.443,0.43,0.059,0.4,0.17,0.17,0.141,0.37,0.552,0.448,0.611,0.389,0.574,0.426
0022400090,1610612764,Wizards,WAS,Washington,240.000000:00,0.552,0.448,0.379,0.034,0.388,0.103,0.233,0.129,0.345,0.591,0.409,0.8,0.2,0.676,0.324
0022400091,1610612741,Bulls,CHI,Chicago,240.000000:00,0.424,0.576,0.358,0.042,0.474,0.211,0.168,0.105,0.316,0.529,0.471,0.933,0.067,0.719,0.281
0022400091,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.626,0.374,0.649,0.088,0.211,0.14,0.14,0.184,0.561,0.405,0.595,0.75,0.25,0.467,0.533
0022400092,1610612753,Magic,ORL,Orlando,240.000000:00,0.448,0.552,0.36,0.054,0.459,0.072,0.18,0.153,0.306,0.35,0.65,0.824,0.176,0.568,0.432
0022400092,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.605,0.395,0.532,0.032,0.315,0.194,0.153,0.242,0.5,0.758,0.242,1.0,0.0,0.826,0.174
0022400093,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.554,0.446,0.446,0.018,0.375,0.188,0.179,0.241,0.429,0.68,0.32,0.857,0.143,0.744,0.256
0022400093,1610612761,Raptors,TOR,Toronto,240.000000:00,0.678,0.322,0.614,0.059,0.297,0.238,0.089,0.198,0.554,0.613,0.387,1.0,0.0,0.707,0.293
0022400094,1610612745,Rockets,HOU,Houston,240.000000:00,0.554,0.446,0.472,0.075,0.368,0.123,0.16,0.16,0.396,0.52,0.48,0.615,0.385,0.553,0.447
0022400094,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.747,0.253,0.569,0.073,0.22,0.083,0.211,0.101,0.495,0.581,0.419,0.625,0.375,0.59,0.41
0022400095,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.559,0.441,0.471,0.098,0.382,0.039,0.147,0.108,0.373,0.542,0.458,0.692,0.308,0.595,0.405
0022400095,1610612756,Suns,PHX,Phoenix,240.000000:00,0.513,0.488,0.386,0.088,0.368,0.158,0.246,0.061,0.298,0.636,0.364,0.857,0.143,0.722,0.278
0022400096,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.63,0.37,0.519,0.061,0.321,0.122,0.16,0.107,0.458,0.588,0.412,0.857,0.143,0.667,0.333
0022400096,1610612758,Kings,SAC,Sacramento,240.000000:00,0.5,0.5,0.472,0.016,0.354,0.244,0.173,0.197,0.457,0.7,0.3,0.733,0.267,0.711,0.289
0022400097,1610612754,Pacers,IND,Indiana,265.000000:00,0.619,0.381,0.456,0.053,0.342,0.088,0.202,0.167,0.404,0.654,0.346,0.846,0.154,0.718,0.282
0022400097,1610612755,76ers,PHI,Philadelphia,265.000000:00,0.571,0.429,0.525,0.034,0.28,0.136,0.195,0.263,0.492,0.226,0.774,0.727,0.273,0.357,0.643
0022400098,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.554,0.446,0.451,0.118,0.294,0.069,0.255,0.127,0.333,0.478,0.522,0.9,0.1,0.606,0.394
0022400098,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.505,0.495,0.4,0.07,0.417,0.113,0.183,0.183,0.33,0.478,0.522,0.75,0.25,0.59,0.41
0022400099,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.67,0.33,0.583,0.136,0.233,0.126,0.184,0.233,0.447,0.567,0.433,0.875,0.125,0.632,0.368
0022400099,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.624,0.376,0.464,0.032,0.336,0.152,0.2,0.168,0.432,0.517,0.483,0.714,0.286,0.581,0.419
0022400100,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.659,0.341,0.5,0.019,0.288,0.087,0.212,0.144,0.481,0.538,0.462,1.0,0.0,0.667,0.333
0022400100,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.551,0.449,0.438,0.031,0.375,0.055,0.188,0.219,0.406,0.5,0.5,0.75,0.25,0.591,0.409
0022400101,1610612744,Warriors,GSW,Golden State,240.000000:00,0.511,0.489,0.462,0.096,0.404,0.183,0.135,0.192,0.365,0.375,0.625,0.714,0.286,0.5,0.5
0022400101,1610612746,Clippers,LAC,LA,240.000000:00,0.644,0.356,0.571,0.036,0.268,0.107,0.161,0.188,0.536,0.563,0.438,0.9,0.1,0.643,0.357
0022400102,1610612753,Magic,ORL,Orlando,240.000000:00,0.506,0.494,0.437,0.101,0.328,0.059,0.235,0.084,0.336,0.577,0.423,0.846,0.154,0.667,0.333
0022400102,1610612754,Pacers,IND,Indiana,240.000000:00,0.67,0.33,0.487,0.07,0.339,0.07,0.174,0.148,0.417,0.571,0.429,0.692,0.308,0.61,0.39
0022400103,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.506,0.494,0.403,0.034,0.378,0.185,0.218,0.185,0.37,0.792,0.208,0.867,0.133,0.821,0.179
0022400103,1610612764,Wizards,WAS,Washington,240.000000:00,0.516,0.484,0.331,0.066,0.521,0.14,0.149,0.132,0.264,0.5,0.5,0.667,0.333,0.585,0.415
0022400104,1610612738,Celtics,BOS,Boston,240.000000:00,0.46,0.54,0.42,0.084,0.454,0.218,0.126,0.168,0.336,0.48,0.52,0.667,0.333,0.558,0.442
0022400104,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.622,0.378,0.537,0.13,0.222,0.093,0.241,0.176,0.407,0.414,0.586,0.75,0.25,0.486,0.514
0022400105,1610612748,Heat,MIA,Miami,240.000000:00,0.466,0.534,0.434,0.038,0.425,0.17,0.142,0.198,0.396,0.435,0.565,0.933,0.067,0.632,0.368
0022400105,1610612765,Pistons,DET,Detroit,240.000000:00,0.582,0.418,0.429,0.061,0.429,0.173,0.143,0.133,0.367,0.19,0.81,0.714,0.286,0.4,0.6
0022400106,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.561,0.439,0.491,0.018,0.327,0.155,0.182,0.127,0.473,0.407,0.593,0.833,0.167,0.538,0.462
0022400106,1610612752,Knicks,NYK,New York,240.000000:00,0.689,0.311,0.596,0.077,0.26,0.096,0.144,0.125,0.519,0.419,0.581,1.0,0.0,0.55,0.45
0022400107,1610612743,Nuggets,DEN,Denver,265.000000:00,0.792,0.208,0.598,0.063,0.213,0.142,0.189,0.157,0.535,0.526,0.474,1.0,0.0,0.617,0.383
0022400107,1610612761,Raptors,TOR,Toronto,265.000000:00,0.679,0.321,0.624,0.032,0.24,0.16,0.136,0.176,0.592,0.538,0.462,0.9,0.1,0.612,0.388
0022400108,1610612741,Bulls,CHI,Chicago,240.000000:00,0.47,0.53,0.317,0.032,0.595,0.087,0.087,0.159,0.286,0.65,0.35,0.92,0.08,0.8,0.2
0022400108,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.613,0.387,0.602,0.033,0.341,0.187,0.057,0.065,0.569,0.703,0.297,0.786,0.214,0.725,0.275
0022400109,1610612745,Rockets,HOU,Houston,240.000000:00,0.565,0.435,0.377,0.094,0.425,0.094,0.198,0.198,0.283,0.5,0.5,0.667,0.333,0.571,0.429
0022400109,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.621,0.379,0.535,0.0,0.297,0.04,0.168,0.188,0.535,0.63,0.37,0.5,0.5,0.595,0.405
0022400110,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.589,0.411,0.582,0.036,0.3,0.182,0.118,0.082,0.545,0.594,0.406,0.727,0.273,0.628,0.372
0022400110,1610612762,Jazz,UTA,Utah,240.000000:00,0.62,0.38,0.471,0.02,0.294,0.225,0.235,0.196,0.451,0.625,0.375,0.9,0.1,0.706,0.294
0022400111,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.66,0.34,0.476,0.076,0.4,0.076,0.124,0.124,0.4,0.56,0.44,0.786,0.214,0.641,0.359
0022400111,1610612756,Suns,PHX,Phoenix,240.000000:00,0.586,0.414,0.532,0.147,0.303,0.193,0.165,0.183,0.385,0.379,0.621,0.909,0.091,0.525,0.475
0022400112,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.735,0.265,0.633,0.102,0.122,0.041,0.245,0.204,0.531,0.452,0.548,0.75,0.25,0.486,0.514
0022400112,1610612758,Kings,SAC,Sacramento,240.000000:00,0.568,0.432,0.414,0.162,0.378,0.099,0.207,0.162,0.252,0.478,0.522,1.0,0.0,0.676,0.324
0022400113,1610612743,Nuggets,DEN,Denver,265.000000:00,0.697,0.303,0.458,0.069,0.271,0.097,0.271,0.076,0.389,0.606,0.394,0.846,0.154,0.674,0.326
0022400113,1610612751,Nets,BKN,Brooklyn,265.000000:00,0.458,0.542,0.417,0.029,0.432,0.065,0.151,0.022,0.388,0.69,0.31,0.85,0.15,0.755,0.245
0022400114,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.581,0.419,0.483,0.05,0.4,0.167,0.117,0.208,0.433,0.483,0.517,0.688,0.313,0.556,0.444
0022400114,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.494,0.506,0.351,0.018,0.5,0.088,0.149,0.044,0.333,0.9,0.1,0.789,0.211,0.846,0.154
0022400115,1610612758,Kings,SAC,Sacramento,240.000000:00,0.663,0.337,0.708,0.195,0.212,0.088,0.08,0.212,0.513,0.45,0.55,1.0,0.0,0.542,0.458
0022400115,1610612762,Jazz,UTA,Utah,240.000000:00,0.461,0.539,0.438,0.042,0.438,0.104,0.125,0.135,0.396,0.476,0.524,1.0,0.0,0.686,0.314
0022400116,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.703,0.297,0.585,0.094,0.255,0.057,0.16,0.047,0.491,0.452,0.548,1.0,0.0,0.575,0.425
0022400116,1610612744,Warriors,GSW,Golden State,240.000000:00,0.526,0.474,0.403,0.032,0.508,0.177,0.089,0.274,0.371,0.56,0.44,0.952,0.048,0.739,0.261
0022400117,1610612761,Raptors,TOR,Toronto,240.000000:00,0.692,0.308,0.647,0.045,0.203,0.203,0.15,0.165,0.602,0.651,0.349,1.0,0.0,0.712,0.288
0022400117,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.521,0.479,0.42,0.072,0.435,0.101,0.145,0.21,0.348,0.414,0.586,0.95,0.05,0.633,0.367
0022400118,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.577,0.423,0.582,0.075,0.381,0.194,0.037,0.231,0.507,0.59,0.41,0.824,0.176,0.661,0.339
0022400118,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.636,0.364,0.582,0.073,0.164,0.236,0.255,0.109,0.509,0.563,0.438,0.5,0.5,0.553,0.447
0022400119,1610612738,Celtics,BOS,Boston,265.000000:00,0.477,0.523,0.379,0.045,0.432,0.159,0.189,0.136,0.333,0.36,0.64,0.737,0.263,0.523,0.477
0022400119,1610612754,Pacers,IND,Indiana,265.000000:00,0.635,0.365,0.519,0.059,0.333,0.215,0.148,0.148,0.459,0.543,0.457,0.933,0.067,0.66,0.34
0022400120,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.646,0.354,0.526,0.063,0.253,0.158,0.221,0.242,0.463,0.4,0.6,0.875,0.125,0.515,0.485
0022400120,1610612765,Pistons,DET,Detroit,240.000000:00,0.538,0.462,0.4,0.019,0.429,0.219,0.171,0.143,0.381,0.524,0.476,0.8,0.2,0.639,0.361
0022400121,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.589,0.411,0.55,0.0,0.3,0.1,0.15,0.183,0.55,0.576,0.424,0.75,0.25,0.622,0.378
0022400121,1610612764,Wizards,WAS,Washington,240.000000:00,0.573,0.427,0.466,0.045,0.361,0.188,0.173,0.15,0.421,0.613,0.387,0.813,0.188,0.681,0.319
0022400122,1610612748,Heat,MIA,Miami,240.000000:00,0.506,0.494,0.374,0.019,0.477,0.047,0.15,0.037,0.355,0.55,0.45,0.941,0.059,0.73,0.27
0022400122,1610612752,Knicks,NYK,New York,240.000000:00,0.512,0.488,0.379,0.017,0.466,0.06,0.155,0.095,0.362,0.636,0.364,0.889,0.111,0.75,0.25
0022400123,1610612741,Bulls,CHI,Chicago,240.000000:00,0.595,0.405,0.451,0.059,0.382,0.176,0.167,0.127,0.392,0.609,0.391,0.692,0.308,0.639,0.361
0022400123,1610612753,Magic,ORL,Orlando,240.000000:00,0.465,0.535,0.485,0.101,0.333,0.182,0.182,0.152,0.384,0.625,0.375,0.909,0.091,0.714,0.286
0022400124,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.488,0.513,0.437,0.05,0.378,0.109,0.185,0.261,0.387,0.5,0.5,0.933,0.067,0.659,0.341
0022400124,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.667,0.333,0.566,0.019,0.226,0.104,0.208,0.17,0.547,0.667,0.333,0.875,0.125,0.711,0.289
0022400125,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.576,0.424,0.495,0.043,0.387,0.151,0.118,0.183,0.452,0.522,0.478,0.833,0.167,0.629,0.371
0022400125,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.539,0.461,0.457,0.0,0.486,0.276,0.057,0.257,0.457,0.458,0.542,1.0,0.0,0.683,0.317
0022400126,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.6,0.4,0.494,0.112,0.371,0.09,0.135,0.135,0.382,0.636,0.364,0.909,0.091,0.727,0.273
0022400126,1610612744,Warriors,GSW,Golden State,240.000000:00,0.563,0.437,0.538,0.0,0.375,0.096,0.087,0.135,0.538,0.786,0.214,0.769,0.231,0.78,0.22
0022400127,1610612746,Clippers,LAC,LA,240.000000:00,0.6,0.4,0.533,0.038,0.371,0.21,0.095,0.2,0.495,0.571,0.429,0.769,0.231,0.634,0.366
0022400127,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.641,0.359,0.509,0.057,0.396,0.113,0.094,0.17,0.453,0.37,0.63,0.643,0.357,0.463,0.537
0022400128,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.563,0.438,0.646,0.061,0.273,0.273,0.081,0.313,0.586,0.375,0.625,0.889,0.111,0.488,0.512
0022400128,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.659,0.341,0.574,0.016,0.197,0.164,0.23,0.115,0.557,0.543,0.457,0.875,0.125,0.605,0.395
0022400129,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.647,0.353,0.569,0.137,0.294,0.127,0.137,0.157,0.431,0.517,0.483,0.6,0.4,0.538,0.462
0022400129,1610612745,Rockets,HOU,Houston,240.000000:00,0.649,0.351,0.593,0.056,0.222,0.167,0.185,0.194,0.537,0.469,0.531,0.75,0.25,0.525,0.475
0022400130,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.533,0.467,0.491,0.038,0.34,0.226,0.17,0.33,0.453,0.577,0.423,0.833,0.167,0.658,0.342
0022400130,1610612762,Jazz,UTA,Utah,240.000000:00,0.61,0.39,0.568,0.023,0.239,0.114,0.193,0.08,0.545,0.52,0.48,0.857,0.143,0.594,0.406
0022400131,1610612746,Clippers,LAC,LA,240.000000:00,0.624,0.376,0.555,0.05,0.303,0.134,0.143,0.16,0.504,0.576,0.424,0.667,0.333,0.6,0.4
0022400131,1610612756,Suns,PHX,Phoenix,240.000000:00,0.524,0.476,0.384,0.032,0.432,0.168,0.184,0.2,0.352,0.542,0.458,0.889,0.111,0.69,0.31
0022400132,1610612738,Celtics,BOS,Boston,240.000000:00,0.512,0.488,0.452,0.0,0.315,0.169,0.234,0.194,0.452,0.393,0.607,0.769,0.231,0.512,0.488
0022400132,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.473,0.527,0.422,0.018,0.523,0.055,0.055,0.11,0.404,0.304,0.696,0.684,0.316,0.476,0.524
0022400133,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.563,0.437,0.483,0.1,0.375,0.167,0.142,0.192,0.383,0.483,0.517,0.733,0.267,0.568,0.432
0022400133,1610612753,Magic,ORL,Orlando,240.000000:00,0.633,0.367,0.55,0.037,0.303,0.193,0.147,0.156,0.514,0.533,0.467,0.909,0.091,0.634,0.366
0022400134,1610612752,Knicks,NYK,New York,240.000000:00,0.624,0.376,0.531,0.094,0.422,0.18,0.047,0.234,0.438,0.529,0.471,0.722,0.278,0.596,0.404
0022400134,1610612765,Pistons,DET,Detroit,240.000000:00,0.58,0.42,0.612,0.102,0.337,0.163,0.051,0.122,0.51,0.433,0.567,0.909,0.091,0.561,0.439
