GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
22300009,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.745,0.255,0.71,0.113,0.145,0.121,0.145,0.177,0.597,0.568,0.432,1.0,0.0,0.62,0.38
22300010,1610612738,Celtics,BOS,Boston,240.000000:00,0.447,0.553,0.364,0.099,0.471,0.099,0.165,0.149,0.264,0.591,0.409,0.842,0.158,0.707,0.293
22300010,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.565,0.435,0.43,0.131,0.421,0.121,0.15,0.019,0.299,0.565,0.435,0.867,0.133,0.684,0.316
22300011,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.667,0.333,0.515,0.119,0.238,0.059,0.248,0.04,0.396,0.231,0.769,0.75,0.25,0.353,0.647
22300011,1610612745,Rockets,HOU,Houston,240.000000:00,0.602,0.398,0.5,0.077,0.288,0.087,0.212,0.26,0.423,0.462,0.538,0.8,0.2,0.556,0.444
22300012,1610612762,Jazz,UTA,Utah,240.000000:00,0.513,0.487,0.362,0.016,0.425,0.134,0.213,0.134,0.346,0.565,0.435,0.833,0.167,0.683,0.317
22300012,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.525,0.475,0.446,0.05,0.471,0.116,0.083,0.198,0.397,0.37,0.63,0.684,0.316,0.5,0.5
22300013,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.69,0.31,0.564,0.137,0.256,0.051,0.179,0.137,0.427,0.455,0.545,0.8,0.2,0.535,0.465
22300013,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.63,0.37,0.564,0.182,0.327,0.164,0.109,0.191,0.382,0.645,0.355,0.75,0.25,0.674,0.326
22300014,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.571,0.429,0.444,0.097,0.396,0.104,0.16,0.139,0.347,0.469,0.531,0.789,0.211,0.588,0.412
22300014,1610612746,Clippers,LAC,LA,240.000000:00,0.693,0.307,0.556,0.063,0.19,0.119,0.254,0.103,0.492,0.4,0.6,0.875,0.125,0.488,0.512
22300015,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.679,0.321,0.492,0.066,0.295,0.164,0.213,0.123,0.426,0.567,0.433,0.833,0.167,0.643,0.357
22300015,1610612756,Suns,PHX,Phoenix,240.000000:00,0.606,0.394,0.454,0.017,0.378,0.151,0.168,0.076,0.437,0.333,0.667,0.867,0.133,0.524,0.476
22300016,1610612758,Kings,SAC,Sacramento,240.000000:00,0.484,0.516,0.476,0.038,0.371,0.124,0.152,0.219,0.438,0.68,0.32,0.846,0.154,0.737,0.263
22300016,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.655,0.345,0.653,0.061,0.214,0.112,0.133,0.204,0.592,0.469,0.531,1.0,0.0,0.564,0.436
22300017,1610612748,Heat,MIA,Miami,240.000000:00,0.627,0.373,0.577,0.09,0.216,0.117,0.207,0.207,0.486,0.625,0.375,0.75,0.25,0.65,0.35
22300017,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.605,0.395,0.4,0.019,0.429,0.019,0.171,0.086,0.381,0.476,0.524,0.733,0.267,0.583,0.417
22300018,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.621,0.379,0.524,0.143,0.286,0.135,0.19,0.151,0.381,0.545,0.455,0.833,0.167,0.622,0.378
22300018,1610612765,Pistons,DET,Detroit,240.000000:00,0.678,0.322,0.617,0.033,0.25,0.133,0.133,0.142,0.583,0.73,0.27,0.9,0.1,0.766,0.234
22300019,1610612754,Pacers,IND,Indiana,240.000000:00,0.602,0.398,0.53,0.091,0.295,0.159,0.174,0.098,0.439,0.743,0.257,0.462,0.538,0.667,0.333
22300019,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.744,0.256,0.587,0.063,0.143,0.175,0.27,0.032,0.524,0.486,0.514,0.667,0.333,0.512,0.488
22300020,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.541,0.459,0.435,0.016,0.46,0.25,0.105,0.218,0.419,0.333,0.667,0.684,0.316,0.478,0.522
22300020,1610612753,Magic,ORL,Orlando,240.000000:00,0.439,0.561,0.385,0.038,0.462,0.067,0.154,0.154,0.346,0.4,0.6,0.938,0.063,0.639,0.361
22300021,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.677,0.323,0.621,0.184,0.31,0.023,0.069,0.149,0.437,0.63,0.37,0.778,0.222,0.667,0.333
22300021,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.562,0.438,0.504,0.016,0.366,0.252,0.13,0.187,0.488,0.645,0.355,0.933,0.067,0.739,0.261
22300022,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.596,0.404,0.534,0.076,0.321,0.351,0.145,0.237,0.458,0.6,0.4,0.857,0.143,0.673,0.327
22300022,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.533,0.467,0.436,0.073,0.382,0.109,0.182,0.091,0.364,0.625,0.375,0.714,0.286,0.658,0.342
22300023,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.602,0.398,0.525,0.121,0.333,0.091,0.141,0.091,0.404,0.5,0.5,0.909,0.091,0.622,0.378
22300023,1610612762,Jazz,UTA,Utah,240.000000:00,0.547,0.453,0.539,0.052,0.339,0.174,0.122,0.2,0.487,0.516,0.484,0.769,0.231,0.591,0.409
22300024,1610612743,Nuggets,DEN,Denver,240.000000:00,0.685,0.315,0.559,0.036,0.216,0.108,0.225,0.063,0.523,0.645,0.355,0.75,0.25,0.667,0.333
22300024,1610612746,Clippers,LAC,LA,240.000000:00,0.663,0.337,0.444,0.13,0.361,0.12,0.194,0.176,0.315,0.458,0.542,0.769,0.231,0.568,0.432
22300025,1610612744,Warriors,GSW,Golden State,240.000000:00,0.557,0.443,0.475,0.139,0.386,0.069,0.139,0.218,0.337,0.708,0.292,0.846,0.154,0.757,0.243
22300025,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.58,0.42,0.423,0.077,0.404,0.106,0.173,0.192,0.346,0.5,0.5,0.929,0.071,0.667,0.333
22300026,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.568,0.432,0.373,0.075,0.493,0.127,0.134,0.075,0.299,0.56,0.44,0.727,0.273,0.638,0.362
22300026,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.5,0.5,0.355,0.037,0.561,0.075,0.084,0.206,0.318,0.474,0.526,0.95,0.05,0.718,0.282
22300027,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.494,0.506,0.415,0.092,0.508,0.123,0.077,0.092,0.323,0.519,0.481,0.818,0.182,0.653,0.347
22300027,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.714,0.286,0.626,0.141,0.182,0.131,0.192,0.091,0.485,0.419,0.581,0.833,0.167,0.486,0.514
22300028,1610612752,Knicks,NYK,New York,240.000000:00,0.582,0.418,0.483,0.15,0.4,0.033,0.117,0.1,0.333,0.483,0.517,0.75,0.25,0.578,0.422
22300028,1610612764,Wizards,WAS,Washington,240.000000:00,0.61,0.39,0.545,0.081,0.303,0.091,0.152,0.121,0.465,0.593,0.407,0.9,0.1,0.676,0.324
22300029,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.629,0.371,0.483,0.017,0.31,0.19,0.207,0.216,0.466,0.5,0.5,0.833,0.167,0.6,0.4
22300029,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.659,0.341,0.476,0.095,0.31,0.111,0.214,0.127,0.381,0.7,0.3,0.846,0.154,0.744,0.256
22300030,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.744,0.256,0.611,0.093,0.25,0.13,0.139,0.204,0.519,0.455,0.545,0.667,0.333,0.5,0.5
22300030,1610612765,Pistons,DET,Detroit,240.000000:00,0.615,0.385,0.6,0.14,0.27,0.18,0.13,0.16,0.46,0.4,0.6,0.889,0.111,0.513,0.487
22300031,1610612738,Celtics,BOS,Boston,240.000000:00,0.5,0.5,0.481,0.111,0.444,0.139,0.074,0.102,0.37,0.5,0.5,1.0,0.0,0.69,0.31
22300031,1610612761,Raptors,TOR,Toronto,240.000000:00,0.621,0.379,0.571,0.057,0.343,0.114,0.086,0.143,0.514,0.6,0.4,0.917,0.083,0.69,0.31
22300032,1610612758,Kings,SAC,Sacramento,240.000000:00,0.506,0.494,0.434,0.047,0.419,0.124,0.147,0.124,0.388,0.607,0.393,0.778,0.222,0.674,0.326
22300032,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.609,0.391,0.467,0.067,0.375,0.058,0.158,0.208,0.4,0.679,0.321,0.933,0.067,0.767,0.233
22300033,1610612741,Bulls,CHI,Chicago,240.000000:00,0.633,0.367,0.515,0.165,0.309,0.041,0.175,0.196,0.351,0.48,0.52,0.7,0.3,0.543,0.457
22300033,1610612753,Magic,ORL,Orlando,240.000000:00,0.57,0.43,0.524,0.019,0.32,0.039,0.155,0.243,0.505,0.519,0.481,0.909,0.091,0.632,0.368
22300034,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.739,0.261,0.591,0.07,0.313,0.13,0.096,0.113,0.522,0.618,0.382,1.0,0.0,0.717,0.283
22300034,1610612743,Nuggets,DEN,Denver,240.000000:00,0.583,0.417,0.673,0.073,0.273,0.1,0.055,0.091,0.6,0.73,0.27,1.0,0.0,0.787,0.213
22300035,1610612756,Suns,PHX,Phoenix,240.000000:00,0.616,0.384,0.412,0.092,0.412,0.046,0.176,0.13,0.321,0.741,0.259,0.833,0.167,0.778,0.222
22300035,1610612762,Jazz,UTA,Utah,240.000000:00,0.576,0.424,0.422,0.078,0.375,0.047,0.203,0.109,0.344,0.519,0.481,0.813,0.188,0.628,0.372
22300036,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.642,0.358,0.523,0.056,0.336,0.243,0.14,0.252,0.467,0.643,0.357,0.75,0.25,0.675,0.325
22300036,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.584,0.416,0.547,0.105,0.316,0.221,0.137,0.168,0.442,0.269,0.731,1.0,0.0,0.472,0.528
22300037,1610612745,Rockets,HOU,Houston,240.000000:00,0.648,0.352,0.56,0.04,0.3,0.19,0.14,0.16,0.52,0.607,0.393,0.7,0.3,0.632,0.368
22300037,1610612746,Clippers,LAC,LA,240.000000:00,0.59,0.41,0.434,0.094,0.368,0.038,0.198,0.245,0.34,0.478,0.522,0.846,0.154,0.611,0.389
22300038,1610612753,Magic,ORL,Orlando,240.000000:00,0.69,0.31,0.603,0.063,0.286,0.183,0.111,0.246,0.54,0.553,0.447,0.833,0.167,0.62,0.38
22300038,1610612761,Raptors,TOR,Toronto,240.000000:00,0.627,0.373,0.449,0.112,0.393,0.084,0.159,0.121,0.336,0.625,0.375,1.0,0.0,0.763,0.237
22300039,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.674,0.326,0.553,0.066,0.296,0.112,0.151,0.112,0.487,0.476,0.524,0.533,0.467,0.491,0.509
22300039,1610612754,Pacers,IND,Indiana,240.000000:00,0.521,0.479,0.446,0.038,0.42,0.127,0.134,0.121,0.408,0.6,0.4,0.636,0.364,0.614,0.386
22300040,1610612739,Cavaliers,CLE,Cleveland,265.000000:00,0.734,0.266,0.607,0.049,0.221,0.066,0.172,0.115,0.557,0.649,0.351,1.0,0.0,0.717,0.283
22300040,1610612755,76ers,PHI,Philadelphia,265.000000:00,0.635,0.365,0.487,0.05,0.277,0.218,0.235,0.193,0.437,0.31,0.69,0.909,0.091,0.475,0.525
22300041,1610612756,Suns,PHX,Phoenix,240.000000:00,0.776,0.224,0.6,0.05,0.175,0.167,0.225,0.125,0.55,0.528,0.472,1.0,0.0,0.605,0.395
22300041,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.644,0.356,0.449,0.037,0.393,0.047,0.159,0.159,0.411,0.417,0.583,0.714,0.286,0.526,0.474
22300042,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.663,0.337,0.58,0.0,0.252,0.183,0.168,0.16,0.58,0.684,0.316,0.818,0.182,0.714,0.286
22300042,1610612762,Jazz,UTA,Utah,240.000000:00,0.551,0.449,0.545,0.0,0.333,0.081,0.121,0.192,0.545,0.556,0.444,0.909,0.091,0.658,0.342
22300043,1610612738,Celtics,BOS,Boston,240.000000:00,0.618,0.382,0.5,0.083,0.219,0.156,0.281,0.26,0.417,0.5,0.5,0.714,0.286,0.548,0.452
22300043,1610612753,Magic,ORL,Orlando,240.000000:00,0.671,0.329,0.566,0.035,0.292,0.088,0.142,0.124,0.531,0.438,0.563,0.818,0.182,0.535,0.465
22300044,1610612756,Suns,PHX,Phoenix,240.000000:00,0.592,0.408,0.509,0.127,0.3,0.091,0.191,0.218,0.382,0.5,0.5,0.727,0.273,0.564,0.436
22300044,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.588,0.413,0.629,0.09,0.303,0.101,0.067,0.101,0.539,0.5,0.5,0.889,0.111,0.595,0.405
22300045,1610612748,Heat,MIA,Miami,240.000000:00,0.575,0.425,0.49,0.082,0.306,0.184,0.204,0.255,0.408,0.417,0.583,1.0,0.0,0.588,0.412
22300045,1610612752,Knicks,NYK,New York,240.000000:00,0.642,0.358,0.58,0.04,0.3,0.16,0.12,0.14,0.54,0.379,0.621,1.0,0.0,0.538,0.462
22300046,1610612741,Bulls,CHI,Chicago,240.000000:00,0.671,0.329,0.556,0.13,0.333,0.083,0.111,0.185,0.426,0.4,0.6,0.667,0.333,0.476,0.524
22300046,1610612761,Raptors,TOR,Toronto,240.000000:00,0.53,0.47,0.512,0.099,0.322,0.091,0.165,0.124,0.413,0.613,0.387,1.0,0.0,0.727,0.273
22300047,1610612754,Pacers,IND,Indiana,240.000000:00,0.627,0.373,0.485,0.044,0.353,0.096,0.162,0.103,0.441,0.364,0.636,0.75,0.25,0.49,0.51
22300047,1610612765,Pistons,DET,Detroit,240.000000:00,0.8,0.2,0.637,0.088,0.186,0.177,0.177,0.115,0.549,0.444,0.556,0.857,0.143,0.512,0.488
22300048,1610612743,Nuggets,DEN,Denver,240.000000:00,0.681,0.319,0.581,0.163,0.244,0.07,0.174,0.244,0.419,0.48,0.52,0.714,0.286,0.531,0.469
22300048,1610612745,Rockets,HOU,Houston,240.000000:00,0.646,0.354,0.533,0.114,0.343,0.133,0.124,0.114,0.419,0.607,0.393,0.667,0.333,0.625,0.375
22300049,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.663,0.337,0.595,0.031,0.206,0.053,0.198,0.031,0.565,0.538,0.462,0.778,0.222,0.583,0.417
22300049,1610612764,Wizards,WAS,Washington,240.000000:00,0.63,0.37,0.516,0.063,0.352,0.102,0.133,0.063,0.453,0.455,0.545,0.933,0.067,0.604,0.396
22300050,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.598,0.402,0.432,0.054,0.324,0.081,0.243,0.117,0.378,0.583,0.417,0.917,0.083,0.694,0.306
22300050,1610612758,Kings,SAC,Sacramento,240.000000:00,0.65,0.35,0.516,0.048,0.411,0.081,0.073,0.177,0.468,0.344,0.656,0.824,0.176,0.51,0.49
22300051,1610612744,Warriors,GSW,Golden State,240.000000:00,0.481,0.519,0.356,0.102,0.483,0.093,0.161,0.169,0.254,0.857,0.143,0.895,0.105,0.875,0.125
22300051,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.53,0.47,0.589,0.161,0.321,0.116,0.089,0.304,0.429,0.545,0.455,0.833,0.167,0.622,0.378
22300052,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.727,0.273,0.569,0.121,0.259,0.103,0.172,0.103,0.448,0.515,0.485,0.9,0.1,0.605,0.395
22300052,1610612746,Clippers,LAC,LA,240.000000:00,0.598,0.402,0.585,0.132,0.311,0.226,0.104,0.179,0.453,0.581,0.419,0.818,0.182,0.643,0.357
22300053,1610612738,Celtics,BOS,Boston,240.000000:00,0.456,0.544,0.419,0.048,0.508,0.129,0.073,0.105,0.371,0.615,0.385,0.952,0.048,0.766,0.234
22300053,1610612741,Bulls,CHI,Chicago,240.000000:00,0.689,0.311,0.619,0.186,0.278,0.134,0.103,0.165,0.433,0.567,0.433,0.889,0.111,0.641,0.359
22300054,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.573,0.427,0.47,0.035,0.339,0.122,0.191,0.07,0.435,0.593,0.407,0.769,0.231,0.65,0.35
22300054,1610612761,Raptors,TOR,Toronto,240.000000:00,0.644,0.356,0.505,0.175,0.379,0.117,0.117,0.194,0.33,0.538,0.462,1.0,0.0,0.692,0.308
22300055,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.564,0.436,0.419,0.114,0.371,0.114,0.21,0.133,0.305,0.545,0.455,0.692,0.308,0.6,0.4
22300055,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.613,0.387,0.578,0.078,0.305,0.148,0.117,0.094,0.5,0.514,0.486,0.615,0.385,0.54,0.46
22300056,1610612748,Heat,MIA,Miami,240.000000:00,0.681,0.319,0.548,0.048,0.339,0.073,0.113,0.081,0.5,0.529,0.471,1.0,0.0,0.667,0.333
22300056,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.602,0.398,0.519,0.107,0.298,0.122,0.183,0.069,0.412,0.529,0.471,0.615,0.385,0.553,0.447
22300057,1610612752,Knicks,NYK,New York,240.000000:00,0.568,0.432,0.452,0.035,0.391,0.113,0.157,0.2,0.417,0.269,0.731,0.933,0.067,0.512,0.488
22300057,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.652,0.348,0.527,0.066,0.429,0.154,0.044,0.22,0.462,0.417,0.583,0.846,0.154,0.568,0.432
22300058,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.577,0.423,0.358,0.057,0.396,0.047,0.245,0.113,0.302,0.421,0.579,0.714,0.286,0.545,0.455
22300058,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.667,0.333,0.505,0.155,0.32,0.087,0.175,0.204,0.35,0.423,0.577,1.0,0.0,0.595,0.405
22300059,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.618,0.382,0.496,0.083,0.298,0.083,0.207,0.132,0.413,0.467,0.533,0.917,0.083,0.595,0.405
22300059,1610612745,Rockets,HOU,Houston,240.000000:00,0.659,0.341,0.591,0.104,0.209,0.087,0.2,0.096,0.487,0.735,0.265,1.0,0.0,0.786,0.214
22300060,1610612744,Warriors,GSW,Golden State,240.000000:00,0.506,0.494,0.374,0.065,0.415,0.057,0.211,0.106,0.309,0.522,0.478,0.765,0.235,0.625,0.375
22300060,1610612758,Kings,SAC,Sacramento,240.000000:00,0.516,0.484,0.419,0.016,0.363,0.081,0.218,0.21,0.403,0.462,0.538,0.867,0.133,0.61,0.39
22300061,1610612743,Nuggets,DEN,Denver,240.000000:00,0.626,0.374,0.571,0.134,0.353,0.168,0.076,0.168,0.437,0.559,0.441,0.714,0.286,0.604,0.396
22300061,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.678,0.322,0.579,0.037,0.28,0.187,0.14,0.168,0.542,0.419,0.581,1.0,0.0,0.561,0.439
22300062,1610612744,Warriors,GSW,Golden State,240.000000:00,0.574,0.426,0.5,0.077,0.288,0.106,0.212,0.212,0.423,0.462,0.538,0.7,0.3,0.528,0.472
22300062,1610612756,Suns,PHX,Phoenix,240.000000:00,0.653,0.347,0.574,0.13,0.306,0.12,0.12,0.083,0.444,0.387,0.613,1.0,0.0,0.548,0.452
22300063,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.688,0.312,0.618,0.091,0.136,0.173,0.245,0.155,0.527,0.559,0.441,1.0,0.0,0.615,0.385
22300063,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.57,0.43,0.552,0.069,0.284,0.147,0.164,0.103,0.483,0.719,0.281,1.0,0.0,0.791,0.209
22300064,1610612754,Pacers,IND,Indiana,240.000000:00,0.598,0.402,0.503,0.084,0.42,0.224,0.077,0.154,0.42,0.556,0.444,0.9,0.1,0.679,0.321
22300064,1610612764,Wizards,WAS,Washington,240.000000:00,0.75,0.25,0.583,0.017,0.225,0.183,0.192,0.117,0.567,0.571,0.429,0.889,0.111,0.636,0.364
22300065,1610612738,Celtics,BOS,Boston,240.000000:00,0.494,0.506,0.463,0.074,0.333,0.167,0.204,0.13,0.389,0.4,0.6,0.667,0.333,0.486,0.514
22300065,1610612752,Knicks,NYK,New York,240.000000:00,0.577,0.423,0.346,0.115,0.519,0.067,0.135,0.106,0.231,0.611,0.389,0.722,0.278,0.667,0.333
22300066,1610612745,Rockets,HOU,Houston,240.000000:00,0.57,0.43,0.465,0.093,0.419,0.128,0.116,0.163,0.372,0.45,0.55,0.833,0.167,0.594,0.406
22300066,1610612753,Magic,ORL,Orlando,240.000000:00,0.609,0.391,0.569,0.103,0.233,0.043,0.198,0.198,0.466,0.333,0.667,0.889,0.111,0.452,0.548
22300067,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.543,0.457,0.474,0.035,0.447,0.184,0.079,0.228,0.439,0.444,0.556,0.765,0.235,0.568,0.432
22300067,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.679,0.321,0.584,0.088,0.239,0.212,0.177,0.142,0.496,0.697,0.303,0.778,0.222,0.714,0.286
22300068,1610612748,Heat,MIA,Miami,240.000000:00,0.761,0.239,0.563,0.097,0.233,0.117,0.204,0.243,0.466,0.517,0.483,0.875,0.125,0.595,0.405
22300068,1610612765,Pistons,DET,Detroit,240.000000:00,0.652,0.348,0.588,0.196,0.324,0.157,0.088,0.088,0.392,0.633,0.367,0.818,0.182,0.683,0.317
22300069,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.69,0.31,0.553,0.085,0.255,0.128,0.191,0.117,0.468,0.577,0.423,0.625,0.375,0.588,0.412
22300069,1610612761,Raptors,TOR,Toronto,240.000000:00,0.611,0.389,0.454,0.062,0.433,0.351,0.113,0.144,0.392,0.591,0.409,1.0,0.0,0.75,0.25
22300070,1610612741,Bulls,CHI,Chicago,240.000000:00,0.553,0.447,0.519,0.096,0.346,0.077,0.135,0.212,0.423,0.519,0.481,1.0,0.0,0.667,0.333
22300070,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.524,0.476,0.419,0.097,0.46,0.137,0.121,0.129,0.323,0.5,0.5,0.895,0.105,0.667,0.333
22300071,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.624,0.376,0.468,0.054,0.378,0.063,0.153,0.207,0.414,0.346,0.654,0.929,0.071,0.55,0.45
22300071,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.527,0.473,0.5,0.019,0.346,0.019,0.154,0.269,0.481,0.462,0.538,0.917,0.083,0.605,0.395
22300072,1610612758,Kings,SAC,Sacramento,240.000000:00,0.5,0.5,0.431,0.062,0.438,0.077,0.131,0.069,0.369,0.393,0.607,0.947,0.053,0.617,0.383
22300072,1610612762,Jazz,UTA,Utah,240.000000:00,0.692,0.308,0.561,0.0,0.237,0.132,0.202,0.123,0.561,0.5,0.5,0.667,0.333,0.537,0.463
22300073,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.525,0.475,0.508,0.063,0.357,0.151,0.135,0.143,0.444,0.438,0.563,0.667,0.333,0.511,0.489
22300073,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.607,0.393,0.588,0.202,0.277,0.16,0.134,0.134,0.387,0.657,0.343,0.909,0.091,0.717,0.283
22300074,1610612746,Clippers,LAC,LA,240.000000:00,0.622,0.378,0.504,0.033,0.39,0.122,0.106,0.195,0.472,0.774,0.226,0.75,0.25,0.766,0.234
22300074,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.656,0.344,0.613,0.126,0.27,0.126,0.117,0.189,0.486,0.324,0.676,0.9,0.1,0.455,0.545
22300075,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.63,0.37,0.508,0.102,0.28,0.153,0.212,0.144,0.407,0.4,0.6,0.727,0.273,0.488,0.512
