GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
22100010,1610612753,Magic,ORL,Orlando,240:00,0.663,0.337,0.536,0.021,0.278,0.062,0.186,0.072,0.515,0.385,0.615,0.778,0.222,0.486,0.514
22100010,1610612759,Spurs,SAS,San Antonio,240:00,0.694,0.306,0.585,0.114,0.317,0.211,0.098,0.171,0.472,0.528,0.472,1.0,0.0,0.653,0.347
22100011,1610612760,Thunder,OKC,Oklahoma City,240:00,0.615,0.385,0.628,0.093,0.244,0.116,0.128,0.151,0.535,0.481,0.519,0.857,0.143,0.559,0.441
22100011,1610612762,Jazz,UTA,Utah,240:00,0.484,0.516,0.486,0.019,0.393,0.0,0.121,0.121,0.467,0.269,0.731,0.786,0.214,0.45,0.55
22100012,1610612743,Nuggets,DEN,Denver,240:00,0.53,0.47,0.491,0.109,0.464,0.164,0.045,0.245,0.382,0.444,0.556,0.765,0.235,0.568,0.432
22100012,1610612756,Suns,PHX,Phoenix,240:00,0.575,0.425,0.449,0.102,0.429,0.102,0.122,0.224,0.347,0.5,0.5,0.857,0.143,0.639,0.361
22100013,1610612757,Trail Blazers,POR,Portland,240:00,0.624,0.376,0.545,0.066,0.298,0.017,0.157,0.074,0.479,0.394,0.606,1.0,0.0,0.556,0.444
22100013,1610612758,Kings,SAC,Sacramento,240:00,0.554,0.446,0.403,0.032,0.411,0.161,0.185,0.145,0.371,0.4,0.6,0.824,0.176,0.571,0.429
22100014,1610612737,Hawks,ATL,Atlanta,240:00,0.628,0.372,0.531,0.124,0.398,0.097,0.071,0.08,0.407,0.567,0.433,0.933,0.067,0.689,0.311
22100014,1610612742,Mavericks,DAL,Dallas,240:00,0.538,0.462,0.414,0.115,0.448,0.08,0.138,0.161,0.299,0.333,0.667,0.769,0.231,0.516,0.484
22100015,1610612748,Heat,MIA,Miami,240:00,0.635,0.365,0.526,0.088,0.328,0.161,0.146,0.153,0.438,0.444,0.556,0.8,0.2,0.549,0.451
22100015,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.5,0.421,0.021,0.379,0.021,0.2,0.053,0.4,0.5,0.5,0.75,0.25,0.594,0.406
22100016,1610612744,Warriors,GSW,Golden State,240:00,0.627,0.373,0.487,0.052,0.391,0.217,0.122,0.052,0.435,0.5,0.5,0.867,0.133,0.628,0.372
22100016,1610612746,Clippers,LAC,LA,240:00,0.583,0.417,0.496,0.071,0.372,0.177,0.133,0.159,0.425,0.5,0.5,0.714,0.286,0.571,0.429
22100017,1610612739,Cavaliers,CLE,Cleveland,240:00,0.631,0.369,0.607,0.143,0.241,0.071,0.152,0.205,0.464,0.559,0.441,0.778,0.222,0.605,0.395
22100017,1610612766,Hornets,CHA,Charlotte,240:00,0.648,0.352,0.569,0.098,0.317,0.114,0.114,0.276,0.472,0.543,0.457,1.0,0.0,0.667,0.333
22100018,1610612752,Knicks,NYK,New York,240:00,0.386,0.614,0.331,0.066,0.595,0.198,0.074,0.182,0.264,0.6,0.4,0.917,0.083,0.773,0.227
22100018,1610612753,Magic,ORL,Orlando,240:00,0.482,0.518,0.333,0.0,0.531,0.135,0.135,0.115,0.333,0.438,0.563,1.0,0.0,0.727,0.273
22100019,1610612754,Pacers,IND,Indiana,265:00,0.649,0.351,0.552,0.09,0.336,0.037,0.112,0.075,0.463,0.378,0.622,0.933,0.067,0.538,0.462
22100019,1610612764,Wizards,WAS,Washington,265:00,0.596,0.404,0.444,0.089,0.422,0.022,0.133,0.193,0.356,0.4,0.6,0.632,0.368,0.49,0.51
22100020,1610612738,Celtics,BOS,Boston,240:00,0.585,0.415,0.506,0.12,0.398,0.108,0.096,0.108,0.386,0.429,0.571,0.909,0.091,0.594,0.406
22100020,1610612761,Raptors,TOR,Toronto,240:00,0.65,0.35,0.557,0.052,0.261,0.191,0.183,0.235,0.504,0.438,0.563,0.8,0.2,0.524,0.476
22100021,1610612751,Nets,BKN,Brooklyn,240:00,0.568,0.432,0.509,0.158,0.316,0.105,0.175,0.07,0.351,0.655,0.345,0.583,0.417,0.634,0.366
22100021,1610612755,76ers,PHI,Philadelphia,240:00,0.604,0.396,0.532,0.165,0.385,0.174,0.083,0.174,0.367,0.345,0.655,0.5,0.5,0.395,0.605
22100022,1610612740,Pelicans,NOP,New Orleans,240:00,0.667,0.333,0.482,0.089,0.402,0.143,0.116,0.188,0.393,0.667,0.333,0.533,0.467,0.619,0.381
22100022,1610612741,Bulls,CHI,Chicago,240:00,0.685,0.315,0.516,0.094,0.328,0.188,0.156,0.211,0.422,0.667,0.333,0.714,0.286,0.681,0.319
22100023,1610612745,Rockets,HOU,Houston,240:00,0.6,0.4,0.5,0.032,0.411,0.137,0.089,0.169,0.468,0.548,0.452,0.706,0.294,0.604,0.396
22100023,1610612760,Thunder,OKC,Oklahoma City,240:00,0.527,0.473,0.44,0.066,0.462,0.143,0.099,0.154,0.374,0.45,0.55,0.929,0.071,0.647,0.353
22100024,1610612743,Nuggets,DEN,Denver,240:00,0.651,0.349,0.686,0.118,0.265,0.167,0.049,0.098,0.569,0.486,0.514,1.0,0.0,0.591,0.409
22100024,1610612759,Spurs,SAS,San Antonio,240:00,0.714,0.286,0.708,0.146,0.188,0.073,0.104,0.208,0.563,0.529,0.471,1.0,0.0,0.6,0.4
22100025,1610612747,Lakers,LAL,Los Angeles,240:00,0.605,0.395,0.362,0.114,0.429,0.048,0.21,0.181,0.248,0.579,0.421,0.933,0.067,0.735,0.265
22100025,1610612756,Suns,PHX,Phoenix,240:00,0.628,0.372,0.557,0.104,0.261,0.043,0.183,0.13,0.452,0.719,0.281,0.8,0.2,0.738,0.262
22100026,1610612758,Kings,SAC,Sacramento,240:00,0.636,0.364,0.614,0.079,0.238,0.178,0.149,0.228,0.535,0.419,0.581,0.875,0.125,0.513,0.487
22100026,1610612762,Jazz,UTA,Utah,240:00,0.533,0.467,0.382,0.018,0.436,0.127,0.182,0.182,0.364,0.333,0.667,0.563,0.438,0.432,0.568
22100027,1610612737,Hawks,ATL,Atlanta,240:00,0.657,0.343,0.589,0.147,0.316,0.074,0.095,0.126,0.442,0.393,0.607,0.9,0.1,0.526,0.474
22100027,1610612739,Cavaliers,CLE,Cleveland,240:00,0.685,0.315,0.594,0.059,0.208,0.04,0.198,0.099,0.535,0.567,0.433,0.857,0.143,0.622,0.378
22100028,1610612748,Heat,MIA,Miami,265:00,0.637,0.363,0.571,0.176,0.297,0.11,0.132,0.198,0.396,0.385,0.615,0.889,0.111,0.514,0.486
22100028,1610612754,Pacers,IND,Indiana,265:00,0.598,0.402,0.549,0.059,0.294,0.176,0.157,0.167,0.49,0.357,0.643,0.8,0.2,0.474,0.526
22100029,1610612742,Mavericks,DAL,Dallas,240:00,0.538,0.462,0.466,0.078,0.408,0.087,0.126,0.146,0.388,0.5,0.5,0.857,0.143,0.632,0.368
22100029,1610612761,Raptors,TOR,Toronto,240:00,0.565,0.435,0.484,0.105,0.347,0.126,0.168,0.032,0.379,0.348,0.652,0.818,0.182,0.5,0.5
22100030,1610612741,Bulls,CHI,Chicago,240:00,0.69,0.31,0.495,0.144,0.34,0.124,0.165,0.247,0.351,0.583,0.417,0.909,0.091,0.686,0.314
22100030,1610612765,Pistons,DET,Detroit,240:00,0.682,0.318,0.707,0.049,0.183,0.183,0.11,0.244,0.659,0.31,0.69,1.0,0.0,0.412,0.588
22100031,1610612740,Pelicans,NOP,New Orleans,240:00,0.551,0.449,0.494,0.09,0.303,0.079,0.202,0.236,0.404,0.318,0.682,0.889,0.111,0.484,0.516
22100031,1610612750,Timberwolves,MIN,Minnesota,240:00,0.604,0.396,0.563,0.042,0.375,0.219,0.063,0.26,0.521,0.481,0.519,0.75,0.25,0.564,0.436
22100032,1610612749,Bucks,MIL,Milwaukee,240:00,0.578,0.422,0.479,0.165,0.372,0.066,0.149,0.124,0.314,0.241,0.759,0.933,0.067,0.477,0.523
22100032,1610612759,Spurs,SAS,San Antonio,240:00,0.606,0.394,0.685,0.198,0.27,0.063,0.045,0.216,0.486,0.526,0.474,0.9,0.1,0.604,0.396
22100033,1610612756,Suns,PHX,Phoenix,240:00,0.685,0.315,0.648,0.114,0.257,0.057,0.095,0.105,0.533,0.529,0.471,1.0,0.0,0.628,0.372
22100033,1610612757,Trail Blazers,POR,Portland,240:00,0.468,0.532,0.448,0.075,0.47,0.157,0.082,0.112,0.373,0.367,0.633,0.619,0.381,0.471,0.529
22100034,1610612746,Clippers,LAC,LA,240:00,0.606,0.394,0.526,0.123,0.342,0.096,0.132,0.123,0.404,0.467,0.533,0.692,0.308,0.535,0.465
22100034,1610612763,Grizzlies,MEM,Memphis,240:00,0.6,0.4,0.45,0.033,0.375,0.125,0.175,0.125,0.417,0.444,0.556,0.933,0.067,0.619,0.381
22100035,1610612751,Nets,BKN,Brooklyn,240:00,0.598,0.402,0.611,0.168,0.284,0.126,0.105,0.137,0.442,0.483,0.517,0.444,0.556,0.474,0.526
22100035,1610612766,Hornets,CHA,Charlotte,240:00,0.681,0.319,0.595,0.09,0.27,0.171,0.135,0.261,0.505,0.545,0.455,0.8,0.2,0.605,0.395
22100036,1610612752,Knicks,NYK,New York,240:00,0.52,0.48,0.462,0.019,0.375,0.077,0.163,0.106,0.442,0.375,0.625,0.846,0.154,0.541,0.459
22100036,1610612753,Magic,ORL,Orlando,240:00,0.511,0.489,0.436,0.073,0.327,0.109,0.236,0.145,0.364,0.542,0.458,0.75,0.25,0.611,0.389
22100037,1610612738,Celtics,BOS,Boston,240:00,0.453,0.547,0.43,0.075,0.421,0.112,0.15,0.262,0.355,0.391,0.609,0.867,0.133,0.579,0.421
22100037,1610612745,Rockets,HOU,Houston,240:00,0.573,0.427,0.371,0.041,0.433,0.134,0.196,0.124,0.33,0.667,0.333,0.571,0.429,0.625,0.375
22100038,1610612755,76ers,PHI,Philadelphia,240:00,0.534,0.466,0.417,0.087,0.443,0.0,0.139,0.087,0.33,0.417,0.583,0.882,0.118,0.61,0.39
22100038,1610612760,Thunder,OKC,Oklahoma City,240:00,0.631,0.369,0.621,0.097,0.233,0.058,0.146,0.136,0.524,0.531,0.469,0.875,0.125,0.6,0.4
22100039,1610612744,Warriors,GSW,Golden State,240:00,0.619,0.381,0.504,0.084,0.328,0.134,0.168,0.244,0.42,0.533,0.467,0.769,0.231,0.605,0.395
22100039,1610612758,Kings,SAC,Sacramento,240:00,0.465,0.535,0.505,0.056,0.421,0.159,0.075,0.084,0.449,0.519,0.481,0.8,0.2,0.619,0.381
22100040,1610612747,Lakers,LAL,Los Angeles,240:00,0.643,0.357,0.479,0.05,0.397,0.124,0.124,0.165,0.43,0.586,0.414,0.75,0.25,0.644,0.356
22100040,1610612763,Grizzlies,MEM,Memphis,240:00,0.65,0.35,0.542,0.017,0.331,0.093,0.127,0.169,0.525,0.5,0.5,0.692,0.308,0.556,0.444
22100041,1610612738,Celtics,BOS,Boston,265:00,0.505,0.495,0.443,0.071,0.407,0.157,0.15,0.057,0.371,0.581,0.419,0.789,0.211,0.66,0.34
22100041,1610612766,Hornets,CHA,Charlotte,265:00,0.573,0.427,0.419,0.031,0.442,0.116,0.14,0.147,0.388,0.481,0.519,0.684,0.316,0.565,0.435
22100042,1610612749,Bucks,MIL,Milwaukee,240:00,0.624,0.376,0.504,0.017,0.277,0.202,0.218,0.185,0.487,0.467,0.533,0.909,0.091,0.585,0.415
22100042,1610612754,Pacers,IND,Indiana,240:00,0.6,0.4,0.477,0.165,0.385,0.055,0.138,0.055,0.312,0.423,0.577,0.857,0.143,0.575,0.425
22100043,1610612737,Hawks,ATL,Atlanta,240:00,0.644,0.356,0.557,0.131,0.295,0.098,0.148,0.18,0.426,0.441,0.559,0.75,0.25,0.522,0.478
22100043,1610612765,Pistons,DET,Detroit,240:00,0.637,0.363,0.596,0.077,0.26,0.058,0.144,0.173,0.519,0.581,0.419,0.889,0.111,0.65,0.35
22100044,1610612751,Nets,BKN,Brooklyn,240:00,0.628,0.372,0.577,0.115,0.288,0.106,0.135,0.202,0.462,0.5,0.5,0.8,0.2,0.575,0.425
22100044,1610612764,Wizards,WAS,Washington,240:00,0.589,0.411,0.533,0.089,0.3,0.178,0.167,0.122,0.444,0.458,0.542,0.556,0.444,0.485,0.515
22100045,1610612748,Heat,MIA,Miami,240:00,0.69,0.31,0.654,0.187,0.168,0.196,0.178,0.187,0.467,0.629,0.371,1.0,0.0,0.683,0.317
22100045,1610612753,Magic,ORL,Orlando,240:00,0.457,0.543,0.467,0.022,0.4,0.111,0.133,0.067,0.444,0.524,0.476,0.833,0.167,0.636,0.364
22100046,1610612741,Bulls,CHI,Chicago,240:00,0.667,0.333,0.486,0.18,0.324,0.117,0.189,0.243,0.306,0.556,0.444,0.75,0.25,0.615,0.385
22100046,1610612761,Raptors,TOR,Toronto,240:00,0.639,0.361,0.519,0.074,0.333,0.167,0.148,0.111,0.444,0.536,0.464,1.0,0.0,0.675,0.325
22100047,1610612740,Pelicans,NOP,New Orleans,240:00,0.655,0.345,0.542,0.168,0.28,0.028,0.178,0.112,0.374,0.345,0.655,0.9,0.1,0.487,0.513
22100047,1610612750,Timberwolves,MIN,Minnesota,240:00,0.444,0.556,0.327,0.02,0.459,0.143,0.214,0.235,0.306,0.5,0.5,0.8,0.2,0.645,0.355
22100048,1610612739,Cavaliers,CLE,Cleveland,240:00,0.695,0.305,0.626,0.061,0.212,0.081,0.162,0.323,0.566,0.677,0.323,0.714,0.286,0.684,0.316
22100048,1610612743,Nuggets,DEN,Denver,240:00,0.558,0.442,0.598,0.069,0.31,0.207,0.092,0.184,0.529,0.462,0.538,1.0,0.0,0.6,0.4
22100049,1610612746,Clippers,LAC,LA,240:00,0.538,0.462,0.517,0.086,0.362,0.121,0.121,0.25,0.431,0.767,0.233,1.0,0.0,0.841,0.159
22100049,1610612757,Trail Blazers,POR,Portland,240:00,0.565,0.435,0.558,0.093,0.279,0.093,0.163,0.14,0.465,0.5,0.5,0.375,0.625,0.469,0.531
22100050,1610612752,Knicks,NYK,New York,240:00,0.575,0.425,0.446,0.089,0.429,0.045,0.125,0.17,0.357,0.4,0.6,0.875,0.125,0.585,0.415
22100050,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.5,0.485,0.081,0.364,0.091,0.152,0.071,0.404,0.583,0.417,0.833,0.167,0.667,0.333
22100051,1610612744,Warriors,GSW,Golden State,240:00,0.518,0.482,0.472,0.057,0.396,0.038,0.132,0.151,0.415,0.72,0.28,0.857,0.143,0.769,0.231
22100051,1610612760,Thunder,OKC,Oklahoma City,240:00,0.605,0.395,0.49,0.061,0.367,0.041,0.143,0.184,0.429,0.458,0.542,0.667,0.333,0.528,0.472
22100052,1610612742,Mavericks,DAL,Dallas,240:00,0.538,0.462,0.534,0.19,0.31,0.138,0.155,0.172,0.345,0.452,0.548,0.917,0.083,0.581,0.419
22100052,1610612745,Rockets,HOU,Houston,240:00,0.547,0.453,0.377,0.019,0.453,0.151,0.17,0.142,0.358,0.6,0.4,0.75,0.25,0.667,0.333
22100053,1610612747,Lakers,LAL,Los Angeles,265:00,0.714,0.286,0.672,0.096,0.192,0.128,0.136,0.112,0.576,0.286,0.714,1.0,0.0,0.4,0.6
22100053,1610612759,Spurs,SAS,San Antonio,265:00,0.667,0.333,0.579,0.05,0.322,0.24,0.099,0.14,0.529,0.571,0.429,1.0,0.0,0.688,0.313
22100054,1610612743,Nuggets,DEN,Denver,240:00,0.663,0.337,0.582,0.109,0.273,0.064,0.145,0.091,0.473,0.313,0.688,0.9,0.1,0.452,0.548
22100054,1610612762,Jazz,UTA,Utah,240:00,0.541,0.459,0.525,0.033,0.295,0.082,0.18,0.123,0.492,0.406,0.594,0.583,0.417,0.455,0.545
22100055,1610612753,Magic,ORL,Orlando,240:00,0.545,0.455,0.505,0.072,0.405,0.018,0.09,0.216,0.432,0.357,0.643,0.8,0.2,0.512,0.488
22100055,1610612766,Hornets,CHA,Charlotte,240:00,0.639,0.361,0.483,0.133,0.35,0.083,0.167,0.192,0.35,0.414,0.586,0.714,0.286,0.512,0.488
22100056,1610612738,Celtics,BOS,Boston,240:00,0.659,0.341,0.505,0.037,0.28,0.056,0.215,0.187,0.467,0.444,0.556,0.6,0.4,0.486,0.514
22100056,1610612764,Wizards,WAS,Washington,240:00,0.702,0.298,0.586,0.086,0.233,0.095,0.181,0.155,0.5,0.353,0.647,0.667,0.333,0.419,0.581
22100057,1610612748,Heat,MIA,Miami,240:00,0.698,0.302,0.566,0.113,0.226,0.17,0.208,0.236,0.453,0.5,0.5,0.75,0.25,0.553,0.447
22100057,1610612751,Nets,BKN,Brooklyn,240:00,0.494,0.506,0.409,0.043,0.452,0.183,0.14,0.204,0.366,0.526,0.474,0.786,0.214,0.636,0.364
22100058,1610612754,Pacers,IND,Indiana,240:00,0.633,0.367,0.56,0.16,0.3,0.07,0.14,0.13,0.4,0.357,0.643,0.9,0.1,0.5,0.5
22100058,1610612761,Raptors,TOR,Toronto,240:00,0.7,0.3,0.542,0.051,0.356,0.085,0.102,0.263,0.492,0.406,0.594,0.643,0.357,0.478,0.522
22100059,1610612737,Hawks,ATL,Atlanta,240:00,0.688,0.313,0.627,0.118,0.235,0.137,0.137,0.118,0.51,0.5,0.5,0.625,0.375,0.525,0.475
22100059,1610612740,Pelicans,NOP,New Orleans,240:00,0.613,0.387,0.586,0.101,0.333,0.121,0.081,0.131,0.485,0.483,0.517,0.909,0.091,0.6,0.4
22100060,1610612749,Bucks,MIL,Milwaukee,240:00,0.463,0.537,0.463,0.111,0.389,0.167,0.148,0.148,0.352,0.48,0.52,0.714,0.286,0.564,0.436
22100060,1610612750,Timberwolves,MIN,Minnesota,240:00,0.505,0.495,0.531,0.142,0.345,0.088,0.124,0.071,0.389,0.633,0.367,0.769,0.231,0.674,0.326
22100061,1610612747,Lakers,LAL,Los Angeles,240:00,0.62,0.38,0.609,0.139,0.287,0.061,0.104,0.122,0.47,0.543,0.457,0.909,0.091,0.63,0.37
22100061,1610612760,Thunder,OKC,Oklahoma City,240:00,0.57,0.43,0.455,0.016,0.366,0.033,0.179,0.22,0.439,0.464,0.536,0.533,0.467,0.488,0.512
22100062,1610612756,Suns,PHX,Phoenix,240:00,0.763,0.237,0.673,0.112,0.168,0.159,0.159,0.075,0.561,0.528,0.472,0.667,0.333,0.548,0.452
22100062,1610612758,Kings,SAC,Sacramento,240:00,0.6,0.4,0.491,0.109,0.409,0.127,0.1,0.109,0.382,0.481,0.519,1.0,0.0,0.667,0.333
22100063,1610612757,Trail Blazers,POR,Portland,240:00,0.571,0.429,0.414,0.034,0.388,0.112,0.198,0.259,0.379,0.5,0.5,0.667,0.333,0.564,0.436
22100063,1610612763,Grizzlies,MEM,Memphis,240:00,0.479,0.521,0.375,0.063,0.531,0.073,0.094,0.156,0.313,0.611,0.389,0.941,0.059,0.771,0.229
22100064,1610612739,Cavaliers,CLE,Cleveland,240:00,0.753,0.247,0.652,0.13,0.098,0.174,0.25,0.207,0.522,0.367,0.633,0.333,0.667,0.364,0.636
22100064,1610612746,Clippers,LAC,LA,240:00,0.529,0.471,0.557,0.127,0.342,0.127,0.101,0.19,0.43,0.545,0.455,0.778,0.222,0.613,0.387
22100065,1610612755,76ers,PHI,Philadelphia,240:00,0.645,0.355,0.473,0.091,0.327,0.182,0.2,0.182,0.382,0.5,0.5,0.75,0.25,0.579,0.421
22100065,1610612765,Pistons,DET,Detroit,240:00,0.547,0.453,0.431,0.02,0.382,0.118,0.186,0.206,0.412,0.455,0.545,0.923,0.077,0.629,0.371
22100066,1610612737,Hawks,ATL,Atlanta,240:00,0.761,0.239,0.757,0.144,0.162,0.072,0.081,0.09,0.613,0.476,0.524,1.0,0.0,0.542,0.458
22100066,1610612764,Wizards,WAS,Washington,240:00,0.657,0.343,0.541,0.049,0.32,0.0,0.139,0.09,0.492,0.485,0.515,0.769,0.231,0.565,0.435
22100067,1610612741,Bulls,CHI,Chicago,240:00,0.619,0.381,0.485,0.097,0.32,0.078,0.194,0.117,0.388,0.6,0.4,0.909,0.091,0.694,0.306
22100067,1610612752,Knicks,NYK,New York,240:00,0.659,0.341,0.538,0.058,0.317,0.125,0.144,0.096,0.481,0.321,0.679,0.636,0.364,0.41,0.59
22100068,1610612745,Rockets,HOU,Houston,240:00,0.537,0.463,0.484,0.044,0.297,0.176,0.22,0.22,0.44,0.409,0.591,0.667,0.333,0.484,0.516
22100068,1610612762,Jazz,UTA,Utah,240:00,0.459,0.541,0.41,0.033,0.393,0.115,0.197,0.115,0.377,0.52,0.48,0.688,0.313,0.585,0.415
22100069,1610612742,Mavericks,DAL,Dallas,240:00,0.494,0.506,0.442,0.058,0.519,0.038,0.038,0.192,0.385,0.261,0.739,0.667,0.333,0.439,0.561
22100069,1610612759,Spurs,SAS,San Antonio,240:00,0.659,0.341,0.545,0.121,0.364,0.051,0.091,0.131,0.424,0.37,0.63,0.917,0.083,0.538,0.462
22100070,1610612744,Warriors,GSW,Golden State,265:00,0.556,0.444,0.495,0.02,0.416,0.188,0.089,0.228,0.475,0.68,0.32,0.857,0.143,0.744,0.256
22100070,1610612763,Grizzlies,MEM,Memphis,265:00,0.505,0.495,0.519,0.077,0.346,0.106,0.135,0.212,0.442,0.519,0.481,0.917,0.083,0.641,0.359
22100071,1610612753,Magic,ORL,Orlando,240:00,0.609,0.391,0.459,0.147,0.44,0.046,0.101,0.128,0.312,0.48,0.52,0.75,0.25,0.585,0.415
22100071,1610612761,Raptors,TOR,Toronto,240:00,0.651,0.349,0.618,0.273,0.245,0.118,0.136,0.2,0.345,0.324,0.676,0.778,0.222,0.419,0.581
22100072,1610612751,Nets,BKN,Brooklyn,240:00,0.658,0.342,0.533,0.19,0.171,0.105,0.295,0.095,0.343,0.607,0.393,0.5,0.5,0.588,0.412
22100072,1610612754,Pacers,IND,Indiana,240:00,0.688,0.312,0.592,0.061,0.245,0.194,0.163,0.235,0.531,0.483,0.517,0.75,0.25,0.541,0.459
22100073,1610612748,Heat,MIA,Miami,240:00,0.615,0.385,0.596,0.123,0.237,0.079,0.167,0.096,0.474,0.471,0.529,0.778,0.222,0.535,0.465
22100073,1610612766,Hornets,CHA,Charlotte,240:00,0.589,0.411,0.444,0.04,0.394,0.091,0.162,0.162,0.404,0.5,0.5,0.769,0.231,0.6,0.4
22100074,1610612740,Pelicans,NOP,New Orleans,240:00,0.653,0.347,0.606,0.11,0.248,0.119,0.147,0.193,0.495,0.333,0.667,0.778,0.222,0.429,0.571
22100074,1610612758,Kings,SAC,Sacramento,240:00,0.663,0.338,0.549,0.106,0.239,0.071,0.212,0.124,0.442,0.419,0.581,0.667,0.333,0.475,0.525
22100075,1610612742,Mavericks,DAL,Dallas,240:00,0.526,0.474,0.4,0.107,0.32,0.107,0.28,0.267,0.293,0.533,0.467,0.75,0.25,0.609,0.391
22100075,1610612743,Nuggets,DEN,Denver,240:00,0.566,0.434,0.604,0.132,0.311,0.142,0.085,0.179,0.472,0.625,0.375,0.727,0.273,0.651,0.349
22100076,1610612746,Clippers,LAC,LA,240:00,0.517,0.483,0.413,0.109,0.489,0.152,0.098,0.228,0.304,0.263,0.737,0.8,0.2,0.5,0.5
22100076,1610612757,Trail Blazers,POR,Portland,240:00,0.582,0.418,0.396,0.072,0.514,0.099,0.09,0.153,0.324,0.364,0.636,0.684,0.316,0.512,0.488
22100077,1610612739,Cavaliers,CLE,Cleveland,240:00,0.609,0.391,0.495,0.059,0.356,0.119,0.149,0.198,0.436,0.8,0.2,0.667,0.333,0.757,0.243
22100077,1610612747,Lakers,LAL,Los Angeles,240:00,0.679,0.321,0.602,0.071,0.319,0.115,0.08,0.177,0.531,0.412,0.588,0.833,0.167,0.522,0.478
