SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22024,1610612752,NYK,New York Knicks,0022400171,2024-11-06,NYK @ ATL,L,240,116,41,84,0.488,22,47,0.468,12,15,0.8,7,34,41,29,5,5,15,18,-5.0
22024,1610612738,BOS,Boston Celtics,0022400172,2024-11-06,BOS vs. GSW,L,240,112,38,90,0.422,19,54,0.352,17,21,0.81,13,34,47,22,5,3,12,18,-6.0
22024,1610612744,GSW,Golden State Warriors,0022400172,2024-11-06,GSW @ BOS,W,239,118,42,91,0.462,14,34,0.412,20,24,0.833,15,38,53,22,6,5,11,19,6.0
22024,1610612745,HOU,Houston Rockets,0022400173,2024-11-06,HOU vs. SAS,W,239,127,54,96,0.563,10,27,0.37,9,15,0.6,11,34,45,28,10,5,11,13,27.0
22024,1610612759,SAS,San Antonio Spurs,0022400173,2024-11-06,SAS @ HOU,L,239,100,37,83,0.446,14,36,0.389,12,16,0.75,8,33,41,20,6,6,19,13,-27.0
22024,1610612747,LAL,Los Angeles Lakers,0022400174,2024-11-06,LAL @ MEM,L,240,114,41,93,0.441,15,48,0.313,17,21,0.81,9,28,37,23,10,1,11,18,-17.0
22024,1610612763,MEM,Memphis Grizzlies,0022400174,2024-11-06,MEM vs. LAL,W,240,131,48,93,0.516,17,34,0.5,18,23,0.783,12,38,50,28,5,6,18,17,17.0
22024,1610612739,CLE,Cleveland Cavaliers,0022400175,2024-11-06,CLE @ NOP,W,241,131,52,96,0.542,17,35,0.486,10,13,0.769,12,34,46,33,6,10,11,21,9.0
22024,1610612740,NOP,New Orleans Pelicans,0022400175,2024-11-06,NOP vs. CLE,L,240,122,42,88,0.477,13,27,0.481,25,28,0.893,8,25,33,21,8,8,9,14,-9.0
22024,1610612741,CHI,Chicago Bulls,0022400176,2024-11-06,CHI @ DAL,L,241,99,36,86,0.419,12,42,0.286,15,23,0.652,14,37,51,25,8,2,22,17,-20.0
22024,1610612742,DAL,Dallas Mavericks,0022400176,2024-11-06,DAL vs. CHI,W,241,119,45,93,0.484,12,38,0.316,17,21,0.81,9,38,47,33,11,4,15,19,20.0
22024,1610612743,DEN,Denver Nuggets,0022400177,2024-11-06,DEN vs. OKC,W,239,124,42,89,0.472,16,38,0.421,24,33,0.727,13,42,55,34,8,6,18,22,2.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400177,2024-11-06,OKC @ DEN,L,240,122,44,100,0.44,16,40,0.4,18,23,0.783,13,34,47,29,15,6,14,28,-2.0
22024,1610612748,MIA,Miami Heat,0022400178,2024-11-06,MIA @ PHX,L,240,112,40,92,0.435,13,34,0.382,19,20,0.95,13,30,43,27,12,3,10,16,-3.0
22024,1610612756,PHX,Phoenix Suns,0022400178,2024-11-06,PHX vs. MIA,W,240,115,42,84,0.5,18,43,0.419,13,18,0.722,10,36,46,29,5,6,16,14,3.0
22024,1610612746,LAC,LA Clippers,0022400179,2024-11-06,LAC vs. PHI,W,240,110,41,72,0.569,12,28,0.429,16,19,0.842,8,21,29,27,12,1,17,16,12.0
22024,1610612755,PHI,Philadelphia 76ers,0022400179,2024-11-06,PHI @ LAC,L,242,98,40,73,0.548,7,25,0.28,11,19,0.579,10,22,32,19,10,2,20,22,-12.0
22024,1610612758,SAC,Sacramento Kings,0022400180,2024-11-06,SAC vs. TOR,W,241,122,42,90,0.467,10,35,0.286,28,32,0.875,15,32,47,26,7,5,9,13,15.0
22024,1610612761,TOR,Toronto Raptors,0022400180,2024-11-06,TOR @ SAC,L,242,107,43,88,0.489,10,34,0.294,11,15,0.733,8,26,34,25,7,1,11,23,-15.0
22024,1610612741,CHI,Chicago Bulls,0022400181,2024-11-07,CHI vs. MIN,L,240,119,47,88,0.534,15,36,0.417,10,15,0.667,10,22,32,30,9,4,13,20,-16.0
22024,1610612750,MIN,Minnesota Timberwolves,0022400181,2024-11-07,MIN @ CHI,W,241,135,51,93,0.548,16,38,0.421,17,17,1.0,10,30,40,29,7,4,13,17,16.0
22024,1610612749,MIL,Milwaukee Bucks,0022400182,2024-11-07,MIL vs. UTA,W,238,123,43,84,0.512,15,35,0.429,22,30,0.733,11,30,41,20,13,3,10,21,23.0
22024,1610612762,UTA,Utah Jazz,0022400182,2024-11-07,UTA @ MIL,L,238,100,33,77,0.429,17,41,0.415,17,18,0.944,8,31,39,24,5,5,21,19,-23.0
22024,1610612757,POR,Portland Trail Blazers,0022400183,2024-11-07,POR @ SAS,L,240,105,41,86,0.477,9,32,0.281,14,22,0.636,14,27,41,23,7,3,14,14,-13.0
22024,1610612759,SAS,San Antonio Spurs,0022400183,2024-11-07,SAS vs. POR,W,238,118,44,82,0.537,16,39,0.41,14,18,0.778,12,33,45,35,9,4,15,15,13.0
22024,1610612754,IND,Indiana Pacers,0022400184,2024-11-08,IND @ CHA,L,241,83,33,83,0.398,9,29,0.31,8,14,0.571,7,30,37,24,10,4,12,16,-20.0
22024,1610612766,CHA,Charlotte Hornets,0022400184,2024-11-08,CHA vs. IND,W,239,103,38,90,0.422,17,50,0.34,10,12,0.833,13,43,56,23,6,7,14,16,20.0
22024,1610612737,ATL,Atlanta Hawks,0022400185,2024-11-08,ATL @ DET,L,240,121,44,97,0.454,15,36,0.417,18,23,0.783,15,29,44,30,12,6,17,21,-1.0
22024,1610612765,DET,Detroit Pistons,0022400185,2024-11-08,DET vs. ATL,W,241,122,44,86,0.512,13,33,0.394,21,31,0.677,11,34,45,27,7,8,20,18,1.0
22024,1610612740,NOP,New Orleans Pelicans,0022400186,2024-11-08,NOP @ ORL,L,240,88,32,84,0.381,10,31,0.323,14,17,0.824,6,25,31,18,10,1,15,19,-27.0
22024,1610612753,ORL,Orlando Magic,0022400186,2024-11-08,ORL vs. NOP,W,239,115,45,86,0.523,8,32,0.25,17,21,0.81,11,32,43,28,9,8,13,14,27.0
22024,1610612738,BOS,Boston Celtics,0022400187,2024-11-08,BOS vs. BKN,W,266,108,39,90,0.433,14,53,0.264,16,19,0.842,4,35,39,23,7,9,13,15,4.0
22024,1610612751,BKN,Brooklyn Nets,0022400187,2024-11-08,BKN @ BOS,L,265,104,41,100,0.41,10,38,0.263,12,15,0.8,12,39,51,24,6,3,12,22,-4.0
22024,1610612739,CLE,Cleveland Cavaliers,0022400188,2024-11-08,CLE vs. GSW,W,237,136,46,85,0.541,20,42,0.476,24,28,0.857,9,34,43,33,7,7,19,12,19.0
22024,1610612744,GSW,Golden State Warriors,0022400188,2024-11-08,GSW @ CLE,L,242,117,47,98,0.48,13,42,0.31,10,14,0.714,11,29,40,32,14,4,17,24,-19.0
22024,1610612749,MIL,Milwaukee Bucks,0022400189,2024-11-08,MIL @ NYK,L,238,94,36,83,0.434,7,30,0.233,15,23,0.652,11,30,41,20,1,5,12,16,-22.0
22024,1610612752,NYK,New York Knicks,0022400189,2024-11-08,NYK vs. MIL,W,240,116,43,91,0.473,14,46,0.304,16,19,0.842,14,34,48,35,7,3,7,20,22.0
22024,1610612742,DAL,Dallas Mavericks,0022400190,2024-11-08,DAL vs. PHX,L,239,113,41,80,0.513,11,33,0.333,20,22,0.909,8,31,39,18,5,1,11,22,-1.0
22024,1610612756,PHX,Phoenix Suns,0022400190,2024-11-08,PHX @ DAL,W,240,114,43,86,0.5,15,39,0.385,13,18,0.722,11,26,37,26,6,2,8,18,1.0
22024,1610612763,MEM,Memphis Grizzlies,0022400191,2024-11-08,MEM vs. WAS,W,240,128,46,97,0.474,14,43,0.326,22,25,0.88,13,37,50,30,10,10,17,19,24.0
22024,1610612764,WAS,Washington Wizards,0022400191,2024-11-08,WAS @ MEM,L,241,104,38,93,0.409,9,35,0.257,19,23,0.826,11,30,41,27,14,8,18,27,-24.0
22024,1610612745,HOU,Houston Rockets,0022400192,2024-11-08,HOU @ OKC,L,241,107,39,90,0.433,11,30,0.367,18,26,0.692,14,34,48,19,7,3,17,18,-19.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400192,2024-11-08,OKC vs. HOU,W,242,126,46,90,0.511,14,37,0.378,20,23,0.87,7,34,41,24,9,8,10,23,19.0
22024,1610612750,MIN,Minnesota Timberwolves,0022400193,2024-11-08,MIN vs. POR,W,240,127,47,97,0.485,22,50,0.44,11,14,0.786,10,39,49,32,9,7,17,21,25.0
22024,1610612757,POR,Portland Trail Blazers,0022400193,2024-11-08,POR @ MIN,L,240,102,39,91,0.429,6,25,0.24,18,24,0.75,12,25,37,13,11,7,16,17,-25.0
22024,1610612743,DEN,Denver Nuggets,0022400194,2024-11-08,DEN vs. MIA,W,239,135,50,81,0.617,18,35,0.514,17,19,0.895,6,33,39,37,5,5,17,13,13.0
22024,1610612748,MIA,Miami Heat,0022400194,2024-11-08,MIA @ DEN,L,240,122,46,94,0.489,20,43,0.465,10,13,0.769,9,24,33,33,11,1,11,19,-13.0
22024,1610612747,LAL,Los Angeles Lakers,0022400195,2024-11-08,LAL vs. PHI,W,239,116,44,85,0.518,16,35,0.457,12,14,0.857,5,40,45,28,1,13,11,17,10.0
22024,1610612755,PHI,Philadelphia 76ers,0022400195,2024-11-08,PHI @ LAL,L,239,106,39,96,0.406,13,39,0.333,15,23,0.652,13,31,44,28,6,4,5,14,-10.0
22024,1610612746,LAC,LA Clippers,0022400196,2024-11-08,LAC @ SAC,W,241,107,36,81,0.444,14,30,0.467,21,23,0.913,12,36,48,20,7,2,18,21,9.0
22024,1610612758,SAC,Sacramento Kings,0022400196,2024-11-08,SAC vs. LAC,L,241,98,37,78,0.474,3,26,0.115,21,24,0.875,5,30,35,19,6,3,13,19,-9.0
22024,1610612759,SAS,San Antonio Spurs,0022400197,2024-11-09,SAS vs. UTA,L,241,110,38,85,0.447,17,47,0.362,17,19,0.895,6,31,37,29,8,10,20,26,-1.0
22024,1610612762,UTA,Utah Jazz,0022400197,2024-11-09,UTA @ SAS,W,240,111,38,82,0.463,10,33,0.303,25,35,0.714,9,36,45,23,13,4,17,20,1.0
22024,1610612737,ATL,Atlanta Hawks,0022400198,2024-11-09,ATL vs. CHI,L,240,113,41,89,0.461,9,29,0.31,22,30,0.733,10,29,39,31,8,5,13,19,-12.0
22024,1610612741,CHI,Chicago Bulls,0022400198,2024-11-09,CHI @ ATL,W,240,125,46,92,0.5,13,39,0.333,20,23,0.87,13,34,47,30,12,6,17,18,12.0
22024,1610612739,CLE,Cleveland Cavaliers,0022400199,2024-11-09,CLE vs. BKN,W,240,105,40,74,0.541,10,28,0.357,15,19,0.789,4,29,33,24,12,5,14,18,5.0
22024,1610612751,BKN,Brooklyn Nets,0022400199,2024-11-09,BKN @ CLE,L,239,100,34,76,0.447,15,43,0.349,17,18,0.944,10,26,36,21,4,2,17,14,-5.0
22024,1610612746,LAC,LA Clippers,0022400200,2024-11-09,LAC vs. TOR,W,241,105,35,76,0.461,10,26,0.385,25,32,0.781,7,40,47,18,6,8,12,20,2.0
22024,1610612761,TOR,Toronto Raptors,0022400200,2024-11-09,TOR @ LAC,L,238,103,40,95,0.421,11,37,0.297,12,21,0.571,12,32,44,26,8,5,10,23,-2.0
22024,1610612745,HOU,Houston Rockets,0022400201,2024-11-10,HOU @ DET,W,239,101,38,93,0.409,7,34,0.206,18,24,0.75,17,36,53,19,10,5,11,21,2.0
22024,1610612765,DET,Detroit Pistons,0022400201,2024-11-10,DET vs. HOU,L,240,99,36,84,0.429,11,34,0.324,16,23,0.696,11,35,46,21,6,6,18,21,-2.0
22024,1610612738,BOS,Boston Celtics,0022400202,2024-11-10,BOS @ MIL,W,240,113,35,86,0.407,19,50,0.38,24,27,0.889,8,34,42,27,5,2,12,16,6.0
22024,1610612749,MIL,Milwaukee Bucks,0022400202,2024-11-10,MIL vs. BOS,L,240,107,39,81,0.481,13,32,0.406,16,21,0.762,5,36,41,21,9,8,12,18,-6.0
22024,1610612752,NYK,New York Knicks,0022400203,2024-11-10,NYK @ IND,L,241,121,46,83,0.554,7,25,0.28,22,27,0.815,8,31,39,23,5,3,13,20,-11.0
22024,1610612754,IND,Indiana Pacers,0022400203,2024-11-10,IND vs. NYK,W,239,132,45,88,0.511,21,46,0.457,21,25,0.84,5,27,32,27,6,4,6,22,11.0
22024,1610612753,ORL,Orlando Magic,0022400204,2024-11-10,ORL vs. WAS,W,241,121,41,91,0.451,17,48,0.354,22,25,0.88,15,29,44,25,6,5,11,21,27.0
22024,1610612764,WAS,Washington Wizards,0022400204,2024-11-10,WAS @ ORL,L,240,94,33,72,0.458,10,33,0.303,18,25,0.72,7,30,37,20,4,7,16,25,-27.0
22024,1610612755,PHI,Philadelphia 76ers,0022400205,2024-11-10,PHI vs. CHA,W,265,107,39,84,0.464,9,33,0.273,20,26,0.769,8,32,40,24,8,1,17,23,2.0
22024,1610612766,CHA,Charlotte Hornets,0022400205,2024-11-10,CHA @ PHI,L,265,105,36,95,0.379,14,54,0.259,19,22,0.864,12,38,50,22,10,5,19,22,-2.0
22024,1610612748,MIA,Miami Heat,0022400206,2024-11-10,MIA @ MIN,W,239,95,34,77,0.442,11,31,0.355,16,22,0.727,6,37,43,18,14,9,22,20,1.0
22024,1610612750,MIN,Minnesota Timberwolves,0022400206,2024-11-10,MIN vs. MIA,L,241,94,35,88,0.398,13,45,0.289,11,13,0.846,16,31,47,22,13,5,19,20,-1.0
22024,1610612744,GSW,Golden State Warriors,0022400207,2024-11-10,GSW @ OKC,W,240,127,45,89,0.506,21,43,0.488,16,23,0.696,13,33,46,35,8,3,14,26,11.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400207,2024-11-10,OKC vs. GSW,L,240,116,42,94,0.447,11,33,0.333,21,26,0.808,14,27,41,25,4,6,11,18,-11.0
22024,1610612742,DAL,Dallas Mavericks,0022400208,2024-11-10,DAL @ DEN,L,240,120,48,90,0.533,10,33,0.303,14,19,0.737,10,32,42,29,7,5,10,17,-2.0
22024,1610612743,DEN,Denver Nuggets,0022400208,2024-11-10,DEN vs. DAL,W,240,122,45,89,0.506,14,29,0.483,18,26,0.692,13,32,45,35,6,5,10,16,2.0
22024,1610612756,PHX,Phoenix Suns,0022400209,2024-11-10,PHX vs. SAC,L,264,118,44,105,0.419,18,57,0.316,12,15,0.8,8,40,48,30,11,3,11,19,-9.0
22024,1610612758,SAC,Sacramento Kings,0022400209,2024-11-10,SAC @ PHX,W,267,127,50,102,0.49,11,37,0.297,16,19,0.842,8,49,57,23,7,3,14,20,9.0
22024,1610612757,POR,Portland Trail Blazers,0022400210,2024-11-10,POR vs. MEM,L,239,89,34,100,0.34,4,42,0.095,17,21,0.81,16,27,43,18,9,3,23,21,-45.0
22024,1610612763,MEM,Memphis Grizzlies,0022400210,2024-11-10,MEM @ POR,W,240,134,47,85,0.553,16,43,0.372,24,28,0.857,10,41,51,32,15,13,20,17,45.0
22024,1610612747,LAL,Los Angeles Lakers,0022400211,2024-11-10,LAL vs. TOR,W,242,123,44,86,0.512,12,37,0.324,23,28,0.821,10,23,33,30,9,4,5,15,20.0
22024,1610612761,TOR,Toronto Raptors,0022400211,2024-11-10,TOR @ LAL,L,239,103,37,82,0.451,10,29,0.345,19,22,0.864,12,28,40,26,2,2,16,23,-20.0
