date,team,site,o:team,line,total
20231108,Jazz,away,Pacers,6,242
20231108,Rockets,home,Lakers,2,222.5
20231108,Lakers,away,Rockets,-2,222.5
20231108,Seventysixers,home,Celtics,2.5,229
20231108,Celtics,away,Seventysixers,-2.5,229
20231108,Thunder,home,Cavaliers,2,228
20231108,Cavaliers,away,Thunder,-2,228
20231108,Timberwolves,home,Pelicans,-9.5,215.5
20231108,Pelicans,away,Timberwolves,9.5,215.5
20231109,Magic,home,Hawks,3.5,233
20231109,Hawks,away,Magic,-3.5,233
20231109,Pacers,home,Bucks,1.5,239.5
20231109,Bucks,away,Pacers,-1.5,239.5
20231110,Celtics,home,Nets,-11.5,229.5
20231110,Nets,away,Celtics,11.5,229.5
20231110,Grizzlies,home,Jazz,-5,230.5
20231110,Jazz,away,Grizzlies,5,230.5
20231110,Kings,home,Thunder,1.5,232.5
20231110,Thunder,away,Kings,-1.5,232.5
20231110,Mavericks,home,Clippers,0,235.5
20231110,Clippers,away,Mavericks,0,235.5
20231110,Pistons,home,Seventysixers,8.5,224.5
20231110,Seventysixers,away,Pistons,-8.5,224.5
20231110,Rockets,home,Pelicans,-3,219.5
20231110,Pelicans,away,Rockets,3,219.5
20231110,Spurs,home,Timberwolves,7.5,225
20231110,Timberwolves,away,Spurs,-7.5,225
20231110,Suns,home,Lakers,-2,225
20231110,Lakers,away,Suns,2,225
20231110,Wizards,home,Hornets,-3,240
20231110,Hornets,away,Wizards,3,240
20231111,Celtics,home,Raptors,-9,222.5
20231111,Raptors,away,Celtics,9,222.5
20231111,Hawks,home,Heat,-8,227.5
20231111,Heat,away,Hawks,8,227.5
20231111,Magic,home,Bucks,2.5,226.5
20231111,Bucks,away,Magic,-2.5,226.5
20231111,Warriors,home,Cavaliers,-4.5,224.5
20231111,Cavaliers,away,Warriors,4.5,224.5
20231112,Bulls,home,Pistons,-6.5,220
20231112,Pistons,away,Bulls,6.5,220
20231112,Clippers,home,Grizzlies,-8.5,224
20231112,Grizzlies,away,Clippers,8.5,224
20231112,Knicks,home,Hornets,-10.5,224
20231112,Hornets,away,Knicks,10.5,224
20231112,Lakers,home,Trailblazers,-8.5,221
20231112,Trailblazers,away,Lakers,8.5,221
20231112,Nets,home,Wizards,-7,232.5
20231112,Wizards,away,Nets,7,232.5
20231112,Pelicans,home,Mavericks,3.5,237
20231112,Mavericks,away,Pelicans,-3.5,237
20231112,Rockets,home,Nuggets,5,216
20231112,Nuggets,away,Rockets,-5,216
20231112,Seventysixers,home,Pacers,-6.5,237.5
20231112,Pacers,away,Seventysixers,6.5,237.5
20231112,Spurs,home,Heat,1.5,223
20231112,Heat,away,Spurs,-1.5,223
20231112,Suns,home,Thunder,-4,231.5
20231112,Thunder,away,Suns,4,231.5
20231112,Warriors,home,Timberwolves,-3.5,221.5
20231112,Timberwolves,away,Warriors,3.5,221.5
20231113,Bucks,home,Bulls,-9.5,230.5
20231113,Bulls,away,Bucks,9.5,230.5
20231113,Celtics,home,Knicks,-9.5,220.5
20231113,Knicks,away,Celtics,9.5,220.5
20231113,Kings,home,Cavaliers,-1,230
20231113,Cavaliers,away,Kings,1,230
20231113,Raptors,home,Wizards,-8,230.5
20231113,Wizards,away,Raptors,8,230.5
20231114,Hornets,home,Heat,6.5,221.5
20231114,Heat,away,Hornets,-6.5,221.5
20231114,Jazz,home,Trailblazers,-6.5,230.5
20231114,Trailblazers,away,Jazz,6.5,230.5
20231114,Lakers,home,Grizzlies,-6,225.5
20231114,Grizzlies,away,Lakers,6,225.5
20231114,Nets,home,Magic,-3,216.5
20231114,Magic,away,Nets,3,216.5
20231114,Nuggets,home,Clippers,-4,225.5
20231114,Clippers,away,Nuggets,4,225.5
20231114,Pelicans,home,Mavericks,3.5,239
20231114,Mavericks,away,Pelicans,-3.5,239
20231114,Pistons,home,Hawks,4.5,225.5
20231114,Hawks,away,Pistons,-4.5,225.5
20231114,Seventysixers,home,Pacers,-6.5,241.5
20231114,Pacers,away,Seventysixers,6.5,241.5
20231114,Thunder,home,Spurs,-10,236.5
20231114,Spurs,away,Thunder,10,236.5
20231114,Warriors,home,Timberwolves,3.5,216
20231114,Timberwolves,away,Warriors,-3.5,216
20231115,Bulls,home,Magic,-2.5,215
20231115,Magic,away,Bulls,2.5,215
20231115,Hawks,home,Knicks,-1,228.5
20231115,Knicks,away,Hawks,1,228.5
20231115,Lakers,home,Kings,-1,238
20231115,Kings,away,Lakers,1,238
20231115,Raptors,home,Bucks,1.5,225
20231115,Bucks,away,Raptors,-1.5,225
20231115,Seventysixers,home,Celtics,1.5,223.5
20231115,Celtics,away,Seventysixers,-1.5,223.5
20231115,Suns,home,Timberwolves,-4.5,223
20231115,Timberwolves,away,Suns,4.5,223
20231115,Trailblazers,home,Cavaliers,10,217
20231115,Cavaliers,away,Trailblazers,-10,217
20231115,Wizards,home,Mavericks,3.5,243
20231115,Mavericks,away,Wizards,-3.5,243
20231116,Heat,home,Nets,-3.5,215
20231116,Nets,away,Heat,3.5,215
20231116,Warriors,home,Thunder,3.5,226
20231116,Thunder,away,Warriors,-3.5,226
20231117,Bulls,home,Magic,-4,215.5
20231117,Magic,away,Bulls,4,215.5
20231117,Cavaliers,home,Pistons,-9,219
20231117,Pistons,away,Cavaliers,9,219
20231117,Clippers,home,Rockets,-7.5,218
20231117,Rockets,away,Clippers,7.5,218
20231117,Hawks,home,Seventysixers,1.5,236.5
20231117,Seventysixers,away,Hawks,-1.5,236.5
20231117,Hornets,home,Bucks,8,243
20231117,Bucks,away,Hornets,-8,243
20231117,Jazz,home,Suns,5,238.5
20231117,Suns,away,Jazz,-5,238.5
20231117,Pelicans,home,Nuggets,5,226.5
20231117,Nuggets,away,Pelicans,-5,226.5
20231117,Raptors,home,Celtics,9,224
20231117,Celtics,away,Raptors,-9,224
20231117,Spurs,home,Kings,8.5,238.5
20231117,Kings,away,Spurs,-8.5,238.5
20231117,Trailblazers,home,Lakers,9,226.5
20231117,Lakers,away,Trailblazers,-9,226.5
20231117,Wizards,home,Knicks,7.5,226
20231117,Knicks,away,Wizards,-7.5,226
20231118,Bucks,home,Mavericks,-2,247
20231118,Mavericks,away,Bucks,2,247
20231118,Bulls,home,Heat,2,212
20231118,Heat,away,Bulls,-2,212
20231118,Hornets,home,Knicks,7,225
20231118,Knicks,away,Hornets,-7,225
20231118,Pelicans,home,Timberwolves,8,221
20231118,Timberwolves,away,Pelicans,-8,221
20231118,Spurs,home,Grizzlies,3,225.5
20231118,Grizzlies,away,Spurs,-3,225.5
20231118,Warriors,home,Thunder,-2,237.5
20231118,Thunder,away,Warriors,2,237.5
20231119,Cavaliers,home,Nuggets,4.5,215.5
20231119,Nuggets,away,Cavaliers,-4.5,215.5
20231119,Grizzlies,home,Celtics,12.5,222
20231119,Celtics,away,Grizzlies,-12.5,222
20231119,Jazz,home,Suns,5,239
20231119,Suns,away,Jazz,-5,239
20231119,Lakers,home,Rockets,-6,221.5
20231119,Rockets,away,Lakers,6,221.5
20231119,Mavericks,home,Kings,-2,247
20231119,Kings,away,Mavericks,2,247
20231119,Nets,home,Seventysixers,3.5,224
20231119,Seventysixers,away,Nets,-3.5,224
20231119,Pacers,home,Magic,-4.5,235
20231119,Magic,away,Pacers,4.5,235
20231119,Raptors,home,Pistons,-9.5,219
20231119,Pistons,away,Raptors,9.5,219
20231119,Trailblazers,home,Thunder,7,224.5
20231119,Thunder,away,Trailblazers,-7,224.5
20231120,Bulls,home,Heat,1.5,209
20231120,Heat,away,Bulls,-1.5,209
20231120,Hornets,home,Celtics,9,234.5
20231120,Celtics,away,Hornets,-9,234.5
20231120,Pelicans,home,Kings,1.5,237.5
20231120,Kings,away,Pelicans,-1.5,237.5
20231120,Pistons,home,Nuggets,9.5,225.5
20231120,Nuggets,away,Pistons,-9.5,225.5
20231120,Spurs,home,Clippers,8.5,230.5
20231120,Clippers,away,Spurs,-8.5,230.5
20231120,Timberwolves,home,Knicks,-2.5,213.5
20231120,Knicks,away,Timberwolves,2.5,213.5
20231120,Warriors,home,Rockets,-7,221
20231120,Rockets,away,Warriors,7,221
20231120,Wizards,home,Bucks,10,245.5
20231120,Bucks,away,Wizards,-10,245.5
20231121,Hawks,home,Pacers,-4,251.5
20231121,Pacers,away,Hawks,4,251.5
20231121,Lakers,home,Jazz,-7.5,235.5
20231121,Jazz,away,Lakers,7.5,235.5
20231121,Magic,home,Raptors,-1.5,216
20231121,Raptors,away,Magic,1.5,216
20231121,Seventysixers,home,Cavaliers,-7.5,219
20231121,Cavaliers,away,Seventysixers,7.5,219
20231121,Suns,home,Trailblazers,-13,224.5
20231121,Trailblazers,away,Suns,13,224.5
20231122,Cavaliers,home,Heat,3,211
20231122,Heat,away,Cavaliers,-3,211
20231122,Celtics,home,Bucks,-5,234
20231122,Bucks,away,Celtics,5,234
20231122,Hawks,home,Nets,-3,236.5
20231122,Nets,away,Hawks,3,236.5
20231122,Hornets,home,Wizards,-4,241.5
20231122,Wizards,away,Hornets,4,241.5
20231122,Lakers,home,Mavericks,3,240.5
20231122,Mavericks,away,Lakers,-3,240.5
20231122,Magic,home,Nuggets,4,218
20231122,Nuggets,away,Magic,-4,218
20231122,Pacers,home,Raptors,-3,240.5
20231122,Raptors,away,Pacers,3,240.5
20231122,Pelicans,home,Kings,1.5,236
20231122,Kings,away,Pelicans,-1.5,236
20231122,Rockets,home,Grizzlies,-5,213.5
20231122,Grizzlies,away,Rockets,5,213.5
20231122,Spurs,home,Clippers,8.5,231.5
20231122,Clippers,away,Spurs,-8.5,231.5
20231122,Suns,home,Warriors,-1.5,231
20231122,Warriors,away,Suns,1.5,231
20231122,Thunder,home,Bulls,-7,225
20231122,Bulls,away,Thunder,7,225
20231122,Timberwolves,home,Seventysixers,-6.5,220.5
20231122,Seventysixers,away,Timberwolves,6.5,220.5
20231122,Trailblazers,home,Jazz,3,227.5
20231122,Jazz,away,Trailblazers,-3,227.5
20231124,Bucks,home,Wizards,-14,248
20231124,Wizards,away,Bucks,14,248
20231124,Clippers,home,Pelicans,-5.5,228
20231124,Pelicans,away,Clippers,5.5,228
20231124,Grizzlies,home,Suns,3.5,221
20231124,Suns,away,Grizzlies,-3.5,221
20231124,Knicks,home,Heat,-5.5,210
20231124,Heat,away,Knicks,5.5,210
20231124,Magic,home,Celtics,5.5,221
20231124,Celtics,away,Magic,-5.5,221
20231124,Pacers,home,Pistons,-9.5,246.5
20231124,Pistons,away,Pacers,9.5,246.5
20231124,Raptors,home,Bulls,-5,217.5
20231124,Bulls,away,Raptors,5,217.5
20231124,Rockets,home,Nuggets,3,216
20231124,Nuggets,away,Rockets,-3,216
20231124,Timberwolves,home,Kings,-4.5,231
20231124,Kings,away,Timberwolves,4.5,231
20231124,Warriors,home,Spurs,-10,236.5
20231124,Spurs,away,Warriors,10,236.5
20231125,Cavaliers,home,Lakers,-4,227.5
20231125,Lakers,away,Cavaliers,4,227.5
20231125,Clippers,home,Mavericks,-1.5,236.5
20231125,Mavericks,away,Clippers,1.5,236.5
20231125,Jazz,home,Pelicans,3,227.5
20231125,Pelicans,away,Jazz,-3,227.5
20231125,Nets,home,Heat,-7.5,217
20231125,Heat,away,Nets,7.5,217
20231125,Thunder,home,Seventysixers,1.5,230
20231125,Seventysixers,away,Thunder,-1.5,230
20231125,Wizards,home,Hawks,9.5,248.5
20231125,Hawks,away,Wizards,-9.5,248.5
20231126,Bucks,home,Trailblazers,-13,231.5
20231126,Trailblazers,away,Bucks,13,231.5
20231126,Cavaliers,home,Raptors,-3,223.5
20231126,Raptors,away,Cavaliers,3,223.5
20231126,Celtics,home,Hawks,-7,236
20231126,Hawks,away,Celtics,7,236
20231126,Grizzlies,home,Timberwolves,7,218
20231126,Timberwolves,away,Grizzlies,-7,218
20231126,Knicks,home,Suns,-6,219
20231126,Suns,away,Knicks,6,219
20231126,Magic,home,Hornets,-6,228
20231126,Hornets,away,Magic,6,228
20231126,Nets,home,Bulls,-3,222
20231126,Bulls,away,Nets,3,222
20231126,Nuggets,home,Spurs,-11,229
20231126,Spurs,away,Nuggets,11,229
20231127,Clippers,home,Nuggets,-11,217
20231127,Nuggets,away,Clippers,11,217
20231127,Jazz,home,Pelicans,6.5,232.5
20231127,Pelicans,away,Jazz,-6.5,232.5
20231127,Pacers,home,Trailblazers,-12,241
20231127,Trailblazers,away,Pacers,12,241
20231127,Pistons,home,Wizards,-2.5,236.5
20231127,Wizards,away,Pistons,2.5,236.5
20231127,Seventysixers,home,Lakers,-6.5,230
20231127,Lakers,away,Seventysixers,6.5,230
20231128,Cavaliers,home,Hawks,-4.5,238
20231128,Hawks,away,Cavaliers,4.5,238
20231128,Celtics,home,Bulls,-12.5,219
20231128,Bulls,away,Celtics,12.5,219
20231128,Heat,home,Bucks,5,231
20231128,Bucks,away,Heat,-5,231
20231128,Kings,home,Warriors,-2.5,238.5
20231128,Warriors,away,Kings,2.5,238.5
20231128,Knicks,home,Hornets,-11,220.5
20231128,Hornets,away,Knicks,11,220.5
20231128,Mavericks,home,Rockets,-4,227.5
20231128,Rockets,away,Mavericks,4,227.5
20231128,Nets,home,Raptors,-1.5,224
20231128,Raptors,away,Nets,1.5,224
20231128,Timberwolves,home,Thunder,-3.5,228.5
20231128,Thunder,away,Timberwolves,3.5,228.5
20231129,Grizzlies,home,Jazz,-3.5,223.5
20231129,Jazz,away,Grizzlies,3.5,223.5
20231129,Kings,home,Clippers,1.5,231.5
20231129,Clippers,away,Kings,-1.5,231.5
20231129,Magic,home,Wizards,-10,235.5
20231129,Wizards,away,Magic,10,235.5
20231129,Nuggets,home,Rockets,-10.5,217
20231129,Rockets,away,Nuggets,10.5,217
20231129,Pelicans,home,Seventysixers,-2.5,228
20231129,Seventysixers,away,Pelicans,2.5,228
20231129,Pistons,home,Lakers,7.5,229.5
20231129,Lakers,away,Pistons,-7.5,229.5
20231129,Raptors,home,Suns,3.5,227
20231129,Suns,away,Raptors,-3.5,227
20231130,Bulls,home,Bucks,10.5,226.5
20231130,Bucks,away,Bulls,-10.5,226.5
20231130,Cavaliers,home,Trailblazers,-12,219.5
20231130,Trailblazers,away,Cavaliers,12,219.5
20231130,Heat,home,Pacers,-3.5,237.5
20231130,Pacers,away,Heat,3.5,237.5
20231130,Knicks,home,Pistons,-14.5,219
20231130,Pistons,away,Knicks,14.5,219
20231130,Nets,home,Hornets,-9.5,222
20231130,Hornets,away,Nets,9.5,222
20231130,Spurs,home,Hawks,6.5,246
20231130,Hawks,away,Spurs,-6.5,246
20231130,Thunder,home,Lakers,-5,234.5
20231130,Lakers,away,Thunder,5,234.5
20231130,Timberwolves,home,Jazz,-11.5,219
20231130,Jazz,away,Timberwolves,11.5,219
20231130,Warriors,home,Clippers,-2.5,230
20231130,Clippers,away,Warriors,2.5,230
20231201,Celtics,home,Seventysixers,-12,218
20231201,Seventysixers,away,Celtics,12,218
20231201,Magic,home,Wizards,-10.5,237
20231201,Wizards,away,Magic,10.5,237
20231201,Mavericks,home,Grizzlies,-6,224
20231201,Grizzlies,away,Mavericks,6,224
20231201,Pelicans,home,Spurs,-13,238.5
20231201,Spurs,away,Pelicans,13,238.5
20231201,Raptors,home,Knicks,-2,218.5
20231201,Knicks,away,Raptors,2,218.5
20231201,Suns,home,Nuggets,0,224.5
20231201,Nuggets,away,Suns,0,224.5
20231202,Bucks,home,Hawks,-6.5,250.5
20231202,Hawks,away,Bucks,6.5,250.5
20231202,Bulls,home,Pelicans,1.5,218.5
20231202,Pelicans,away,Bulls,-1.5,218.5
20231202,Clippers,home,Warriors,-5,229.5
20231202,Warriors,away,Clippers,5,229.5
20231202,Heat,home,Pacers,-4.5,237.5
20231202,Pacers,away,Heat,4.5,237.5
20231202,Hornets,home,Timberwolves,5.5,218
20231202,Timberwolves,away,Hornets,-5.5,218
20231202,Jazz,home,Trailblazers,-1.5,217.5
20231202,Trailblazers,away,Jazz,1.5,217.5
20231202,Kings,home,Nuggets,-4,234.5
20231202,Nuggets,away,Kings,4,234.5
20231202,Lakers,home,Rockets,-4.5,226
20231202,Rockets,away,Lakers,4.5,226
20231202,Mavericks,home,Thunder,5,235
20231202,Thunder,away,Mavericks,-5,235
20231202,Nets,home,Magic,-2.5,225.5
20231202,Magic,away,Nets,2.5,225.5
20231202,Pistons,home,Cavaliers,9,226
20231202,Cavaliers,away,Pistons,-9,226
20231202,Suns,home,Grizzlies,-10,219.5
20231202,Grizzlies,away,Suns,10,219.5
20231204,Kings,home,Pelicans,-3.5,238.5
20231204,Pelicans,away,Kings,3.5,238.5
20231204,Pacers,home,Celtics,5.5,245
20231204,Celtics,away,Pacers,-5.5,245
20231205,Bucks,home,Knicks,-5,230
20231205,Knicks,away,Bucks,5,230
20231205,Lakers,home,Suns,-1.5,232
20231205,Suns,away,Lakers,1.5,232
20231206,Bulls,home,Hornets,-5,220
20231206,Hornets,away,Bulls,5,220
20231206,Cavaliers,home,Magic,-4.5,225
20231206,Magic,away,Cavaliers,4.5,225
20231206,Clippers,home,Nuggets,-1,229.5
20231206,Nuggets,away,Clippers,1,229.5
20231206,Hawks,home,Nets,-3.5,242.5
20231206,Nets,away,Hawks,3.5,242.5
20231206,Mavericks,home,Jazz,-11.5,235
20231206,Jazz,away,Mavericks,11.5,235
20231206,Pistons,home,Grizzlies,2,221
20231206,Grizzlies,away,Pistons,-2,221
20231206,Raptors,home,Heat,-4,219.5
20231206,Heat,away,Raptors,4,219.5
20231206,Rockets,home,Thunder,1.5,224.5
20231206,Thunder,away,Rockets,-1.5,224.5
