date,team,site,o:team,line,total
20221028,Bucks,home,Knicks,-6,223.5
20221028,Knicks,away,Bucks,6,223.5
20221028,Celtics,home,Cavaliers,-7,218
20221028,Cavaliers,away,Celtics,7,218
20221028,Magic,home,Hornets,2,221
20221028,Hornets,away,Magic,-2,221
20221028,Nuggets,home,Jazz,-7.5,232
20221028,Jazz,away,Nuggets,7.5,232
20221028,Pistons,home,Hawks,6,230
20221028,Hawks,away,Pistons,-6,230
20221028,Raptors,home,Seventysixers,-3.5,214.5
20221028,Seventysixers,away,Raptors,3.5,214.5
20221028,Spurs,home,Bulls,4,229.5
20221028,Bulls,away,Spurs,-4,229.5
20221028,Suns,home,Pelicans,-8,226
20221028,Pelicans,away,Suns,8,226
20221028,Timberwolves,home,Lakers,-8.5,232.5
20221028,Lakers,away,Timberwolves,8.5,232.5
20221028,Trailblazers,home,Rockets,-4,223
20221028,Rockets,away,Trailblazers,4,223
20221028,Wizards,home,Pacers,-4.5,228.5
20221028,Pacers,away,Wizards,4.5,228.5
20221029,Bucks,home,Hawks,-5.5,228.5
20221029,Hawks,away,Bucks,5.5,228.5
20221029,Bulls,home,Seventysixers,2.5,221.5
20221029,Seventysixers,away,Bulls,-2.5,221.5
20221029,Hornets,home,Warriors,10,234
20221029,Warriors,away,Hornets,-10,234
20221029,Jazz,home,Grizzlies,3,225
20221029,Grizzlies,away,Jazz,-3,225
20221029,Kings,home,Heat,4,228
20221029,Heat,away,Kings,-4,228
20221029,Mavericks,home,Thunder,-10.5,218.5
20221029,Thunder,away,Mavericks,10.5,218.5
20221029,Nets,home,Pacers,-11,239.5
20221029,Pacers,away,Nets,11,239.5
20221030,Cavaliers,home,Knicks,-3.5,220
20221030,Knicks,away,Cavaliers,3.5,220
20221030,Celtics,home,Wizards,-9.5,222
20221030,Wizards,away,Celtics,9.5,222
20221030,Clippers,home,Pelicans,-2,226
20221030,Pelicans,away,Clippers,2,226
20221030,Lakers,home,Nuggets,2.5,228.5
20221030,Nuggets,away,Lakers,-2.5,228.5
20221030,Mavericks,home,Magic,-9,211.5
20221030,Magic,away,Mavericks,9,211.5
20221030,Pistons,home,Warriors,7.5,231.5
20221030,Warriors,away,Pistons,-7.5,231.5
20221030,Spurs,home,Timberwolves,6,237.5
20221030,Timberwolves,away,Spurs,-6,237.5
20221030,Suns,home,Rockets,-13,228
20221030,Rockets,away,Suns,13,228
20221031,Bucks,home,Pistons,-13.5,225
20221031,Pistons,away,Bucks,13.5,225
20221031,Clippers,home,Rockets,-8.5,225.5
20221031,Rockets,away,Clippers,8.5,225.5
20221031,Hornets,home,Kings,3.5,231.5
20221031,Kings,away,Hornets,-3.5,231.5
20221031,Jazz,home,Grizzlies,2.5,231.5
20221031,Grizzlies,away,Jazz,-2.5,231.5
20221031,Nets,home,Pacers,-8,236.5
20221031,Pacers,away,Nets,8,236.5
20221031,Raptors,home,Hawks,-2,223
20221031,Hawks,away,Raptors,2,223
20221031,Wizards,home,Seventysixers,2.5,215.5
20221031,Seventysixers,away,Wizards,-2.5,215.5
20221101,Heat,home,Warriors,-1,225.5
20221101,Warriors,away,Heat,1,225.5
20221101,Nets,home,Bulls,-2,232
20221101,Bulls,away,Nets,2,232
20221101,Suns,home,Timberwolves,-4,228
20221101,Timberwolves,away,Suns,4,228
20221101,Thunder,home,Magic,-3,216
20221101,Magic,away,Thunder,3,216
20221102,Bucks,home,Pistons,-11.5,223
20221102,Pistons,away,Bucks,11.5,223
20221102,Bulls,home,Hornets,-6,224.5
20221102,Hornets,away,Bulls,6,224.5
20221102,Cavaliers,home,Celtics,1.5,220.5
20221102,Celtics,away,Cavaliers,-1.5,220.5
20221102,Heat,home,Kings,-4.5,220.5
20221102,Kings,away,Heat,4.5,220.5
20221102,Knicks,home,Hawks,-2.5,233
20221102,Hawks,away,Knicks,2.5,233
20221102,Lakers,home,Pelicans,2,230
20221102,Pelicans,away,Lakers,-2,230
20221102,Mavericks,home,Jazz,-6.5,222
20221102,Jazz,away,Mavericks,6.5,222
20221102,Rockets,home,Clippers,6,223.5
20221102,Clippers,away,Rockets,-6,223.5
20221102,Seventysixers,home,Wizards,-6,217.5
20221102,Wizards,away,Seventysixers,6,217.5
20221102,Spurs,home,Raptors,6.5,223.5
20221102,Raptors,away,Spurs,-6.5,223.5
20221102,Trailblazers,home,Grizzlies,5,227.5
20221102,Grizzlies,away,Trailblazers,-5,227.5
20221103,Magic,home,Warriors,9.5,225.5
20221103,Warriors,away,Magic,-9.5,225.5
20221103,Thunder,home,Nuggets,6.5,228.5
20221103,Nuggets,away,Thunder,-6.5,228.5
20221104,Celtics,home,Bulls,-7,223.5
20221104,Bulls,away,Celtics,7,223.5
20221104,Grizzlies,home,Hornets,-11,226.5
20221104,Hornets,away,Grizzlies,11,226.5
20221104,Lakers,home,Jazz,-3.5,228.5
20221104,Jazz,away,Lakers,3.5,228.5
20221104,Mavericks,home,Raptors,-4.5,215.5
20221104,Raptors,away,Mavericks,4.5,215.5
20221104,Pacers,home,Heat,3.5,225
20221104,Heat,away,Pacers,-3.5,225
20221104,Pelicans,home,Warriors,-11,226.5
20221104,Warriors,away,Pelicans,11,226.5
20221104,Pistons,home,Cavaliers,4,215
20221104,Cavaliers,away,Pistons,-4,215
20221104,Seventysixers,home,Knicks,-1,220.5
20221104,Knicks,away,Seventysixers,1,220.5
20221104,Spurs,home,Clippers,3.5,225.5
20221104,Clippers,away,Spurs,-3.5,225.5
20221104,Suns,home,Trailblazers,-12,217
20221104,Trailblazers,away,Suns,12,217
20221104,Timberwolves,home,Bucks,2,225
20221104,Bucks,away,Timberwolves,-2,225
20221104,Wizards,home,Nets,-3,222.5
20221104,Nets,away,Wizards,3,222.5
20221105,Bucks,home,Thunder,-6.5,219.5
20221105,Thunder,away,Bucks,6.5,219.5
20221105,Hawks,home,Pelicans,-1,231.5
20221105,Pelicans,away,Hawks,1,231.5
20221105,Hornets,home,Nets,4.5,221.5
20221105,Nets,away,Hornets,-4.5,221.5
20221105,Knicks,home,Celtics,4,225
20221105,Celtics,away,Knicks,-4,225
20221105,Magic,home,Kings,4,228.5
20221105,Kings,away,Magic,-4,228.5
20221105,Nuggets,home,Spurs,-11,235.5
20221105,Spurs,away,Nuggets,11,235.5
20221105,Suns,home,Trailblazers,-11,216.5
20221105,Trailblazers,away,Suns,11,216.5
20221105,Timberwolves,home,Rockets,-7.5,233.5
20221105,Rockets,away,Timberwolves,7.5,233.5
20221106,Clippers,home,Jazz,-3.5,221
20221106,Jazz,away,Clippers,3.5,221
20221106,Grizzlies,home,Wizards,-10,225.5
20221106,Wizards,away,Grizzlies,10,225.5
20221106,Lakers,home,Cavaliers,4,222.5
20221106,Cavaliers,away,Lakers,-4,222.5
20221106,Raptors,home,Bulls,-2,218.5
20221106,Bulls,away,Raptors,2,218.5
20221107,Bulls,home,Raptors,-2,221.5
20221107,Raptors,away,Bulls,2,221.5
20221107,Clippers,home,Cavaliers,4,212.5
20221107,Cavaliers,away,Clippers,-4,212.5
20221107,Grizzlies,home,Celtics,3.5,232
20221107,Celtics,away,Grizzlies,-3.5,232
20221107,Hawks,home,Bucks,5.5,219.5
20221107,Bucks,away,Hawks,-5.5,219.5
20221107,Heat,home,Trailblazers,-5,216.5
20221107,Trailblazers,away,Heat,5,216.5
20221107,Hornets,home,Wizards,-2,214
20221107,Wizards,away,Hornets,2,214
20221107,Jazz,home,Lakers,-7,224.5
20221107,Lakers,away,Jazz,7,224.5
20221107,Magic,home,Rockets,-5,224
20221107,Rockets,away,Magic,5,224
20221107,Mavericks,home,Nets,-6,216
20221107,Nets,away,Mavericks,6,216
20221107,Pacers,home,Pelicans,5,233
20221107,Pelicans,away,Pacers,-5,233
20221107,Pistons,home,Thunder,1.5,224
20221107,Thunder,away,Pistons,-1.5,224
20221107,Seventysixers,home,Suns,1,215
20221107,Suns,away,Seventysixers,-1,215
20221107,Spurs,home,Nuggets,8,234.5
20221107,Nuggets,away,Spurs,-8,234.5
20221107,Timberwolves,home,Knicks,-2.5,235.5
20221107,Knicks,away,Timberwolves,2.5,235.5
20221107,Warriors,home,Kings,-8,235.5
20221107,Kings,away,Warriors,8,235.5
20221109,Bulls,home,Pelicans,2,232.5
20221109,Pelicans,away,Bulls,-2,232.5
20221109,Celtics,home,Pistons,-13.5,226.5
20221109,Pistons,away,Celtics,13.5,226.5
20221109,Clippers,home,Lakers,-2.5,219
20221109,Lakers,away,Clippers,2.5,219
20221109,Hawks,home,Jazz,-4.5,231.5
20221109,Jazz,away,Hawks,4.5,231.5
20221109,Hornets,home,Trailblazers,2,221.5
20221109,Trailblazers,away,Hornets,-2,221.5
20221109,Kings,home,Cavaliers,4.5,228
20221109,Cavaliers,away,Kings,-4.5,228
20221109,Magic,home,Mavericks,8,212.5
20221109,Mavericks,away,Magic,-8,212.5
20221109,Nets,home,Knicks,-3.5,221
20221109,Knicks,away,Nets,3.5,221
20221109,Pacers,home,Nuggets,5,235.5
20221109,Nuggets,away,Pacers,-5,235.5
20221109,Raptors,home,Rockets,-10,224
20221109,Rockets,away,Raptors,10,224
20221109,Spurs,home,Grizzlies,5.5,234
20221109,Grizzlies,away,Spurs,-5.5,234
20221109,Thunder,home,Bucks,1,213
20221109,Bucks,away,Thunder,-1,213
20221109,Timberwolves,home,Suns,-2,224
20221109,Suns,away,Timberwolves,2,224
20221110,Hawks,home,Seventysixers,-1,222
20221110,Seventysixers,away,Hawks,1,222
20221110,Heat,home,Hornets,-11,212.5
20221110,Hornets,away,Heat,11,212.5
20221110,Pelicans,home,Trailblazers,-10,223
20221110,Trailblazers,away,Pelicans,10,223
20221110,Wizards,home,Mavericks,6,209
20221110,Mavericks,away,Wizards,-6,209
20221111,Celtics,home,Nuggets,-4,230.5
20221111,Nuggets,away,Celtics,4,230.5
20221111,Grizzlies,home,Timberwolves,-4,233.5
20221111,Timberwolves,away,Grizzlies,4,233.5
20221111,Knicks,home,Pistons,-9,224
20221111,Pistons,away,Knicks,9,224
20221111,Lakers,home,Kings,4,233
20221111,Kings,away,Lakers,-4,233
20221111,Magic,home,Suns,7,215
20221111,Suns,away,Magic,-7,215
20221111,Spurs,home,Bucks,-1.5,219.5
20221111,Bucks,away,Spurs,1.5,219.5
20221111,Thunder,home,Raptors,5.5,219.5
20221111,Raptors,away,Thunder,-5.5,219.5
20221111,Warriors,home,Cavaliers,-3,232
20221111,Cavaliers,away,Warriors,3,232
20221112,Clippers,home,Nets,-1.5,212
20221112,Nets,away,Clippers,1.5,212
20221112,Heat,home,Hornets,-8,214.5
20221112,Hornets,away,Heat,8,214.5
20221112,Mavericks,home,Trailblazers,-6.5,218.5
20221112,Trailblazers,away,Mavericks,6.5,218.5
20221112,Pacers,home,Raptors,-2.5,229.5
20221112,Raptors,away,Pacers,2.5,229.5
20221112,Pelicans,home,Rockets,-11,233.5
20221112,Rockets,away,Pelicans,11,233.5
20221112,Pistons,home,Celtics,9,225.5
20221112,Celtics,away,Pistons,-9,225.5
20221112,Seventysixers,home,Hawks,-3,222.5
20221112,Hawks,away,Seventysixers,3,222.5
20221112,Wizards,home,Jazz,4.5,221.5
20221112,Jazz,away,Wizards,-4.5,221.5
20221113,Bulls,home,Nuggets,1.5,231
20221113,Nuggets,away,Bulls,-1.5,231
20221113,Cavaliers,home,Timberwolves,-1,221
20221113,Timberwolves,away,Cavaliers,1,221
20221113,Kings,home,Warriors,4.5,237
20221113,Warriors,away,Kings,-4.5,237
20221113,Knicks,home,Thunder,-5.5,226
20221113,Thunder,away,Knicks,5.5,226
20221113,Lakers,home,Nets,5,217.5
20221113,Nets,away,Lakers,-5,217.5
20221113,Seventysixers,home,Jazz,-3.5,218
20221113,Jazz,away,Seventysixers,3.5,218
20221113,Wizards,home,Grizzlies,-1.5,217.5
20221113,Grizzlies,away,Wizards,1.5,217.5
20221114,Bucks,home,Hawks,-4,226
20221114,Hawks,away,Bucks,4,226
20221114,Celtics,home,Thunder,-12,229
20221114,Thunder,away,Celtics,12,229
20221114,Heat,home,Suns,-2.5,216.5
20221114,Suns,away,Heat,2.5,216.5
20221114,Magic,home,Hornets,2,225
20221114,Hornets,away,Magic,-2,225
20221114,Pistons,home,Raptors,4,218.5
20221114,Raptors,away,Pistons,-4,218.5
20221114,Rockets,home,Clippers,5,220.5
20221114,Clippers,away,Rockets,-5,220.5
20221114,Warriors,home,Spurs,-9,233.5
20221114,Spurs,away,Warriors,9,233.5
20221115,Jazz,home,Knicks,-4,231.5
20221115,Knicks,away,Jazz,4,231.5
20221115,Kings,home,Nets,-2,225.5
20221115,Nets,away,Kings,2,225.5
20221115,Mavericks,home,Clippers,-6.5,212
20221115,Clippers,away,Mavericks,6.5,212
20221115,Pelicans,home,Grizzlies,-2,223.5
20221115,Grizzlies,away,Pelicans,2,223.5
20221115,Trailblazers,home,Spurs,-8,226.5
20221115,Spurs,away,Trailblazers,8,226.5
20221116,Bucks,home,Cavaliers,-2,218.5
20221116,Cavaliers,away,Bucks,2,218.5
20221116,Hawks,home,Celtics,0,234.5
20221116,Celtics,away,Hawks,0,234.5
20221116,Hornets,home,Pacers,1.5,237
20221116,Pacers,away,Hornets,-1.5,237
20221116,Magic,home,Timberwolves,8.5,224
20221116,Timberwolves,away,Magic,-8.5,224
20221116,Mavericks,home,Rockets,-6.5,218
20221116,Rockets,away,Mavericks,6.5,218
20221116,Nuggets,home,Knicks,-2,226.5
20221116,Knicks,away,Nuggets,2,226.5
20221116,Pelicans,home,Bulls,-1.5,226.5
20221116,Bulls,away,Pelicans,1.5,226.5
20221116,Raptors,home,Heat,-3.5,216
20221116,Heat,away,Raptors,3.5,216
20221116,Suns,home,Warriors,2.5,226.5
20221116,Warriors,away,Suns,-2.5,226.5
20221116,Wizards,home,Thunder,-5,230.5
20221116,Thunder,away,Wizards,5,230.5
20221117,Clippers,home,Pistons,-9,217
20221117,Pistons,away,Clippers,9,217
20221117,Kings,home,Spurs,-7,237.5
20221117,Spurs,away,Kings,7,237.5
20221117,Trailblazers,home,Nets,-2,220.5
20221117,Nets,away,Trailblazers,2,220.5
20221118,Bulls,home,Magic,-8.5,221.5
20221118,Magic,away,Bulls,8.5,221.5
20221118,Cavaliers,home,Hornets,-9,221
20221118,Hornets,away,Cavaliers,9,221
20221118,Grizzlies,home,Thunder,-6,231
20221118,Thunder,away,Grizzlies,6,231
20221118,Jazz,home,Suns,2,228.5
20221118,Suns,away,Jazz,-2,228.5
20221118,Lakers,home,Pistons,-7,226
20221118,Pistons,away,Lakers,7,226
20221118,Mavericks,home,Nuggets,-9,214.5
20221118,Nuggets,away,Mavericks,9,214.5
20221118,Pelicans,home,Celtics,2.5,230
20221118,Celtics,away,Pelicans,-2.5,230
20221118,Rockets,home,Pacers,5,236.5
20221118,Pacers,away,Rockets,-5,236.5
20221118,Seventysixers,home,Bucks,-1.5,212
20221118,Bucks,away,Seventysixers,1.5,212
20221118,Warriors,home,Knicks,-7.5,234
20221118,Knicks,away,Warriors,7.5,234
20221118,Wizards,home,Heat,-6,216.5
20221118,Heat,away,Wizards,6,216.5
20221119,Clippers,home,Spurs,-9,222.5
20221119,Spurs,away,Clippers,9,222.5
20221119,Hawks,home,Raptors,-5.5,225.5
20221119,Raptors,away,Hawks,5.5,225.5
20221119,Pacers,home,Magic,-6,227
20221119,Magic,away,Pacers,6,227
20221119,Seventysixers,home,Timberwolves,-2,223
20221119,Timberwolves,away,Seventysixers,2,223
20221119,Trailblazers,home,Jazz,-5,227
20221119,Jazz,away,Trailblazers,5,227
20221120,Cavaliers,home,Heat,-7,213
20221120,Heat,away,Cavaliers,7,213
20221120,Kings,home,Pistons,-10.5,234.5
20221120,Pistons,away,Kings,10.5,234.5
20221120,Lakers,home,Spurs,-6,228
20221120,Spurs,away,Lakers,6,228
20221120,Mavericks,home,Nuggets,-10.5,217.5
20221120,Nuggets,away,Mavericks,10.5,217.5
20221120,Nets,home,Grizzlies,-7.5,224
20221120,Grizzlies,away,Nets,7.5,224
20221120,Rockets,home,Warriors,10.5,232.5
20221120,Warriors,away,Rockets,-10.5,232.5
20221120,Suns,home,Knicks,-5.5,226.5
20221120,Knicks,away,Suns,5.5,226.5
20221120,Wizards,home,Hornets,-4.5,220.5
20221120,Hornets,away,Wizards,4.5,220.5
20221121,Bucks,home,Trailblazers,-9.5,214
20221121,Trailblazers,away,Bucks,9.5,214
20221121,Bulls,home,Celtics,5.5,230
20221121,Celtics,away,Bulls,-5.5,230
20221121,Cavaliers,home,Hawks,-3.5,227.5
20221121,Hawks,away,Cavaliers,3.5,227.5
20221121,Clippers,home,Jazz,-2.5,222.5
20221121,Jazz,away,Clippers,2.5,222.5
20221121,Pacers,home,Magic,-7,225
20221121,Magic,away,Pacers,7,225
20221121,Pelicans,home,Warriors,-11,227.5
20221121,Warriors,away,Pelicans,11,227.5
20221121,Thunder,home,Knicks,-1.5,227.5
20221121,Knicks,away,Thunder,1.5,227.5
20221121,Timberwolves,home,Heat,-8.5,220.5
20221121,Heat,away,Timberwolves,8.5,220.5
20221122,Grizzlies,home,Kings,-3,237.5
20221122,Kings,away,Grizzlies,3,237.5
20221122,Nuggets,home,Pistons,-12,227.5
20221122,Pistons,away,Nuggets,12,227.5
20221122,Seventysixers,home,Nets,7.5,217
20221122,Nets,away,Seventysixers,-7.5,217
20221122,Suns,home,Lakers,-9.5,226.5
20221122,Lakers,away,Suns,9.5,226.5
20221123,Bucks,home,Bulls,-7,224
20221123,Bulls,away,Bucks,7,224
20221123,Cavaliers,home,Trailblazers,-7.5,213.5
20221123,Trailblazers,away,Cavaliers,7.5,213.5
20221123,Celtics,home,Mavericks,-6,221
20221123,Mavericks,away,Celtics,6,221
20221123,Hawks,home,Kings,-5.5,241.5
20221123,Kings,away,Hawks,5.5,241.5
20221123,Heat,home,Wizards,-5,209.5
20221123,Wizards,away,Heat,5,209.5
20221123,Hornets,home,Seventysixers,-4,215.5
20221123,Seventysixers,away,Hornets,4,215.5
20221123,Jazz,home,Pistons,-12,234
20221123,Pistons,away,Jazz,12,234
20221123,Pacers,home,Timberwolves,2,236.5
20221123,Timberwolves,away,Pacers,-2,236.5
20221123,Raptors,home,Nets,2.5,223
20221123,Nets,away,Raptors,-2.5,223
20221123,Spurs,home,Pelicans,5.5,227
20221123,Pelicans,away,Spurs,-5.5,227
20221123,Thunder,home,Nuggets,-1,230
20221123,Nuggets,away,Thunder,1,230
20221123,Warriors,home,Clippers,-10.5,223
20221123,Clippers,away,Warriors,10.5,223
20221125,Bucks,home,Cavaliers,-4,215.5
20221125,Cavaliers,away,Bucks,4,215.5
20221125,Celtics,home,Kings,-7,238
20221125,Kings,away,Celtics,7,238
20221125,Clippers,home,Nuggets,4,219
20221125,Nuggets,away,Clippers,-4,219
20221125,Grizzlies,home,Pelicans,-2,227
20221125,Pelicans,away,Grizzlies,2,227
20221125,Heat,home,Wizards,-3,215
20221125,Wizards,away,Heat,3,215
20221125,Hornets,home,Timberwolves,7,226.5
20221125,Timberwolves,away,Hornets,-7,226.5
20221125,Knicks,home,Trailblazers,-4,216.5
20221125,Trailblazers,away,Knicks,4,216.5
20221125,Magic,home,Seventysixers,-1.5,214.5
20221125,Seventysixers,away,Magic,1.5,214.5
20221125,Pacers,home,Nets,3.5,233.5
20221125,Nets,away,Pacers,-3.5,233.5
20221125,Rockets,home,Hawks,7,231.5
20221125,Hawks,away,Rockets,-7,231.5
20221125,Spurs,home,Lakers,4,234.5
20221125,Lakers,away,Spurs,-4,234.5
20221125,Suns,home,Pistons,-12,224
20221125,Pistons,away,Suns,12,224
20221125,Thunder,home,Bulls,3,233
20221125,Bulls,away,Thunder,-3,233
20221125,Warriors,home,Jazz,-8,239.5
20221125,Jazz,away,Warriors,8,239.5
20221126,Raptors,home,Mavericks,2.5,215
20221126,Mavericks,away,Raptors,-2.5,215
20221126,Rockets,home,Thunder,2,231.5
20221126,Thunder,away,Rockets,-2,231.5
20221126,Spurs,home,Lakers,-1,231.5
20221126,Lakers,away,Spurs,1,231.5
20221126,Suns,home,Jazz,-6.5,232
20221126,Jazz,away,Suns,6.5,232
20221127,Bucks,home,Mavericks,-5.5,215.5
20221127,Mavericks,away,Bucks,5.5,215.5
20221127,Celtics,home,Wizards,-8,220.5
20221127,Wizards,away,Celtics,8,220.5
20221127,Clippers,home,Pacers,2,220.5
20221127,Pacers,away,Clippers,-2,220.5
20221127,Hawks,home,Heat,-3.5,226
20221127,Heat,away,Hawks,3.5,226
20221127,Knicks,home,Grizzlies,1.5,228
20221127,Grizzlies,away,Knicks,-1.5,228
20221127,Magic,home,Seventysixers,0,213
20221127,Seventysixers,away,Magic,0,213
20221127,Nets,home,Trailblazers,-8,223.5
20221127,Trailblazers,away,Nets,8,223.5
20221127,Pistons,home,Cavaliers,7.5,218
20221127,Cavaliers,away,Pistons,-7.5,218
20221127,Timberwolves,home,Warriors,0,237.5
20221127,Warriors,away,Timberwolves,0,237.5
20221128,Celtics,home,Hornets,-10.5,226
20221128,Hornets,away,Celtics,10.5,226
20221128,Jazz,home,Bulls,-2,235.5
20221128,Bulls,away,Jazz,2,235.5
20221128,Kings,home,Suns,0,232
20221128,Suns,away,Kings,0,232
20221128,Lakers,home,Pacers,-3,237
20221128,Pacers,away,Lakers,3,237
20221128,Nets,home,Magic,-10,224
20221128,Magic,away,Nets,10,224
20221128,Nuggets,home,Rockets,-11.5,228.5
