GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21300002,1610612748,MIA,Miami,2547,Chris Bosh,Chris,C,,31:22,0.565,0.457,0.238,0.182,0.509,0.241,0.181,0.345
21300002,1610612748,MIA,Miami,2548,Dwyane Wade,Dwyane,G,,36:07,0.582,0.273,0.204,0.12,0.5,0.31,0.206,0.258
21300002,1610612748,MIA,Miami,201596,Mario Chalmers,Mario,G,,26:50,0.527,0.514,0.279,0.222,0.565,0.239,0.225,0.316
21300002,1610612748,MIA,Miami,951,Ray Allen,Ray,,,26:19,0.689,0.486,0.193,0.167,0.457,0.37,0.131,0.241
21300002,1610612748,MIA,Miami,2203,Shane Battier,Shane,,,22:10,0.662,0.324,0.155,0.235,0.434,0.289,0.164,0.091
21300002,1610612748,MIA,Miami,202708,Norris Cole,Norris,,,21:10,0.657,0.286,0.094,0.059,0.338,0.324,0.139,0.185
21300002,1610612748,MIA,Miami,2365,Chris Andersen,Chris,,,16:33,0.635,0.308,0.123,0.077,0.36,0.28,0.205,0.059
21300002,1610612748,MIA,Miami,201202,Joel Anthony,Joel,,DNP - Coach's Decision,,,,,,,,,
21300002,1610612748,MIA,Miami,201563,Michael Beasley,Michael,,DNP - Coach's Decision,,,,,,,,,
21300002,1610612748,MIA,Miami,2592,James Jones,James,,DNP - Coach's Decision,,,,,,,,,
21300002,1610612748,MIA,Miami,1740,Rashard Lewis,Rashard,,DNP - Coach's Decision,,,,,,,,,
21300003,1610612746,LAC,Los Angeles,201162,Jared Dudley,Jared,F,,22:43,0.513,0.154,0.141,0.217,0.427,0.244,0.216,0.375
21300003,1610612746,LAC,Los Angeles,201933,Blake Griffin,Blake,F,,40:09,0.537,0.309,0.148,0.211,0.542,0.306,0.173,0.278
21300003,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,DeAndre,C,,35:29,0.533,0.279,0.172,0.188,0.536,0.229,0.167,0.343
21300003,1610612746,LAC,Los Angeles,200755,JJ Redick,JJ,G,,33:49,0.553,0.228,0.162,0.207,0.56,0.299,0.122,0.367
21300003,1610612746,LAC,Los Angeles,101108,Chris Paul,Chris,G,,35:58,0.541,0.311,0.159,0.182,0.558,0.275,0.164,0.324
21300003,1610612746,LAC,Los Angeles,2440,Matt Barnes,Matt,,,28:28,0.53,0.32,0.197,0.296,0.561,0.404,0.179,0.4
21300003,1610612746,LAC,Los Angeles,2037,Jamal Crawford,Jamal,,,25:54,0.587,0.37,0.162,0.304,0.546,0.296,0.2,0.448
21300003,1610612746,LAC,Los Angeles,201954,Darren Collison,Darren,,,12:29,0.565,0.174,0.162,0.364,0.438,0.375,0.223,0.5
21300003,1610612746,LAC,Los Angeles,200797,Ryan Hollins,Ryan,,,3:57,0.5,0.333,0.127,0.0,0.273,0.273,0.291,0.714
21300003,1610612746,LAC,Los Angeles,203493,Reggie Bullock,Reggie,,,1:05,0.5,0.0,0.0,0.0,0.0,0.0,0.694,0.0
21300003,1610612746,LAC,Los Angeles,2584,Willie Green,Willie,,DNP - Coach's Decision,,,,,,,,,
21300003,1610612746,LAC,Los Angeles,1712,Antawn Jamison,Antawn,,DNP - Coach's Decision,,,,,,,,,
21300003,1610612746,LAC,Los Angeles,201957,Byron Mullens,Byron,,DNP - Coach's Decision,,,,,,,,,
21300003,1610612747,LAL,Los Angeles,201156,Nick Young,Nick,F,,22:03,0.434,0.316,0.203,0.19,0.524,0.119,0.127,0.136
21300003,1610612747,LAL,Los Angeles,200761,Shawne Williams,Shawne,F,,12:50,0.447,0.526,0.238,0.091,0.563,0.083,0.161,0.333
21300003,1610612747,LAL,Los Angeles,2200,Pau Gasol,Pau,C,,24:29,0.453,0.279,0.217,0.217,0.535,0.256,0.135,0.13
21300003,1610612747,LAL,Los Angeles,2581,Steve Blake,Steve,G,,22:25,0.434,0.316,0.219,0.2,0.535,0.116,0.106,0.136
21300003,1610612747,LAL,Los Angeles,959,Steve Nash,Steve,G,,20:44,0.431,0.333,0.212,0.211,0.5,0.125,0.113,0.136
21300003,1610612747,LAL,Los Angeles,2549,Chris Kaman,Chris,,,19:40,0.453,0.186,0.172,0.32,0.514,0.343,0.158,0.143
21300003,1610612747,LAL,Los Angeles,201975,Jodie Meeks,Jodie,,,25:35,0.591,0.291,0.143,0.5,0.55,0.45,0.212,0.318
21300003,1610612747,LAL,Los Angeles,200770,Jordan Farmar,Jordan,,,27:16,0.588,0.281,0.152,0.483,0.581,0.419,0.2,0.318
21300003,1610612747,LAL,Los Angeles,202333,Xavier Henry,Xavier,,,26:24,0.591,0.291,0.158,0.519,0.571,0.429,0.189,0.318
21300003,1610612747,LAL,Los Angeles,202325,Wesley Johnson,Wesley,,,20:32,0.587,0.283,0.114,0.591,0.528,0.333,0.166,0.316
21300003,1610612747,LAL,Los Angeles,201941,Jordan Hill,Jordan,,,18:02,0.671,0.371,0.159,0.6,0.574,0.333,0.206,0.308
21300003,1610612747,LAL,Los Angeles,203527,Ryan Kelly,Ryan,,DNP - Coach's Decision,,,,,,,,,
21300003,1610612747,LAL,Los Angeles,203135,Robert Sacre,Robert,,DNP - Coach's Decision,,,,,,,,,
21300004,1610612739,CLE,Cleveland,201947,Earl Clark,Earl,F,,27:06,0.454,0.241,0.121,0.346,0.466,0.318,0.134,0.2
21300004,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,F,,34:51,0.475,0.377,0.141,0.333,0.517,0.25,0.144,0.233
21300004,1610612739,CLE,Cleveland,2760,Anderson Varejao,Anderson,C,,34:36,0.468,0.286,0.118,0.355,0.508,0.246,0.129,0.233
21300004,1610612739,CLE,Cleveland,203079,Dion Waiters,Dion,G,,29:21,0.464,0.339,0.112,0.333,0.461,0.275,0.118,0.185
21300004,1610612739,CLE,Cleveland,202681,Kyrie Irving,Kyrie,G,,30:55,0.43,0.333,0.13,0.4,0.471,0.269,0.135,0.259
21300004,1610612739,CLE,Cleveland,101127,Jarrett Jack,Jarrett,,,22:30,0.429,0.486,0.184,0.333,0.45,0.275,0.181,0.222
21300004,1610612739,CLE,Cleveland,202087,Alonzo Gee,Alonzo,,,18:48,0.444,0.778,0.193,0.438,0.414,0.286,0.184,0.25
21300004,1610612739,CLE,Cleveland,203461,Anthony Bennett,Anthony,,,14:59,0.354,0.625,0.203,0.438,0.26,0.36,0.188,0.231
21300004,1610612739,CLE,Cleveland,101115,Andrew Bynum,Andrew,,,7:34,0.393,0.643,0.125,0.444,0.346,0.308,0.169,0.0
21300004,1610612739,CLE,Cleveland,101139,CJ Miles,CJ,,,15:20,0.457,0.565,0.168,0.333,0.479,0.375,0.188,0.2
21300004,1610612739,CLE,Cleveland,203092,Tyler Zeller,Tyler,,,4:00,0.417,0.5,0.215,0.0,0.4,1.0,0.244,0.333
21300004,1610612739,CLE,Cleveland,203521,Matthew Dellavedova,Matthew,,DNP - Coach's Decision,,,,,,,,,
21300004,1610612739,CLE,Cleveland,203156,Henry Sims,Henry,,DNP - Coach's Decision,,,,,,,,,
21300004,1610612751,BKN,Brooklyn,1718,Paul Pierce,Paul,F,,29:51,0.472,0.264,0.127,0.143,0.466,0.362,0.109,0.357
21300004,1610612751,BKN,Brooklyn,708,Kevin Garnett,Kevin,F,,26:17,0.598,0.174,0.131,0.15,0.468,0.34,0.132,0.348
21300004,1610612751,BKN,Brooklyn,201572,Brook Lopez,Brook,C,,33:37,0.482,0.263,0.148,0.207,0.446,0.338,0.113,0.364
21300004,1610612751,BKN,Brooklyn,2207,Joe Johnson,Joe,G,,34:23,0.458,0.322,0.13,0.226,0.469,0.359,0.1,0.355
21300004,1610612751,BKN,Brooklyn,101114,Deron Williams,Deron,G,,21:44,0.603,0.324,0.182,0.214,0.465,0.209,0.093,0.348
21300004,1610612751,BKN,Brooklyn,101154,Andray Blatche,Andray,,,20:17,0.313,0.5,0.186,0.25,0.47,0.485,0.175,0.389
21300004,1610612751,BKN,Brooklyn,2501,Reggie Evans,Reggie,,,15:49,0.345,0.31,0.152,0.294,0.37,0.609,0.199,0.357
21300004,1610612751,BKN,Brooklyn,101187,Alan Anderson,Alan,,,23:26,0.269,0.308,0.169,0.227,0.363,0.55,0.181,0.391
21300004,1610612751,BKN,Brooklyn,2733,Shaun Livingston,Shaun,,,15:33,0.385,0.423,0.162,0.333,0.45,0.5,0.255,0.364
21300004,1610612751,BKN,Brooklyn,1891,Jason Terry,Jason,,,19:03,0.557,0.143,0.17,0.231,0.444,0.63,0.219,0.375
21300004,1610612751,BKN,Brooklyn,203486,Mason Plumlee,Mason,,DNP - Coach's Decision,,,,,,,,,
21300004,1610612751,BKN,Brooklyn,203116,Tyshawn Taylor,Tyshawn,,DNP - Coach's Decision,,,,,,,,,
21300004,1610612751,BKN,Brooklyn,203141,Mirza Teletovic,Mirza,,DNP - Coach's Decision,,,,,,,,,
21300005,1610612748,MIA,Miami,2544,LeBron James,LeBron,F,,36:38,0.612,0.149,0.189,0.226,0.669,0.39,0.131,0.15
21300005,1610612748,MIA,Miami,2617,Udonis Haslem,Udonis,F,,11:32,0.667,0.167,0.247,0.111,0.816,0.421,0.189,0.25
21300005,1610612748,MIA,Miami,2547,Chris Bosh,Chris,C,,34:15,0.563,0.125,0.188,0.226,0.575,0.3,0.174,0.231
21300005,1610612748,MIA,Miami,2427,Roger Mason Jr.,Roger,G,,14:38,0.739,0.217,0.256,0.2,0.76,0.32,0.154,0.143
21300005,1610612748,MIA,Miami,201596,Mario Chalmers,Mario,G,,30:35,0.556,0.204,0.224,0.269,0.639,0.315,0.15,0.227
21300005,1610612748,MIA,Miami,2203,Shane Battier,Shane,,,23:41,0.542,0.063,0.117,0.167,0.487,0.333,0.168,0.278
21300005,1610612748,MIA,Miami,202708,Norris Cole,Norris,,,26:57,0.644,0.156,0.145,0.059,0.511,0.227,0.221,0.333
21300005,1610612748,MIA,Miami,951,Ray Allen,Ray,,,27:51,0.5,0.115,0.165,0.154,0.489,0.289,0.212,0.286
21300005,1610612748,MIA,Miami,2365,Chris Andersen,Chris,,,13:45,0.667,0.238,0.177,0.0,0.625,0.3,0.195,0.333
21300005,1610612748,MIA,Miami,1740,Rashard Lewis,Rashard,,,20:08,0.576,0.212,0.19,0.154,0.457,0.114,0.239,0.278
21300005,1610612748,MIA,Miami,201202,Joel Anthony,Joel,,DNP - Coach's Decision,,,,,,,,,
21300005,1610612748,MIA,Miami,201563,Michael Beasley,Michael,,DNP - Coach's Decision,,,,,,,,,
21300005,1610612748,MIA,Miami,2592,James Jones,James,,DNP - Coach's Decision,,,,,,,,,
21300005,1610612755,PHI,Philadelphia,202323,Evan Turner,Evan,F,,37:13,0.533,0.328,0.178,0.2,0.545,0.136,0.203,0.212
21300005,1610612755,PHI,Philadelphia,201152,Thaddeus Young,Thaddeus,F,,34:20,0.597,0.274,0.161,0.269,0.556,0.127,0.201,0.226
21300005,1610612755,PHI,Philadelphia,201150,Spencer Hawes,Spencer,C,,29:23,0.577,0.288,0.144,0.227,0.545,0.145,0.189,0.25
21300005,1610612755,PHI,Philadelphia,202341,James Anderson,James,G,,35:24,0.59,0.279,0.183,0.231,0.567,0.149,0.179,0.219
21300005,1610612755,PHI,Philadelphia,203487,Michael Carter-Williams,Michael,G,,36:10,0.613,0.339,0.153,0.217,0.553,0.152,0.191,0.212
21300005,1610612755,PHI,Philadelphia,203100,Tony Wroten,Tony,,,23:23,0.671,0.289,0.175,0.385,0.703,0.189,0.166,0.0
21300005,1610612755,PHI,Philadelphia,202730,Lavoy Allen,Lavoy,,,17:25,0.62,0.28,0.257,0.25,0.667,0.185,0.193,0.0
21300005,1610612755,PHI,Philadelphia,202350,Daniel Orton,Daniel,,,14:52,0.548,0.429,0.207,0.25,0.68,0.2,0.128,0.0
21300005,1610612755,PHI,Philadelphia,202721,Darius Morris,Darius,,,11:50,0.5,0.167,0.269,0.333,0.711,0.158,0.164,0.0
21300005,1610612755,PHI,Philadelphia,2198,Kwame Brown,Kwame,,DNP - Coach's Decision,,,,,,,,,
21300005,1610612755,PHI,Philadelphia,203561,Brandon Davies,Brandon,,DNP - Coach's Decision,,,,,,,,,
21300005,1610612755,PHI,Philadelphia,203138,Hollis Thompson,Hollis,,DNP - Coach's Decision,,,,,,,,,
21300006,1610612738,BOS,Boston,2222,Gerald Wallace,Gerald,F,,39:52,0.536,0.491,0.247,0.207,0.507,0.269,0.218,0.4
21300006,1610612738,BOS,Boston,101138,Brandon Bass,Brandon,F,,32:13,0.564,0.404,0.189,0.174,0.469,0.327,0.229,0.31
21300006,1610612738,BOS,Boston,203543,Vitor Faverani,Vitor,C,,26:41,0.424,0.545,0.283,0.158,0.529,0.196,0.184,0.478
21300006,1610612738,BOS,Boston,201145,Jeff Green,Jeff,G,,37:03,0.557,0.434,0.191,0.143,0.467,0.333,0.23,0.375
21300006,1610612738,BOS,Boston,202340,Avery Bradley,Avery,G,,31:19,0.488,0.488,0.221,0.174,0.449,0.119,0.183,0.419
21300006,1610612738,BOS,Boston,202348,Jordan Crawford,Jordan,,,17:38,0.574,0.296,0.232,0.308,0.486,0.343,0.134,0.5
21300006,1610612738,BOS,Boston,203482,Kelly Olynyk,Kelly,,,16:18,0.381,0.476,0.309,0.214,0.473,0.297,0.115,0.647
21300006,1610612738,BOS,Boston,2743,Kris Humphries,Kris,,,20:48,0.597,0.355,0.18,0.25,0.386,0.257,0.2,0.333
21300006,1610612738,BOS,Boston,201584,Courtney Lee,Courtney,,,14:28,0.278,0.222,0.323,0.25,0.394,0.182,0.072,0.5
21300006,1610612738,BOS,Boston,203515,Phil Pressey,Phil,,,3:40,0.25,1.25,0.326,0.0,0.75,1.5,0.231,0.0
21300006,1610612738,BOS,Boston,2586,Keith Bogans,Keith,,DNP - Coach's Decision,,,,,,,,,
21300006,1610612738,BOS,Boston,202705,MarShon Brooks,MarShon,,DNP - Coach's Decision,,,,,,,,,
21300006,1610612738,BOS,Boston,203096,Jared Sullinger,Jared,,NWT - 1 game team suspension,,,,,,,,,
21300006,1610612761,TOR,Toronto,200752,Rudy Gay,Rudy,F,,34:10,0.468,0.21,0.198,0.417,0.542,0.375,0.261,0.2
21300006,1610612761,TOR,Toronto,101161,Amir Johnson,Amir,F,,24:18,0.477,0.186,0.184,0.44,0.438,0.313,0.302,0.25
21300006,1610612761,TOR,Toronto,202685,Jonas Valanciunas,Jonas,C,,31:23,0.491,0.241,0.211,0.393,0.476,0.405,0.288,0.227
21300006,1610612761,TOR,Toronto,201942,DeMar DeRozan,DeMar,G,,40:24,0.472,0.264,0.197,0.417,0.5,0.455,0.25,0.214
21300006,1610612761,TOR,Toronto,200768,Kyle Lowry,Kyle,G,,34:45,0.468,0.258,0.211,0.419,0.511,0.532,0.243,0.2
21300006,1610612761,TOR,Toronto,201946,Tyler Hansbrough,Tyler,,,24:40,0.467,0.356,0.185,0.381,0.586,0.543,0.199,0.15
21300006,1610612761,TOR,Toronto,202361,Landry Fields,Landry,,,18:14,0.471,0.294,0.141,0.471,0.5,0.444,0.093,0.188
21300006,1610612761,TOR,Toronto,200779,Steve Novak,Steve,,,6:39,0.344,0.125,0.072,0.5,0.444,0.222,0.184,0.2
21300006,1610612761,TOR,Toronto,201571,D.J. Augustin,D.J.,,,13:15,0.479,0.292,0.125,0.429,0.5,0.211,0.21,0.182
21300006,1610612761,TOR,Toronto,203082,Terrence Ross,Terrence,,,12:12,0.528,0.611,0.242,0.444,0.531,0.813,0.126,0.083
21300006,1610612761,TOR,Toronto,202779,Dwight Buycks,Dwight,,DNP - Coach's Decision,,,,,,,,,
21300006,1610612761,TOR,Toronto,201948,Austin Daye,Austin,,DNP - Coach's Decision,,,,,,,,,
21300006,1610612761,TOR,Toronto,202933,Julyan Stone,Julyan,,DNP - Coach's Decision,,,,,,,,,
21300007,1610612764,WAS,Washington,2772,Trevor Ariza,Trevor,F,,37:38,0.534,0.431,0.162,0.212,0.569,0.448,0.222,0.37
21300007,1610612764,WAS,Washington,202344,Trevor Booker,Trevor,F,,20:17,0.514,0.162,0.106,0.316,0.597,0.129,0.284,0.417
21300007,1610612764,WAS,Washington,2403,Nene,ene,C,,30:18,0.542,0.396,0.12,0.192,0.656,0.378,0.24,0.294
21300007,1610612764,WAS,Washington,203078,Bradley Beal,Bradley,G,,38:15,0.5,0.338,0.18,0.289,0.534,0.483,0.194,0.276
21300007,1610612764,WAS,Washington,202322,John Wall,John,G,,38:59,0.53,0.364,0.142,0.286,0.59,0.443,0.216,0.407
21300007,1610612764,WAS,Washington,101162,Marcin Gortat,Marcin,,,16:53,0.463,0.481,0.237,0.412,0.484,0.5,0.086,0.389
21300007,1610612764,WAS,Washington,1733,Al Harrington,Al,,,18:24,0.463,0.741,0.258,0.389,0.514,0.417,0.101,0.35
21300007,1610612764,WAS,Washington,201953,Eric Maynor,Eric,,,9:01,0.333,0.667,0.324,0.3,0.441,0.353,0.097,0.1
21300007,1610612764,WAS,Washington,101110,Martell Webster,Martell,,,20:55,0.47,0.636,0.185,0.35,0.486,0.571,0.175,0.316
21300007,1610612764,WAS,Washington,202066,Garrett Temple,Garrett,,,5:03,0.389,0.222,0.184,0.2,0.682,0.182,0.078,0.0
21300007,1610612764,WAS,Washington,202338,Kevin Seraphin,Kevin,,,4:17,0.438,0.0,0.3,0.25,0.583,0.667,0.205,0.0
21300007,1610612764,WAS,Washington,203318,Glen Rice,Glen,,DNP - Coach's Decision,,,,,,,,,
21300007,1610612764,WAS,Washington,202686,Jan Vesely,Jan,,DNP - Coach's Decision,,,,,,,,,
21300007,1610612765,DET,Detroit,2746,Josh Smith,Josh,F,,39:43,0.587,0.429,0.21,0.393,0.508,0.4,0.166,0.297
21300007,1610612765,DET,Detroit,202328,Greg Monroe,Greg,F,,41:26,0.552,0.463,0.189,0.375,0.507,0.4,0.158,0.325
21300007,1610612765,DET,Detroit,203083,Andre Drummond,Andre,C,,26:18,0.634,0.146,0.28,0.333,0.55,0.25,0.165,0.2
21300007,1610612765,DET,Detroit,1497,Chauncey Billups,Chauncey,G,,30:38,0.6,0.511,0.222,0.3,0.55,0.36,0.145,0.185
21300007,1610612765,DET,Detroit,101198,Will Bynum,Will,G,,38:05,0.548,0.371,0.202,0.29,0.474,0.534,0.174,0.278
21300007,1610612765,DET,Detroit,203484,Kentavious Caldwell-Pope,Kentavious,,,27:04,0.52,0.4,0.138,0.375,0.489,0.319,0.22,0.423
21300007,1610612765,DET,Detroit,202713,Kyle Singler,Kyle,,,27:20,0.489,0.617,0.117,0.259,0.488,0.619,0.222,0.296
21300007,1610612765,DET,Detroit,201973,Jonas Jerebko,Jonas,,,8:29,0.5,0.4,0.107,0.125,0.4,0.4,0.215,0.333
21300007,1610612765,DET,Detroit,203491,Peyton Siva,Peyton,,,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21300007,1610612765,DET,Detroit,203502,Tony Mitchell,Tony,,,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21300007,1610612765,DET,Detroit,203540,Gigi Datome,Gigi,,,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21300007,1610612765,DET,Detroit,202725,Josh Harrellson,Josh,,DNP - Coach's Decision,,,,,,,,,
21300007,1610612765,DET,Detroit,101111,Charlie Villanueva,Charlie,,DNP - Coach's Decision,,,,,,,,,
21300008,1610612749,MIL,Milwaukee,2406,Caron Butler,Caron,F,,33:26,0.49,0.12,0.281,0.19,0.509,0.17,0.2,0.208
21300008,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,F,,19:15,0.448,0.276,0.187,0.118,0.556,0.222,0.259,0.083
21300008,1610612749,MIL,Milwaukee,202336,Larry Sanders,Larry,C,,12:21,0.306,0.111,0.306,0.273,0.528,0.111,0.175,0.0
21300008,1610612749,MIL,Milwaukee,202688,Brandon Knight,Brandon,G,,1:45,0.5,0.0,0.333,0.0,0.667,0.0,0.25,0.0
21300008,1610612749,MIL,Milwaukee,201564,O.J. Mayo,O.J.,G,,35:57,0.465,0.105,0.268,0.2,0.519,0.241,0.215,0.2
21300008,1610612749,MIL,Milwaukee,203489,Nate Wolters,Nate,,,29:41,0.413,0.196,0.246,0.174,0.537,0.146,0.27,0.176
21300008,1610612749,MIL,Milwaukee,101141,Ersan Ilyasova,Ersan,,,19:43,0.529,0.118,0.234,0.273,0.5,0.393,0.201,0.077
21300008,1610612749,MIL,Milwaukee,202390,Gary Neal,Gary,,,31:49,0.55,0.18,0.2,0.091,0.521,0.271,0.251,0.25
21300008,1610612749,MIL,Milwaukee,2585,Zaza Pachulia,Zaza,,,33:53,0.546,0.148,0.213,0.095,0.549,0.294,0.237,0.25
21300008,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,,,4:43,0.5,0.286,0.337,0.0,0.571,0.571,0.279,0.333
21300008,1610612749,MIL,Milwaukee,203089,John Henson,John,,,17:27,0.63,0.261,0.26,0.0,0.52,0.24,0.26,0.182
21300008,1610612749,MIL,Milwaukee,203545,Miroslav Raduljica,Miroslav,,DNP - Coach's Decision,,,,,,,,,
21300008,1610612749,MIL,Milwaukee,2557,Luke Ridnour,Luke,,DND - Sore Back,,,,,,,,,
21300008,1610612752,NYK,New York,2546,Carmelo Anthony,Carmelo,F,,37:39,0.5,0.196,0.223,0.185,0.475,0.119,0.237,0.148
21300008,1610612752,NYK,New York,202697,Iman Shumpert,Iman,F,,33:07,0.5,0.229,0.251,0.208,0.471,0.157,0.267,0.208
21300008,1610612752,NYK,New York,2199,Tyson Chandler,Tyson,C,,31:47,0.553,0.234,0.255,0.238,0.429,0.082,0.278,0.174
