,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21,0021000004,1610612739,CLE,Cleveland,101121,Joey Graham,Joey,,DNP - Coach's Decision,,,,,,,,,
22,0021000004,1610612739,CLE,Cleveland,202412,Manny Harris,Manny,,DNP - Coach's Decision,,,,,,,,,
23,0021000004,1610612739,CLE,Cleveland,200796,Leon Powe,Leon,,DNP - Coach's Decision,,,,,,,,,
12,0021000005,1610612751,NJN,New Jersey,2566,Travis Outlaw,Travis,F,,21:24,0.444,0.25,0.098,0.176,0.5,0.421,0.071,0.286
13,0021000005,1610612751,NJN,New Jersey,693,Joe Smith,Joe,F,,5:25,0.438,0.25,0.0,0.0,0.333,0.333,0.085,0.5
14,0021000005,1610612751,NJN,New Jersey,201572,Brook Lopez,Brook,C,,37:15,0.533,0.35,0.101,0.25,0.468,0.435,0.07,0.206
15,0021000005,1610612751,NJN,New Jersey,201627,Anthony Morrow,Anthony,G,,37:21,0.533,0.344,0.1,0.25,0.492,0.433,0.058,0.212
16,0021000005,1610612751,NJN,New Jersey,2734,Devin Harris,Devin,G,,30:43,0.549,0.373,0.069,0.217,0.51,0.49,0.067,0.222
17,0021000005,1610612751,NJN,New Jersey,202324,Derrick Favors,Derrick,,,20:00,0.484,0.219,0.225,0.267,0.514,0.189,0.054,0.238
18,0021000005,1610612751,NJN,New Jersey,201944,Terrence Williams,Terrence,,,32:22,0.554,0.375,0.151,0.36,0.473,0.309,0.081,0.194
19,0021000005,1610612751,NJN,New Jersey,200770,Jordan Farmar,Jordan,,,22:00,0.569,0.389,0.173,0.267,0.478,0.13,0.066,0.24
20,0021000005,1610612751,NJN,New Jersey,101130,Johan Petro,Johan,,,9:05,0.529,0.176,0.197,0.333,0.528,0.167,0.058,0.273
21,0021000005,1610612751,NJN,New Jersey,2743,Kris Humphries,Kris,,,18:09,0.531,0.063,0.115,0.167,0.62,0.56,0.032,0.091
22,0021000005,1610612751,NJN,New Jersey,101211,Stephen Graham,Stephen,,,2:18,0.333,0.0,0.25,0.0,0.25,0.5,0.0,0.0
23,0021000005,1610612751,NJN,New Jersey,202345,Damion James,Damion,,,3:59,0.5,0.125,0.237,0.5,0.643,0.429,0.107,0.0
0,0021000005,1610612765,DET,Detroit,2419,Tayshaun Prince,Tayshaun,F,,31:26,0.51,0.42,0.052,0.185,0.529,0.327,0.084,0.208
1,0021000005,1610612765,DET,Detroit,201948,Austin Daye,Austin,F,,21:11,0.456,0.353,0.054,0.222,0.529,0.229,0.08,0.25
2,0021000005,1610612765,DET,Detroit,1112,Ben Wallace,Ben,C,,27:00,0.463,0.439,0.064,0.217,0.565,0.239,0.098,0.25
3,0021000005,1610612765,DET,Detroit,1888,Richard Hamilton,Richard,G,,31:49,0.49,0.327,0.07,0.207,0.596,0.308,0.1,0.238
4,0021000005,1610612765,DET,Detroit,201155,Rodney Stuckey,Rodney,G,,29:23,0.521,0.404,0.056,0.2,0.564,0.319,0.09,0.15
5,0021000005,1610612765,DET,Detroit,101198,Will Bynum,Will,,,18:37,0.458,0.306,0.077,0.25,0.47,0.273,0.184,0.375
6,0021000005,1610612765,DET,Detroit,2732,Ben Gordon,Ben,,,23:25,0.467,0.304,0.08,0.231,0.524,0.439,0.143,0.35
7,0021000005,1610612765,DET,Detroit,101111,Charlie Villanueva,Charlie,,,22:49,0.512,0.395,0.062,0.227,0.461,0.289,0.188,0.222
8,0021000005,1610612765,DET,Detroit,101131,Jason Maxiell,Jason,,,20:34,0.539,0.316,0.073,0.238,0.471,0.265,0.171,0.267
9,0021000005,1610612765,DET,Detroit,1503,Tracy McGrady,Tracy,,,13:45,0.518,0.321,0.067,0.286,0.455,0.273,0.209,0.2
10,0021000005,1610612765,DET,Detroit,202328,Greg Monroe,Greg,,DNP - Coach's Decision,,,,,,,,,
11,0021000005,1610612765,DET,Detroit,201969,DaJuan Summers,DaJuan,,DNP - Coach's Decision,,,,,,,,,
0,0021000006,1610612748,MIA,Miami,2544,LeBron James,LeBron,F,,37:33,0.51,0.48,0.207,0.136,0.433,0.149,0.183,0.243
1,0021000006,1610612748,MIA,Miami,2547,Chris Bosh,Chris,F,,39:09,0.586,0.345,0.185,0.2,0.402,0.106,0.218,0.216
2,0021000006,1610612748,MIA,Miami,201202,Joel Anthony,Joel,C,,17:37,0.521,0.5,0.21,0.25,0.339,0.129,0.224,0.278
3,0021000006,1610612748,MIA,Miami,2548,Dwyane Wade,Dwyane,G,,35:20,0.557,0.358,0.163,0.179,0.475,0.082,0.211,0.241
4,0021000006,1610612748,MIA,Miami,2306,Carlos Arroyo,Carlos,G,,28:28,0.563,0.45,0.185,0.211,0.357,0.102,0.214,0.259
5,0021000006,1610612748,MIA,Miami,2617,Udonis Haslem,Udonis,,,12:42,0.429,1.071,0.195,0.0,0.523,0.227,0.153,0.182
6,0021000006,1610612748,MIA,Miami,2067,Eddie House,Eddie,,,21:39,0.468,0.484,0.161,0.067,0.632,0.158,0.16,0.235
7,0021000006,1610612748,MIA,Miami,2592,James Jones,James,,,29:31,0.533,0.422,0.152,0.143,0.588,0.137,0.183,0.217
8,0021000006,1610612748,MIA,Miami,980,Zydrunas Ilgauskas,Zydrunas,,,8:49,0.6,0.533,0.102,0.167,0.441,0.235,0.202,0.333
9,0021000006,1610612748,MIA,Miami,711,Jerry Stackhouse,Jerry,,,5:07,0.611,0.222,0.0,0.0,0.786,0.286,0.202,0.0
10,0021000006,1610612748,MIA,Miami,436,Juwan Howard,Juwan,,,4:05,0.333,0.5,0.0,0.0,1.083,0.0,0.143,0.0
11,0021000006,1610612748,MIA,Miami,201596,Mario Chalmers,Mario,,DNP - Coach's Decision,,,,,,,,,
12,0021000006,1610612755,PHI,Philadelphia,2574,Jason Kapono,Jason,F,,12:55,0.396,0.0,0.222,0.25,0.559,0.471,0.178,0.25
13,0021000006,1610612755,PHI,Philadelphia,1882,Elton Brand,Elton,F,,33:52,0.425,0.1,0.18,0.25,0.563,0.333,0.206,0.217
14,0021000006,1610612755,PHI,Philadelphia,201150,Spencer Hawes,Spencer,C,,14:16,0.28,0.08,0.277,0.313,0.575,0.4,0.218,0.25
15,0021000006,1610612755,PHI,Philadelphia,2738,Andre Iguodala,Andre,G,,38:55,0.413,0.143,0.231,0.212,0.545,0.375,0.186,0.16
16,0021000006,1610612755,PHI,Philadelphia,201950,Jrue Holiday,Jrue,G,,21:17,0.474,0.026,0.259,0.389,0.625,0.25,0.188,0.083
17,0021000006,1610612755,PHI,Philadelphia,101150,Lou Williams,Lou,,,33:45,0.516,0.164,0.134,0.219,0.468,0.553,0.183,0.192
18,0021000006,1610612755,PHI,Philadelphia,202323,Evan Turner,Evan,,,30:40,0.56,0.22,0.164,0.167,0.488,0.512,0.165,0.091
19,0021000006,1610612755,PHI,Philadelphia,201152,Thaddeus Young,Thaddeus,,,25:49,0.523,0.209,0.17,0.15,0.539,0.553,0.117,0.1
20,0021000006,1610612755,PHI,Philadelphia,201578,Marreese Speights,Marreese,,,3:39,0.4,0.6,0.24,0.0,0.5,0.5,0.381,0.0
21,0021000006,1610612755,PHI,Philadelphia,2804,Andres Nocioni,Andres,,,19:54,0.622,0.054,0.176,0.333,0.5,0.469,0.099,0.125
22,0021000006,1610612755,PHI,Philadelphia,2443,Darius Songaila,Darius,,,4:59,0.5,0.222,0.253,0.25,0.625,1.0,0.0,0.0
23,0021000006,1610612755,PHI,Philadelphia,1499,Tony Battie,Tony,,DNP - Coach's Decision,,,,,,,,,
0,0021000007,1610612752,NYK,New York,201568,Danilo Gallinari,Danilo,F,,32:51,0.5,0.138,0.18,0.241,0.435,0.323,0.1,0.258
1,0021000007,1610612752,NYK,New York,2405,Amar'e Stoudemire,Amar'e,F,,35:58,0.468,0.19,0.191,0.273,0.387,0.268,0.103,0.278
2,0021000007,1610612752,NYK,New York,202389,Timofey Mozgov,Timofey,C,,7:26,0.571,0.0,0.125,0.0,0.467,0.267,0.056,0.0
3,0021000007,1610612752,NYK,New York,202361,Landry Fields,Landry,G,,29:50,0.527,0.071,0.184,0.333,0.404,0.263,0.064,0.167
4,0021000007,1610612752,NYK,New York,101109,Raymond Felton,Raymond,G,,37:07,0.462,0.182,0.173,0.25,0.37,0.288,0.112,0.282
5,0021000007,1610612752,NYK,New York,201163,Wilson Chandler,Wilson,,,29:13,0.509,0.208,0.153,0.296,0.438,0.304,0.095,0.214
6,0021000007,1610612752,NYK,New York,201962,Toney Douglas,Toney,,,26:49,0.427,0.313,0.147,0.308,0.375,0.179,0.154,0.379
7,0021000007,1610612752,NYK,New York,101142,Ronny Turiaf,Ronny,,,23:23,0.402,0.239,0.143,0.36,0.348,0.174,0.178,0.296
8,0021000007,1610612752,NYK,New York,201611,Henry Walker,Henry,,,10:25,0.409,0.318,0.087,0.308,0.405,0.19,0.155,0.1
9,0021000007,1610612752,NYK,New York,2427,Roger Mason Jr.,Roger,,,6:58,0.429,0.357,0.123,0.286,0.462,0.154,0.178,0.0
10,0021000007,1610612752,NYK,New York,202360,Andy Rautins,Andy,,DNP - Coach's Decision,,,,,,,,,
11,0021000007,1610612752,NYK,New York,200761,Shawne Williams,Shawne,,DNP - Coach's Decision,,,,,,,,,
12,0021000007,1610612761,TOR,Toronto,101132,Linas Kleiza,Linas,F,,27:19,0.385,0.365,0.137,0.357,0.521,0.125,0.194,0.2
13,0021000007,1610612761,TOR,Toronto,2501,Reggie Evans,Reggie,F,,33:14,0.402,0.344,0.101,0.25,0.492,0.1,0.18,0.25
14,0021000007,1610612761,TOR,Toronto,200745,Andrea Bargnani,Andrea,C,,35:23,0.37,0.304,0.117,0.278,0.476,0.113,0.183,0.219
15,0021000007,1610612761,TOR,Toronto,201942,DeMar DeRozan,DeMar,G,,26:13,0.385,0.365,0.071,0.296,0.5,0.087,0.205,0.208
16,0021000007,1610612761,TOR,Toronto,101127,Jarrett Jack,Jarrett,G,,30:44,0.402,0.311,0.104,0.3,0.529,0.115,0.195,0.192
17,0021000007,1610612761,TOR,Toronto,2571,Leandro Barbosa,Leandro,,,24:25,0.378,0.102,0.148,0.192,0.424,0.326,0.101,0.333
18,0021000007,1610612761,TOR,Toronto,101181,Jose Calderon,Jose,,,17:55,0.351,0.135,0.146,0.2,0.389,0.361,0.129,0.4
19,0021000007,1610612761,TOR,Toronto,101161,Amir Johnson,Amir,,,12:34,0.5,0.125,0.141,0.1,0.462,0.346,0.107,0.417
20,0021000007,1610612761,TOR,Toronto,201603,Sonny Weems,Sonny,,,19:36,0.438,0.125,0.093,0.158,0.408,0.289,0.126,0.381
21,0021000007,1610612761,TOR,Toronto,2431,David Andersen,David,,,12:36,0.48,0.12,0.11,0.167,0.462,0.308,0.113,0.429
22,0021000007,1610612761,TOR,Toronto,201595,Joey Dorsey,Joey,,NWT - Suspended,,,,,,,,,
23,0021000007,1610612761,TOR,Toronto,201153,Julian Wright,Julian,,DNP - Coach's Decision,,,,,,,,,
0,0021000008,1610612737,ATL,Atlanta,101107,Marvin Williams,Marvin,F,,31:20,0.598,0.529,0.123,0.261,0.476,0.258,0.088,0.219
1,0021000008,1610612737,ATL,Atlanta,2746,Josh Smith,Josh,F,,24:55,0.66,0.213,0.129,0.2,0.48,0.327,0.089,0.208
2,0021000008,1610612737,ATL,Atlanta,201143,Al Horford,Al,C,,17:56,0.632,0.294,0.121,0.118,0.545,0.364,0.095,0.0
3,0021000008,1610612737,ATL,Atlanta,2207,Joe Johnson,Joe,G,,30:42,0.618,0.4,0.108,0.28,0.534,0.288,0.061,0.185
4,0021000008,1610612737,ATL,Atlanta,1710,Mike Bibby,Mike,G,,27:23,0.643,0.347,0.122,0.286,0.519,0.315,0.066,0.2
5,0021000008,1610612737,ATL,Atlanta,2585,Zaza Pachulia,Zaza,,,29:37,0.533,0.457,0.172,0.318,0.462,0.25,0.17,0.321
6,0021000008,1610612737,ATL,Atlanta,2037,Jamal Crawford,Jamal,,,25:23,0.487,0.553,0.179,0.286,0.5,0.195,0.198,0.182
7,0021000008,1610612737,ATL,Atlanta,201952,Jeff Teague,Jeff,,,16:03,0.458,0.375,0.212,0.143,0.354,0.333,0.298,0.25
8,0021000008,1610612737,ATL,Atlanta,2230,Maurice Evans,Maurice,,,14:35,0.62,0.16,0.228,0.25,0.543,0.217,0.232,0.182
9,0021000008,1610612737,ATL,Atlanta,2694,Josh Powell,Josh,,,20:01,0.444,0.519,0.204,0.125,0.438,0.281,0.22,0.211
10,0021000008,1610612737,ATL,Atlanta,202348,Jordan Crawford,Jordan,,,2:05,0.0,0.0,0.0,0.0,0.0,4.0,0.266,0.0
11,0021000008,1610612737,ATL,Atlanta,2215,Jason Collins,Jason,,DNP - Coach's Decision,,,,,,,,,
12,0021000008,1610612763,MEM,Memphis,200752,Rudy Gay,Rudy,F,,30:41,0.527,0.304,0.064,0.192,0.598,0.357,0.108,0.259
13,0021000008,1610612763,MEM,Memphis,201589,Darrell Arthur,Darrell,F,,30:44,0.549,0.18,0.105,0.207,0.651,0.396,0.161,0.227
14,0021000008,1610612763,MEM,Memphis,2216,Zach Randolph,Zach,C,,15:26,0.367,0.233,0.156,0.353,0.58,0.28,0.161,0.2
15,0021000008,1610612763,MEM,Memphis,201564,O.J. Mayo,O.J.,G,,33:31,0.547,0.266,0.058,0.207,0.614,0.386,0.118,0.269
16,0021000008,1610612763,MEM,Memphis,201144,Mike Conley,Mike,G,,36:07,0.574,0.25,0.079,0.207,0.613,0.355,0.136,0.286
17,0021000008,1610612763,MEM,Memphis,201934,Hasheem Thabeet,Hasheem,,,18:44,0.435,0.194,0.233,0.222,0.569,0.517,0.213,0.429
18,0021000008,1610612763,MEM,Memphis,201970,Sam Young,Sam,,,26:20,0.489,0.356,0.21,0.125,0.567,0.289,0.204,0.167
19,0021000008,1610612763,MEM,Memphis,2754,Tony Allen,Tony,,,11:04,0.278,0.111,0.362,0.231,0.563,0.563,0.28,0.25
