GAME_ID,GAME_DATE,TEAM_ABBREVIATION,LINE,OU
22201184,2023-04-04,POR,18.5,230.0
22201178,2023-04-04,ORL,3.5,222.5
22201185,2023-04-04,SAC,4.0,235.5
22201182,2023-04-04,CHI,-5.5,227.0
22201185,2023-04-04,NOP,-4.0,235.5
22201176,2023-04-04,TOR,-16.0,222.5
22201176,2023-04-04,CHA,16.0,222.5
22201183,2023-04-04,HOU,11.5,233.0
22201181,2023-04-04,BOS,3.5,227.0
22201180,2023-04-04,MIN,-3.0,224.5
22201186,2023-04-04,LAL,-11.0,234.5
22201187,2023-04-04,GSW,-7.5,240.5
22201170,2023-04-02,SAS,16.0,243.5
22201173,2023-04-02,IND,13.0,231.0
22201169,2023-04-02,DET,11.5,225.0
22201173,2023-04-02,CLE,-13.0,231.0
22201165,2023-04-02,CHI,-1.5,228.0
22201164,2023-04-02,UTA,7.5,230.0
22201167,2023-04-02,ATL,-3.0,246.0
22201168,2023-04-02,NYK,-11.5,222.0
22201175,2023-04-02,DEN,4.0,230.5
22201166,2023-04-02,MIN,-19.5,224.0
22201172,2023-04-02,OKC,5.0,237.0
22201168,2023-04-02,WAS,11.5,222.0
22201164,2023-04-02,BKN,-7.5,230.0
22201170,2023-04-02,SAC,-16.0,243.5
22201167,2023-04-02,DAL,3.0,246.0
22201169,2023-04-02,ORL,-11.5,225.0
22201166,2023-04-02,POR,19.5,224.0
22201171,2023-04-02,HOU,12.0,236.0
22201165,2023-04-02,MEM,1.5,228.0
22201163,2023-04-02,TOR,-15.5,219.0
22201172,2023-04-02,PHX,-5.0,237.0
22201162,2023-04-01,NOP,-4.5,227.5
22201161,2023-04-01,MIA,2.5,224.5
22201162,2023-04-01,LAC,4.5,227.5
22201161,2023-04-01,DAL,-2.5,224.5
22201149,2023-03-31,IND,2.5,237.5
22201154,2023-03-31,CLE,-3.5,221.5
22201158,2023-03-31,SAS,17.5,242.0
22201156,2023-03-31,LAC,6.5,235.0
22201155,2023-03-31,HOU,-5.5,229.0
22201151,2023-03-31,WAS,0.0,225.0
22201159,2023-03-31,SAC,-14.0,231.0
22201156,2023-03-31,MEM,-6.5,235.0
22201150,2023-03-31,TOR,5.0,224.5
22201157,2023-03-31,MIN,-1.5,232.5
22201148,2023-03-31,CHA,10.0,224.0
22201158,2023-03-31,GSW,-17.5,242.0
22201159,2023-03-31,POR,14.0,231.0
22201153,2023-03-31,BKN,1.5,240.5
22201152,2023-03-31,UTA,13.0,232.0
22201154,2023-03-31,NYK,3.5,221.5
22201160,2023-03-31,DEN,9.5,226.0
22201152,2023-03-31,BOS,-13.0,232.0
22201151,2023-03-31,ORL,0.0,225.0
22201148,2023-03-31,CHI,-10.0,224.0
22201150,2023-03-31,PHI,-5.0,224.5
22201146,2023-03-30,BOS,2.5,236.5
22201147,2023-03-30,DEN,-9.0,231.5
22201147,2023-03-30,NOP,9.0,231.5
22201146,2023-03-30,MIL,-2.5,236.5
22201140,2023-03-29,CHI,2.0,226.0
22201143,2023-03-29,SAS,5.5,234.5
22201139,2023-03-29,PHI,-4.0,231.5
22201145,2023-03-29,POR,14.0,235.5
22201136,2023-03-29,MIL,-12.0,238.5
22201140,2023-03-29,LAL,-2.0,226.0
22201136,2023-03-29,IND,12.0,238.5
22201142,2023-03-29,DET,11.5,232.0
22201139,2023-03-29,DAL,4.0,231.5
22201141,2023-03-29,MEM,-4.0,233.5
22201145,2023-03-29,SAC,-14.0,235.5
22201138,2023-03-29,NYK,-5.0,223.0
22201143,2023-03-29,UTA,-5.5,234.5
22201137,2023-03-29,HOU,11.0,229.0
22201144,2023-03-29,PHX,-5.0,235.0
22201137,2023-03-29,BKN,-11.0,229.0
22201133,2023-03-28,ORL,6.5,229.0
22201130,2023-03-28,WAS,11.0,222.0
22201132,2023-03-28,MIA,6.0,218.5
22201135,2023-03-28,GSW,-9.0,234.5
22201132,2023-03-28,TOR,-6.0,218.5
22201135,2023-03-28,NOP,9.0,234.5
22201131,2023-03-28,CLE,3.0,239.0
22201134,2023-03-28,CHA,10.5,226.5
22201122,2023-03-27,DET,11.0,226.5
22201127,2023-03-27,NOP,-12.0,226.0
22201123,2023-03-27,DAL,-8.0,238.0
22201129,2023-03-27,LAC,-4.5,219.5
22201122,2023-03-27,MIL,-11.0,226.5
22201124,2023-03-27,NYK,-13.0,228.5
22201126,2023-03-27,PHI,10.0,227.0
22201124,2023-03-27,HOU,13.0,228.5
22201125,2023-03-27,PHX,-4.0,233.5
22201129,2023-03-27,CHI,4.5,219.5
22201123,2023-03-27,IND,8.0,238.0
22201128,2023-03-27,SAC,-5.0,240.0
22201127,2023-03-27,POR,12.0,226.0
22201121,2023-03-26,GSW,-5.5,241.5
22201113,2023-03-26,CHA,12.0,232.0
22201116,2023-03-26,BOS,-16.5,232.5
22201121,2023-03-26,MIN,5.5,241.5
22201120,2023-03-26,POR,10.0,232.0
22201117,2023-03-26,HOU,13.5,228.5
22201118,2023-03-26,BKN,1.0,226.0
22201117,2023-03-26,CLE,-13.5,228.5
22201119,2023-03-26,TOR,-10.5,220.0
22201116,2023-03-26,SAS,16.5,232.5
22201114,2023-03-26,LAL,-5.0,224.0
22201115,2023-03-26,ATL,1.0,248.0
22201119,2023-03-26,WAS,10.5,220.0
22201118,2023-03-26,ORL,-1.0,226.0
22201113,2023-03-26,DAL,-12.0,232.0
22201111,2023-03-25,UTA,9.5,234.5
22201110,2023-03-25,PHX,-1.0,225.0
22201109,2023-03-25,DEN,-3.5,237.0
22201112,2023-03-25,NOP,5.0,224.0
22201111,2023-03-25,SAC,-9.5,234.5
22201109,2023-03-25,MIL,3.5,237.0
22201108,2023-03-25,BKN,5.5,221.0
22201107,2023-03-25,ATL,-10.0,249.0
22201097,2023-03-24,BOS,-11.0,236.5
22201103,2023-03-24,GSW,-4.5,233.0
22201102,2023-03-24,MIL,-9.5,233.5
22201102,2023-03-24,UTA,9.5,233.5
22201106,2023-03-24,OKC,3.0,230.5
22201099,2023-03-24,TOR,-13.5,223.0
22201104,2023-03-24,POR,7.5,219.5
22201098,2023-03-24,WAS,-8.5,229.0
22201103,2023-03-24,PHI,4.5,233.0
22201098,2023-03-24,SAS,8.5,229.0
22201105,2023-03-24,SAC,-5.0,239.0
22201106,2023-03-24,LAL,-3.0,230.5
22201100,2023-03-24,HOU,13.0,233.5
22201099,2023-03-24,DET,13.5,223.0
22201097,2023-03-24,IND,11.0,236.5
22201105,2023-03-24,PHX,5.0,239.0
22201100,2023-03-24,MEM,-13.0,233.5
22201104,2023-03-24,CHI,-7.5,219.5
22201093,2023-03-23,NYK,-2.5,226.0
22201093,2023-03-23,ORL,2.5,226.0
22201094,2023-03-23,BKN,3.0,219.5
22201096,2023-03-23,OKC,5.0,230.0
22201095,2023-03-23,CHA,9.0,225.5
22201095,2023-03-23,NOP,-9.0,225.5
22201094,2023-03-23,CLE,-3.0,219.5
22201090,2023-03-22,ATL,3.0,242.0
22201085,2023-03-22,TOR,-9.0,232.0
22201092,2023-03-22,PHX,1.5,227.5
22201092,2023-03-22,LAL,-1.5,227.5
22201084,2023-03-22,NYK,2.5,224.0
22201086,2023-03-22,GSW,-3.5,235.5
22201085,2023-03-22,IND,9.0,232.0
22201089,2023-03-22,MIL,-19.5,237.0
22201091,2023-03-22,POR,5.5,235.0
22201088,2023-03-22,HOU,12.0,232.5
22201084,2023-03-22,MIA,-2.5,224.0
22201087,2023-03-22,PHI,-1.5,220.0
22201089,2023-03-22,SAS,19.5,237.0
22201090,2023-03-22,MIN,-3.0,242.0
22201083,2023-03-22,DEN,-7.0,228.0
22201078,2023-03-21,ATL,-14.0,236.0
22201078,2023-03-21,DET,14.0,236.0
22201082,2023-03-21,OKC,6.5,238.0
22201080,2023-03-21,SAS,14.0,230.5
22201081,2023-03-21,BOS,-5.0,238.0
22201080,2023-03-21,NOP,-14.0,230.5
22201075,2023-03-20,DAL,4.5,227.0
22201074,2023-03-20,GSW,-11.5,234.0
22201072,2023-03-20,CHI,8.5,225.0
22201071,2023-03-20,CHA,2.0,234.0
22201072,2023-03-20,PHI,-8.5,225.0
22201074,2023-03-20,HOU,11.5,234.0
22201073,2023-03-20,MIN,8.5,228.0
22201073,2023-03-20,NYK,-8.5,228.0
22201075,2023-03-20,MEM,-4.5,227.0
22201071,2023-03-20,IND,-2.0,234.0
22201076,2023-03-20,UTA,7.0,240.0
22201069,2023-03-19,LAC,-4.5,236.5
22201069,2023-03-19,POR,4.5,236.5
22201064,2023-03-19,PHX,0.0,234.0
22201067,2023-03-19,NOP,-5.0,227.5
22201066,2023-03-19,MIA,-10.0,218.0
22201070,2023-03-19,ORL,6.5,230.0
22201068,2023-03-19,MIL,-7.0,234.0
22201064,2023-03-19,OKC,0.0,234.0
22201063,2023-03-19,DEN,-2.0,228.0
22201070,2023-03-19,LAL,-6.5,230.0
22201065,2023-03-19,ATL,-9.5,243.0
22201068,2023-03-19,TOR,7.0,234.0
22201061,2023-03-18,MEM,1.5,235.0
22201055,2023-03-18,DEN,-1.0,231.0
22201060,2023-03-18,MIA,-2.5,216.0
22201059,2023-03-18,SAC,-4.5,235.5
22201060,2023-03-18,CHI,2.5,216.0
22201061,2023-03-18,GSW,-1.5,235.0
22201058,2023-03-18,MIN,9.5,224.5
22201059,2023-03-18,WAS,4.5,235.5
22201057,2023-03-18,IND,6.0,232.0
22201056,2023-03-18,ORL,6.5,231.5
22201055,2023-03-18,NYK,1.0,231.0
22201058,2023-03-18,TOR,-9.5,224.5
22201062,2023-03-18,BOS,-4.5,233.0
22201057,2023-03-18,PHI,-6.0,232.0
22201048,2023-03-17,GSW,4.0,247.5
22201051,2023-03-17,NOP,-5.5,228.0
22201047,2023-03-17,CHA,10.5,227.5
22201048,2023-03-17,ATL,-4.0,247.5
22201053,2023-03-17,BOS,-6.5,234.5
22201049,2023-03-17,CLE,-5.5,220.5
22201054,2023-03-17,DAL,3.5,231.0
22201052,2023-03-17,MEM,-9.0,235.0
22201053,2023-03-17,POR,6.5,234.5
22201047,2023-03-17,PHI,-10.5,227.5
22201054,2023-03-17,LAL,-3.5,231.0
22201050,2023-03-17,MIN,2.5,221.5
22201052,2023-03-17,SAS,9.0,235.0
22201042,2023-03-16,DET,14.5,228.5
22201045,2023-03-16,MIL,-12.0,236.0
22201045,2023-03-16,IND,12.0,236.0
22201046,2023-03-16,PHX,-8.0,228.0
22201042,2023-03-16,DEN,-14.5,228.5
22201046,2023-03-16,ORL,8.0,228.0
22201043,2023-03-16,SAC,2.5,238.0
22201044,2023-03-16,TOR,-6.5,231.0
22201043,2023-03-16,BKN,-2.5,238.0
22201038,2023-03-15,HOU,2.5,233.5
22201040,2023-03-15,DAL,-4.0,226.0
22201039,2023-03-15,BOS,-4.5,231.5
22201035,2023-03-15,PHI,-2.5,221.5
22201039,2023-03-15,MIN,4.5,231.5
22201041,2023-03-15,GSW,3.5,235.0
22201041,2023-03-15,LAC,-3.5,235.0
22201035,2023-03-15,CLE,2.5,221.5
22201038,2023-03-15,LAL,-2.5,233.5
22201040,2023-03-15,SAS,4.0,226.0
22201037,2023-03-15,CHI,1.5,237.0
22201032,2023-03-14,ORL,-7.0,233.5
22201029,2023-03-14,TOR,-1.0,226.5
22201027,2023-03-14,CHA,7.5,223.5
22201034,2023-03-14,NYK,-3.0,229.5
22201033,2023-03-14,PHX,1.5,231.5
22201027,2023-03-14,CLE,-7.5,223.5
22201028,2023-03-14,DET,12.5,222.5
22201030,2023-03-14,NOP,-1.5,227.5
22201032,2023-03-14,SAS,7.0,233.5
22201031,2023-03-14,OKC,-1.0,233.5
22201030,2023-03-14,LAL,1.5,227.5
22201034,2023-03-14,POR,3.0,229.5
22201028,2023-03-14,WAS,-12.5,222.5
22201029,2023-03-14,DEN,1.0,226.5
22201031,2023-03-14,BKN,1.0,233.5
22201021,2023-03-13,ATL,-5.5,244.5
22201024,2023-03-13,HOU,13.0,233.0
22201023,2023-03-13,DAL,1.0,224.5
22201020,2023-03-13,IND,-3.5,226.0
22201025,2023-03-13,PHX,4.5,234.5
22201025,2023-03-13,GSW,-4.5,234.5
22201022,2023-03-13,UTA,7.5,226.0
22201026,2023-03-13,MIL,-3.5,246.5
22201020,2023-03-13,DET,3.5,226.0
22201021,2023-03-13,MIN,5.5,244.5
22201022,2023-03-13,MIA,-7.5,226.0
22201026,2023-03-13,SAC,3.5,246.5
22201017,2023-03-12,POR,-2.0,230.5
22201018,2023-03-12,OKC,-3.0,237.0
22201014,2023-03-12,DEN,-9.0,229.5
22201019,2023-03-12,LAL,-2.5,225.5
22201017,2023-03-12,NOP,2.0,230.5
22201019,2023-03-12,NYK,2.5,225.5
22201018,2023-03-12,SAS,3.0,237.0
22201015,2023-03-12,CHA,8.5,220.0
22201005,2023-03-11,CHA,1.0,229.5
22201004,2023-03-11,LAC,-5.0,227.5
22201012,2023-03-11,GSW,-3.5,240.5
22201007,2023-03-11,MIA,-2.5,222.0
22201010,2023-03-11,MEM,-8.5,221.5
22201012,2023-03-11,MIL,3.5,240.5
22201004,2023-03-11,NYK,5.0,227.5
22201013,2023-03-11,SAC,4.0,240.5
22201013,2023-03-11,PHX,-4.0,240.5
22201011,2023-03-11,OKC,0.0,232.0
22201008,2023-03-11,ATL,5.5,239.0
22201009,2023-03-11,CHI,-8.0,223.5
22201008,2023-03-11,BOS,-5.5,239.0
22201007,2023-03-11,ORL,2.5,222.0
22201006,2023-03-11,IND,-3.5,228.0
22201011,2023-03-11,NOP,0.0,232.0
22201009,2023-03-11,HOU,8.0,223.5
22201010,2023-03-11,DAL,8.5,221.5
22201006,2023-03-11,DET,3.5,228.0
22201005,2023-03-11,UTA,-1.0,229.5
22201003,2023-03-10,LAL,3.0,224.5
22201000,2023-03-10,CLE,3.0,212.0
22201002,2023-03-10,SAS,12.5,237.5
22200999,2023-03-10,ATL,-1.5,237.0
22200998,2023-03-10,POR,8.5,235.5
22201000,2023-03-10,MIA,-3.0,212.0
22201001,2023-03-10,MIN,-4.5,226.0
22200999,2023-03-10,WAS,1.5,237.0
22201002,2023-03-10,DEN,-12.5,237.5
22201001,2023-03-10,BKN,4.5,226.0
22200992,2023-03-09,CHA,-3.5,226.0
22200993,2023-03-09,HOU,10.0,237.0
22200995,2023-03-09,MIL,-9.5,233.5
22200995,2023-03-09,BKN,9.5,233.5
22200994,2023-03-09,UTA,4.5,233.0
22200997,2023-03-09,NYK,2.0,240.0
22200992,2023-03-09,DET,3.5,226.0
22200994,2023-03-09,ORL,-4.5,233.0
22200985,2023-03-08,ATL,-3.0,237.5
22200991,2023-03-08,LAC,-2.5,230.5
22200986,2023-03-08,POR,9.5,231.0
22200986,2023-03-08,BOS,-9.5,231.0
22200989,2023-03-08,DEN,-9.0,225.0
22200988,2023-03-08,NOP,2.5,233.5
22200988,2023-03-08,DAL,-2.5,233.5
22200987,2023-03-08,MIA,1.0,215.5
22200990,2023-03-08,OKC,11.0,232.0
22200985,2023-03-08,WAS,3.0,237.5
22200990,2023-03-08,PHX,-11.0,232.0
22200769,2023-03-07,WAS,-11.0,223.0
22200981,2023-03-07,HOU,11.0,223.0
22200769,2023-03-07,DET,11.0,223.0
22200982,2023-03-07,OKC,11.0,223.0
22200983,2023-03-07,DAL,11.0,223.0
22200979,2023-03-07,CHA,-11.0,223.0
22200983,2023-03-07,UTA,-11.0,223.0
22200982,2023-03-07,GSW,-11.0,223.0
22200984,2023-03-07,MEM,-11.0,223.0
22200978,2023-03-07,MIL,-11.0,223.0
22200981,2023-03-07,BKN,-11.0,223.0
22200976,2023-03-06,SAC,-4.5,234.0
22200977,2023-03-06,POR,-4.5,230.5
22200974,2023-03-06,ATL,2.5,230.5
22200976,2023-03-06,NOP,4.5,234.0
22200974,2023-03-06,MIA,-2.5,230.5
22200971,2023-03-06,CLE,-8.0,219.5
22200975,2023-03-06,TOR,6.5,229.0
22200971,2023-03-06,BOS,8.0,219.5
22200972,2023-03-06,PHI,-6.0,235.0
22200972,2023-03-06,IND,6.0,235.0
22200973,2023-03-05,MIL,-5.5,227.5
22200964,2023-03-05,GSW,-5.5,234.0
22200965,2023-03-05,CHA,8.5,227.0
22200962,2023-03-05,PHX,-2.0,234.0
22200968,2023-03-05,OKC,-6.5,236.0
22200970,2023-03-05,LAC,-8.0,228.0
22200973,2023-03-05,WAS,5.5,227.5
22200962,2023-03-05,DAL,2.0,234.0
22200969,2023-03-05,BOS,-6.5,226.0
22200969,2023-03-05,NYK,6.5,226.0
22200965,2023-03-05,BKN,-8.5,227.0
22200966,2023-03-05,ORL,-3.0,229.0
22200967,2023-03-05,SAS,4.5,232.5
22200963,2023-03-05,CHI,-5.5,227.0
22200963,2023-03-05,IND,5.5,227.0
22200959,2023-03-04,SAS,1.0,230.0
22200961,2023-03-04,SAC,-3.5,238.0
22200958,2023-03-04,ATL,2.5,227.0
22200961,2023-03-04,MIN,3.5,238.0
22200958,2023-03-04,MIA,-2.5,227.0
22200960,2023-03-04,MIL,-5.0,233.0
22200960,2023-03-04,PHI,5.0,233.0
22200956,2023-03-04,TOR,-2.5,222.5
22200957,2023-03-04,DET,16.0,219.5
22200956,2023-03-04,WAS,2.5,222.5
22200957,2023-03-04,CLE,-16.0,219.5
22200959,2023-03-04,HOU,-1.0,230.0
22200946,2023-03-03,ORL,-4.0,225.0
22200949,2023-03-03,MIA,-1.0,217.0
22200951,2023-03-03,UTA,1.0,230.5
22200948,2023-03-03,BOS,-10.0,227.0
22200948,2023-03-03,BKN,10.0,227.0
22200953,2023-03-03,NOP,5.0,231.5
22200947,2023-03-03,ATL,-8.0,242.0
22200950,2023-03-03,CHI,3.0,224.5
22200952,2023-03-03,MEM,6.0,234.5
22200947,2023-03-03,POR,8.0,242.0
22200952,2023-03-03,DEN,-6.0,234.5
22200953,2023-03-03,GSW,-5.0,231.5
22200946,2023-03-03,CHA,4.0,225.0
22200954,2023-03-03,LAC,7.0,241.0
22200942,2023-03-02,TOR,-1.5,222.0
22200942,2023-03-02,WAS,1.5,222.0
22200945,2023-03-02,GSW,3.0,231.5
22200944,2023-03-02,SAS,5.0,235.0
22200943,2023-03-02,DAL,-4.0,229.0
22200943,2023-03-02,PHI,4.0,229.0
22200933,2023-03-01,PHX,-10.5,228.0
22200941,2023-03-01,POR,-3.0,234.5
22200941,2023-03-01,NOP,3.0,234.5
22200933,2023-03-01,CHA,10.5,228.0
22200936,2023-03-01,PHI,3.5,216.0
22200940,2023-03-01,OKC,-3.0,228.0
22200934,2023-03-01,CHI,-7.0,222.5
22200938,2023-03-01,HOU,11.0,231.5
22200940,2023-03-01,LAL,3.0,228.0
22200938,2023-03-01,MEM,-11.0,231.5
22200939,2023-03-01,ORL,8.0,229.0
22200937,2023-03-01,BKN,8.0,223.5
22200935,2023-03-01,BOS,-5.0,219.0
22200934,2023-03-01,DET,7.0,222.5
22200923,2023-02-28,ATL,-7.5,233.0
22200928,2023-02-28,SAC,-2.0,230.0
22200924,2023-02-28,BKN,6.5,232.0
22200930,2023-02-28,SAS,10.0,235.5
22200924,2023-02-28,MIL,-6.5,232.0
22200930,2023-02-28,UTA,-10.0,235.5
22200925,2023-02-28,TOR,-3.5,218.5
22200931,2023-02-28,GSW,-5.5,234.5
22200927,2023-02-28,MEM,-9.0,230.5
22200929,2023-02-28,DAL,-9.0,236.5
22200927,2023-02-28,LAL,9.0,230.5
22200926,2023-02-28,HOU,12.0,231.5
22200928,2023-02-28,OKC,2.0,230.0
22200923,2023-02-28,WAS,7.5,233.0
22200932,2023-02-28,LAC,-6.5,231.5
22200925,2023-02-28,CHI,3.5,218.5
22200929,2023-02-28,IND,9.0,236.5
22200926,2023-02-28,DEN,-12.0,231.5
22200919,2023-02-27,DET,7.0,233.0
22200920,2023-02-27,MIA,5.0,217.0
22200922,2023-02-27,ORL,5.0,229.5
22200919,2023-02-27,CHA,-7.0,233.0
22200922,2023-02-27,NOP,-5.0,229.5
22200920,2023-02-27,PHI,-5.0,217.0
22200911,2023-02-26,ATL,-6.5,233.5
22200918,2023-02-26,DEN,-4.0,236.5
22200917,2023-02-26,HOU,9.0,230.0
22200910,2023-02-26,PHX,3.0,231.5
22200914,2023-02-26,TOR,7.5,218.5
22200915,2023-02-26,SAC,-4.0,239.0
22200916,2023-02-26,GSW,-2.0,237.0
22200916,2023-02-26,MIN,2.0,237.0
22200915,2023-02-26,OKC,4.0,239.0
22200913,2023-02-26,LAL,4.5,237.5
22200912,2023-02-26,WAS,6.0,223.0
22200911,2023-02-26,BKN,6.5,233.5
22200912,2023-02-26,CHI,-6.0,223.0
22200913,2023-02-26,DAL,-4.5,237.5
22200910,2023-02-26,MIL,-3.0,231.5
22200914,2023-02-26,CLE,-7.5,218.5
22200917,2023-02-26,POR,-9.0,230.0
22200918,2023-02-26,LAC,4.0,236.5
22200903,2023-02-25,DET,8.5,228.0
22200906,2023-02-25,NYK,-4.0,223.0
22200907,2023-02-25,MEM,-3.0,236.0
22200908,2023-02-25,PHI,-1.0,225.5
22200905,2023-02-25,IND,3.0,230.5
22200904,2023-02-25,MIA,-6.5,228.5
22200909,2023-02-25,UTA,-10.5,241.5
22200905,2023-02-25,ORL,-3.0,230.5
22200908,2023-02-25,BOS,1.0,225.5
22200906,2023-02-25,NOP,4.0,223.0
22200904,2023-02-25,CHA,6.5,228.5
22200907,2023-02-25,DEN,3.0,236.0
22200896,2023-02-24,ATL,1.0,228.5
22200896,2023-02-24,CLE,-1.0,228.5
22200895,2023-02-24,WAS,1.0,227.5
22200898,2023-02-24,MIN,-7.0,241.5
22200902,2023-02-24,SAC,6.0,239.5
22200899,2023-02-24,PHX,-9.0,227.0
22200900,2023-02-24,BKN,2.0,222.5
22200898,2023-02-24,CHA,7.0,241.5
22200901,2023-02-24,GSW,-8.5,230.5
22200897,2023-02-24,MIA,5.5,223.5
22200897,2023-02-24,MIL,-5.5,223.5
22200891,2023-02-23,DAL,-14.0,240.0
22200894,2023-02-23,SAC,-11.0,234.0
22200892,2023-02-23,UTA,-1.5,239.5
22200894,2023-02-23,POR,11.0,234.0
22200887,2023-02-23,BOS,-7.5,233.0
22200890,2023-02-23,TOR,-4.5,227.0
22200887,2023-02-23,IND,7.5,233.0
22200888,2023-02-23,DET,8.0,229.5
22200889,2023-02-23,PHI,-3.0,232.0
22200886,2023-02-23,DEN,3.0,224.5
22200886,2023-02-23,CLE,-3.0,224.5
22200893,2023-02-23,GSW,6.0,238.0
22200892,2023-02-23,OKC,1.5,239.5
22200884,2023-02-16,MIN,-3.0,233.0
22200885,2023-02-16,LAC,-1.0,222.0
22200884,2023-02-16,WAS,3.0,233.0
22200877,2023-02-15,BOS,-12.0,227.5
22200879,2023-02-15,UTA,11.0,238.0
22200876,2023-02-15,NYK,4.0,233.5
22200875,2023-02-15,CLE,1.5,217.5
22200873,2023-02-15,SAS,5.0,243.5
22200881,2023-02-15,DEN,-6.0,229.0
22200881,2023-02-15,DAL,6.0,229.0
22200879,2023-02-15,MEM,-11.0,238.0
22200878,2023-02-15,MIA,1.5,211.0
22200880,2023-02-15,OKC,-10.0,235.0
22200878,2023-02-15,BKN,-1.5,211.0
22200875,2023-02-15,PHI,-1.5,217.5
22200882,2023-02-15,NOP,5.0,235.0
22200876,2023-02-15,ATL,-4.0,233.5
22200882,2023-02-15,LAL,-5.0,235.0
22200873,2023-02-15,CHA,-5.0,243.5
22200869,2023-02-14,BOS,9.5,226.0
22200868,2023-02-14,ORL,7.5,220.0
22200872,2023-02-14,WAS,-1.5,237.0
22200871,2023-02-14,GSW,8.0,229.0
22200868,2023-02-14,TOR,-7.5,220.0
22200871,2023-02-14,LAC,-8.0,229.0
22200872,2023-02-14,POR,1.5,237.0
22200870,2023-02-14,SAC,2.5,234.0
22200870,2023-02-14,PHX,-2.5,234.0
22200858,2023-02-13,SAS,16.0,225.5
22200862,2023-02-13,NYK,-3.0,218.5
22200864,2023-02-13,OKC,-3.0,234.0
22200859,2023-02-13,UTA,-1.0,242.5
