GAME_ID,GAME_DATE,TEAM_ABBREVIATION,LINE,O/U
21700046,2017-10-23,TOR,3.0,202.0
21700047,2017-10-23,DEN,-3.5,223.0
21700047,2017-10-23,WAS,3.5,223.0
21700048,2017-10-23,PHX,1.0,209.0
21700048,2017-10-23,SAC,-1.0,209.0
21700049,2017-10-24,CHI,14.5,208.0
21700049,2017-10-24,CLE,-14.5,208.0
21700050,2017-10-24,BKN,4.5,229.5
21700050,2017-10-24,ORL,-4.5,229.5
21700051,2017-10-24,BOS,-8.5,206.5
21700051,2017-10-24,NYK,8.5,206.5
21700052,2017-10-24,IND,10.5,219.5
21700052,2017-10-24,MIN,-10.5,219.5
21700053,2017-10-24,NOP,5.0,217.0
21700053,2017-10-24,POR,-5.0,217.0
21700054,2017-10-24,LAC,-5.0,196.5
21700054,2017-10-24,UTA,5.0,196.5
21700055,2017-10-25,CHA,1.5,211.0
21700055,2017-10-25,DEN,-1.5,211.0
21700056,2017-10-25,DET,-3.0,209.0
21700056,2017-10-25,MIN,3.0,209.0
21700057,2017-10-25,HOU,-3.0,220.0
21700057,2017-10-25,PHI,3.0,220.0
21700058,2017-10-25,BKN,7.0,224.0
21700058,2017-10-25,CLE,-7.0,224.0
21700059,2017-10-25,MIA,3.5,196.5
21700059,2017-10-25,SAS,-3.5,196.5
21700060,2017-10-25,IND,14.0,217.0
21700060,2017-10-25,OKC,-14.0,217.0
21700061,2017-10-25,DAL,3.0,197.0
21700061,2017-10-25,MEM,-3.0,197.0
21700062,2017-10-25,PHX,7.0,203.5
21700062,2017-10-25,UTA,-7.0,203.5
21700063,2017-10-25,GSW,-12.0,228.5
21700063,2017-10-25,TOR,12.0,228.5
21700064,2017-10-25,LAL,5.5,228.5
21700064,2017-10-25,WAS,-5.5,228.5
21700065,2017-10-26,ATL,2.5,200.0
21700065,2017-10-26,CHI,-2.5,200.0
21700066,2017-10-26,DAL,7.5,195.0
21700066,2017-10-26,MEM,-7.5,195.0
21700067,2017-10-26,BOS,4.0,205.5
21700067,2017-10-26,MIL,-4.0,205.5
21700068,2017-10-26,LAC,1.0,211.5
