GAME_ID,GAME_DATE,TEAM_ABBREVIATION,LINE,OU
22300067,2023-10-25,CLE,-2.0,218.0
22300067,2023-10-25,BKN,2.0,218.0
22300068,2023-10-25,MIA,-9.5,218.0
22300068,2023-10-25,DET,9.5,218.0
22300069,2023-10-25,MIN,1.0,220.5
22300069,2023-10-25,TOR,-1.0,220.5
22300070,2023-10-25,CHI,-2.5,224.0
22300070,2023-10-25,OKC,2.5,224.0
22300071,2023-10-25,NOP,1.0,224.0
22300071,2023-10-25,MEM,-1.0,224.0
22300072,2023-10-25,SAC,-1.5,233.5
22300072,2023-10-25,UTA,1.5,233.5
22300073,2023-10-25,DAL,-4.5,231.5
22300073,2023-10-25,SAS,4.5,231.5
22300074,2023-10-25,LAC,-9.5,225.0
22300074,2023-10-25,POR,9.5,225.0
22300075,2023-10-26,PHI,6.0,228.0
22300076,2023-10-26,LAL,-6.0,227.0
22300076,2023-10-26,PHX,6.0,227.0
22300077,2023-10-27,DET,4.5,227.0
22300077,2023-10-27,CHA,-4.5,227.0
22300078,2023-10-27,DEN,-6.0,221.5
22300079,2023-10-27,ATL,1.5,229.5
22300080,2023-10-27,BOS,-8.5,217.5
22300080,2023-10-27,MIA,8.5,217.5
22300081,2023-10-27,CLE,-2.5,226.5
22300081,2023-10-27,OKC,2.5,226.5
22300082,2023-10-27,TOR,2.5,216.0
22300083,2023-10-27,HOU,3.0,224.5
22300083,2023-10-27,SAS,-3.0,224.5
22300084,2023-10-27,DAL,-6.0,231.0
22300084,2023-10-27,BKN,6.0,231.0
22300085,2023-10-27,LAC,-4.0,227.5
22300085,2023-10-27,UTA,4.0,227.5
22300086,2023-10-27,ORL,-4.5,220.5
22300086,2023-10-27,POR,4.5,220.5
22300087,2023-10-27,GSW,3.5,237.0
22300087,2023-10-27,SAC,-3.5,237.0
22300088,2023-10-28,CHI,-2.5,213.5
22300089,2023-10-28,WAS,0.0,229.5
22300090,2023-10-28,NOP,-3.0,223.5
22300090,2023-10-28,NYK,3.0,223.5
22300091,2023-10-28,CLE,3.5,220.5
22300091,2023-10-28,IND,-3.5,220.5
22300092,2023-10-28,PHI,-5.0,214.0
22300092,2023-10-28,TOR,5.0,214.0
22300093,2023-10-28,MIA,8.0,214.5
22300093,2023-10-28,MIN,-8.0,214.5
22300094,2023-10-28,PHX,-5.5,223.0
22300094,2023-10-28,UTA,5.5,223.0
22300095,2023-10-29,DEN,-3.5,229.5
22300095,2023-10-29,OKC,3.5,229.5
22300096,2023-10-29,GSW,-7.0,222.5
22300096,2023-10-29,HOU,7.0,222.5
22300097,2023-10-29,ATL,6.0,239.5
22300097,2023-10-29,MIL,-6.0,239.5
22300098,2023-10-29,PHI,-10.0,217.0
22300098,2023-10-29,POR,10.0,217.0
22300099,2023-10-29,LAC,-9.5,229.5
22300099,2023-10-29,SAS,9.5,229.5
22300100,2023-10-29,LAL,2.5,236.0
22300100,2023-10-29,SAC,-2.5,236.0
22300101,2023-10-30,BKN,-2.0,227.5
22300102,2023-10-30,CHI,3.5,229.0
22300102,2023-10-30,IND,-3.5,229.0
22300103,2023-10-30,BOS,-10.5,231.5
22300103,2023-10-30,WAS,10.5,231.5
22300104,2023-10-30,ATL,2.0,227.5
22300104,2023-10-30,MIN,-2.0,227.5
22300105,2023-10-30,POR,10.0,216.0
22300105,2023-10-30,TOR,-10.0,216.0
22300106,2023-10-30,DAL,1.0,223.0
22300106,2023-10-30,MEM,-1.0,223.0
22300107,2023-10-30,MIA,8.0,226.0
22300107,2023-10-30,MIL,-8.0,226.0
22300108,2023-10-30,NOP,-3.0,220.5
22300108,2023-10-30,GSW,3.0,220.5
22300109,2023-10-30,OKC,-6.5,224.5
22300109,2023-10-30,DET,6.5,224.5
22300110,2023-10-30,DEN,-8.5,226.5
22300110,2023-10-30,UTA,8.5,226.5
22300111,2023-10-30,LAL,-4.0,220.0
22300111,2023-10-30,ORL,4.0,220.0
22300112,2023-10-31,CLE,2.0,213.5
22300112,2023-10-31,NYK,-2.0,213.5
22300113,2023-10-31,PHX,-7.0,225.5
22300113,2023-10-31,SAS,7.0,225.5
22300114,2023-10-31,ORL,6.5,220.0
22300115,2023-11-01,POR,3.5,216.0
22300116,2023-11-01,MIL,-4.0,223.5
22300116,2023-11-01,TOR,4.0,223.5
22300117,2023-11-01,ATL,-9.5,240.5
22300117,2023-11-01,WAS,9.5,240.5
22300118,2023-11-01,BOS,-13.5,233.0
22300118,2023-11-01,IND,13.5,233.0
22300119,2023-11-01,MIA,-7.0,222.5
22300119,2023-11-01,BKN,7.0,222.5
22300120,2023-11-01,CLE,5.5,210.5
22300120,2023-11-01,NYK,-5.5,210.5
22300121,2023-11-01,NOP,3.5,227.0
22300121,2023-11-01,OKC,-3.5,227.0
22300122,2023-11-01,HOU,-3.5,222.0
22300122,2023-11-01,CHA,3.5,222.0
22300123,2023-11-01,DEN,-2.5,219.5
22300123,2023-11-01,MIN,2.5,219.5
22300124,2023-11-01,CHI,3.5,220.5
22300124,2023-11-01,DAL,-3.5,220.5
22300125,2023-11-01,UTA,-2.0,225.5
22300125,2023-11-01,MEM,2.0,225.5
22300126,2023-11-01,GSW,-7.0,227.5
22300126,2023-11-01,SAC,7.0,227.5
22300127,2023-11-01,LAL,-3.0,228.0
22300128,2023-11-02,PHI,-7.5,214.5
22300128,2023-11-02,TOR,7.5,214.5
22300129,2023-11-02,NOP,-4.5,215.5
22300129,2023-11-02,DET,4.5,215.5
22300130,2023-11-02,ORL,-1.5,224.0
22300130,2023-11-02,UTA,1.5,224.0
22300131,2023-11-02,PHX,-10.5,229.5
22300131,2023-11-02,SAS,10.5,229.5
22300132,2023-11-04,PHI,-6.5,221.0
22300132,2023-11-04,PHX,6.5,221.0
22300133,2023-11-04,IND,-5.0,240.5
22300133,2023-11-04,CHA,5.0,240.5
22300134,2023-11-04,LAL,-4.0,223.0
22300134,2023-11-04,ORL,4.0,223.0
22300135,2023-11-04,NOP,-2.0,237.5
22300136,2023-11-04,BKN,10.0,227.0
22300137,2023-11-04,HOU,2.5,221.0
22300137,2023-11-04,SAC,-2.5,221.0
22300138,2023-11-04,MIN,-8.0,225.0
22300138,2023-11-04,UTA,8.0,225.0
22300139,2023-11-04,CHI,9.0,217.5
22300139,2023-11-04,DEN,-9.0,217.5
22300140,2023-11-05,PHX,-3.5,217.5
22300140,2023-11-05,DET,3.5,217.5
22300141,2023-11-05,SAS,4.0,222.5
22300141,2023-11-05,TOR,-4.0,222.5
22300142,2023-11-05,CLE,-1.0,222.0
22300142,2023-11-05,GSW,1.0,222.0
22300143,2023-11-05,DAL,-11.5,235.0
22300143,2023-11-05,CHA,11.5,235.0
22300144,2023-11-05,POR,3.5,219.0
22300144,2023-11-05,MEM,-3.5,219.0
22300145,2023-11-06,GSW,-9.0,223.5
22300145,2023-11-06,DET,9.0,223.5
22300146,2023-11-06,IND,-8.5,239.0
22300146,2023-11-06,SAS,8.5,239.0
22300147,2023-11-06,DAL,-1.0,230.5
22300147,2023-11-06,ORL,1.0,230.5
22300148,2023-11-06,PHI,-11.0,229.0
22300148,2023-11-06,WAS,11.0,229.0
22300149,2023-11-06,MIL,-4.5,233.0
22300149,2023-11-06,BKN,4.5,233.0
22300150,2023-11-06,LAL,2.0,222.5
22300150,2023-11-06,MIA,-2.0,222.5
22300151,2023-11-06,NYK,-1.0,223.5
22300152,2023-11-06,CHI,-4.5,222.5
22300152,2023-11-06,UTA,4.5,222.5
22300153,2023-11-06,SAC,-2.0,217.5
22300154,2023-11-06,BOS,-3.5,222.0
22300154,2023-11-06,MIN,3.5,222.0
22300155,2023-11-06,ATL,1.0,243.0
22300155,2023-11-06,OKC,-1.0,243.0
22300157,2023-11-08,WAS,2.0,239.0
22300158,2023-11-08,IND,-6.0,242.0
22300158,2023-11-08,UTA,6.0,242.0
22300159,2023-11-08,PHI,2.5,229.0
22300160,2023-11-08,LAC,-5.5,231.5
22300160,2023-11-08,BKN,5.5,231.5
22300161,2023-11-08,NYK,-9.0,225.0
22300161,2023-11-08,SAS,9.0,225.0
22300162,2023-11-08,CHI,1.0,218.0
22300162,2023-11-08,PHX,-1.0,218.0
22300163,2023-11-08,HOU,2.0,222.5
22300163,2023-11-08,LAL,-2.0,222.5
22300164,2023-11-08,MIA,-1.5,217.0
22300164,2023-11-08,MEM,1.5,217.0
22300165,2023-11-08,MIL,-12.0,227.0
22300165,2023-11-08,DET,12.0,227.0
22300166,2023-11-08,NOP,9.5,215.5
22300166,2023-11-08,MIN,-9.5,215.5
22300167,2023-11-08,CLE,-2.0,228.0
22300167,2023-11-08,OKC,2.0,228.0
22300168,2023-11-08,DAL,-4.5,225.5
22300168,2023-11-08,TOR,4.5,225.5
22300169,2023-11-08,DEN,-4.0,227.0
22300169,2023-11-08,GSW,4.0,227.0
22300170,2023-11-08,POR,7.5,221.5
22300170,2023-11-08,SAC,-7.5,221.5
22300171,2023-11-09,IND,1.5,239.5
22300172,2023-11-09,ATL,-3.5,233.0
22300172,2023-11-09,ORL,3.5,233.0
22300173,2023-11-11,ORL,2.5,226.5
22300174,2023-11-11,BOS,-9.0,222.5
22300174,2023-11-11,TOR,9.0,222.5
22300175,2023-11-11,ATL,-8.0,227.5
22300175,2023-11-11,MIA,8.0,227.5
22300176,2023-11-11,CLE,4.5,224.5
22300176,2023-11-11,GSW,-4.5,224.5
22300177,2023-11-12,NYK,-10.5,224.0
22300177,2023-11-12,CHA,10.5,224.0
22300178,2023-11-12,WAS,7.0,232.5
22300179,2023-11-12,LAC,-8.5,224.0
22300179,2023-11-12,MEM,8.5,224.0
22300180,2023-11-12,IND,6.5,237.5
22300181,2023-11-12,CHI,-6.5,220.0
22300182,2023-11-12,DEN,-5.0,216.0
22300182,2023-11-12,HOU,5.0,216.0
22300183,2023-11-12,NOP,3.5,237.0
22300183,2023-11-12,DAL,-3.5,237.0
22300184,2023-11-12,MIA,-1.5,223.0
22300184,2023-11-12,SAS,1.5,223.0
22300185,2023-11-12,OKC,4.0,231.5
22300186,2023-11-12,GSW,-3.5,221.5
22300186,2023-11-12,MIN,3.5,221.5
22300187,2023-11-12,LAL,-8.5,221.0
22300187,2023-11-12,POR,8.5,221.0
22300188,2023-11-13,BOS,-9.5,220.5
22300188,2023-11-13,NYK,9.5,220.5
22300189,2023-11-13,TOR,-8.0,230.5
22300189,2023-11-13,WAS,8.0,230.5
22300190,2023-11-13,CHI,9.5,230.5
22300190,2023-11-13,MIL,-9.5,230.5
22300191,2023-11-13,CLE,1.0,230.0
22300191,2023-11-13,SAC,-1.0,230.0
22300192,2023-11-15,DAL,-3.5,243.0
22300192,2023-11-15,WAS,3.5,243.0
22300193,2023-11-15,ATL,-1.0,228.5
22300193,2023-11-15,NYK,1.0,228.5
22300194,2023-11-15,BOS,-1.5,223.5
22300194,2023-11-15,PHI,1.5,223.5
22300195,2023-11-15,MIL,-1.5,225.0
22300196,2023-11-15,CHI,-2.5,215.0
22300196,2023-11-15,ORL,2.5,215.0
22300197,2023-11-15,MIN,4.5,223.0
22300197,2023-11-15,PHX,-4.5,223.0
22300198,2023-11-15,LAL,-1.0,238.0
22300198,2023-11-15,SAC,1.0,238.0
22300199,2023-11-15,CLE,-10.0,217.0
22300199,2023-11-15,POR,10.0,217.0
22300200,2023-11-16,BKN,3.5,215.0
22300201,2023-11-16,GSW,3.5,226.0
22300201,2023-11-16,OKC,-3.5,226.0
22300202,2023-11-18,NYK,-7.0,225.0
22300202,2023-11-18,CHA,7.0,225.0
22300203,2023-11-18,MIN,-8.0,221.0
22300204,2023-11-18,CHI,2.0,212.0
22300204,2023-11-18,MIA,-2.0,212.0
22300205,2023-11-18,DAL,2.0,247.0
22300205,2023-11-18,MIL,-2.0,247.0
22300206,2023-11-18,SAS,3.0,225.5
22300206,2023-11-18,MEM,-3.0,225.5
22300207,2023-11-18,GSW,-2.0,237.5
22300207,2023-11-18,OKC,2.0,237.5
22300208,2023-11-19,BKN,3.5,224.0
22300208,2023-11-19,PHI,-3.5,224.0
22300209,2023-11-19,IND,-4.5,235.0
22300210,2023-11-19,CLE,4.5,215.5
22300211,2023-11-19,TOR,-9.5,219.0
22300211,2023-11-19,DET,9.5,219.0
22300212,2023-11-19,DAL,-2.0,247.0
22300212,2023-11-19,SAC,2.0,247.0
22300213,2023-11-19,MEM,12.5,222.0
22300214,2023-11-19,PHX,-5.0,239.0
22300214,2023-11-19,UTA,5.0,239.0
22300215,2023-11-19,OKC,-7.0,224.5
22300216,2023-11-19,HOU,6.0,221.5
22300217,2023-11-20,BOS,-9.0,234.5
22300217,2023-11-20,CHA,9.0,234.5
22300218,2023-11-20,DEN,-9.5,225.5
22300218,2023-11-20,DET,9.5,225.5
22300219,2023-11-20,MIL,-10.0,245.5
22300219,2023-11-20,WAS,10.0,245.5
22300220,2023-11-20,CHI,1.5,209.0
22300220,2023-11-20,MIA,-1.5,209.0
22300221,2023-11-20,MIN,-2.5,213.5
22300221,2023-11-20,NYK,2.5,213.5
22300222,2023-11-20,NOP,1.5,237.5
22300223,2023-11-20,SAS,8.5,230.5
22300224,2023-11-20,HOU,7.0,221.0
22300225,2023-11-22,WAS,4.0,241.5
22300225,2023-11-22,CHA,-4.0,241.5
22300226,2023-11-22,DEN,-4.0,218.0
22300227,2023-11-22,ATL,-3.0,236.5
22300227,2023-11-22,BKN,3.0,236.5
22300229,2023-11-22,CLE,3.0,211.0
22300229,2023-11-22,MIA,-3.0,211.0
22300230,2023-11-22,IND,-3.0,240.5
22300230,2023-11-22,TOR,3.0,240.5
22300231,2023-11-22,HOU,-5.0,213.5
22300231,2023-11-22,MEM,5.0,213.5
22300232,2023-11-22,MIN,-6.5,220.5
22300232,2023-11-22,PHI,6.5,220.5
22300233,2023-11-22,SAC,-1.5,236.0
22300234,2023-11-22,CHI,7.0,225.0
22300234,2023-11-22,OKC,-7.0,225.0
22300235,2023-11-22,LAC,-8.5,231.5
22300235,2023-11-22,SAS,8.5,231.5
22300236,2023-11-22,GSW,1.5,231.0
22300236,2023-11-22,PHX,-1.5,231.0
22300237,2023-11-22,UTA,-3.0,227.5
22300238,2023-11-22,DAL,-3.0,240.5
22300239,2023-11-25,PHI,-1.5,230.0
22300239,2023-11-25,OKC,1.5,230.0
22300240,2023-11-25,MIA,7.5,217.0
22300241,2023-11-25,ATL,-9.5,248.5
22300242,2023-11-25,CLE,-4.0,227.5
22300242,2023-11-25,LAL,4.0,227.5
22300243,2023-11-25,NOP,-3.0,227.5
22300244,2023-11-25,DAL,1.5,236.5
22300244,2023-11-25,LAC,-1.5,236.5
22300245,2023-11-26,MIL,-13.0,231.5
22300245,2023-11-26,POR,13.0,231.5
22300247,2023-11-26,NYK,-6.0,219.0
22300247,2023-11-26,PHX,6.0,219.0
22300249,2023-11-26,MEM,7.0,218.0
22300250,2023-11-26,CHI,3.0,222.0
22300250,2023-11-26,BKN,-3.0,222.0
22300251,2023-11-26,CLE,-3.0,223.5
22300252,2023-11-26,SAS,11.0,229.0
22300253,2023-11-27,WAS,2.5,236.5
22300253,2023-11-27,DET,-2.5,236.5
22300254,2023-11-27,IND,-12.0,241.0
22300254,2023-11-27,POR,12.0,241.0
22300255,2023-11-27,LAL,6.5,230.0
22300255,2023-11-27,PHI,-6.5,230.0
22300256,2023-11-27,UTA,6.5,232.5
22300257,2023-11-27,DEN,11.0,217.0
22300257,2023-11-27,LAC,-11.0,217.0
22300258,2023-11-29,DET,7.5,229.5
22300259,2023-11-29,WAS,10.0,235.5
22300260,2023-11-29,TOR,3.5,227.0
22300261,2023-11-29,UTA,3.5,223.5
22300262,2023-11-29,NOP,-2.5,228.0
22300262,2023-11-29,PHI,2.5,228.0
22300265,2023-11-30,CLE,-12.0,219.5
22300265,2023-11-30,POR,12.0,219.5
22300266,2023-11-30,BKN,-9.5,222.0
22300266,2023-11-30,CHA,9.5,222.0
22300267,2023-11-30,MIA,-3.5,237.5
22300268,2023-11-30,NYK,-14.5,219.0
22300268,2023-11-30,DET,14.5,219.0
22300269,2023-11-30,CHI,10.5,226.5
22300269,2023-11-30,MIL,-10.5,226.5
22300270,2023-11-30,MIN,-11.5,219.0
22300270,2023-11-30,UTA,11.5,219.0
22300271,2023-11-30,LAL,5.0,234.5
22300271,2023-11-30,OKC,-5.0,234.5
22300272,2023-11-30,ATL,-6.5,246.0
22300272,2023-11-30,SAS,6.5,246.0
22300273,2023-11-30,GSW,-2.5,230.0
22300273,2023-11-30,LAC,2.5,230.0
22300274,2023-12-01,ORL,-10.5,237.0
22300274,2023-12-01,WAS,10.5,237.0
22300275,2023-12-01,PHI,12.0,218.0
22300276,2023-12-01,NYK,2.0,218.5
22300276,2023-12-01,TOR,-2.0,218.5
22300277,2023-12-01,DAL,-6.0,224.0
22300278,2023-12-01,SAS,13.0,238.5
22300279,2023-12-01,PHX,0.0,224.5
22300280,2023-12-02,GSW,5.0,229.5
22300280,2023-12-02,LAC,-5.0,229.5
22300281,2023-12-02,CHA,5.5,218.0
22300282,2023-12-02,ORL,2.5,225.5
22300283,2023-12-02,CLE,-9.0,226.0
22300283,2023-12-02,DET,9.0,226.0
22300284,2023-12-02,MIA,-4.5,237.5
22300284,2023-12-02,IND,4.5,237.5
22300285,2023-12-02,NOP,-1.5,218.5
22300285,2023-12-02,CHI,1.5,218.5
22300286,2023-12-02,ATL,6.5,250.5
22300286,2023-12-02,MIL,-6.5,250.5
22300287,2023-12-02,DAL,5.0,235.0
22300287,2023-12-02,OKC,-5.0,235.0
22300288,2023-12-02,PHX,-10.0,219.5
22300288,2023-12-02,MEM,10.0,219.5
22300289,2023-12-02,POR,1.5,217.5
22300289,2023-12-02,UTA,-1.5,217.5
22300290,2023-12-02,DEN,4.0,234.5
22300290,2023-12-02,SAC,-4.0,234.5
22300291,2023-12-02,HOU,4.5,226.0
22300291,2023-12-02,LAL,-4.5,226.0
22300292,2023-12-11,MIA,-4.0,221.0
22300292,2023-12-11,CHA,4.0,221.0
22300293,2023-12-11,IND,-7.0,247.0
22300293,2023-12-11,DET,7.0,247.0
22300294,2023-12-11,CLE,1.5,227.0
22300294,2023-12-11,ORL,-1.5,227.0
22300295,2023-12-11,PHI,-12.0,244.5
22300295,2023-12-11,WAS,12.0,244.5
22300296,2023-12-11,ATL,2.5,242.5
22300297,2023-12-11,NYK,-4.0,221.0
22300298,2023-12-11,HOU,-9.0,223.5
22300298,2023-12-11,SAS,9.0,223.5
22300299,2023-12-11,MEM,1.5,227.0
22300300,2023-12-11,CHI,11.5,232.5
22300300,2023-12-11,MIL,-11.5,232.5
22300301,2023-12-11,NOP,-4.0,222.5
22300301,2023-12-11,MIN,4.0,222.5
22300302,2023-12-11,OKC,-12.5,234.5
22300302,2023-12-11,UTA,12.5,234.5
22300303,2023-12-11,BKN,4.5,236.0
22300303,2023-12-11,SAC,-4.5,236.0
22300304,2023-12-11,LAC,-14.5,220.5
22300304,2023-12-11,POR,14.5,220.5
22300305,2023-12-12,CLE,11.0,227.5
22300306,2023-12-12,DAL,3.0,235.5
22300306,2023-12-12,LAL,-3.0,235.5
22300307,2023-12-12,DEN,-6.5,219.5
22300308,2023-12-12,GSW,-2.0,228.5
22300308,2023-12-12,PHX,2.0,228.5
22300309,2023-12-12,LAC,-3.5,237.5
22300310,2023-12-13,PHI,-12.0,233.5
22300310,2023-12-13,DET,12.0,233.5
22300311,2023-12-13,NOP,-7.0,240.0
22300311,2023-12-13,WAS,7.0,240.0
22300312,2023-12-13,CHA,7.5,222.0
22300313,2023-12-13,ATL,2.0,241.0
22300313,2023-12-13,TOR,-2.0,241.0
22300314,2023-12-13,HOU,-9.5,209.5
22300314,2023-12-13,MEM,9.5,209.5
22300315,2023-12-13,MIL,-6.5,258.0
22300315,2023-12-13,IND,6.5,258.0
22300316,2023-12-13,LAL,-3.5,233.0
22300316,2023-12-13,SAS,3.5,233.0
22300317,2023-12-13,BKN,4.5,232.0
22300317,2023-12-13,PHX,-4.5,232.0
22300318,2023-12-13,NYK,-5.5,229.5
22300318,2023-12-13,UTA,5.5,229.5
22300319,2023-12-14,BOS,-8.5,227.5
22300319,2023-12-14,CLE,8.5,227.5
22300320,2023-12-14,CHI,3.5,213.0
22300320,2023-12-14,MIA,-3.5,213.0
22300321,2023-12-14,DAL,2.0,231.5
22300321,2023-12-14,MIN,-2.0,231.5
22300323,2023-12-14,POR,-5.0,225.0
22300323,2023-12-14,UTA,5.0,225.0
22300324,2023-12-14,SAC,-2.5,245.5
22300324,2023-12-14,OKC,2.5,245.5
22300325,2023-12-14,GSW,5.5,231.0
22300325,2023-12-14,LAC,-5.5,231.0
22300326,2023-12-15,NOP,-9.5,233.5
22300326,2023-12-15,CHA,9.5,233.5
22300327,2023-12-15,PHI,-15.5,234.5
22300327,2023-12-15,DET,15.5,234.5
22300328,2023-12-15,IND,-8.5,260.5
22300328,2023-12-15,WAS,8.5,260.5
22300329,2023-12-15,BOS,-5.5,226.0
22300329,2023-12-15,ORL,5.5,226.0
22300330,2023-12-15,ATL,1.5,241.0
22300330,2023-12-15,TOR,-1.5,241.0
22300331,2023-12-15,LAL,-4.5,236.0
22300331,2023-12-15,SAS,4.5,236.0
22300332,2023-12-15,HOU,-3.0,213.0
22300332,2023-12-15,MEM,3.0,213.0
22300333,2023-12-15,PHX,-5.0,229.5
22300334,2023-12-16,MIL,-16.5,241.0
22300334,2023-12-16,DET,16.5,241.0
22300335,2023-12-16,PHI,-11.0,230.5
22300336,2023-12-16,ATL,4.0,235.5
22300336,2023-12-16,CLE,-4.0,235.5
22300337,2023-12-16,CHI,5.0,218.0
22300337,2023-12-16,MIA,-5.0,218.0
22300338,2023-12-16,MIN,-9.5,241.5
22300338,2023-12-16,IND,9.5,241.5
22300339,2023-12-16,GSW,-3.0,235.0
22300339,2023-12-16,BKN,3.0,235.0
22300341,2023-12-16,DAL,-5.0,233.0
22300341,2023-12-16,POR,5.0,233.0
22300342,2023-12-16,SAC,-10.0,240.5
22300342,2023-12-16,UTA,10.0,240.5
22300343,2023-12-16,LAC,-6.5,229.5
22300343,2023-12-16,NYK,6.5,229.5
22300344,2023-12-17,BOS,-9.0,225.0
22300344,2023-12-17,ORL,9.0,225.0
22300345,2023-12-17,NOP,-8.5,238.0
22300345,2023-12-17,SAS,8.5,238.0
22300346,2023-12-17,HOU,7.5,231.5
22300346,2023-12-17,MIL,-7.5,231.5
22300347,2023-12-17,PHX,-12.5,246.5
22300347,2023-12-17,WAS,12.5,246.5
22300348,2023-12-17,GSW,-6.0,232.5
22300348,2023-12-17,POR,6.0,232.5
22300349,2023-12-18,CLE,-4.0,215.0
22300350,2023-12-18,LAC,-4.0,247.0
22300350,2023-12-18,IND,4.0,247.0
22300351,2023-12-18,CHI,10.0,225.5
22300351,2023-12-18,PHI,-10.0,225.5
22300352,2023-12-18,ATL,-12.0,247.0
22300352,2023-12-18,DET,12.0,247.0
22300353,2023-12-18,MIA,2.0,217.5
