,PLAYER_NAME,min,pts,ast,stl,blk,rb,tpm,efgp,ftp,dd
35,Cam Thomas,30.65546218487395,21.638655462184875,2.8487394957983194,0.680672268907563,0.23529411764705882,3.100840336134454,2.092436974789916,0.4791092436974788,0.8545090909090909,0.0
36,Victor Wembanyama,29.541353383458645,21.451127819548873,3.8496240601503757,1.2781954887218046,3.593984962406015,10.766917293233083,1.8270676691729324,0.5180601503759404,0.782563492063492,0.6165413533834586
37,Pascal Siakam,33.08888888888889,21.416666666666668,4.094444444444444,0.7777777777777778,0.3388888888888889,7.166666666666667,1.0222222222222221,0.566055555555556,0.7176909090909089,0.18333333333333332
38,Karl-Anthony Towns,32.148936170212764,21.31205673758865,2.9858156028368796,0.75177304964539,0.5815602836879432,8.453900709219859,2.1702127659574466,0.5837375886524822,0.8410666666666664,0.3900709219858156
39,Jamal Murray,32.2406015037594,21.278195488721803,6.120300751879699,0.9473684210526315,0.6390977443609023,4.135338345864661,2.398496240601504,0.5374736842105263,0.8692803738317756,0.15037593984962405
40,Miles Bridges,37.02255639097744,20.902255639097746,3.406015037593985,0.9624060150375939,0.48872180451127817,7.323308270676692,2.1954887218045114,0.5210902255639097,0.8324553571428571,0.2631578947368421
41,Alperen Sengun,31.82905982905983,20.88888888888889,5.076923076923077,1.1794871794871795,0.7606837606837606,9.290598290598291,0.5299145299145299,0.5536923076923077,0.6791834862385321,0.452991452991453
42,Tyler Herro,33.392857142857146,20.63095238095238,4.666666666666667,0.6785714285714286,0.05952380952380952,5.261904761904762,3.0833333333333335,0.5373452380952383,0.8314590163934428,0.05952380952380952
43,Jerami Grant,33.04854368932039,20.611650485436893,2.6601941747572817,0.8155339805825242,0.6310679611650486,3.407766990291262,2.0,0.5103300970873783,0.8289130434782608,0.009708737864077669
44,Brandon Ingram,32.19548872180451,20.458646616541355,5.533834586466165,0.7894736842105263,0.6390977443609023,4.969924812030075,1.3759398496240602,0.5317593984962402,0.8144960629921261,0.045112781954887216
45,RJ Barrett,30.990909090909092,20.354545454545455,3.309090909090909,0.5545454545454546,0.39090909090909093,5.4363636363636365,1.5363636363636364,0.5428000000000002,0.7168490566037735,0.03636363636363636
46,Jimmy Butler,33.299065420560744,20.261682242990656,4.878504672897196,1.2990654205607477,0.24299065420560748,5.411214953271028,0.9252336448598131,0.5399345794392524,0.8624095238095237,0.09345794392523364
47,Scottie Barnes,34.35849056603774,20.09433962264151,5.90566037735849,1.2169811320754718,1.4622641509433962,8.132075471698114,1.6886792452830188,0.5273301886792453,0.7503626373626371,0.39622641509433965
48,Tyrese Haliburton,32.111111111111114,19.908496732026144,10.294117647058824,1.1633986928104576,0.7058823529411765,4.091503267973856,2.980392156862745,0.5776405228758171,0.849271186440678,0.5751633986928104
49,Jalen Green,30.96732026143791,19.81699346405229,3.503267973856209,0.7908496732026143,0.3202614379084967,5.281045751633987,2.496732026143791,0.48222875816993466,0.7745109489051094,0.0784313725490196
50,Terry Rozier,33.04545454545455,19.772727272727273,5.618181818181818,1.0636363636363637,0.33636363636363636,4.0181818181818185,2.4363636363636365,0.5030727272727273,0.888635294117647,0.06363636363636363
51,Devin Vassell,32.61417322834646,19.755905511811022,4.149606299212598,1.1023622047244095,0.33858267716535434,3.874015748031496,2.4645669291338583,0.5455905511811024,0.8040925925925927,0.0
52,Franz Wagner,32.513888888888886,19.5625,3.7430555555555554,1.0138888888888888,0.4930555555555556,5.409722222222222,1.3472222222222223,0.5171111111111109,0.8372148148148149,0.013888888888888888
53,CJ McCollum,32.02962962962963,19.437037037037037,4.525925925925926,0.9629629629629629,0.6370370370370371,4.348148148148148,3.414814814814815,0.5554962962962964,0.8505529411764707,0.022222222222222223
54,Bam Adebayo,33.53030303030303,19.40909090909091,3.9242424242424243,1.121212121212121,0.9090909090909091,10.075757575757576,0.23484848484848486,0.5362651515151509,0.7640569105691056,0.5606060606060606
55,Mikal Bridges,33.891891891891895,19.283783783783782,3.6554054054054053,0.9594594594594594,0.3581081081081081,4.452702702702703,2.675675675675676,0.5290202702702708,0.7840983606557378,0.033783783783783786
56,Domantas Sabonis,35.064516129032256,19.219354838709677,8.180645161290322,0.9032258064516129,0.6064516129032258,13.76774193548387,0.432258064516129,0.6127032258064515,0.682027397260274,0.9419354838709677
57,Coby White,35.99310344827586,19.2,5.103448275862069,0.6758620689655173,0.20689655172413793,4.5793103448275865,2.606896551724138,0.527068965517241,0.8376311475409832,0.06896551724137931
58,Jalen Williams,31.364864864864863,18.85810810810811,4.608108108108108,1.1081081081081081,0.6013513513513513,4.277027027027027,1.472972972972973,0.5843243243243244,0.8318181818181818,0.033783783783783786
