,GAME_ID,GAME_DATE,MATCHUP,HOME_EFG_PCT,HOME_FTA_RATE,HOME_TM_TOV_PCT,HOME_OREB_PCT,HOME_OPP_EFG_PCT,HOME_OPP_FTA_RATE,HOME_OPP_TOV_PCT,HOME_OPP_OREB_PCT,HOME_GAME_COUNT,AWAY_EFG_PCT,AWAY_FTA_RATE,AWAY_TM_TOV_PCT,AWAY_OREB_PCT,AWAY_OPP_EFG_PCT,AWAY_OPP_FTA_RATE,AWAY_OPP_TOV_PCT,AWAY_OPP_OREB_PCT,AWAY_GAME_COUNT,PLUS_MINUS,TOTAL_POINTS,HOME_SPREAD,OVER_UNDER
377,22100490,2021-12-25,GSW @ PHX,0.548,0.193,0.138,0.209,0.576,0.247,0.118,0.311,32,0.576,0.247,0.118,0.267,0.548,0.193,0.138,0.256,33,-9.0,223.0,-6.0,214.5
378,41300156,2014-05-01,OKC @ MEM,0.392,0.337,0.106,0.2,0.54,0.333,0.143,0.263,6,0.54,0.333,0.143,0.211,0.392,0.337,0.106,0.273,6,-20.0,,2.5,185.0
379,22000957,2021-05-01,DET @ CHA,0.563,0.23,0.146,0.28,0.456,0.187,0.131,0.295,63,0.456,0.187,0.131,0.197,0.563,0.23,0.146,0.32,64,13.0,,-8.0,217.0
380,22200852,2023-02-11,CHI @ CLE,0.471,0.221,0.134,0.192,0.52,0.203,0.236,0.25,59,0.52,0.203,0.236,0.15,0.471,0.221,0.134,0.25,56,8.0,186.0,-6.5,220.5
381,21900328,2019-12-06,SAC @ SAS,0.484,0.177,0.15,0.228,0.436,0.176,0.138,0.359,23,0.436,0.176,0.138,0.25,0.484,0.177,0.15,0.281,21,1.0,209.0,-4.5,215.0
382,22300036,2023-11-17,LAL @ POR,0.461,0.202,0.196,0.339,0.568,0.272,0.184,0.326,12,0.568,0.272,0.184,0.256,0.461,0.202,0.196,0.357,13,-13.0,202.0,9.0,226.5
383,21301203,2014-04-13,MEM @ LAL,0.506,0.138,0.176,0.111,0.523,0.148,0.179,0.417,80,0.523,0.148,0.179,0.333,0.506,0.138,0.176,0.2,80,-12.0,,12.0,208.5
384,21201191,2013-04-13,BOS @ ORL,0.452,0.181,0.205,0.245,0.654,0.235,0.136,0.2,80,0.654,0.235,0.136,0.2,0.452,0.181,0.205,0.306,80,-32.0,,4.0,195.5
385,42200401,2023-06-01,MIA @ DEN,0.557,0.253,0.109,0.146,0.474,0.021,0.085,0.246,16,0.474,0.021,0.085,0.193,0.557,0.253,0.109,0.171,19,11.0,197.0,-9.0,218.5
386,21500035,2015-10-31,GSW @ NOP,0.5,0.23,0.145,0.286,0.649,0.417,0.094,0.122,3,0.649,0.417,0.094,0.073,0.5,0.23,0.145,0.321,3,-14.0,,5.5,212.5
387,21600722,2017-01-30,CLE @ DAL,0.506,0.209,0.096,0.188,0.547,0.28,0.178,0.205,48,0.547,0.28,0.178,0.136,0.506,0.209,0.096,0.229,47,7.0,,4.0,207.0
388,21600657,2017-01-21,SAS @ CLE,0.566,0.242,0.167,0.22,0.552,0.146,0.132,0.245,42,0.552,0.146,0.132,0.204,0.566,0.242,0.167,0.28,43,-3.0,,-2.5,212.0
389,21400384,2014-12-19,CHA @ PHI,0.535,0.239,0.246,0.051,0.49,0.173,0.145,0.386,25,0.49,0.173,0.145,0.298,0.535,0.239,0.246,0.154,26,-18.0,,4.5,193.5
390,22200119,2022-11-03,DEN @ OKC,0.516,0.204,0.099,0.2,0.643,0.19,0.194,0.225,8,0.643,0.19,0.194,0.2,0.516,0.204,0.099,0.22,8,-12.0,232.0,6.5,228.5
391,22300865,2024-03-01,WAS @ LAC,0.644,0.266,0.086,0.209,0.531,0.153,0.095,0.241,58,0.531,0.153,0.095,0.167,0.644,0.266,0.086,0.256,60,25.0,255.0,-15.5,238.0
392,21901295,2020-08-10,IND @ MIA,0.515,0.194,0.13,0.224,0.452,0.298,0.16,0.179,71,0.452,0.298,0.16,0.107,0.515,0.194,0.13,0.328,71,22.0,206.0,-4.0,220.5
393,22300312,2023-12-13,CHA @ MIA,0.564,0.221,0.229,0.378,0.61,0.143,0.212,0.162,24,0.61,0.143,0.212,0.108,0.564,0.221,0.229,0.4,22,11.0,219.0,-7.5,222.0
394,42100173,2022-04-21,DAL @ UTA,0.63,0.478,0.145,0.031,0.602,0.373,0.09,0.233,3,0.602,0.373,0.09,0.14,0.63,0.478,0.145,0.125,3,-8.0,244.0,-8.5,208.0
395,21200760,2013-02-10,HOU @ SAC,0.523,0.31,0.134,0.313,0.551,0.191,0.162,0.354,52,0.551,0.191,0.162,0.292,0.523,0.31,0.134,0.333,53,6.0,,5.5,218.0
396,22200160,2022-11-09,DEN @ IND,0.542,0.198,0.162,0.208,0.557,0.295,0.199,0.277,11,0.557,0.295,0.199,0.234,0.542,0.198,0.162,0.264,11,-3.0,241.0,5.0,235.5
397,21600147,2016-11-14,OKC @ DET,0.495,0.174,0.095,0.082,0.403,0.25,0.15,0.254,11,0.403,0.25,0.15,0.22,0.495,0.174,0.095,0.204,11,16.0,,-1.0,201.0
398,42200155,2023-04-26,LAL @ MEM,0.515,0.172,0.106,0.246,0.457,0.217,0.13,0.291,5,0.457,0.217,0.13,0.255,0.515,0.172,0.106,0.281,5,17.0,215.0,-4.5,222.5
399,21800952,2019-03-04,DAL @ BKN,0.665,0.224,0.126,0.077,0.425,0.253,0.132,0.169,66,0.425,0.253,0.132,0.085,0.665,0.224,0.126,0.154,63,39.0,,-5.0,224.5
400,22200295,2022-11-27,CLE @ DET,0.506,0.329,0.161,0.143,0.481,0.429,0.147,0.319,22,0.481,0.429,0.147,0.213,0.506,0.329,0.161,0.306,20,-8.0,196.0,7.5,218.0
401,21301201,2014-04-13,GSW @ POR,0.558,0.372,0.131,0.143,0.577,0.176,0.14,0.18,81,0.577,0.176,0.14,0.12,0.558,0.372,0.131,0.265,80,2.0,,-4.0,206.0
402,21300091,2013-11-09,GSW @ MEM,0.563,0.316,0.172,0.211,0.487,0.333,0.183,0.24,6,0.487,0.333,0.183,0.18,0.563,0.316,0.172,0.263,7,18.0,,-3.0,192.0
403,21700777,2018-02-03,PHI @ IND,0.5,0.316,0.143,0.133,0.437,0.276,0.179,0.339,54,0.437,0.276,0.179,0.254,0.5,0.316,0.143,0.222,50,8.0,192.0,-2.0,210.5
404,21500790,2016-02-10,SAS @ ORL,0.451,0.176,0.15,0.241,0.472,0.169,0.133,0.269,52,0.472,0.169,0.133,0.212,0.451,0.176,0.15,0.333,53,-2.0,,8.0,202.5
405,21700450,2017-12-18,GSW @ LAL,0.5,0.38,0.107,0.121,0.453,0.196,0.129,0.344,28,0.453,0.196,0.129,0.234,0.5,0.38,0.107,0.207,30,-2.0,230.0,6.0,218.0
406,21400479,2014-12-31,MIL @ CLE,0.388,0.188,0.141,0.224,0.506,0.111,0.109,0.288,32,0.506,0.111,0.109,0.25,0.388,0.188,0.141,0.259,33,-16.0,,-4.0,202.5
407,21200225,2012-11-30,POR @ BOS,0.534,0.274,0.215,0.128,0.37,0.536,0.234,0.327,16,0.37,0.536,0.234,0.204,0.534,0.274,0.215,0.282,16,18.0,,-5.0,192.0
408,21500653,2016-01-22,SAS @ LAL,0.488,0.214,0.14,0.255,0.571,0.153,0.077,0.227,45,0.571,0.153,0.077,0.159,0.488,0.214,0.14,0.362,44,-13.0,,15.0,200.0
409,21701015,2018-03-13,DEN @ LAL,0.528,0.278,0.16,0.222,0.517,0.221,0.183,0.176,67,0.517,0.221,0.183,0.098,0.528,0.278,0.16,0.259,68,9.0,215.0,2.0,230.5
410,41800132,2019-04-17,IND @ BOS,0.542,0.107,0.147,0.156,0.525,0.123,0.128,0.106,2,0.525,0.123,0.128,0.085,0.542,0.107,0.147,0.222,2,8.0,190.0,-7.5,203.0
411,22100858,2022-02-14,DET @ WAS,0.524,0.212,0.153,0.217,0.424,0.318,0.125,0.278,56,0.424,0.318,0.125,0.241,0.524,0.212,0.153,0.283,57,9.0,197.0,-3.0,217.5
412,22100420,2021-12-15,LAL @ DAL,0.459,0.173,0.101,0.131,0.517,0.2,0.13,0.13,28,0.517,0.2,0.13,0.074,0.459,0.173,0.101,0.246,29,-3.0,211.0,3.0,213.0
413,21800488,2018-12-23,CHA @ BOS,0.576,0.291,0.14,0.239,0.477,0.295,0.108,0.278,32,0.477,0.295,0.108,0.167,0.576,0.291,0.14,0.326,32,16.0,,-7.5,221.5
414,22300811,2024-02-23,CHA @ GSW,0.5,0.112,0.215,0.255,0.426,0.125,0.192,0.25,55,0.426,0.125,0.192,0.232,0.5,0.112,0.215,0.353,56,13.0,181.0,-12.0,228.0
415,21200860,2013-02-27,DEN @ POR,0.506,0.318,0.185,0.277,0.534,0.356,0.146,0.383,57,0.534,0.356,0.146,0.277,0.506,0.318,0.185,0.34,59,-2.0,,2.5,209.5
416,21700960,2018-03-06,HOU @ OKC,0.559,0.118,0.189,0.25,0.646,0.472,0.208,0.257,66,0.646,0.472,0.208,0.2,0.559,0.118,0.189,0.354,63,-10.0,234.0,5.0,222.0
417,21301166,2014-04-09,BOS @ ATL,0.586,0.289,0.171,0.2,0.512,0.167,0.168,0.286,78,0.512,0.167,0.168,0.224,0.586,0.289,0.171,0.225,78,8.0,,-7.5,204.0
418,21600440,2016-12-22,BOS @ IND,0.47,0.354,0.18,0.163,0.467,0.293,0.095,0.196,31,0.467,0.293,0.095,0.161,0.47,0.354,0.18,0.224,29,-7.0,211.0,1.5,210.0
419,22300372,2023-12-20,LAC @ DAL,0.505,0.297,0.082,0.241,0.63,0.325,0.147,0.257,27,0.63,0.325,0.147,0.2,0.505,0.297,0.082,0.315,27,-9.0,231.0,2.0,236.5
420,21600759,2017-02-04,CLE @ NYK,0.523,0.326,0.114,0.241,0.583,0.214,0.175,0.311,52,0.583,0.214,0.175,0.267,0.523,0.326,0.114,0.278,49,-7.0,,6.5,217.5
421,22000460,2021-02-20,SAC @ CHI,0.665,0.183,0.139,0.057,0.49,0.224,0.068,0.268,29,0.49,0.224,0.068,0.214,0.665,0.183,0.139,0.143,29,8.0,,1.5,235.5
422,21600230,2016-11-25,LAC @ DET,0.572,0.078,0.106,0.205,0.527,0.356,0.151,0.195,17,0.527,0.356,0.151,0.146,0.572,0.078,0.106,0.295,17,11.0,205.0,6.5,200.5
423,22300753,2024-02-10,PHI @ WAS,0.564,0.244,0.162,0.156,0.52,0.23,0.102,0.339,52,0.52,0.23,0.102,0.232,0.564,0.244,0.162,0.2,52,-6.0,232.0,5.5,243.5
424,21301204,2014-04-14,BOS @ PHI,0.563,0.481,0.139,0.214,0.517,0.302,0.182,0.314,81,0.517,0.302,0.182,0.235,0.563,0.481,0.139,0.238,81,5.0,,2.5,211.0
425,21700460,2017-12-20,UTA @ OKC,0.571,0.286,0.151,0.211,0.404,0.37,0.205,0.286,31,0.404,0.37,0.205,0.224,0.571,0.286,0.151,0.237,32,28.0,186.0,-8.0,197.0
426,22000882,2021-04-21,OKC @ IND,0.525,0.198,0.103,0.25,0.505,0.154,0.153,0.414,58,0.505,0.154,0.153,0.293,0.525,0.198,0.103,0.286,59,6.0,,-9.0,231.0
427,21400531,2015-01-07,PHX @ MIN,0.516,0.207,0.207,0.32,0.505,0.198,0.126,0.385,34,0.505,0.198,0.126,0.269,0.516,0.207,0.207,0.44,38,-2.0,,8.0,215.0
428,22100923,2022-02-28,SAS @ MEM,0.601,0.213,0.176,0.289,0.46,0.192,0.086,0.267,63,0.46,0.192,0.086,0.2,0.601,0.213,0.176,0.289,62,13.0,223.0,-8.5,237.5
429,21800880,2019-02-22,DEN @ DAL,0.464,0.393,0.141,0.13,0.476,0.243,0.123,0.4,58,0.476,0.243,0.123,0.323,0.464,0.393,0.141,0.222,58,-10.0,,6.5,219.5
430,22201126,2023-03-27,PHI @ DEN,0.571,0.259,0.124,0.238,0.528,0.247,0.111,0.271,75,0.528,0.247,0.111,0.229,0.571,0.259,0.124,0.286,75,5.0,227.0,-10.0,227.0
431,21501145,2016-04-03,OKC @ HOU,0.466,0.255,0.099,0.355,0.506,0.39,0.206,0.383,77,0.506,0.39,0.206,0.319,0.466,0.255,0.099,0.387,77,8.0,,3.0,222.0
432,21200075,2012-11-09,DET @ OKC,0.592,0.366,0.186,0.222,0.448,0.253,0.157,0.377,6,0.448,0.253,0.157,0.302,0.592,0.366,0.186,0.222,6,11.0,,-11.5,198.5
433,21900935,2020-03-06,ORL @ MIN,0.52,0.204,0.076,0.182,0.649,0.369,0.107,0.222,62,0.649,0.369,0.107,0.167,0.52,0.204,0.076,0.273,63,-14.0,250.0,2.5,234.5
434,21800514,2018-12-27,LAL @ SAC,0.495,0.208,0.137,0.276,0.568,0.261,0.168,0.267,35,0.568,0.261,0.168,0.2,0.495,0.208,0.137,0.345,35,1.0,,-3.5,231.5
435,21801111,2019-03-26,HOU @ MIL,0.521,0.138,0.151,0.189,0.444,0.071,0.121,0.188,75,0.444,0.071,0.121,0.125,0.521,0.138,0.151,0.283,75,14.0,202.0,-4.0,224.0
436,41700225,2018-05-08,UTA @ HOU,0.59,0.205,0.106,0.136,0.531,0.259,0.132,0.261,10,0.531,0.259,0.132,0.239,0.59,0.205,0.106,0.25,11,10.0,214.0,-11.5,209.5
437,41800172,2019-04-17,UTA @ HOU,0.581,0.375,0.174,0.174,0.439,0.184,0.117,0.328,2,0.439,0.184,0.117,0.246,0.581,0.375,0.174,0.261,2,20.0,216.0,-6.5,212.5
438,22200224,2022-11-18,MIA @ WAS,0.505,0.146,0.145,0.14,0.413,0.327,0.089,0.258,16,0.413,0.327,0.089,0.152,0.505,0.146,0.145,0.193,16,1.0,213.0,-6.0,216.5
439,21900471,2019-12-27,PHX @ GSW,0.462,0.272,0.107,0.2,0.513,0.32,0.266,0.279,33,0.513,0.32,0.266,0.256,0.462,0.272,0.107,0.255,31,9.0,,2.5,223.0
440,21600062,2016-11-02,DAL @ UTA,0.532,0.338,0.128,0.146,0.474,0.13,0.147,0.182,5,0.474,0.13,0.147,0.136,0.532,0.338,0.128,0.271,4,16.0,,-4.0,185.5
441,22300333,2023-12-15,NYK @ PHX,0.583,0.233,0.119,0.233,0.701,0.341,0.114,0.25,25,0.701,0.341,0.114,0.25,0.583,0.233,0.119,0.302,24,-17.0,261.0,-5.0,229.5
442,22200116,2022-11-02,MEM @ POR,0.478,0.292,0.191,0.286,0.536,0.325,0.15,0.255,7,0.536,0.325,0.15,0.213,0.478,0.292,0.191,0.321,8,-5.0,217.0,5.0,227.5
443,21301178,2014-04-11,CHA @ BOS,0.589,0.165,0.205,0.184,0.546,0.138,0.123,0.261,79,0.546,0.138,0.123,0.152,0.589,0.165,0.205,0.263,79,3.0,,4.5,193.5
444,21600216,2016-11-23,ATL @ IND,0.446,0.167,0.194,0.132,0.453,0.259,0.221,0.373,16,0.453,0.259,0.221,0.333,0.446,0.167,0.194,0.226,15,-11.0,181.0,1.5,204.0
445,21900438,2019-12-21,MIN @ POR,0.495,0.266,0.139,0.214,0.523,0.184,0.163,0.163,30,0.523,0.184,0.163,0.143,0.495,0.266,0.139,0.304,28,7.0,219.0,-6.5,230.0
446,21800905,2019-02-25,SAC @ MIN,0.554,0.337,0.199,0.159,0.437,0.305,0.176,0.29,60,0.437,0.305,0.176,0.226,0.554,0.337,0.199,0.182,60,7.0,,-3.5,236.0
447,21800476,2018-12-21,UTA @ POR,0.46,0.207,0.146,0.232,0.647,0.2,0.148,0.262,32,0.647,0.2,0.148,0.143,0.46,0.207,0.146,0.286,33,-30.0,,-1.0,212.0
448,21700138,2017-11-05,BOS @ ORL,0.396,0.198,0.128,0.167,0.5,0.225,0.136,0.264,10,0.5,0.225,0.136,0.17,0.396,0.198,0.128,0.217,10,-16.0,192.0,3.5,208.0
449,21801123,2019-03-28,BKN @ PHI,0.567,0.311,0.097,0.188,0.506,0.322,0.141,0.296,75,0.506,0.322,0.141,0.204,0.567,0.311,0.097,0.229,76,13.0,,-7.5,232.0
450,21500534,2016-01-06,MEM @ OKC,0.506,0.398,0.159,0.265,0.428,0.267,0.08,0.263,36,0.428,0.267,0.08,0.158,0.506,0.398,0.159,0.367,37,18.0,,-8.0,199.0
451,22300682,2024-01-31,DEN @ OKC,0.489,0.287,0.135,0.288,0.478,0.172,0.102,0.271,48,0.478,0.172,0.102,0.203,0.489,0.287,0.135,0.308,49,5.0,205.0,-5.5,222.5
452,21800370,2018-12-07,IND @ ORL,0.449,0.146,0.157,0.164,0.522,0.194,0.1,0.235,26,0.522,0.194,0.1,0.216,0.449,0.146,0.157,0.2,25,-22.0,202.0,-1.5,205.5
453,21601040,2017-03-19,IND @ TOR,0.56,0.176,0.168,0.298,0.45,0.325,0.145,0.235,70,0.45,0.325,0.145,0.176,0.56,0.176,0.168,0.447,69,25.0,207.0,-3.5,199.0
454,41300303,2014-05-24,IND @ MIA,0.618,0.294,0.175,0.188,0.523,0.385,0.213,0.314,12,0.523,0.385,0.213,0.171,0.618,0.294,0.175,0.25,16,12.0,,-6.5,182.5
455,21700297,2017-11-27,LAL @ LAC,0.541,0.353,0.162,0.222,0.544,0.264,0.152,0.28,19,0.544,0.264,0.152,0.24,0.541,0.353,0.162,0.267,20,5.0,235.0,-4.5,215.0
456,21400205,2014-11-25,ATL @ WAS,0.482,0.345,0.198,0.308,0.465,0.4,0.111,0.314,13,0.465,0.4,0.111,0.235,0.482,0.345,0.198,0.385,12,-4.0,,-4.5,200.5
457,22300731,2024-02-07,NOP @ LAC,0.538,0.333,0.189,0.186,0.602,0.182,0.147,0.289,50,0.602,0.182,0.147,0.178,0.538,0.333,0.189,0.256,51,-11.0,223.0,-5.5,235.5
458,21200588,2013-01-18,ATL @ BKN,0.466,0.514,0.184,0.22,0.494,0.175,0.165,0.184,40,0.494,0.175,0.165,0.102,0.466,0.514,0.184,0.36,39,5.0,,-6.0,191.0
459,21800681,2019-01-19,DAL @ IND,0.541,0.282,0.115,0.239,0.472,0.227,0.136,0.327,45,0.472,0.227,0.136,0.269,0.541,0.282,0.115,0.304,45,12.0,210.0,-8.0,214.5
460,21200171,2012-11-23,ATL @ CHA,0.422,0.313,0.146,0.13,0.609,0.179,0.222,0.244,11,0.609,0.179,0.222,0.171,0.422,0.313,0.146,0.278,11,-10.0,,3.5,188.5
461,21300822,2014-02-21,SAS @ PHX,0.543,0.305,0.152,0.205,0.361,0.325,0.184,0.296,54,0.361,0.325,0.184,0.278,0.543,0.305,0.152,0.273,56,21.0,,1.0,209.0
462,21900329,2019-12-06,LAL @ POR,0.512,0.337,0.137,0.08,0.641,0.388,0.164,0.262,23,0.641,0.388,0.164,0.071,0.512,0.337,0.137,0.16,23,-23.0,249.0,5.0,224.5
463,21300384,2013-12-20,UTA @ ATL,0.581,0.279,0.104,0.222,0.388,0.16,0.161,0.377,27,0.388,0.16,0.161,0.279,0.581,0.279,0.104,0.289,29,33.0,,-8.0,198.0
464,22001059,2021-05-14,NOP @ GSW,0.58,0.345,0.115,0.163,0.52,0.283,0.083,0.293,71,0.52,0.283,0.083,0.207,0.58,0.345,0.115,0.184,71,3.0,247.0,-0.5,220.0
465,22000125,2021-01-08,OKC @ NYK,0.401,0.208,0.051,0.164,0.5,0.241,0.114,0.269,9,0.5,0.241,0.114,0.212,0.401,0.208,0.051,0.224,8,-12.0,,-3.0,211.5
466,21300841,2014-02-24,MIL @ PHI,0.534,0.261,0.171,0.239,0.643,0.345,0.231,0.564,57,0.643,0.345,0.231,0.513,0.534,0.261,0.171,0.391,56,-20.0,,2.0,209.5
467,21300796,2014-02-18,NYK @ MEM,0.533,0.32,0.156,0.256,0.447,0.235,0.131,0.38,53,0.447,0.235,0.131,0.28,0.533,0.32,0.156,0.333,53,5.0,,-5.5,181.5
468,21900660,2020-01-22,PHI @ TOR,0.541,0.244,0.121,0.163,0.488,0.214,0.134,0.164,44,0.488,0.214,0.134,0.145,0.541,0.244,0.121,0.224,46,12.0,202.0,-7.0,215.5
469,21601221,2017-04-12,WAS @ MIA,0.568,0.136,0.185,0.326,0.523,0.161,0.114,0.213,82,0.523,0.161,0.114,0.17,0.568,0.136,0.185,0.372,82,8.0,,-10.0,206.0
470,22201172,2023-04-02,PHX @ OKC,0.472,0.466,0.079,0.232,0.648,0.346,0.128,0.189,79,0.648,0.346,0.128,0.135,0.472,0.466,0.079,0.357,78,-10.0,246.0,5.0,237.0
471,21800404,2018-12-11,TOR @ LAC,0.483,0.221,0.163,0.245,0.594,0.125,0.09,0.286,27,0.594,0.125,0.09,0.204,0.483,0.221,0.163,0.286,29,-24.0,222.0,4.5,222.0
472,22100742,2022-01-28,CHI @ SAS,0.611,0.189,0.07,0.217,0.568,0.295,0.059,0.163,50,0.568,0.295,0.059,0.093,0.611,0.189,0.07,0.239,48,9.0,253.0,-1.5,232.5
473,21600705,2017-01-28,DET @ MIA,0.613,0.288,0.119,0.22,0.539,0.135,0.129,0.34,48,0.539,0.135,0.129,0.277,0.613,0.288,0.119,0.268,47,13.0,219.0,2.5,203.0
474,21200170,2012-11-21,BKN @ GSW,0.58,0.253,0.183,0.324,0.494,0.181,0.127,0.347,12,0.494,0.181,0.127,0.286,0.58,0.253,0.183,0.432,10,9.0,,-1.5,194.5
475,22200209,2022-11-15,SAS @ POR,0.614,0.329,0.173,0.225,0.571,0.2,0.189,0.289,14,0.571,0.2,0.189,0.244,0.614,0.329,0.173,0.275,15,7.0,227.0,-8.0,226.5
476,21600078,2016-11-04,GSW @ LAL,0.516,0.221,0.153,0.32,0.483,0.233,0.189,0.26,6,0.483,0.233,0.189,0.18,0.516,0.221,0.153,0.34,6,20.0,,11.0,229.0
477,21600660,2017-01-21,SAC @ CHI,0.446,0.398,0.116,0.275,0.494,0.25,0.106,0.28,45,0.494,0.25,0.106,0.18,0.446,0.398,0.116,0.373,43,3.0,201.0,-6.0,204.5
478,21500926,2016-03-05,BKN @ MIN,0.75,0.289,0.128,0.148,0.538,0.283,0.156,0.471,63,0.538,0.283,0.156,0.333,0.75,0.289,0.128,0.222,63,14.0,,-8.5,212.5
479,21200782,2013-02-13,PHI @ MIL,0.443,0.239,0.138,0.286,0.474,0.316,0.166,0.364,51,0.474,0.316,0.166,0.25,0.443,0.239,0.138,0.411,51,2.0,,-5.5,194.5
480,21500441,2015-12-26,TOR @ MIL,0.457,0.222,0.14,0.188,0.599,0.235,0.101,0.268,31,0.599,0.235,0.101,0.22,0.457,0.222,0.14,0.25,31,-21.0,,3.0,194.0
481,21600953,2017-03-08,TOR @ NOP,0.481,0.163,0.153,0.174,0.526,0.303,0.133,0.227,65,0.526,0.303,0.133,0.182,0.481,0.163,0.153,0.239,64,-7.0,,-2.5,203.0
482,21600085,2016-11-05,SAC @ MIL,0.585,0.305,0.183,0.395,0.452,0.226,0.159,0.296,6,0.452,0.226,0.159,0.241,0.585,0.305,0.183,0.419,7,26.0,,-3.0,204.0
483,21700420,2017-12-15,POR @ ORL,0.44,0.226,0.159,0.148,0.477,0.174,0.148,0.22,30,0.477,0.174,0.148,0.12,0.44,0.226,0.159,0.278,28,-10.0,183.0,4.5,208.0
484,41600177,2017-04-30,UTA @ LAC,0.475,0.325,0.128,0.192,0.544,0.291,0.132,0.262,7,0.544,0.291,0.132,0.238,0.475,0.325,0.128,0.25,7,-13.0,195.0,-3.5,192.0
485,21200802,2013-02-20,MIA @ ATL,0.549,0.222,0.221,0.132,0.538,0.321,0.116,0.136,52,0.538,0.321,0.116,0.114,0.549,0.222,0.221,0.211,51,-13.0,,5.5,194.5
486,22000759,2021-04-04,GSW @ ATL,0.506,0.556,0.142,0.196,0.522,0.228,0.148,0.212,50,0.522,0.228,0.148,0.173,0.506,0.556,0.142,0.235,50,6.0,228.0,-1.5,231.0
487,21500638,2016-01-20,SAC @ LAL,0.378,0.344,0.098,0.194,0.517,0.315,0.14,0.408,44,0.517,0.315,0.14,0.306,0.378,0.344,0.098,0.274,41,-19.0,,7.0,215.0
488,21201090,2013-03-30,OKC @ MIL,0.439,0.153,0.095,0.306,0.56,0.427,0.141,0.297,72,0.56,0.427,0.141,0.27,0.439,0.153,0.095,0.371,74,-10.0,,6.0,207.0
489,22300154,2023-11-06,BOS @ MIN,0.594,0.294,0.211,0.122,0.451,0.37,0.158,0.305,6,0.451,0.37,0.158,0.186,0.594,0.294,0.211,0.224,6,5.0,223.0,3.5,222.0
490,21300055,2013-11-05,PHX @ NOP,0.494,0.224,0.141,0.163,0.577,0.282,0.165,0.214,4,0.577,0.282,0.165,0.167,0.494,0.224,0.141,0.265,4,-6.0,,-9.0,190.0
491,21300240,2013-11-29,LAC @ SAC,0.495,0.11,0.161,0.235,0.482,0.446,0.122,0.352,14,0.482,0.446,0.122,0.241,0.495,0.11,0.161,0.294,17,-6.0,,3.0,204.0
492,21800408,2018-12-12,BKN @ PHI,0.615,0.176,0.162,0.233,0.608,0.581,0.165,0.231,29,0.608,0.581,0.165,0.179,0.615,0.176,0.162,0.256,29,-3.0,251.0,-6.0,224.5
493,21400560,2015-01-11,PHX @ MEM,0.525,0.24,0.194,0.204,0.46,0.23,0.172,0.23,37,0.46,0.23,0.172,0.148,0.525,0.24,0.194,0.315,40,12.0,,-4.0,208.5
494,22300670,2024-01-30,IND @ BOS,0.638,0.253,0.118,0.159,0.519,0.139,0.077,0.4,48,0.519,0.139,0.077,0.317,0.638,0.253,0.118,0.227,48,5.0,253.0,-8.0,249.0
495,21400893,2015-03-03,WAS @ CHI,0.481,0.385,0.165,0.208,0.464,0.226,0.118,0.216,61,0.464,0.226,0.118,0.196,0.481,0.385,0.165,0.333,61,5.0,,1.0,187.0
496,21700899,2018-02-26,CHI @ BKN,0.533,0.089,0.148,0.14,0.387,0.247,0.137,0.297,61,0.387,0.247,0.137,0.234,0.533,0.089,0.148,0.16,60,17.0,191.0,-5.0,215.5
497,41900145,2020-08-29,POR @ LAL,0.625,0.295,0.163,0.163,0.543,0.28,0.167,0.294,5,0.543,0.28,0.167,0.196,0.625,0.295,0.163,0.186,5,9.0,253.0,-13.0,223.0
498,21300394,2013-12-21,UTA @ CHA,0.446,0.193,0.136,0.286,0.446,0.217,0.102,0.269,28,0.446,0.217,0.102,0.231,0.446,0.193,0.136,0.347,30,-3.0,,-4.5,189.0
499,21500327,2015-12-09,NYK @ UTA,0.544,0.288,0.165,0.205,0.449,0.346,0.117,0.167,20,0.449,0.346,0.117,0.13,0.544,0.288,0.165,0.318,23,21.0,,-3.5,191.5
500,21300638,2014-01-24,MIL @ CLE,0.443,0.261,0.154,0.375,0.453,0.189,0.172,0.267,43,0.453,0.189,0.172,0.178,0.443,0.261,0.154,0.5,42,15.0,,-8.5,194.5
501,22000505,2021-02-26,IND @ BOS,0.567,0.354,0.12,0.163,0.478,0.326,0.088,0.259,33,0.478,0.326,0.088,0.148,0.567,0.354,0.12,0.256,31,6.0,,-2.5,219.0
502,21600018,2016-10-28,CLE @ TOR,0.411,0.2,0.184,0.327,0.494,0.278,0.184,0.234,2,0.494,0.278,0.184,0.191,0.411,0.2,0.184,0.382,2,-3.0,,2.5,204.5
503,21500625,2016-01-19,MIL @ MIA,0.399,0.351,0.179,0.245,0.52,0.216,0.196,0.237,42,0.52,0.216,0.196,0.184,0.399,0.351,0.179,0.306,44,-12.0,,-4.5,195.0
504,21700908,2018-02-27,BKN @ CLE,0.577,0.278,0.104,0.275,0.61,0.366,0.124,0.089,60,0.61,0.366,0.124,0.067,0.577,0.278,0.104,0.333,62,6.0,252.0,-10.5,221.0
505,22100866,2022-02-14,GSW @ LAC,0.653,0.176,0.123,0.146,0.547,0.151,0.142,0.208,59,0.547,0.151,0.142,0.146,0.653,0.176,0.123,0.195,58,15.0,223.0,6.0,218.5
