,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0,0021500078,1610612755,76ers,PHI,Philadelphia,240:00,0.582,0.19,0.169,0.167,0.568,0.136,0.171,0.304
1,0021500079,1610612749,Bucks,MIL,Milwaukee,240:00,0.451,0.358,0.129,0.277,0.432,0.346,0.185,0.392
0,0021500079,1610612752,Knicks,NYK,New York,240:00,0.432,0.346,0.185,0.275,0.451,0.358,0.129,0.34
1,0021500080,1610612754,Pacers,IND,Indiana,240:00,0.481,0.3,0.128,0.184,0.481,0.16,0.131,0.17
0,0021500080,1610612748,Heat,MIA,Miami,240:00,0.481,0.16,0.131,0.149,0.481,0.3,0.128,0.245
1,0021500081,1610612737,Hawks,ATL,Atlanta,240:00,0.591,0.455,0.148,0.158,0.56,0.286,0.128,0.163
0,0021500081,1610612740,Pelicans,NOP,New Orleans,240:00,0.56,0.286,0.128,0.14,0.591,0.455,0.148,0.211
1,0021500082,1610612765,Pistons,DET,Detroit,240:00,0.554,0.486,0.16,0.136,0.457,0.141,0.156,0.263
0,0021500082,1610612756,Suns,PHX,Phoenix,240:00,0.457,0.141,0.156,0.193,0.554,0.486,0.16,0.159
0,0021500083,1610612744,Warriors,GSW,Golden State,240:00,0.586,0.194,0.185,0.25,0.467,0.239,0.172,0.268
1,0021500083,1610612743,Nuggets,DEN,Denver,240:00,0.467,0.239,0.172,0.179,0.586,0.194,0.185,0.308
0,0021500084,1610612758,Kings,SAC,Sacramento,240:00,0.478,0.312,0.141,0.25,0.579,0.329,0.216,0.298
1,0021500084,1610612745,Rockets,HOU,Houston,240:00,0.579,0.329,0.216,0.298,0.478,0.312,0.141,0.304
0,0021500085,1610612750,Timberwolves,MIN,Minnesota,265:00,0.443,0.281,0.138,0.226,0.414,0.247,0.169,0.238
1,0021500085,1610612741,Bulls,CHI,Chicago,265:00,0.414,0.247,0.169,0.159,0.443,0.281,0.138,0.274
0,0021500086,1610612764,Wizards,WAS,Washington,240:00,0.538,0.218,0.244,0.19,0.538,0.163,0.136,0.306
1,0021500086,1610612737,Hawks,ATL,Atlanta,240:00,0.538,0.163,0.136,0.204,0.538,0.218,0.244,0.286
1,0021500087,1610612753,Magic,ORL,Orlando,240:00,0.506,0.289,0.135,0.213,0.519,0.325,0.173,0.306
0,0021500087,1610612755,76ers,PHI,Philadelphia,240:00,0.519,0.325,0.173,0.204,0.506,0.289,0.135,0.319
1,0021500088,1610612742,Mavericks,DAL,Dallas,240:00,0.53,0.262,0.111,0.133,0.506,0.151,0.124,0.208
0,0021500088,1610612740,Pelicans,NOP,New Orleans,240:00,0.506,0.151,0.124,0.146,0.53,0.262,0.111,0.2
0,0021500089,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.195,0.177,0.208,0.433,0.232,0.197,0.353
1,0021500089,1610612751,Nets,BKN,Brooklyn,240:00,0.433,0.232,0.197,0.333,0.5,0.195,0.177,0.25
1,0021500090,1610612766,Hornets,CHA,Charlotte,240:00,0.507,0.425,0.157,0.136,0.611,0.284,0.132,0.231
0,0021500090,1610612759,Spurs,SAS,San Antonio,240:00,0.611,0.284,0.132,0.154,0.507,0.425,0.157,0.182
1,0021500091,1610612763,Grizzlies,MEM,Memphis,240:00,0.363,0.154,0.143,0.21,0.5,0.243,0.224,0.25
0,0021500091,1610612762,Jazz,UTA,Utah,240:00,0.5,0.243,0.224,0.205,0.363,0.154,0.143,0.306
1,0021500092,1610612744,Warriors,GSW,Golden State,240:00,0.457,0.239,0.172,0.268,0.471,0.184,0.214,0.34
0,0021500092,1610612758,Kings,SAC,Sacramento,240:00,0.471,0.184,0.214,0.26,0.457,0.239,0.172,0.393
0,0021500093,1610612746,Clippers,LAC,LA,240:00,0.5,0.284,0.12,0.216,0.483,0.337,0.138,0.3
1,0021500093,1610612745,Rockets,HOU,Houston,240:00,0.483,0.337,0.138,0.22,0.5,0.284,0.12,0.255
1,0021500094,1610612739,Cavaliers,CLE,Cleveland,240:00,0.506,0.301,0.108,0.224,0.467,0.211,0.075,0.291
0,0021500094,1610612754,Pacers,IND,Indiana,240:00,0.467,0.211,0.075,0.218,0.506,0.301,0.108,0.265
1,0021500095,1610612747,Lakers,LAL,Los Angeles,240:00,0.431,0.245,0.098,0.188,0.446,0.345,0.094,0.269
0,0021500095,1610612752,Knicks,NYK,New York,240:00,0.446,0.345,0.094,0.192,0.431,0.245,0.098,0.313
1,0021500096,1610612748,Heat,MIA,Miami,240:00,0.47,0.301,0.12,0.26,0.415,0.31,0.196,0.222
0,0021500096,1610612761,Raptors,TOR,Toronto,240:00,0.415,0.31,0.196,0.156,0.47,0.301,0.12,0.34
1,0021500097,1610612760,Thunder,OKC,Oklahoma City,240:00,0.543,0.319,0.143,0.354,0.494,0.31,0.206,0.28
0,0021500097,1610612756,Suns,PHX,Phoenix,240:00,0.494,0.31,0.206,0.14,0.543,0.319,0.143,0.375
1,0021500098,1610612765,Pistons,DET,Detroit,240:00,0.547,0.229,0.093,0.34,0.599,0.237,0.23,0.243
0,0021500098,1610612757,Trail Blazers,POR,Portland,240:00,0.599,0.237,0.23,0.189,0.547,0.229,0.093,0.358
1,0021500099,1610612754,Pacers,IND,Indiana,240:00,0.513,0.286,0.182,0.133,0.462,0.218,0.219,0.24
0,0021500099,1610612753,Magic,ORL,Orlando,240:00,0.462,0.218,0.219,0.14,0.513,0.286,0.182,0.156
0,0021500100,1610612755,76ers,PHI,Philadelphia,240:00,0.375,0.23,0.152,0.214,0.479,0.24,0.131,0.263
1,0021500100,1610612741,Bulls,CHI,Chicago,240:00,0.479,0.24,0.131,0.228,0.375,0.23,0.152,0.343
0,0021500101,1610612750,Timberwolves,MIN,Minnesota,240:00,0.619,0.275,0.189,0.211,0.587,0.081,0.167,0.186
1,0021500101,1610612737,Hawks,ATL,Atlanta,240:00,0.587,0.081,0.167,0.093,0.619,0.275,0.189,0.316
1,0021500102,1610612743,Nuggets,DEN,Denver,240:00,0.565,0.416,0.153,0.186,0.451,0.297,0.097,0.271
0,0021500102,1610612757,Trail Blazers,POR,Portland,240:00,0.451,0.297,0.097,0.169,0.565,0.416,0.153,0.256
1,0021500103,1610612758,Kings,SAC,Sacramento,240:00,0.446,0.226,0.189,0.204,0.563,0.126,0.16,0.238
0,0021500103,1610612759,Spurs,SAS,San Antonio,240:00,0.563,0.126,0.16,0.19,0.446,0.226,0.189,0.278
0,0021500104,1610612744,Warriors,GSW,Golden State,240:00,0.538,0.143,0.16,0.265,0.506,0.176,0.201,0.313
1,0021500104,1610612765,Pistons,DET,Detroit,240:00,0.506,0.176,0.201,0.25,0.538,0.143,0.16,0.347
0,0021500105,1610612763,Grizzlies,MEM,Memphis,240:00,0.45,0.363,0.145,0.2,0.449,0.544,0.191,0.214
1,0021500105,1610612746,Clippers,LAC,LA,240:00,0.449,0.544,0.191,0.19,0.45,0.363,0.145,0.34
1,0021500106,1610612739,Cavaliers,CLE,Cleveland,240:00,0.574,0.581,0.172,0.275,0.549,0.341,0.164,0.372
0,0021500106,1610612762,Jazz,UTA,Utah,240:00,0.549,0.341,0.164,0.302,0.574,0.581,0.172,0.4
0,0021500107,1610612764,Wizards,WAS,Washington,240:00,0.418,0.268,0.077,0.2,0.599,0.337,0.128,0.273
1,0021500107,1610612760,Thunder,OKC,Oklahoma City,240:00,0.599,0.337,0.128,0.227,0.418,0.268,0.077,0.267
1,0021500108,1610612747,Lakers,LAL,Los Angeles,240:00,0.513,0.156,0.189,0.111,0.482,0.321,0.129,0.327
0,0021500108,1610612748,Heat,MIA,Miami,240:00,0.482,0.321,0.129,0.306,0.513,0.156,0.189,0.178
0,0021500109,1610612761,Raptors,TOR,Toronto,240:00,0.464,0.464,0.121,0.269,0.5,0.189,0.1,0.321
1,0021500109,1610612752,Knicks,NYK,New York,240:00,0.5,0.189,0.1,0.245,0.464,0.464,0.121,0.385
0,0021500110,1610612749,Bucks,MIL,Milwaukee,240:00,0.452,0.315,0.195,0.2,0.483,0.221,0.139,0.32
1,0021500110,1610612738,Celtics,BOS,Boston,240:00,0.483,0.221,0.139,0.28,0.452,0.315,0.195,0.244
