GAME_ID,GAME_DATE,TEAM_ABBREVIATION,LINE,O/U
21600025,2016-10-28,GSW,-11.0,222.5
21600025,2016-10-28,NOP,11.0,222.5
21600026,2016-10-29,ATL,-8.0,201.5
21600026,2016-10-29,PHI,8.0,201.5
21600027,2016-10-29,BOS,-3.0,202.5
21600027,2016-10-29,CHA,3.0,202.5
21600028,2016-10-29,MEM,2.5,199.0
21600028,2016-10-29,NYK,-2.5,199.0
21600029,2016-10-29,CLE,-11.0,204.5
21600029,2016-10-29,ORL,11.0,204.5
21600030,2016-10-29,CHI,-3.5,210.5
21600030,2016-10-29,IND,3.5,210.5
21600031,2016-10-29,BKN,7.0,206.0
21600031,2016-10-29,MIL,-7.0,206.0
21600032,2016-10-29,NOP,14.0,203.5
21600032,2016-10-29,SAS,-14.0,203.5
21600033,2016-10-29,DEN,1.0,212.0
21600033,2016-10-29,POR,-1.0,212.0
21600034,2016-10-29,MIN,1.0,204.0
21600034,2016-10-29,SAC,-1.0,204.0
21600035,2016-10-30,LAC,-7.5,191.0
21600035,2016-10-30,UTA,7.5,191.0
21600036,2016-10-30,GSW,-11.5,226.0
21600036,2016-10-30,PHX,11.5,226.0
21600037,2016-10-30,MIA,6.5,194.0
21600037,2016-10-30,SAS,-6.5,194.0
21600038,2016-10-30,DET,-8.0,195.5
21600038,2016-10-30,MIL,8.0,195.5
21600039,2016-10-30,MEM,2.5,204.5
21600039,2016-10-30,WAS,-2.5,204.5
21600040,2016-10-30,LAL,8.5,213.5
21600040,2016-10-30,OKC,-8.5,213.5
21600041,2016-10-30,DAL,4.5,214.0
21600041,2016-10-30,HOU,-4.5,214.0
21600042,2016-10-31,DEN,7.0,206.0
21600042,2016-10-31,TOR,-7.0,206.0
21600043,2016-10-31,BKN,6.5,211.0
21600043,2016-10-31,CHI,-6.5,211.0
21600044,2016-10-31,ATL,-7.0,203.0
21600044,2016-10-31,SAC,7.0,203.0
21600045,2016-10-31,LAC,-11.5,205.0
21600045,2016-10-31,PHX,11.5,205.0
21600046,2016-11-01,ORL,-5.0,198.5
21600046,2016-11-01,PHI,5.0,198.5
21600047,2016-11-01,CLE,-9.0,217.5
21600047,2016-11-01,HOU,9.0,217.5
21600048,2016-11-01,IND,-9.0,215.5
21600048,2016-11-01,LAL,9.0,215.5
21600049,2016-11-01,MIA,-4.0,200.5
21600049,2016-11-01,SAC,4.0,200.5
21600050,2016-11-01,DET,-4.0,201.0
21600050,2016-11-01,NYK,4.0,201.0
21600051,2016-11-01,MIL,3.5,205.0
21600051,2016-11-01,NOP,-3.5,205.0
21600052,2016-11-01,MEM,6.0,199.5
21600052,2016-11-01,MIN,-6.0,199.5
21600053,2016-11-01,SAS,-9.5,187.0
21600053,2016-11-01,UTA,9.5,187.0
21600054,2016-11-01,GSW,-5.5,226.0
21600054,2016-11-01,POR,5.5,226.0
21600055,2016-11-02,TOR,-1.0,204.5
21600055,2016-11-02,WAS,1.0,204.5
21600056,2016-11-02,CHA,-13.0,197.0
21600056,2016-11-02,PHI,13.0,197.0
21600057,2016-11-02,BKN,3.5,204.0
21600057,2016-11-02,DET,-3.5,204.0
21600058,2016-11-02,HOU,0.0,218.0
21600058,2016-11-02,NYK,0.0,218.0
21600059,2016-11-02,ATL,-11.5,207.5
21600059,2016-11-02,LAL,11.5,207.5
21600060,2016-11-02,MEM,-6.0,206.5
21600060,2016-11-02,NOP,6.0,206.5
21600061,2016-11-02,BOS,-3.0,208.0
21600061,2016-11-02,CHI,3.0,208.0
21600062,2016-11-02,DAL,4.0,185.5
21600062,2016-11-02,UTA,-4.0,185.5
21600063,2016-11-02,PHX,3.0,217.0
21600063,2016-11-02,POR,-3.0,217.0
21600064,2016-11-02,LAC,-7.5,209.5
21600064,2016-11-02,OKC,7.5,209.5
21600065,2016-11-03,ORL,0.0,198.0
21600065,2016-11-03,SAC,0.0,198.0
21600066,2016-11-03,IND,-3.0,212.5
21600066,2016-11-03,MIL,3.0,212.5
21600067,2016-11-03,DEN,3.5,204.0
21600067,2016-11-03,MIN,-3.5,204.0
21600068,2016-11-03,BOS,10.0,208.5
21600068,2016-11-03,CLE,-10.0,208.5
21600069,2016-11-03,GSW,-11.5,222.0
21600069,2016-11-03,OKC,11.5,222.0
21600070,2016-11-04,ATL,1.5,206.0
21600070,2016-11-04,WAS,-1.5,206.0
21600071,2016-11-04,MIA,8.0,201.0
21600071,2016-11-04,TOR,-8.0,201.0
21600072,2016-11-04,BKN,6.0,203.5
21600072,2016-11-04,CHA,-6.0,203.5
21600073,2016-11-04,CHI,-7.0,210.5
21600073,2016-11-04,NYK,7.0,210.5
21600074,2016-11-04,LAC,-6.0,197.0
21600074,2016-11-04,MEM,6.0,197.0
21600075,2016-11-04,NOP,-2.5,212.0
21600075,2016-11-04,PHX,2.5,212.0
21600076,2016-11-04,DAL,2.5,207.0
21600076,2016-11-04,POR,-2.5,207.0
21600077,2016-11-04,SAS,-4.5,185.5
21600077,2016-11-04,UTA,4.5,185.5
21600078,2016-11-04,GSW,-11.0,229.0
21600078,2016-11-04,LAL,11.0,229.0
21600079,2016-11-05,MIN,5.5,208.5
21600079,2016-11-05,OKC,-5.5,208.5
21600080,2016-11-05,CLE,-12.0,205.5
21600080,2016-11-05,PHI,12.0,205.5
21600081,2016-11-05,ORL,-5.5,201.0
21600081,2016-11-05,WAS,5.5,201.0
21600082,2016-11-05,DEN,4.5,201.0
21600082,2016-11-05,DET,-4.5,201.0
21600083,2016-11-05,CHI,3.5,209.5
21600083,2016-11-05,IND,-3.5,209.5
21600084,2016-11-05,ATL,-3.5,215.5
21600084,2016-11-05,HOU,3.5,215.5
21600085,2016-11-05,MIL,-3.0,204.0
21600085,2016-11-05,SAC,3.0,204.0
21600086,2016-11-05,LAC,4.5,197.5
21600086,2016-11-05,SAS,-4.5,197.5
21600087,2016-11-06,NYK,3.0,195.0
21600087,2016-11-06,UTA,-3.0,195.0
21600088,2016-11-06,MEM,3.0,203.0
21600088,2016-11-06,POR,-3.0,203.0
21600089,2016-11-06,SAC,8.0,198.0
21600089,2016-11-06,TOR,-8.0,198.0
21600090,2016-11-06,DAL,-2.5,198.0
21600090,2016-11-06,MIL,2.5,198.0
21600091,2016-11-06,BOS,-7.0,212.0
21600091,2016-11-06,DEN,7.0,212.0
21600092,2016-11-06,LAL,-3.5,215.5
21600092,2016-11-06,PHX,3.5,215.5
21600093,2016-11-07,PHI,7.0,192.5
21600093,2016-11-07,UTA,-7.0,192.5
21600094,2016-11-07,HOU,1.5,219.0
21600094,2016-11-07,WAS,-1.5,219.0
21600095,2016-11-07,CHA,-3.5,206.5
21600095,2016-11-07,IND,3.5,206.5
21600096,2016-11-07,CHI,-7.0,200.0
21600096,2016-11-07,ORL,7.0,200.0
21600097,2016-11-07,MIA,6.0,202.5
21600097,2016-11-07,OKC,-6.0,202.5
21600098,2016-11-07,DET,8.5,197.5
21600098,2016-11-07,LAC,-8.5,197.5
21600099,2016-11-07,GSW,-17.0,222.5
21600099,2016-11-07,NOP,17.0,222.5
21600100,2016-11-08,ATL,7.5,208.0
21600100,2016-11-08,CLE,-7.5,208.0
21600101,2016-11-08,BKN,4.0,209.0
21600101,2016-11-08,MIN,-4.0,209.0
21600102,2016-11-08,DEN,3.0,202.0
21600102,2016-11-08,MEM,-3.0,202.0
21600103,2016-11-08,PHX,7.5,219.0
21600103,2016-11-08,POR,-7.5,219.0
21600104,2016-11-08,DAL,4.0,203.0
21600104,2016-11-08,LAL,-4.0,203.0
21600105,2016-11-08,NOP,6.0,203.5
21600105,2016-11-08,SAC,-6.0,203.5
21600106,2016-11-09,BKN,8.5,214.0
21600106,2016-11-09,NYK,-8.5,214.0
21600107,2016-11-09,BOS,1.0,213.0
21600107,2016-11-09,WAS,-1.0,213.0
21600108,2016-11-09,CHA,-3.0,193.0
21600108,2016-11-09,UTA,3.0,193.0
21600109,2016-11-09,MIN,2.5,202.5
21600109,2016-11-09,ORL,-2.5,202.5
21600110,2016-11-09,IND,-11.5,212.5
21600110,2016-11-09,PHI,11.5,212.5
21600111,2016-11-09,ATL,-3.5,204.0
21600111,2016-11-09,CHI,3.5,204.0
21600112,2016-11-09,OKC,-3.5,203.5
21600112,2016-11-09,TOR,3.5,203.5
21600113,2016-11-09,DET,-4.0,206.5
21600113,2016-11-09,PHX,4.0,206.5
21600114,2016-11-09,HOU,7.5,211.0
21600114,2016-11-09,SAS,-7.5,211.0
21600115,2016-11-09,LAC,-10.0,208.5
21600115,2016-11-09,POR,10.0,208.5
21600116,2016-11-09,DAL,16.0,209.0
21600116,2016-11-09,GSW,-16.0,209.0
21600117,2016-11-10,MIL,-5.0,207.0
21600117,2016-11-10,NOP,5.0,207.0
21600118,2016-11-10,CHI,1.0,200.0
21600118,2016-11-10,MIA,-1.0,200.0
21600119,2016-11-10,DEN,6.5,221.0
21600119,2016-11-10,GSW,-6.5,221.0
21600120,2016-11-10,LAL,4.5,209.0
21600120,2016-11-10,SAC,-4.5,209.0
21600121,2016-11-11,IND,-4.5,213.5
21600121,2016-11-11,PHI,4.5,213.5
21600122,2016-11-11,CLE,-7.5,210.0
21600122,2016-11-11,WAS,7.5,210.0
21600123,2016-11-11,CHA,0.0,204.0
21600123,2016-11-11,TOR,0.0,204.0
21600124,2016-11-11,ORL,5.5,189.5
21600124,2016-11-11,UTA,-5.5,189.5
21600125,2016-11-11,BOS,-6.0,215.0
21600125,2016-11-11,NYK,6.0,215.0
21600126,2016-11-11,LAC,-5.0,206.0
21600126,2016-11-11,OKC,5.0,206.0
21600127,2016-11-11,DET,9.0,194.0
21600127,2016-11-11,SAS,-9.0,194.0
21600128,2016-11-11,POR,-6.5,210.0
21600128,2016-11-11,SAC,6.5,210.0
21600129,2016-11-12,LAL,-1.0,215.5
21600129,2016-11-12,NOP,1.0,215.5
21600130,2016-11-12,BOS,0.0,212.5
21600130,2016-11-12,IND,0.0,212.5
21600131,2016-11-12,NYK,8.0,210.0
21600131,2016-11-12,TOR,-8.0,210.0
21600132,2016-11-12,ATL,-15.0,206.5
21600132,2016-11-12,PHI,15.0,206.5
21600133,2016-11-12,CHI,-10.0,201.0
21600133,2016-11-12,WAS,10.0,201.0
21600134,2016-11-12,HOU,1.5,206.5
21600134,2016-11-12,SAS,-1.5,206.5
21600135,2016-11-12,LAC,-5.5,208.0
21600135,2016-11-12,MIN,5.5,208.0
21600136,2016-11-12,MIA,2.5,186.5
21600136,2016-11-12,UTA,-2.5,186.5
21600137,2016-11-12,MEM,3.0,201.5
21600137,2016-11-12,MIL,-3.0,201.5
21600138,2016-11-12,DEN,-5.0,202.5
21600138,2016-11-12,DET,5.0,202.5
21600139,2016-11-12,BKN,4.5,218.5
21600139,2016-11-12,PHX,-4.5,218.5
21600140,2016-11-13,CHA,7.5,208.5
21600140,2016-11-13,CLE,-7.5,208.5
21600141,2016-11-13,OKC,-9.0,204.0
21600141,2016-11-13,ORL,9.0,204.0
21600142,2016-11-13,LAL,2.0,215.0
21600142,2016-11-13,MIN,-2.0,215.0
21600143,2016-11-13,GSW,-16.5,228.0
21600143,2016-11-13,PHX,16.5,228.0
21600144,2016-11-13,DEN,7.5,216.5
21600144,2016-11-13,POR,-7.5,216.5
21600145,2016-11-14,IND,-7.5,206.0
21600145,2016-11-14,ORL,7.5,206.0
21600146,2016-11-14,DAL,4.0,202.0
21600146,2016-11-14,NYK,-4.0,202.0
21600147,2016-11-14,DET,-1.0,201.0
21600147,2016-11-14,OKC,1.0,201.0
21600148,2016-11-14,BOS,-3.5,212.0
21600148,2016-11-14,NOP,3.5,212.0
21600149,2016-11-14,HOU,-11.5,213.5
21600149,2016-11-14,PHI,11.5,213.5
21600150,2016-11-14,MIA,11.5,190.5
21600150,2016-11-14,SAS,-11.5,190.5
21600151,2016-11-14,MEM,6.0,190.5
21600151,2016-11-14,UTA,-6.0,190.5
21600152,2016-11-14,BKN,16.0,212.5
21600152,2016-11-14,LAC,-16.0,212.5
21600153,2016-11-15,CLE,-6.0,209.5
21600153,2016-11-15,TOR,6.0,209.5
21600154,2016-11-15,ATL,-6.5,199.0
21600154,2016-11-15,MIA,6.5,199.0
21600155,2016-11-15,CHA,-1.0,206.5
21600155,2016-11-15,MIN,1.0,206.5
21600156,2016-11-15,CHI,3.5,210.5
21600156,2016-11-15,POR,-3.5,210.5
21600157,2016-11-15,BKN,6.5,220.0
21600157,2016-11-15,LAL,-6.5,220.0
21600158,2016-11-16,PHI,5.5,205.0
21600158,2016-11-16,WAS,-5.5,205.0
21600159,2016-11-16,NOP,6.0,200.0
21600159,2016-11-16,ORL,-6.0,200.0
21600160,2016-11-16,CLE,-1.0,209.0
21600160,2016-11-16,IND,1.0,209.0
21600161,2016-11-16,BOS,-7.0,199.5
21600161,2016-11-16,DAL,7.0,199.5
21600162,2016-11-16,DET,2.0,201.5
21600162,2016-11-16,NYK,-2.0,201.5
21600163,2016-11-16,ATL,-6.5,208.5
21600163,2016-11-16,MIL,6.5,208.5
21600164,2016-11-16,HOU,2.0,218.0
21600164,2016-11-16,OKC,-2.0,218.0
21600165,2016-11-16,GSW,-5.5,222.5
21600165,2016-11-16,TOR,5.5,222.5
21600166,2016-11-16,DEN,-4.5,221.5
21600166,2016-11-16,PHX,4.5,221.5
21600167,2016-11-16,LAC,-12.0,202.5
21600167,2016-11-16,MEM,12.0,202.5
21600168,2016-11-16,SAC,5.5,198.0
21600168,2016-11-16,SAS,-5.5,198.0
21600169,2016-11-17,NYK,5.0,209.0
21600169,2016-11-17,WAS,-5.0,209.0
21600170,2016-11-17,MIA,-4.0,200.0
21600170,2016-11-17,MIL,4.0,200.0
21600171,2016-11-17,HOU,-5.0,220.0
21600171,2016-11-17,POR,5.0,220.0
21600172,2016-11-17,MIN,-11.5,211.0
21600172,2016-11-17,PHI,11.5,211.0
21600173,2016-11-17,CHI,3.0,192.0
21600173,2016-11-17,UTA,-3.0,192.0
21600174,2016-11-18,ATL,2.5,206.0
21600174,2016-11-18,CHA,-2.5,206.0
21600175,2016-11-18,CLE,-9.0,203.0
21600175,2016-11-18,DET,9.0,203.0
21600176,2016-11-18,IND,-4.5,217.0
21600176,2016-11-18,PHX,4.5,217.0
21600177,2016-11-18,NOP,1.0,214.0
21600177,2016-11-18,POR,-1.0,214.0
21600178,2016-11-18,BKN,9.5,218.0
21600178,2016-11-18,OKC,-9.5,218.0
21600179,2016-11-18,BOS,8.5,225.0
21600179,2016-11-18,GSW,-8.5,225.0
21600180,2016-11-18,DAL,3.5,185.5
21600180,2016-11-18,MEM,-3.5,185.5
21600181,2016-11-18,DEN,3.0,216.0
21600181,2016-11-18,TOR,-3.0,216.0
21600182,2016-11-18,LAL,7.0,210.5
21600182,2016-11-18,SAS,-7.0,210.5
21600183,2016-11-18,LAC,-8.0,204.5
21600183,2016-11-18,SAC,8.0,204.5
21600184,2016-11-19,HOU,-7.0,201.0
21600184,2016-11-19,UTA,7.0,201.0
21600185,2016-11-19,CHA,-2.5,207.5
21600185,2016-11-19,NOP,2.5,207.5
21600186,2016-11-19,MIA,5.0,199.0
21600186,2016-11-19,WAS,-5.0,199.0
21600187,2016-11-19,DAL,8.0,180.0
21600187,2016-11-19,ORL,-8.0,180.0
21600188,2016-11-19,BOS,2.5,198.0
21600188,2016-11-19,DET,-2.5,198.0
21600189,2016-11-19,PHI,2.0,213.0
21600189,2016-11-19,PHX,-2.0,213.0
21600190,2016-11-19,MEM,1.0,200.0
21600190,2016-11-19,MIN,-1.0,200.0
21600191,2016-11-19,GSW,-8.0,220.0
21600191,2016-11-19,MIL,8.0,220.0
21600192,2016-11-19,CHI,7.0,202.5
21600192,2016-11-19,LAC,-7.0,202.5
21600193,2016-11-20,ATL,-3.0,209.0
21600193,2016-11-20,NYK,3.0,209.0
21600194,2016-11-20,BKN,4.5,220.5
21600194,2016-11-20,POR,-4.5,220.5
21600195,2016-11-20,IND,9.5,211.0
21600195,2016-11-20,OKC,-9.5,211.0
21600196,2016-11-20,SAC,3.5,210.0
21600196,2016-11-20,TOR,-3.5,210.0
21600197,2016-11-20,DEN,-3.5,197.0
21600197,2016-11-20,UTA,3.5,197.0
21600198,2016-11-20,CHI,1.0,211.0
21600198,2016-11-20,LAL,-1.0,211.0
21600199,2016-11-21,MIA,-4.5,199.0
21600199,2016-11-21,PHI,4.5,199.0
21600200,2016-11-21,PHX,7.5,218.0
21600200,2016-11-21,WAS,-7.5,218.0
21600201,2016-11-21,CHA,-5.0,196.5
21600201,2016-11-21,MEM,5.0,196.5
21600202,2016-11-21,GSW,-14.5,218.0
21600202,2016-11-21,IND,14.5,218.0
21600203,2016-11-21,DET,2.5,206.0
21600203,2016-11-21,HOU,-2.5,206.0
21600204,2016-11-21,MIL,-6.0,202.0
21600204,2016-11-21,ORL,6.0,202.0
21600205,2016-11-21,BOS,-2.0,207.0
21600205,2016-11-21,MIN,2.0,207.0
21600206,2016-11-21,DAL,15.0,186.5
21600206,2016-11-21,SAS,-15.0,186.5
21600207,2016-11-21,LAC,-8.5,210.0
21600207,2016-11-21,TOR,8.5,210.0
21600208,2016-11-22,NYK,-2.0,215.5
21600208,2016-11-22,POR,2.0,215.5
21600209,2016-11-22,ATL,-8.0,208.5
21600209,2016-11-22,NOP,8.0,208.5
21600210,2016-11-22,CHI,-2.0,208.0
21600210,2016-11-22,DEN,2.0,208.0
21600211,2016-11-22,LAL,2.5,218.0
21600211,2016-11-22,OKC,-2.5,218.0
21600212,2016-11-23,MEM,-5.5,196.0
21600212,2016-11-23,PHI,5.5,196.0
21600213,2016-11-23,CHA,5.0,201.0
21600213,2016-11-23,SAS,-5.0,201.0
21600214,2016-11-23,ORL,-4.0,208.0
21600214,2016-11-23,PHX,4.0,208.0
21600215,2016-11-23,CLE,-11.5,218.5
21600215,2016-11-23,POR,11.5,218.5
21600216,2016-11-23,ATL,-1.5,204.0
21600216,2016-11-23,IND,1.5,204.0
21600217,2016-11-23,BKN,7.5,215.0
21600217,2016-11-23,BOS,-7.5,215.0
21600218,2016-11-23,DET,-5.0,189.0
21600218,2016-11-23,MIA,5.0,189.0
21600219,2016-11-23,HOU,-3.5,217.0
21600219,2016-11-23,TOR,3.5,217.0
21600220,2016-11-23,DAL,10.5,193.0
21600220,2016-11-23,LAC,-10.5,193.0
21600221,2016-11-23,DEN,7.5,199.0
21600221,2016-11-23,UTA,-7.5,199.0
21600222,2016-11-23,MIN,-2.0,210.5
21600222,2016-11-23,NOP,2.0,210.5
21600223,2016-11-23,GSW,-17.5,230.0
21600223,2016-11-23,LAL,17.5,230.0
21600224,2016-11-23,OKC,2.5,214.0
21600224,2016-11-23,SAC,-2.5,214.0
21600225,2016-11-25,BOS,3.0,201.5
21600225,2016-11-25,SAS,-3.0,201.5
21600226,2016-11-25,ORL,2.0,199.0
21600226,2016-11-25,WAS,-2.0,199.0
21600227,2016-11-25,CLE,-14.5,202.5
21600227,2016-11-25,DAL,14.5,202.5
21600228,2016-11-25,CHA,-1.5,210.5
21600228,2016-11-25,NYK,1.5,210.5
21600229,2016-11-25,CHI,-9.0,204.0
21600229,2016-11-25,PHI,9.0,204.0
21600230,2016-11-25,DET,6.5,200.5
21600230,2016-11-25,LAC,-6.5,200.5
21600231,2016-11-25,ATL,3.5,194.0
21600231,2016-11-25,UTA,-3.5,194.0
21600232,2016-11-25,MIL,3.0,209.0
21600232,2016-11-25,TOR,-3.0,209.0
21600233,2016-11-25,MEM,-5.0,185.0
21600233,2016-11-25,MIA,5.0,185.0
21600234,2016-11-25,BKN,8.0,215.0
21600234,2016-11-25,IND,-8.0,215.0
21600235,2016-11-25,DEN,2.5,214.5
21600235,2016-11-25,OKC,-2.5,214.5
21600236,2016-11-25,MIN,-2.0,213.5
21600236,2016-11-25,PHX,2.0,213.5
21600237,2016-11-25,NOP,4.5,218.5
21600237,2016-11-25,POR,-4.5,218.5
21600238,2016-11-25,GSW,-13.0,229.5
21600238,2016-11-25,LAL,13.0,229.5
21600239,2016-11-25,HOU,-3.5,216.0
21600239,2016-11-25,SAC,3.5,216.0
21600240,2016-11-26,SAS,-6.5,206.5
21600240,2016-11-26,WAS,6.5,206.5
21600241,2016-11-26,CHA,-5.5,208.0
21600241,2016-11-26,NYK,5.5,208.0
21600242,2016-11-26,DET,4.5,202.5
21600242,2016-11-26,OKC,-4.5,202.5
21600243,2016-11-26,MEM,0.0,185.0
21600243,2016-11-26,MIA,0.0,185.0
21600244,2016-11-26,GSW,-13.5,222.0
21600244,2016-11-26,MIN,13.5,222.0
21600245,2016-11-27,CLE,-11.0,210.0
21600245,2016-11-27,PHI,11.0,210.0
21600246,2016-11-27,DEN,1.5,214.5
21600246,2016-11-27,PHX,-1.5,214.5
21600247,2016-11-27,BKN,5.5,220.5
21600247,2016-11-27,SAC,-5.5,220.5
21600248,2016-11-27,MIL,1.0,196.5
21600248,2016-11-27,ORL,-1.0,196.5
21600249,2016-11-27,IND,10.5,206.0
21600249,2016-11-27,LAC,-10.5,206.0
21600250,2016-11-27,DAL,4.5,197.0
21600250,2016-11-27,NOP,-4.5,197.0
21600251,2016-11-27,HOU,-2.0,226.0
21600251,2016-11-27,POR,2.0,226.0
21600252,2016-11-27,ATL,-4.5,209.0
21600252,2016-11-27,LAL,4.5,209.0
21600253,2016-11-28,SAC,4.5,210.5
21600253,2016-11-28,WAS,-4.5,210.5
21600254,2016-11-28,PHI,15.5,210.0
21600254,2016-11-28,TOR,-15.5,210.0
21600255,2016-11-28,NYK,1.0,214.5
21600255,2016-11-28,OKC,-1.0,214.5
21600256,2016-11-28,BOS,-5.0,200.0
21600256,2016-11-28,MIA,5.0,200.0
21600257,2016-11-28,CHA,-1.0,197.0
21600257,2016-11-28,MEM,1.0,197.0
21600258,2016-11-28,MIN,3.0,194.5
21600258,2016-11-28,UTA,-3.0,194.5
21600259,2016-11-28,ATL,13.5,217.5
21600259,2016-11-28,GSW,-13.5,217.5
21600260,2016-11-29,CHA,-3.5,200.0
21600260,2016-11-29,DET,3.5,200.0
21600261,2016-11-29,BKN,11.5,216.5
21600261,2016-11-29,LAC,-11.5,216.5
21600262,2016-11-29,CLE,-6.5,212.5
21600262,2016-11-29,MIL,6.5,212.5
21600263,2016-11-29,LAL,6.0,217.5
21600263,2016-11-29,NOP,-6.0,217.5
21600264,2016-11-29,ORL,12.0,194.5
21600264,2016-11-29,SAS,-12.0,194.5
21600265,2016-11-29,HOU,-1.0,204.0
21600265,2016-11-29,UTA,1.0,204.0
21600266,2017-01-30,PHI,3.5,206.0
21600266,2017-01-30,SAC,-3.5,206.0
21600267,2016-11-30,BOS,-7.0,201.0
21600267,2016-11-30,DET,7.0,201.0
21600268,2016-11-30,MEM,13.0,195.5
21600268,2016-11-30,TOR,-13.0,195.5
21600269,2016-11-30,CHI,-9.5,209.5
21600269,2016-11-30,LAL,9.5,209.5
21600270,2016-11-30,OKC,-6.0,215.0
21600270,2016-11-30,WAS,6.0,215.0
21600271,2016-11-30,MIN,-3.5,211.5
21600271,2016-11-30,NYK,3.5,211.5
21600272,2016-11-30,DAL,8.5,188.0
21600272,2016-11-30,SAS,-8.5,188.0
21600273,2016-11-30,DEN,-5.0,204.5
21600273,2016-11-30,MIA,5.0,204.5
21600274,2016-11-30,ATL,-4.0,210.5
21600274,2016-11-30,PHX,4.0,210.5
21600275,2016-11-30,IND,8.0,213.0
21600275,2016-11-30,POR,-8.0,213.0
21600276,2016-12-01,CHA,-11.0,193.0
21600276,2016-12-01,DAL,11.0,193.0
21600277,2016-12-01,BKN,5.5,215.0
21600277,2016-12-01,MIL,-5.5,215.0
21600278,2016-12-01,MEM,2.0,188.5
21600278,2016-12-01,ORL,-2.0,188.5
21600279,2016-12-01,CLE,-4.0,214.5
21600279,2016-12-01,LAC,4.0,214.5
21600280,2016-12-01,MIA,7.5,189.0
21600280,2016-12-01,UTA,-7.5,189.0
21600281,2016-12-01,GSW,-10.5,231.5
21600281,2016-12-01,HOU,10.5,231.5
21600282,2016-12-02,ORL,1.0,197.0
21600282,2016-12-02,PHI,-1.0,197.0
21600283,2016-12-02,BOS,-6.0,209.0
21600283,2016-12-02,SAC,6.0,209.0
21600284,2016-12-02,LAL,10.5,214.0
21600284,2016-12-02,TOR,-10.5,214.0
21600285,2016-12-02,MIN,-1.0,211.0
21600285,2016-12-02,NYK,1.0,211.0
21600286,2016-12-02,CHI,1.5,209.0
21600286,2016-12-02,CLE,-1.5,209.0
21600287,2016-12-02,LAC,-5.0,209.0
21600287,2016-12-02,NOP,5.0,209.0
21600288,2016-12-02,ATL,-1.5,199.0
21600288,2016-12-02,DET,1.5,199.0
21600289,2016-12-02,SAS,-9.0,204.0
21600289,2016-12-02,WAS,9.0,204.0
21600290,2016-12-02,DEN,-3.5,222.0
21600290,2016-12-02,HOU,3.5,222.0
21600291,2016-12-03,BKN,8.5,214.5
21600291,2016-12-03,MIL,-8.5,214.5
21600292,2016-12-03,CHA,-5.5,210.5
21600292,2016-12-03,MIN,5.5,210.5
21600293,2016-12-03,ATL,9.0,207.5
21600293,2016-12-03,TOR,-9.0,207.5
21600294,2016-12-03,BOS,-9.0,208.0
21600294,2016-12-03,PHI,9.0,208.0
21600295,2016-12-03,LAL,2.5,200.5
21600295,2016-12-03,MEM,-2.5,200.5
21600296,2016-12-03,CHI,-3.0,189.5
21600296,2016-12-03,DAL,3.0,189.5
21600297,2016-12-03,DEN,7.0,201.5
21600297,2016-12-03,UTA,-7.0,201.5
21600298,2016-12-03,MIA,6.5,213.5
