GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
21900271,1610612752,Knicks,NYK,New York,240:00,18.0,11.0,5.0,42.0,14.0,12.0,6.0,36.0,4,10,33,23
21900272,1610612754,Pacers,IND,Indiana,265:00,23.0,13.0,17.0,44.0,18.0,14.0,10.0,56.0,6,3,20,27
21900272,1610612737,Hawks,ATL,Atlanta,265:00,18.0,14.0,10.0,56.0,23.0,13.0,17.0,44.0,3,6,27,20
21900273,1610612744,Warriors,GSW,Golden State,240:00,15.0,11.0,7.0,34.0,14.0,11.0,8.0,54.0,3,3,23,30
21900273,1610612748,Heat,MIA,Miami,240:00,14.0,11.0,8.0,54.0,15.0,11.0,7.0,34.0,3,3,30,23
21900274,1610612762,Jazz,UTA,Utah,240:00,12.0,17.0,8.0,48.0,2.0,21.0,17.0,52.0,2,8,15,17
21900274,1610612763,Grizzlies,MEM,Memphis,240:00,2.0,21.0,17.0,52.0,12.0,17.0,8.0,48.0,8,2,17,15
21900275,1610612740,Pelicans,NOP,New Orleans,240:00,16.0,8.0,9.0,52.0,18.0,7.0,4.0,50.0,3,8,12,17
21900275,1610612760,Thunder,OKC,Oklahoma City,240:00,18.0,7.0,4.0,50.0,16.0,8.0,9.0,52.0,8,3,17,12
21900276,1610612746,Clippers,LAC,LA,240:00,15.0,14.0,6.0,44.0,16.0,11.0,22.0,38.0,5,8,17,15
21900276,1610612759,Spurs,SAS,San Antonio,240:00,16.0,11.0,22.0,38.0,15.0,14.0,6.0,44.0,8,5,15,17
21900277,1610612756,Suns,PHX,Phoenix,240:00,12.0,20.0,8.0,44.0,8.0,12.0,12.0,32.0,3,3,29,24
21900277,1610612742,Mavericks,DAL,Dallas,240:00,8.0,12.0,12.0,32.0,12.0,20.0,8.0,44.0,3,3,24,29
21900278,1610612757,Trail Blazers,POR,Portland,240:00,3.0,6.0,10.0,42.0,18.0,18.0,19.0,40.0,11,2,21,22
21900278,1610612741,Bulls,CHI,Chicago,240:00,18.0,18.0,19.0,40.0,3.0,6.0,10.0,42.0,2,11,22,21
21900279,1610612764,Wizards,WAS,Washington,240:00,17.0,10.0,12.0,36.0,18.0,22.0,28.0,56.0,2,8,23,20
21900279,1610612747,Lakers,LAL,Los Angeles,240:00,18.0,22.0,28.0,56.0,17.0,10.0,12.0,36.0,8,2,20,23
21900280,1610612758,Kings,SAC,Sacramento,265:00,18.0,18.0,8.0,52.0,18.0,4.0,7.0,46.0,4,5,23,21
21900280,1610612743,Nuggets,DEN,Denver,265:00,18.0,4.0,7.0,46.0,18.0,18.0,8.0,52.0,5,4,21,23
21900281,1610612755,76ers,PHI,Philadelphia,240:00,23.0,9.0,11.0,46.0,16.0,8.0,14.0,44.0,5,3,16,24
21900281,1610612754,Pacers,IND,Indiana,240:00,16.0,8.0,14.0,44.0,23.0,9.0,11.0,46.0,3,5,24,16
21900282,1610612737,Hawks,ATL,Atlanta,240:00,17.0,3.0,16.0,46.0,19.0,20.0,12.0,52.0,2,2,23,23
21900282,1610612745,Rockets,HOU,Houston,240:00,19.0,20.0,12.0,52.0,17.0,3.0,16.0,46.0,2,2,23,23
21900283,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,6.0,34.0,54.0,8.0,18.0,17.0,36.0,3,1,13,18
21900283,1610612766,Hornets,CHA,Charlotte,240:00,8.0,18.0,17.0,36.0,19.0,6.0,34.0,54.0,1,3,18,13
21900284,1610612751,Nets,BKN,Brooklyn,240:00,7.0,10.0,13.0,50.0,11.0,21.0,5.0,40.0,5,2,21,17
21900284,1610612748,Heat,MIA,Miami,240:00,11.0,21.0,5.0,40.0,7.0,10.0,13.0,50.0,2,5,17,21
21900285,1610612738,Celtics,BOS,Boston,240:00,20.0,17.0,17.0,42.0,12.0,12.0,10.0,42.0,7,6,28,25
21900285,1610612752,Knicks,NYK,New York,240:00,12.0,12.0,10.0,42.0,20.0,17.0,17.0,42.0,6,7,25,28
21900286,1610612763,Grizzlies,MEM,Memphis,240:00,19.0,17.0,13.0,40.0,14.0,14.0,9.0,40.0,3,6,26,21
21900286,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,14.0,9.0,40.0,19.0,17.0,13.0,40.0,6,3,21,26
21900287,1610612747,Lakers,LAL,Los Angeles,240:00,12.0,10.0,28.0,58.0,20.0,23.0,19.0,46.0,3,1,14,20
21900287,1610612742,Mavericks,DAL,Dallas,240:00,20.0,23.0,19.0,46.0,12.0,10.0,28.0,58.0,1,3,20,14
21900288,1610612759,Spurs,SAS,San Antonio,240:00,16.0,10.0,13.0,44.0,15.0,19.0,12.0,70.0,6,5,15,14
21900288,1610612765,Pistons,DET,Detroit,240:00,15.0,19.0,12.0,70.0,16.0,10.0,13.0,44.0,5,6,14,15
21900289,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,10.0,2.0,44.0,13.0,3.0,23.0,34.0,3,7,14,22
21900289,1610612740,Pelicans,NOP,New Orleans,240:00,13.0,3.0,23.0,34.0,13.0,10.0,2.0,44.0,7,3,22,14
21900290,1610612744,Warriors,GSW,Golden State,240:00,12.0,16.0,18.0,48.0,21.0,15.0,15.0,42.0,5,8,17,20
21900290,1610612753,Magic,ORL,Orlando,240:00,21.0,15.0,15.0,42.0,12.0,16.0,18.0,48.0,8,5,20,17
21900291,1610612761,Raptors,TOR,Toronto,240:00,21.0,7.0,21.0,46.0,18.0,21.0,15.0,46.0,8,3,24,17
21900291,1610612762,Jazz,UTA,Utah,240:00,18.0,21.0,15.0,46.0,21.0,7.0,21.0,46.0,3,8,17,24
21900292,1610612746,Clippers,LAC,LA,240:00,20.0,22.0,17.0,66.0,21.0,17.0,22.0,46.0,5,1,25,29
21900292,1610612764,Wizards,WAS,Washington,240:00,21.0,17.0,22.0,46.0,20.0,22.0,17.0,66.0,1,5,29,25
21900293,1610612756,Suns,PHX,Phoenix,240:00,22.0,12.0,4.0,54.0,8.0,15.0,11.0,60.0,7,7,21,23
21900293,1610612766,Hornets,CHA,Charlotte,240:00,8.0,15.0,11.0,60.0,22.0,12.0,4.0,54.0,7,7,23,21
21900294,1610612755,76ers,PHI,Philadelphia,240:00,19.0,13.0,17.0,36.0,12.0,6.0,15.0,60.0,3,8,22,26
21900294,1610612762,Jazz,UTA,Utah,240:00,12.0,6.0,15.0,60.0,19.0,13.0,17.0,36.0,8,3,26,22
21900295,1610612737,Hawks,ATL,Atlanta,240:00,25.0,16.0,17.0,60.0,11.0,11.0,2.0,54.0,4,8,12,20
21900295,1610612744,Warriors,GSW,Golden State,240:00,11.0,11.0,2.0,54.0,25.0,16.0,17.0,60.0,8,4,20,12
21900296,1610612754,Pacers,IND,Indiana,240:00,9.0,13.0,10.0,32.0,27.0,12.0,6.0,54.0,2,6,22,20
21900296,1610612763,Grizzlies,MEM,Memphis,240:00,27.0,12.0,6.0,54.0,9.0,13.0,10.0,32.0,6,2,20,22
21900297,1610612752,Knicks,NYK,New York,240:00,18.0,3.0,17.0,30.0,15.0,11.0,29.0,54.0,7,4,21,23
21900297,1610612749,Bucks,MIL,Milwaukee,240:00,15.0,11.0,29.0,54.0,18.0,3.0,17.0,30.0,4,7,23,21
21900298,1610612758,Kings,SAC,Sacramento,240:00,22.0,11.0,11.0,46.0,23.0,8.0,7.0,40.0,5,0,26,20
21900298,1610612741,Bulls,CHI,Chicago,240:00,23.0,8.0,7.0,40.0,22.0,11.0,11.0,46.0,0,5,20,26
21900299,1610612765,Pistons,DET,Detroit,240:00,22.0,10.0,17.0,60.0,13.0,11.0,10.0,54.0,7,6,16,11
21900299,1610612739,Cavaliers,CLE,Cleveland,240:00,13.0,11.0,10.0,54.0,22.0,10.0,17.0,60.0,6,7,11,16
21900300,1610612764,Wizards,WAS,Washington,240:00,21.0,8.0,8.0,60.0,16.0,11.0,0.0,42.0,3,4,23,18
21900300,1610612753,Magic,ORL,Orlando,240:00,16.0,11.0,0.0,42.0,21.0,8.0,8.0,60.0,4,3,18,23
21900301,1610612748,Heat,MIA,Miami,265:00,13.0,15.0,13.0,50.0,10.0,13.0,17.0,44.0,7,4,27,20
21900301,1610612761,Raptors,TOR,Toronto,265:00,10.0,13.0,17.0,44.0,13.0,15.0,13.0,50.0,4,7,20,27
21900302,1610612742,Mavericks,DAL,Dallas,240:00,18.0,23.0,8.0,34.0,10.0,8.0,12.0,48.0,8,4,14,19
21900302,1610612740,Pelicans,NOP,New Orleans,240:00,10.0,8.0,12.0,48.0,18.0,23.0,8.0,34.0,4,8,19,14
21900303,1610612745,Rockets,HOU,Houston,290:00,16.0,26.0,18.0,44.0,14.0,14.0,17.0,66.0,7,8,30,27
21900303,1610612759,Spurs,SAS,San Antonio,290:00,14.0,14.0,17.0,66.0,16.0,26.0,18.0,44.0,8,7,27,30
21900304,1610612747,Lakers,LAL,Los Angeles,240:00,9.0,18.0,22.0,52.0,20.0,11.0,6.0,44.0,5,4,23,25
21900304,1610612743,Nuggets,DEN,Denver,240:00,20.0,11.0,6.0,44.0,9.0,18.0,22.0,52.0,4,5,25,23
21900305,1610612757,Trail Blazers,POR,Portland,240:00,9.0,8.0,17.0,46.0,15.0,15.0,15.0,46.0,6,3,23,15
21900305,1610612746,Clippers,LAC,LA,240:00,15.0,15.0,15.0,46.0,9.0,8.0,17.0,46.0,3,6,15,23
21900306,1610612744,Warriors,GSW,Golden State,240:00,17.0,9.0,9.0,44.0,23.0,9.0,12.0,38.0,3,7,12,20
21900306,1610612766,Hornets,CHA,Charlotte,240:00,23.0,9.0,12.0,38.0,17.0,9.0,9.0,44.0,7,3,20,12
21900307,1610612765,Pistons,DET,Detroit,240:00,13.0,10.0,13.0,54.0,17.0,17.0,10.0,54.0,3,8,19,18
21900307,1610612749,Bucks,MIL,Milwaukee,240:00,17.0,17.0,10.0,54.0,13.0,10.0,13.0,54.0,8,3,18,19
21900308,1610612756,Suns,PHX,Phoenix,240:00,18.0,16.0,18.0,48.0,18.0,21.0,9.0,50.0,0,7,20,19
21900308,1610612753,Magic,ORL,Orlando,240:00,18.0,21.0,9.0,50.0,18.0,16.0,18.0,48.0,7,0,19,20
21900309,1610612737,Hawks,ATL,Atlanta,240:00,17.0,20.0,7.0,70.0,20.0,28.0,13.0,66.0,9,6,19,20
21900309,1610612751,Nets,BKN,Brooklyn,240:00,20.0,28.0,13.0,66.0,17.0,20.0,7.0,70.0,6,9,20,19
21900310,1610612738,Celtics,BOS,Boston,240:00,26.0,17.0,13.0,30.0,14.0,9.0,13.0,28.0,8,2,20,25
21900310,1610612748,Heat,MIA,Miami,240:00,14.0,9.0,13.0,28.0,26.0,17.0,13.0,30.0,2,8,25,20
21900311,1610612763,Grizzlies,MEM,Memphis,240:00,20.0,22.0,7.0,56.0,26.0,9.0,14.0,32.0,6,13,28,22
21900311,1610612741,Bulls,CHI,Chicago,240:00,26.0,9.0,14.0,32.0,20.0,22.0,7.0,56.0,13,6,22,28
21900312,1610612754,Pacers,IND,Indiana,240:00,15.0,12.0,8.0,48.0,15.0,18.0,7.0,60.0,1,5,21,19
21900312,1610612760,Thunder,OKC,Oklahoma City,240:00,15.0,18.0,7.0,60.0,15.0,12.0,8.0,48.0,5,1,19,21
21900313,1610612742,Mavericks,DAL,Dallas,240:00,23.0,18.0,12.0,52.0,9.0,22.0,11.0,36.0,5,7,16,21
21900313,1610612750,Timberwolves,MIN,Minnesota,240:00,9.0,22.0,11.0,36.0,23.0,18.0,12.0,52.0,7,5,21,16
21900314,1610612762,Jazz,UTA,Utah,240:00,13.0,12.0,5.0,34.0,21.0,10.0,32.0,52.0,3,12,24,17
21900314,1610612747,Lakers,LAL,Los Angeles,240:00,21.0,10.0,32.0,52.0,13.0,12.0,5.0,34.0,12,3,17,24
21900315,1610612758,Kings,SAC,Sacramento,240:00,17.0,15.0,17.0,46.0,15.0,9.0,28.0,52.0,7,10,17,18
21900315,1610612757,Trail Blazers,POR,Portland,240:00,15.0,9.0,28.0,52.0,17.0,15.0,17.0,46.0,10,7,18,17
21900316,1610612755,76ers,PHI,Philadelphia,240:00,10.0,9.0,7.0,48.0,30.0,21.0,10.0,38.0,6,1,24,20
21900316,1610612764,Wizards,WAS,Washington,240:00,30.0,21.0,10.0,38.0,10.0,9.0,7.0,48.0,1,6,20,24
21900317,1610612752,Knicks,NYK,New York,240:00,13.0,9.0,6.0,50.0,18.0,12.0,11.0,42.0,7,5,16,19
21900317,1610612743,Nuggets,DEN,Denver,240:00,18.0,12.0,11.0,42.0,13.0,9.0,6.0,50.0,5,7,19,16
21900318,1610612761,Raptors,TOR,Toronto,240:00,22.0,16.0,19.0,50.0,26.0,24.0,23.0,28.0,5,2,21,24
21900318,1610612745,Rockets,HOU,Houston,240:00,26.0,24.0,23.0,28.0,22.0,16.0,19.0,50.0,2,5,24,21
21900319,1610612756,Suns,PHX,Phoenix,265:00,29.0,14.0,14.0,66.0,26.0,8.0,22.0,52.0,6,9,29,29
21900319,1610612740,Pelicans,NOP,New Orleans,265:00,26.0,8.0,22.0,52.0,29.0,14.0,14.0,66.0,9,6,29,29
21900320,1610612766,Hornets,CHA,Charlotte,240:00,19.0,15.0,8.0,32.0,32.0,10.0,16.0,50.0,6,5,16,21
21900320,1610612751,Nets,BKN,Brooklyn,240:00,32.0,10.0,16.0,50.0,19.0,15.0,8.0,32.0,5,6,21,16
21900321,1610612753,Magic,ORL,Orlando,240:00,17.0,14.0,11.0,36.0,11.0,8.0,15.0,40.0,9,7,13,19
21900321,1610612739,Cavaliers,CLE,Cleveland,240:00,11.0,8.0,15.0,40.0,17.0,14.0,11.0,36.0,7,9,19,13
21900322,1610612765,Pistons,DET,Detroit,240:00,12.0,25.0,5.0,48.0,18.0,2.0,14.0,46.0,5,9,17,18
21900322,1610612754,Pacers,IND,Indiana,240:00,18.0,2.0,14.0,46.0,12.0,25.0,5.0,48.0,9,5,18,17
21900323,1610612743,Nuggets,DEN,Denver,240:00,11.0,25.0,13.0,52.0,15.0,10.0,15.0,54.0,4,5,15,23
21900323,1610612738,Celtics,BOS,Boston,240:00,15.0,10.0,15.0,54.0,11.0,25.0,13.0,52.0,5,4,23,15
21900324,1610612748,Heat,MIA,Miami,240:00,18.0,21.0,2.0,54.0,22.0,9.0,11.0,50.0,7,4,13,20
21900324,1610612764,Wizards,WAS,Washington,240:00,22.0,9.0,11.0,50.0,18.0,21.0,2.0,54.0,4,7,20,13
21900325,1610612744,Warriors,GSW,Golden State,240:00,14.0,2.0,10.0,42.0,14.0,19.0,11.0,40.0,4,2,19,20
21900325,1610612741,Bulls,CHI,Chicago,240:00,14.0,19.0,11.0,40.0,14.0,2.0,10.0,42.0,2,4,20,19
21900326,1610612760,Thunder,OKC,Oklahoma City,265:00,20.0,18.0,2.0,64.0,16.0,16.0,11.0,70.0,9,2,20,29
21900326,1610612750,Timberwolves,MIN,Minnesota,265:00,16.0,16.0,11.0,70.0,20.0,18.0,2.0,64.0,2,9,29,20
21900327,1610612746,Clippers,LAC,LA,240:00,24.0,14.0,9.0,38.0,29.0,6.0,14.0,58.0,4,6,19,23
21900327,1610612749,Bucks,MIL,Milwaukee,240:00,29.0,6.0,14.0,58.0,24.0,14.0,9.0,38.0,6,4,23,19
21900328,1610612758,Kings,SAC,Sacramento,265:00,19.0,21.0,7.0,42.0,9.0,19.0,5.0,36.0,3,5,20,16
21900328,1610612759,Spurs,SAS,San Antonio,265:00,9.0,19.0,5.0,36.0,19.0,21.0,7.0,42.0,5,3,16,20
21900329,1610612747,Lakers,LAL,Los Angeles,240:00,23.0,15.0,20.0,48.0,12.0,4.0,12.0,46.0,8,4,23,25
21900329,1610612757,Trail Blazers,POR,Portland,240:00,12.0,4.0,12.0,46.0,23.0,15.0,20.0,48.0,4,8,25,23
21900330,1610612742,Mavericks,DAL,Dallas,240:00,22.0,16.0,11.0,60.0,10.0,6.0,14.0,50.0,4,2,17,23
21900330,1610612740,Pelicans,NOP,New Orleans,240:00,10.0,6.0,14.0,50.0,22.0,16.0,11.0,60.0,2,4,23,17
21900331,1610612754,Pacers,IND,Indiana,240:00,19.0,4.0,4.0,44.0,18.0,12.0,8.0,48.0,9,6,17,14
21900331,1610612752,Knicks,NYK,New York,240:00,18.0,12.0,8.0,48.0,19.0,4.0,4.0,44.0,6,9,14,17
21900332,1610612755,76ers,PHI,Philadelphia,240:00,29.0,12.0,30.0,82.0,9.0,14.0,7.0,52.0,8,0,16,17
21900332,1610612739,Cavaliers,CLE,Cleveland,240:00,9.0,14.0,7.0,52.0,29.0,12.0,30.0,82.0,0,8,17,16
21900333,1610612756,Suns,PHX,Phoenix,240:00,17.0,17.0,9.0,44.0,18.0,7.0,18.0,58.0,3,7,25,28
21900333,1610612745,Rockets,HOU,Houston,240:00,18.0,7.0,18.0,58.0,17.0,17.0,9.0,44.0,7,3,28,25
21900334,1610612763,Grizzlies,MEM,Memphis,240:00,33.0,0.0,21.0,64.0,20.0,10.0,8.0,50.0,3,0,19,25
21900334,1610612762,Jazz,UTA,Utah,240:00,20.0,10.0,8.0,50.0,33.0,0.0,21.0,64.0,0,3,25,19
21900335,1610612751,Nets,BKN,Brooklyn,240:00,19.0,9.0,4.0,66.0,10.0,3.0,6.0,22.0,1,5,15,23
21900335,1610612743,Nuggets,DEN,Denver,240:00,10.0,3.0,6.0,22.0,19.0,9.0,4.0,66.0,5,1,23,15
21900336,1610612766,Hornets,CHA,Charlotte,240:00,20.0,16.0,11.0,50.0,15.0,18.0,11.0,48.0,3,8,17,24
21900336,1610612737,Hawks,ATL,Atlanta,240:00,15.0,18.0,11.0,48.0,20.0,16.0,11.0,50.0,8,3,24,17
21900337,1610612748,Heat,MIA,Miami,265:00,16.0,12.0,8.0,38.0,15.0,8.0,10.0,40.0,2,1,23,31
21900337,1610612741,Bulls,CHI,Chicago,265:00,15.0,8.0,10.0,40.0,16.0,12.0,8.0,38.0,1,2,31,23
21900338,1610612755,76ers,PHI,Philadelphia,240:00,16.0,8.0,12.0,44.0,28.0,20.0,15.0,54.0,5,4,18,22
21900338,1610612761,Raptors,TOR,Toronto,240:00,28.0,20.0,15.0,54.0,16.0,8.0,12.0,44.0,4,5,22,18
21900339,1610612746,Clippers,LAC,LA,240:00,24.0,14.0,9.0,46.0,27.0,16.0,13.0,42.0,4,3,26,22
21900339,1610612764,Wizards,WAS,Washington,240:00,27.0,16.0,13.0,42.0,24.0,14.0,9.0,46.0,3,4,22,26
21900340,1610612742,Mavericks,DAL,Dallas,240:00,20.0,11.0,5.0,42.0,16.0,10.0,16.0,50.0,1,1,11,16
21900340,1610612758,Kings,SAC,Sacramento,240:00,16.0,10.0,16.0,50.0,20.0,11.0,5.0,42.0,1,1,16,11
21900341,1610612757,Trail Blazers,POR,Portland,240:00,10.0,11.0,6.0,42.0,8.0,22.0,7.0,34.0,8,2,26,22
21900341,1610612760,Thunder,OKC,Oklahoma City,240:00,8.0,22.0,7.0,34.0,10.0,11.0,6.0,42.0,2,8,22,26
21900342,1610612747,Lakers,LAL,Los Angeles,240:00,28.0,11.0,32.0,70.0,14.0,8.0,25.0,52.0,1,6,19,18
21900342,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,8.0,25.0,52.0,28.0,11.0,32.0,70.0,6,1,18,19
21900343,1610612754,Pacers,IND,Indiana,240:00,9.0,15.0,20.0,36.0,10.0,17.0,13.0,56.0,3,7,21,16
21900343,1610612746,Clippers,LAC,LA,240:00,10.0,17.0,13.0,56.0,9.0,15.0,20.0,36.0,7,3,16,21
21900344,1610612738,Celtics,BOS,Boston,240:00,18.0,8.0,17.0,46.0,18.0,26.0,10.0,52.0,9,2,19,11
21900344,1610612739,Cavaliers,CLE,Cleveland,240:00,18.0,26.0,10.0,52.0,18.0,8.0,17.0,46.0,2,9,11,19
21900345,1610612761,Raptors,TOR,Toronto,240:00,19.0,15.0,11.0,48.0,17.0,9.0,12.0,46.0,9,4,12,20
21900345,1610612741,Bulls,CHI,Chicago,240:00,17.0,9.0,12.0,46.0,19.0,15.0,11.0,48.0,4,9,20,12
21900346,1610612745,Rockets,HOU,Houston,240:00,13.0,7.0,4.0,42.0,21.0,12.0,12.0,34.0,6,5,20,17
21900346,1610612758,Kings,SAC,Sacramento,240:00,21.0,12.0,12.0,34.0,13.0,7.0,4.0,42.0,5,6,17,20
21900347,1610612749,Bucks,MIL,Milwaukee,240:00,13.0,16.0,13.0,46.0,22.0,7.0,25.0,36.0,4,10,19,18
21900347,1610612753,Magic,ORL,Orlando,240:00,22.0,7.0,25.0,36.0,13.0,16.0,13.0,46.0,10,4,18,19
21900348,1610612740,Pelicans,NOP,New Orleans,240:00,17.0,5.0,27.0,56.0,12.0,16.0,13.0,42.0,1,3,22,20
21900348,1610612765,Pistons,DET,Detroit,240:00,12.0,16.0,13.0,42.0,17.0,5.0,27.0,56.0,3,1,20,22
21900349,1610612756,Suns,PHX,Phoenix,240:00,22.0,26.0,22.0,52.0,11.0,20.0,7.0,66.0,5,7,23,23
21900349,1610612750,Timberwolves,MIN,Minnesota,240:00,11.0,20.0,7.0,66.0,22.0,26.0,22.0,52.0,7,5,23,23
21900350,1610612762,Jazz,UTA,Utah,240:00,6.0,6.0,13.0,52.0,19.0,3.0,12.0,42.0,0,7,16,20
21900350,1610612760,Thunder,OKC,Oklahoma City,240:00,19.0,3.0,12.0,42.0,6.0,6.0,13.0,52.0,7,0,20,16
21900351,1610612763,Grizzlies,MEM,Memphis,240:00,24.0,5.0,25.0,44.0,20.0,15.0,10.0,40.0,6,6,20,21
21900351,1610612744,Warriors,GSW,Golden State,240:00,20.0,15.0,10.0,40.0,24.0,5.0,25.0,44.0,6,6,21,20
21900352,1610612764,Wizards,WAS,Washington,240:00,14.0,16.0,9.0,46.0,12.0,18.0,8.0,40.0,7,4,24,26
21900352,1610612766,Hornets,CHA,Charlotte,240:00,12.0,18.0,8.0,40.0,14.0,16.0,9.0,46.0,4,7,26,24
21900353,1610612743,Nuggets,DEN,Denver,240:00,15.0,4.0,9.0,48.0,12.0,16.0,19.0,38.0,9,3,14,15
21900353,1610612755,76ers,PHI,Philadelphia,240:00,12.0,16.0,19.0,38.0,15.0,4.0,9.0,48.0,3,9,15,14
21900354,1610612748,Heat,MIA,Miami,265:00,14.0,14.0,15.0,68.0,17.0,11.0,0.0,44.0,3,6,17,23
21900354,1610612737,Hawks,ATL,Atlanta,265:00,17.0,11.0,0.0,44.0,14.0,14.0,15.0,68.0,6,3,23,17
21900355,1610612757,Trail Blazers,POR,Portland,240:00,14.0,10.0,14.0,34.0,9.0,13.0,13.0,48.0,7,3,21,18
21900355,1610612752,Knicks,NYK,New York,240:00,9.0,13.0,13.0,48.0,14.0,10.0,14.0,34.0,3,7,18,21
21900356,1610612739,Cavaliers,CLE,Cleveland,240:00,23.0,15.0,13.0,54.0,30.0,10.0,20.0,48.0,4,6,15,14
21900356,1610612745,Rockets,HOU,Houston,240:00,30.0,10.0,20.0,48.0,23.0,15.0,13.0,54.0,6,4,14,15
21900357,1610612738,Celtics,BOS,Boston,240:00,17.0,9.0,9.0,48.0,24.0,5.0,22.0,46.0,4,4,27,18
21900357,1610612754,Pacers,IND,Indiana,240:00,24.0,5.0,22.0,46.0,17.0,9.0,9.0,48.0,4,4,18,27
21900358,1610612753,Magic,ORL,Orlando,240:00,16.0,11.0,14.0,48.0,14.0,16.0,8.0,40.0,5,4,17,17
21900358,1610612747,Lakers,LAL,Los Angeles,240:00,14.0,16.0,8.0,40.0,16.0,11.0,14.0,48.0,4,5,17,17
21900359,1610612761,Raptors,TOR,Toronto,240:00,20.0,20.0,12.0,40.0,12.0,21.0,11.0,44.0,8,5,24,21
21900359,1610612746,Clippers,LAC,LA,240:00,12.0,21.0,11.0,44.0,20.0,20.0,12.0,40.0,5,8,21,24
21900360,1610612766,Hornets,CHA,Charlotte,240:00,11.0,17.0,16.0,36.0,9.0,18.0,9.0,52.0,6,3,23,21
21900360,1610612751,Nets,BKN,Brooklyn,240:00,9.0,18.0,9.0,52.0,11.0,17.0,16.0,36.0,3,6,21,23
21900361,1610612737,Hawks,ATL,Atlanta,240:00,13.0,9.0,18.0,42.0,36.0,6.0,33.0,78.0,5,7,20,25
21900361,1610612741,Bulls,CHI,Chicago,240:00,36.0,6.0,33.0,78.0,13.0,9.0,18.0,42.0,7,5,25,20
21900362,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,15.0,7.0,48.0,12.0,17.0,0.0,48.0,3,7,19,22
21900362,1610612762,Jazz,UTA,Utah,240:00,12.0,17.0,0.0,48.0,14.0,15.0,7.0,48.0,7,3,22,19
21900363,1610612763,Grizzlies,MEM,Memphis,240:00,11.0,21.0,9.0,50.0,27.0,10.0,12.0,48.0,4,4,28,20
21900363,1610612756,Suns,PHX,Phoenix,240:00,27.0,10.0,12.0,48.0,11.0,21.0,9.0,50.0,4,4,20,28
21900364,1610612749,Bucks,MIL,Milwaukee,240:00,20.0,12.0,15.0,48.0,17.0,14.0,22.0,36.0,2,5,17,17
21900364,1610612740,Pelicans,NOP,New Orleans,240:00,17.0,14.0,22.0,36.0,20.0,12.0,15.0,48.0,5,2,17,17
21900365,1610612760,Thunder,OKC,Oklahoma City,240:00,18.0,7.0,12.0,38.0,14.0,15.0,14.0,48.0,8,3,16,21
21900365,1610612758,Kings,SAC,Sacramento,240:00,14.0,15.0,14.0,48.0,18.0,7.0,12.0,38.0,3,8,21,16
21900366,1610612752,Knicks,NYK,New York,265:00,11.0,15.0,17.0,54.0,27.0,21.0,19.0,52.0,7,6,24,25
21900366,1610612744,Warriors,GSW,Golden State,265:00,27.0,21.0,19.0,52.0,11.0,15.0,17.0,54.0,6,7,25,24
21900367,1610612738,Celtics,BOS,Boston,240:00,12.0,17.0,10.0,48.0,9.0,18.0,10.0,44.0,7,8,25,19
21900367,1610612755,76ers,PHI,Philadelphia,240:00,9.0,18.0,10.0,44.0,12.0,17.0,10.0,48.0,8,7,19,25
21900368,1610612759,Spurs,SAS,San Antonio,265:00,27.0,3.0,18.0,56.0,11.0,14.0,9.0,50.0,7,3,21,22
21900368,1610612739,Cavaliers,CLE,Cleveland,265:00,11.0,14.0,9.0,50.0,27.0,3.0,18.0,56.0,3,7,22,21
21900369,1610612742,Mavericks,DAL,Dallas,240:00,11.0,18.0,16.0,50.0,16.0,13.0,11.0,50.0,5,2,21,16
21900369,1610612765,Pistons,DET,Detroit,240:00,16.0,13.0,11.0,50.0,11.0,18.0,16.0,50.0,2,5,16,21
21900370,1610612743,Nuggets,DEN,Denver,240:00,20.0,18.0,6.0,38.0,14.0,13.0,5.0,50.0,2,7,13,16
21900370,1610612757,Trail Blazers,POR,Portland,240:00,14.0,13.0,5.0,50.0,20.0,18.0,6.0,38.0,7,2,16,13
21900371,1610612745,Rockets,HOU,Houston,240:00,12.0,14.0,15.0,46.0,17.0,10.0,11.0,44.0,7,6,20,15
21900371,1610612753,Magic,ORL,Orlando,240:00,17.0,10.0,11.0,44.0,12.0,14.0,15.0,46.0,6,7,15,20
21900372,1610612740,Pelicans,NOP,New Orleans,240:00,13.0,10.0,14.0,46.0,14.0,19.0,10.0,56.0,2,8,29,24
21900372,1610612755,76ers,PHI,Philadelphia,240:00,14.0,19.0,10.0,56.0,13.0,10.0,14.0,46.0,8,2,24,29
21900373,1610612754,Pacers,IND,Indiana,240:00,21.0,9.0,7.0,68.0,22.0,16.0,15.0,60.0,0,4,21,20
21900373,1610612737,Hawks,ATL,Atlanta,240:00,22.0,16.0,15.0,60.0,21.0,9.0,7.0,68.0,4,0,20,21
