GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
21400360,1610612749,Bucks,MIL,Milwaukee,240:00,20.0,11.0,19.0,50.0,17.0,13.0,6.0,24.0,1,5,27,24
21400360,1610612756,Suns,PHX,Phoenix,240:00,17.0,13.0,6.0,24.0,20.0,11.0,19.0,50.0,5,1,24,27
21400361,1610612757,Trail Blazers,POR,Portland,240:00,14.0,14.0,11.0,42.0,13.0,13.0,8.0,54.0,2,4,19,21
21400361,1610612759,Spurs,SAS,San Antonio,240:00,13.0,13.0,8.0,54.0,14.0,14.0,11.0,42.0,4,2,21,19
21400362,1610612765,Pistons,DET,Detroit,240:00,15.0,17.0,21.0,40.0,27.0,16.0,6.0,32.0,3,3,19,21
21400362,1610612746,Clippers,LAC,Los Angeles,240:00,27.0,16.0,6.0,32.0,15.0,17.0,21.0,40.0,3,3,21,19
21400363,1610612750,Timberwolves,MIN,Minnesota,240:00,15.0,9.0,9.0,42.0,16.0,11.0,16.0,44.0,5,8,18,25
21400363,1610612764,Wizards,WAS,Washington,240:00,16.0,11.0,16.0,44.0,15.0,9.0,9.0,42.0,8,5,25,18
21400364,1610612748,Heat,MIA,Miami,240:00,20.0,10.0,10.0,26.0,13.0,5.0,16.0,38.0,2,2,23,26
21400364,1610612751,Nets,BKN,Brooklyn,240:00,13.0,5.0,16.0,38.0,20.0,10.0,10.0,26.0,2,2,26,23
21400365,1610612744,Warriors,GSW,Golden State,240:00,10.0,12.0,21.0,50.0,9.0,15.0,12.0,50.0,11,4,19,16
21400365,1610612763,Grizzlies,MEM,Memphis,240:00,9.0,15.0,12.0,50.0,10.0,12.0,21.0,50.0,4,11,16,19
21400366,1610612740,Pelicans,NOP,New Orleans,240:00,21.0,16.0,15.0,54.0,15.0,23.0,15.0,68.0,9,7,20,18
21400366,1610612762,Jazz,UTA,Utah,240:00,15.0,23.0,15.0,68.0,21.0,16.0,15.0,54.0,7,9,18,20
21400367,1610612752,Knicks,NYK,New York,240:00,19.0,11.0,15.0,40.0,19.0,8.0,13.0,38.0,5,4,13,14
21400367,1610612742,Mavericks,DAL,Dallas,240:00,19.0,8.0,13.0,38.0,19.0,11.0,15.0,40.0,4,5,14,13
21400368,1610612758,Kings,SAC,Sacramento,240:00,6.0,23.0,8.0,44.0,26.0,18.0,21.0,54.0,3,9,21,20
21400368,1610612760,Thunder,OKC,Oklahoma City,240:00,26.0,18.0,21.0,54.0,6.0,23.0,8.0,44.0,9,3,20,21
21400369,1610612756,Suns,PHX,Phoenix,240:00,9.0,19.0,11.0,40.0,9.0,6.0,6.0,38.0,7,3,15,16
21400369,1610612766,Hornets,CHA,Charlotte,240:00,9.0,6.0,6.0,38.0,9.0,19.0,11.0,40.0,3,7,16,15
21400370,1610612739,Cavaliers,CLE,Cleveland,240:00,9.0,12.0,9.0,46.0,13.0,8.0,10.0,58.0,0,5,17,17
21400370,1610612737,Hawks,ATL,Atlanta,240:00,13.0,8.0,10.0,58.0,9.0,12.0,9.0,46.0,5,0,17,17
21400371,1610612738,Celtics,BOS,Boston,240:00,12.0,11.0,17.0,54.0,19.0,12.0,7.0,50.0,8,1,16,16
21400371,1610612753,Magic,ORL,Orlando,240:00,19.0,12.0,7.0,50.0,12.0,11.0,17.0,54.0,1,8,16,16
21400372,1610612742,Mavericks,DAL,Dallas,240:00,16.0,12.0,16.0,40.0,17.0,14.0,9.0,42.0,4,4,15,27
21400372,1610612765,Pistons,DET,Detroit,240:00,17.0,14.0,9.0,42.0,16.0,12.0,16.0,40.0,4,4,27,15
21400373,1610612762,Jazz,UTA,Utah,240:00,14.0,10.0,6.0,30.0,16.0,11.0,17.0,30.0,5,0,26,24
21400373,1610612748,Heat,MIA,Miami,240:00,16.0,11.0,17.0,30.0,14.0,10.0,6.0,30.0,0,5,24,26
21400374,1610612761,Raptors,TOR,Toronto,240:00,12.0,11.0,14.0,56.0,19.0,14.0,4.0,44.0,4,8,21,16
21400374,1610612751,Nets,BKN,Brooklyn,240:00,19.0,14.0,4.0,44.0,12.0,11.0,14.0,56.0,8,4,16,21
21400375,1610612759,Spurs,SAS,San Antonio,315:00,14.0,17.0,5.0,42.0,20.0,19.0,9.0,48.0,11,6,16,27
21400375,1610612763,Grizzlies,MEM,Memphis,315:00,20.0,19.0,9.0,48.0,14.0,17.0,5.0,42.0,6,11,27,16
21400376,1610612749,Bucks,MIL,Milwaukee,240:00,15.0,9.0,11.0,40.0,13.0,22.0,2.0,40.0,0,3,25,19
21400376,1610612757,Trail Blazers,POR,Portland,240:00,13.0,22.0,2.0,40.0,15.0,9.0,11.0,40.0,3,0,19,25
21400377,1610612746,Clippers,LAC,Los Angeles,240:00,13.0,10.0,21.0,34.0,10.0,15.0,8.0,42.0,4,4,15,30
21400377,1610612754,Pacers,IND,Indiana,240:00,10.0,15.0,8.0,42.0,13.0,10.0,21.0,34.0,4,4,30,15
21400378,1610612745,Rockets,HOU,Houston,265:00,12.0,9.0,16.0,42.0,21.0,14.0,19.0,36.0,5,1,23,36
21400378,1610612743,Nuggets,DEN,Denver,265:00,21.0,14.0,19.0,36.0,12.0,9.0,16.0,42.0,1,5,36,23
21400379,1610612741,Bulls,CHI,Chicago,240:00,18.0,8.0,10.0,28.0,22.0,25.0,9.0,36.0,8,6,17,24
21400379,1610612752,Knicks,NYK,New York,240:00,22.0,25.0,9.0,36.0,18.0,8.0,10.0,28.0,6,8,24,17
21400380,1610612740,Pelicans,NOP,New Orleans,240:00,16.0,12.0,5.0,38.0,16.0,11.0,13.0,48.0,8,4,17,18
21400380,1610612745,Rockets,HOU,Houston,240:00,16.0,11.0,13.0,48.0,16.0,12.0,5.0,38.0,4,8,18,17
21400381,1610612749,Bucks,MIL,Milwaukee,240:00,17.0,9.0,18.0,26.0,18.0,2.0,6.0,48.0,2,0,26,23
21400381,1610612758,Kings,SAC,Sacramento,240:00,18.0,2.0,6.0,48.0,17.0,9.0,18.0,26.0,0,2,23,26
21400382,1610612760,Thunder,OKC,Oklahoma City,240:00,10.0,12.0,9.0,36.0,16.0,12.0,17.0,52.0,4,7,15,15
21400382,1610612744,Warriors,GSW,Golden State,240:00,16.0,12.0,17.0,52.0,10.0,12.0,9.0,36.0,7,4,15,15
21400383,1610612762,Jazz,UTA,Utah,240:00,22.0,13.0,14.0,48.0,26.0,9.0,7.0,38.0,5,2,14,22
21400383,1610612753,Magic,ORL,Orlando,240:00,26.0,9.0,7.0,38.0,22.0,13.0,14.0,48.0,2,5,22,14
21400384,1610612755,76ers,PHI,Philadelphia,240:00,8.0,2.0,12.0,26.0,34.0,18.0,14.0,46.0,12,3,17,17
21400384,1610612766,Hornets,CHA,Charlotte,240:00,34.0,18.0,14.0,46.0,8.0,2.0,12.0,26.0,3,12,17,17
21400385,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,15.0,12.0,48.0,15.0,15.0,19.0,68.0,5,6,13,20
21400385,1610612738,Celtics,BOS,Boston,240:00,15.0,15.0,19.0,68.0,18.0,15.0,12.0,48.0,6,5,20,13
21400386,1610612739,Cavaliers,CLE,Cleveland,240:00,13.0,17.0,10.0,40.0,15.0,4.0,13.0,36.0,4,8,16,26
21400386,1610612751,Nets,BKN,Brooklyn,240:00,15.0,4.0,13.0,36.0,13.0,17.0,10.0,40.0,8,4,26,16
21400387,1610612765,Pistons,DET,Detroit,240:00,8.0,18.0,10.0,50.0,15.0,13.0,18.0,60.0,7,5,20,16
21400387,1610612761,Raptors,TOR,Toronto,240:00,15.0,13.0,18.0,60.0,8.0,18.0,10.0,50.0,5,7,16,20
21400388,1610612764,Wizards,WAS,Washington,240:00,18.0,22.0,8.0,42.0,16.0,11.0,10.0,40.0,3,3,17,27
21400388,1610612748,Heat,MIA,Miami,240:00,16.0,11.0,10.0,40.0,18.0,22.0,8.0,42.0,3,3,27,17
21400389,1610612741,Bulls,CHI,Chicago,240:00,4.0,10.0,12.0,22.0,11.0,14.0,2.0,42.0,3,6,18,25
21400389,1610612763,Grizzlies,MEM,Memphis,240:00,11.0,14.0,2.0,42.0,4.0,10.0,12.0,22.0,6,3,25,18
21400390,1610612757,Trail Blazers,POR,Portland,315:00,24.0,30.0,17.0,40.0,14.0,19.0,15.0,50.0,5,4,24,22
21400390,1610612759,Spurs,SAS,San Antonio,315:00,14.0,19.0,15.0,50.0,24.0,30.0,17.0,40.0,4,5,22,24
21400391,1610612746,Clippers,LAC,Los Angeles,240:00,23.0,11.0,8.0,44.0,18.0,9.0,9.0,40.0,4,1,22,24
21400391,1610612743,Nuggets,DEN,Denver,240:00,18.0,9.0,9.0,40.0,23.0,11.0,8.0,44.0,1,4,24,22
21400392,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,7.0,8.0,40.0,11.0,16.0,7.0,38.0,8,5,16,21
21400392,1610612747,Lakers,LAL,Los Angeles,240:00,11.0,16.0,7.0,38.0,13.0,7.0,8.0,40.0,5,8,21,16
21400393,1610612752,Knicks,NYK,New York,240:00,15.0,18.0,9.0,40.0,20.0,9.0,12.0,26.0,4,3,21,12
21400393,1610612756,Suns,PHX,Phoenix,240:00,20.0,9.0,12.0,26.0,15.0,18.0,9.0,40.0,3,4,12,21
21400394,1610612740,Pelicans,NOP,New Orleans,240:00,22.0,12.0,12.0,38.0,24.0,19.0,13.0,46.0,6,3,11,25
21400394,1610612757,Trail Blazers,POR,Portland,240:00,24.0,19.0,13.0,46.0,22.0,12.0,12.0,38.0,3,6,25,11
21400395,1610612762,Jazz,UTA,Utah,240:00,3.0,18.0,13.0,30.0,10.0,14.0,4.0,42.0,5,3,15,14
21400395,1610612766,Hornets,CHA,Charlotte,240:00,10.0,14.0,4.0,42.0,3.0,18.0,13.0,30.0,3,5,14,15
21400396,1610612737,Hawks,ATL,Atlanta,240:00,14.0,8.0,15.0,40.0,10.0,17.0,12.0,36.0,9,4,15,25
21400396,1610612745,Rockets,HOU,Houston,240:00,10.0,17.0,12.0,36.0,14.0,8.0,15.0,40.0,4,9,25,15
21400397,1610612759,Spurs,SAS,San Antonio,240:00,8.0,15.0,8.0,42.0,25.0,11.0,23.0,46.0,2,3,20,24
21400397,1610612742,Mavericks,DAL,Dallas,240:00,25.0,11.0,23.0,46.0,8.0,15.0,8.0,42.0,3,2,24,20
21400398,1610612754,Pacers,IND,Indiana,240:00,15.0,22.0,4.0,18.0,15.0,10.0,9.0,48.0,2,7,24,20
21400398,1610612743,Nuggets,DEN,Denver,240:00,15.0,10.0,9.0,48.0,15.0,22.0,4.0,18.0,7,2,20,24
21400399,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,10.0,20.0,46.0,18.0,10.0,19.0,36.0,1,4,26,18
21400399,1610612746,Clippers,LAC,Los Angeles,240:00,18.0,10.0,19.0,36.0,19.0,10.0,20.0,46.0,4,1,18,26
21400400,1610612761,Raptors,TOR,Toronto,240:00,15.0,13.0,17.0,42.0,11.0,18.0,10.0,38.0,4,5,24,22
21400400,1610612752,Knicks,NYK,New York,240:00,11.0,18.0,10.0,38.0,15.0,13.0,17.0,42.0,5,4,22,24
21400401,1610612763,Grizzlies,MEM,Memphis,240:00,14.0,10.0,9.0,62.0,18.0,6.0,12.0,50.0,3,4,16,19
21400401,1610612739,Cavaliers,CLE,Cleveland,240:00,18.0,6.0,12.0,50.0,14.0,10.0,9.0,62.0,4,3,19,16
21400402,1610612758,Kings,SAC,Sacramento,240:00,21.0,10.0,23.0,40.0,21.0,19.0,9.0,36.0,7,2,25,29
21400402,1610612747,Lakers,LAL,Los Angeles,240:00,21.0,19.0,9.0,36.0,21.0,10.0,23.0,40.0,2,7,29,25
21400403,1610612765,Pistons,DET,Detroit,240:00,17.0,15.0,19.0,42.0,20.0,4.0,16.0,44.0,6,4,22,18
21400403,1610612751,Nets,BKN,Brooklyn,240:00,20.0,4.0,16.0,44.0,17.0,15.0,19.0,42.0,4,6,18,22
21400404,1610612738,Celtics,BOS,Boston,240:00,10.0,16.0,0.0,42.0,20.0,8.0,8.0,42.0,4,3,18,14
21400404,1610612748,Heat,MIA,Miami,240:00,20.0,8.0,8.0,42.0,10.0,16.0,0.0,42.0,3,4,14,18
21400405,1610612755,76ers,PHI,Philadelphia,240:00,16.0,20.0,20.0,50.0,21.0,15.0,16.0,40.0,6,6,19,22
21400405,1610612753,Magic,ORL,Orlando,240:00,21.0,15.0,16.0,40.0,16.0,20.0,20.0,50.0,6,6,22,19
21400406,1610612756,Suns,PHX,Phoenix,240:00,20.0,14.0,16.0,42.0,16.0,19.0,21.0,34.0,8,4,24,23
21400406,1610612764,Wizards,WAS,Washington,240:00,16.0,19.0,21.0,34.0,20.0,14.0,16.0,42.0,4,8,23,24
21400407,1610612754,Pacers,IND,Indiana,240:00,23.0,13.0,10.0,38.0,14.0,13.0,11.0,30.0,6,1,17,19
21400407,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,13.0,11.0,30.0,23.0,13.0,10.0,38.0,1,6,19,17
21400408,1610612740,Pelicans,NOP,New Orleans,240:00,14.0,9.0,9.0,48.0,16.0,17.0,16.0,52.0,7,5,17,13
21400408,1610612760,Thunder,OKC,Oklahoma City,240:00,16.0,17.0,16.0,52.0,14.0,9.0,9.0,48.0,5,7,13,17
21400409,1610612743,Nuggets,DEN,Denver,240:00,16.0,17.0,14.0,44.0,21.0,15.0,15.0,38.0,4,6,20,21
21400409,1610612766,Hornets,CHA,Charlotte,240:00,21.0,15.0,15.0,38.0,16.0,17.0,14.0,44.0,6,4,21,20
21400410,1610612741,Bulls,CHI,Chicago,240:00,8.0,12.0,14.0,50.0,15.0,24.0,13.0,54.0,13,3,20,30
21400410,1610612761,Raptors,TOR,Toronto,240:00,15.0,24.0,13.0,54.0,8.0,12.0,14.0,50.0,3,13,30,20
21400411,1610612745,Rockets,HOU,Houston,240:00,24.0,12.0,17.0,44.0,23.0,6.0,19.0,36.0,3,5,22,23
21400411,1610612757,Trail Blazers,POR,Portland,240:00,23.0,6.0,19.0,36.0,24.0,12.0,17.0,44.0,5,3,23,22
21400412,1610612762,Jazz,UTA,Utah,240:00,5.0,10.0,8.0,32.0,17.0,6.0,7.0,32.0,5,3,15,18
21400412,1610612763,Grizzlies,MEM,Memphis,240:00,17.0,6.0,7.0,32.0,5.0,10.0,8.0,32.0,3,5,18,15
21400413,1610612742,Mavericks,DAL,Dallas,240:00,11.0,12.0,21.0,42.0,18.0,13.0,13.0,46.0,5,6,23,21
21400413,1610612737,Hawks,ATL,Atlanta,240:00,18.0,13.0,13.0,46.0,11.0,12.0,21.0,42.0,6,5,21,23
21400414,1610612746,Clippers,LAC,Los Angeles,240:00,20.0,16.0,19.0,48.0,22.0,4.0,10.0,44.0,5,2,22,19
21400414,1610612759,Spurs,SAS,San Antonio,240:00,22.0,4.0,10.0,44.0,20.0,16.0,19.0,48.0,2,5,19,22
21400415,1610612744,Warriors,GSW,Golden State,240:00,13.0,13.0,23.0,66.0,17.0,12.0,24.0,46.0,6,5,19,17
21400415,1610612758,Kings,SAC,Sacramento,240:00,17.0,12.0,24.0,46.0,13.0,13.0,23.0,66.0,5,6,17,19
21400416,1610612750,Timberwolves,MIN,Minnesota,240:00,22.0,17.0,6.0,48.0,20.0,13.0,16.0,52.0,9,6,23,23
21400416,1610612739,Cavaliers,CLE,Cleveland,240:00,20.0,13.0,16.0,52.0,22.0,17.0,6.0,48.0,6,9,23,23
21400417,1610612754,Pacers,IND,Indiana,240:00,18.0,6.0,14.0,44.0,9.0,8.0,11.0,46.0,12,2,19,18
21400417,1610612740,Pelicans,NOP,New Orleans,240:00,9.0,8.0,11.0,46.0,18.0,6.0,14.0,44.0,2,12,18,19
21400418,1610612738,Celtics,BOS,Boston,240:00,12.0,10.0,23.0,40.0,17.0,10.0,8.0,50.0,4,4,21,21
21400418,1610612753,Magic,ORL,Orlando,240:00,17.0,10.0,8.0,50.0,12.0,10.0,23.0,40.0,4,4,21,21
21400419,1610612741,Bulls,CHI,Chicago,240:00,6.0,13.0,13.0,50.0,14.0,9.0,15.0,42.0,7,5,14,17
21400419,1610612764,Wizards,WAS,Washington,240:00,14.0,9.0,15.0,42.0,6.0,13.0,13.0,50.0,5,7,17,14
21400420,1610612737,Hawks,ATL,Atlanta,240:00,12.0,10.0,1.0,32.0,15.0,18.0,14.0,38.0,3,5,21,23
21400420,1610612746,Clippers,LAC,Los Angeles,240:00,15.0,18.0,14.0,38.0,12.0,10.0,1.0,32.0,5,3,23,21
21400421,1610612751,Nets,BKN,Brooklyn,240:00,24.0,20.0,12.0,60.0,12.0,19.0,26.0,46.0,3,4,19,15
21400421,1610612743,Nuggets,DEN,Denver,240:00,12.0,19.0,26.0,46.0,24.0,20.0,12.0,60.0,4,3,15,19
21400422,1610612755,76ers,PHI,Philadelphia,240:00,21.0,21.0,10.0,46.0,20.0,20.0,3.0,32.0,11,6,20,19
21400422,1610612748,Heat,MIA,Miami,240:00,20.0,20.0,3.0,32.0,21.0,21.0,10.0,46.0,6,11,19,20
21400423,1610612766,Hornets,CHA,Charlotte,240:00,20.0,11.0,2.0,32.0,16.0,8.0,25.0,40.0,5,6,21,25
21400423,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,8.0,25.0,40.0,20.0,11.0,2.0,32.0,6,5,25,21
21400424,1610612760,Thunder,OKC,Oklahoma City,265:00,13.0,16.0,17.0,54.0,16.0,21.0,14.0,24.0,5,2,28,20
21400424,1610612757,Trail Blazers,POR,Portland,265:00,16.0,21.0,14.0,24.0,13.0,16.0,17.0,54.0,2,5,20,28
21400425,1610612756,Suns,PHX,Phoenix,240:00,28.0,12.0,32.0,46.0,19.0,18.0,18.0,44.0,3,1,26,27
21400425,1610612742,Mavericks,DAL,Dallas,240:00,19.0,18.0,18.0,44.0,28.0,12.0,32.0,46.0,1,3,27,26
21400426,1610612747,Lakers,LAL,Los Angeles,240:00,23.0,13.0,8.0,52.0,25.0,8.0,11.0,42.0,10,2,15,18
21400426,1610612744,Warriors,GSW,Golden State,240:00,25.0,8.0,11.0,42.0,23.0,13.0,8.0,52.0,2,10,18,15
21400427,1610612752,Knicks,NYK,New York,240:00,6.0,11.0,7.0,30.0,9.0,6.0,12.0,50.0,4,3,15,20
21400427,1610612764,Wizards,WAS,Washington,240:00,9.0,6.0,12.0,50.0,6.0,11.0,7.0,30.0,3,4,20,15
21400428,1610612760,Thunder,OKC,Oklahoma City,240:00,15.0,13.0,18.0,44.0,14.0,12.0,12.0,54.0,6,5,20,26
21400428,1610612759,Spurs,SAS,San Antonio,240:00,14.0,12.0,12.0,54.0,15.0,13.0,18.0,44.0,5,6,26,20
21400429,1610612739,Cavaliers,CLE,Cleveland,240:00,13.0,2.0,10.0,28.0,15.0,16.0,7.0,44.0,4,3,15,26
21400429,1610612748,Heat,MIA,Miami,240:00,15.0,16.0,7.0,44.0,13.0,2.0,10.0,28.0,3,4,26,15
21400430,1610612747,Lakers,LAL,Los Angeles,240:00,16.0,17.0,14.0,38.0,8.0,24.0,6.0,48.0,8,7,21,12
21400430,1610612741,Bulls,CHI,Chicago,240:00,8.0,24.0,6.0,48.0,16.0,17.0,14.0,38.0,7,8,12,21
21400431,1610612744,Warriors,GSW,Golden State,240:00,14.0,8.0,8.0,36.0,14.0,17.0,13.0,34.0,4,4,21,20
21400431,1610612746,Clippers,LAC,Los Angeles,240:00,14.0,17.0,13.0,34.0,14.0,8.0,8.0,36.0,4,4,20,21
21400432,1610612738,Celtics,BOS,Boston,240:00,18.0,5.0,15.0,60.0,12.0,11.0,11.0,56.0,3,3,23,10
21400432,1610612751,Nets,BKN,Brooklyn,240:00,12.0,11.0,11.0,56.0,18.0,5.0,15.0,60.0,3,3,10,23
21400433,1610612753,Magic,ORL,Orlando,240:00,12.0,6.0,14.0,40.0,22.0,9.0,11.0,38.0,4,5,25,14
21400433,1610612739,Cavaliers,CLE,Cleveland,240:00,22.0,9.0,11.0,38.0,12.0,6.0,14.0,40.0,5,4,14,25
21400434,1610612737,Hawks,ATL,Atlanta,240:00,13.0,8.0,13.0,46.0,30.0,11.0,21.0,40.0,4,6,19,19
21400434,1610612749,Bucks,MIL,Milwaukee,240:00,30.0,11.0,21.0,40.0,13.0,8.0,13.0,46.0,6,4,19,19
21400435,1610612754,Pacers,IND,Indiana,240:00,9.0,13.0,10.0,42.0,22.0,13.0,17.0,56.0,4,6,22,22
21400435,1610612765,Pistons,DET,Detroit,240:00,22.0,13.0,17.0,56.0,9.0,13.0,10.0,42.0,6,4,22,22
21400436,1610612745,Rockets,HOU,Houston,265:00,4.0,13.0,20.0,44.0,14.0,14.0,18.0,50.0,7,4,23,23
21400436,1610612763,Grizzlies,MEM,Memphis,265:00,14.0,14.0,18.0,50.0,4.0,13.0,20.0,44.0,4,7,23,23
21400437,1610612759,Spurs,SAS,San Antonio,240:00,4.0,2.0,8.0,48.0,20.0,6.0,6.0,46.0,4,7,17,15
21400437,1610612740,Pelicans,NOP,New Orleans,240:00,20.0,6.0,6.0,46.0,4.0,2.0,8.0,48.0,7,4,15,17
21400438,1610612766,Hornets,CHA,Charlotte,240:00,13.0,13.0,15.0,24.0,17.0,18.0,15.0,44.0,2,10,20,25
21400438,1610612760,Thunder,OKC,Oklahoma City,240:00,17.0,18.0,15.0,44.0,13.0,13.0,15.0,24.0,10,2,25,20
21400439,1610612747,Lakers,LAL,Los Angeles,240:00,10.0,23.0,19.0,30.0,19.0,12.0,19.0,56.0,6,6,23,21
21400439,1610612742,Mavericks,DAL,Dallas,240:00,19.0,12.0,19.0,56.0,10.0,23.0,19.0,30.0,6,6,21,23
21400440,1610612743,Nuggets,DEN,Denver,240:00,8.0,25.0,13.0,52.0,18.0,20.0,17.0,58.0,6,9,23,24
21400440,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,20.0,17.0,58.0,8.0,25.0,13.0,52.0,9,6,24,23
21400441,1610612757,Trail Blazers,POR,Portland,240:00,17.0,7.0,7.0,32.0,18.0,8.0,18.0,64.0,8,7,22,14
21400441,1610612755,76ers,PHI,Philadelphia,240:00,18.0,8.0,18.0,64.0,17.0,7.0,7.0,32.0,7,8,14,22
21400442,1610612758,Kings,SAC,Sacramento,240:00,24.0,19.0,21.0,54.0,9.0,19.0,25.0,46.0,2,11,15,17
21400442,1610612756,Suns,PHX,Phoenix,240:00,9.0,19.0,25.0,46.0,24.0,19.0,21.0,54.0,11,2,17,15
21400443,1610612746,Clippers,LAC,Los Angeles,240:00,7.0,15.0,9.0,28.0,20.0,11.0,16.0,40.0,7,1,19,17
21400443,1610612761,Raptors,TOR,Toronto,240:00,20.0,11.0,16.0,40.0,7.0,15.0,9.0,28.0,1,7,17,19
21400444,1610612766,Hornets,CHA,Charlotte,240:00,7.0,15.0,3.0,36.0,18.0,6.0,13.0,44.0,8,4,19,18
21400444,1610612753,Magic,ORL,Orlando,240:00,18.0,6.0,13.0,44.0,7.0,15.0,3.0,36.0,4,8,18,19
21400445,1610612764,Wizards,WAS,Washington,240:00,22.0,10.0,12.0,44.0,19.0,12.0,21.0,34.0,4,2,24,15
21400445,1610612738,Celtics,BOS,Boston,240:00,19.0,12.0,21.0,34.0,22.0,10.0,12.0,44.0,2,4,15,24
21400446,1610612748,Heat,MIA,Miami,240:00,12.0,15.0,10.0,38.0,18.0,10.0,15.0,32.0,4,5,26,22
21400446,1610612763,Grizzlies,MEM,Memphis,240:00,18.0,10.0,15.0,32.0,12.0,15.0,10.0,38.0,5,4,22,26
21400447,1610612741,Bulls,CHI,Chicago,240:00,23.0,15.0,14.0,54.0,6.0,20.0,11.0,46.0,6,8,17,19
21400447,1610612740,Pelicans,NOP,New Orleans,240:00,6.0,20.0,11.0,46.0,23.0,15.0,14.0,54.0,8,6,19,17
21400448,1610612751,Nets,BKN,Brooklyn,240:00,7.0,9.0,8.0,28.0,19.0,8.0,21.0,48.0,4,5,20,25
21400448,1610612754,Pacers,IND,Indiana,240:00,19.0,8.0,21.0,48.0,7.0,9.0,8.0,28.0,5,4,25,20
21400449,1610612737,Hawks,ATL,Atlanta,240:00,32.0,16.0,11.0,42.0,10.0,7.0,15.0,30.0,4,10,17,18
21400449,1610612749,Bucks,MIL,Milwaukee,240:00,10.0,7.0,15.0,30.0,32.0,16.0,11.0,42.0,10,4,18,17
21400450,1610612762,Jazz,UTA,Utah,240:00,19.0,20.0,15.0,52.0,12.0,7.0,11.0,30.0,10,5,23,20
21400450,1610612755,76ers,PHI,Philadelphia,240:00,12.0,7.0,11.0,30.0,19.0,20.0,15.0,52.0,5,10,20,23
21400451,1610612752,Knicks,NYK,New York,265:00,24.0,23.0,27.0,62.0,21.0,13.0,24.0,54.0,10,7,29,27
21400451,1610612758,Kings,SAC,Sacramento,265:00,21.0,13.0,24.0,54.0,24.0,23.0,27.0,62.0,7,10,27,29
21400452,1610612750,Timberwolves,MIN,Minnesota,240:00,17.0,10.0,19.0,34.0,36.0,14.0,24.0,40.0,5,6,18,21
21400452,1610612744,Warriors,GSW,Golden State,240:00,36.0,14.0,24.0,40.0,17.0,10.0,19.0,34.0,6,5,21,18
21400453,1610612765,Pistons,DET,Detroit,240:00,21.0,17.0,18.0,34.0,12.0,13.0,8.0,36.0,6,5,21,15
21400453,1610612739,Cavaliers,CLE,Cleveland,240:00,12.0,13.0,8.0,36.0,21.0,17.0,18.0,34.0,5,6,15,21
21400454,1610612759,Spurs,SAS,San Antonio,240:00,27.0,15.0,22.0,52.0,22.0,16.0,25.0,44.0,6,1,28,24
21400454,1610612745,Rockets,HOU,Houston,240:00,22.0,16.0,25.0,44.0,27.0,15.0,22.0,52.0,1,6,24,28
21400455,1610612760,Thunder,OKC,Oklahoma City,240:00,12.0,19.0,20.0,60.0,19.0,15.0,20.0,40.0,2,6,25,16
21400455,1610612742,Mavericks,DAL,Dallas,240:00,19.0,15.0,20.0,40.0,12.0,19.0,20.0,60.0,6,2,16,25
21400456,1610612752,Knicks,NYK,New York,240:00,7.0,15.0,7.0,32.0,16.0,2.0,9.0,36.0,1,7,13,15
21400456,1610612757,Trail Blazers,POR,Portland,240:00,16.0,2.0,9.0,36.0,7.0,15.0,7.0,32.0,7,1,15,13
21400457,1610612743,Nuggets,DEN,Denver,240:00,5.0,21.0,20.0,48.0,9.0,18.0,17.0,48.0,2,5,24,23
21400457,1610612761,Raptors,TOR,Toronto,240:00,9.0,18.0,17.0,48.0,5.0,21.0,20.0,48.0,5,2,23,24
21400458,1610612756,Suns,PHX,Phoenix,240:00,25.0,11.0,26.0,46.0,18.0,9.0,18.0,42.0,5,6,15,19
21400458,1610612747,Lakers,LAL,Los Angeles,240:00,18.0,9.0,18.0,42.0,25.0,11.0,26.0,46.0,6,5,19,15
21400459,1610612749,Bucks,MIL,Milwaukee,265:00,16.0,6.0,13.0,42.0,13.0,4.0,10.0,36.0,10,9,25,20
21400459,1610612766,Hornets,CHA,Charlotte,265:00,13.0,4.0,10.0,36.0,16.0,6.0,13.0,42.0,9,10,20,25
21400460,1610612741,Bulls,CHI,Chicago,240:00,14.0,14.0,9.0,26.0,5.0,13.0,3.0,40.0,7,8,16,25
21400460,1610612754,Pacers,IND,Indiana,240:00,5.0,13.0,3.0,40.0,14.0,14.0,9.0,26.0,8,7,25,16
21400461,1610612758,Kings,SAC,Sacramento,240:00,11.0,15.0,18.0,42.0,25.0,15.0,13.0,38.0,3,3,26,18
21400461,1610612751,Nets,BKN,Brooklyn,240:00,25.0,15.0,13.0,38.0,11.0,15.0,18.0,42.0,3,3,18,26
