GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
0022400080,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,32.0,6.0,15.0,44.0,25.0,8.0,14.0,34.0,4,5,15,22
0022400080,1610612765,Pistons,DET,Detroit,240.000000:00,25.0,8.0,14.0,34.0,32.0,6.0,15.0,44.0,5,4,22,15
0022400081,1610612752,Knicks,NYK,New York,240.000000:00,29.0,11.0,14.0,54.0,13.0,10.0,13.0,70.0,4,6,18,24
0022400081,1610612754,Pacers,IND,Indiana,240.000000:00,13.0,10.0,13.0,70.0,29.0,11.0,14.0,54.0,6,4,24,18
0022400082,1610612745,Rockets,HOU,Houston,240.000000:00,29.0,27.0,19.0,48.0,13.0,17.0,7.0,48.0,4,8,32,25
0022400082,1610612763,Grizzlies,MEM,Memphis,240.000000:00,13.0,17.0,7.0,48.0,29.0,27.0,19.0,48.0,8,4,25,32
0022400083,1610612741,Bulls,CHI,Chicago,240.000000:00,24.0,13.0,17.0,28.0,14.0,18.0,12.0,44.0,4,3,17,14
0022400083,1610612749,Bucks,MIL,Milwaukee,240.000000:00,14.0,18.0,12.0,44.0,24.0,13.0,17.0,28.0,3,4,14,17
0022400084,1610612744,Warriors,GSW,Golden State,240.000000:00,29.0,29.0,13.0,54.0,13.0,19.0,0.0,34.0,6,5,25,11
0022400084,1610612762,Jazz,UTA,Utah,240.000000:00,13.0,19.0,0.0,34.0,29.0,29.0,13.0,54.0,5,6,11,25
0022400085,1610612747,Lakers,LAL,Los Angeles,240.000000:00,26.0,4.0,28.0,50.0,19.0,10.0,21.0,46.0,5,4,18,26
0022400085,1610612756,Suns,PHX,Phoenix,240.000000:00,19.0,10.0,21.0,46.0,26.0,4.0,28.0,50.0,4,5,26,18
0022400086,1610612740,Pelicans,NOP,New Orleans,240.000000:00,21.0,20.0,15.0,30.0,9.0,17.0,12.0,42.0,8,11,22,22
0022400086,1610612757,Trail Blazers,POR,Portland,240.000000:00,9.0,17.0,12.0,42.0,21.0,20.0,15.0,30.0,11,8,22,22
0022400087,1610612743,Nuggets,DEN,Denver,240.000000:00,23.0,13.0,9.0,34.0,12.0,13.0,9.0,52.0,4,5,22,24
0022400087,1610612746,Clippers,LAC,LA,240.000000:00,12.0,13.0,9.0,52.0,23.0,13.0,9.0,34.0,5,4,24,22
0022400088,1610612748,Heat,MIA,Miami,240.000000:00,24.0,8.0,18.0,46.0,11.0,20.0,13.0,46.0,6,5,19,24
0022400088,1610612766,Hornets,CHA,Charlotte,240.000000:00,11.0,20.0,13.0,46.0,24.0,8.0,18.0,46.0,5,6,24,19
0022400089,1610612738,Celtics,BOS,Boston,240.000000:00,15.0,19.0,5.0,28.0,11.0,16.0,21.0,56.0,6,7,16,22
0022400089,1610612765,Pistons,DET,Detroit,240.000000:00,11.0,16.0,21.0,56.0,15.0,19.0,5.0,28.0,7,6,22,16
0022400090,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,19.0,16.0,23.0,50.0,15.0,19.0,12.0,40.0,10,9,27,25
0022400090,1610612764,Wizards,WAS,Washington,240.000000:00,15.0,19.0,12.0,40.0,19.0,16.0,23.0,50.0,9,10,25,27
0022400091,1610612741,Bulls,CHI,Chicago,240.000000:00,10.0,11.0,20.0,30.0,21.0,15.0,16.0,64.0,2,5,19,18
0022400091,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,21.0,15.0,16.0,64.0,10.0,11.0,20.0,30.0,5,2,18,19
0022400092,1610612753,Magic,ORL,Orlando,240.000000:00,17.0,21.0,8.0,34.0,30.0,17.0,24.0,62.0,6,5,20,24
0022400092,1610612763,Grizzlies,MEM,Memphis,240.000000:00,30.0,17.0,24.0,62.0,17.0,21.0,8.0,34.0,5,6,24,20
0022400093,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,27.0,13.0,21.0,48.0,20.0,14.0,24.0,56.0,8,4,16,22
0022400093,1610612761,Raptors,TOR,Toronto,240.000000:00,20.0,14.0,24.0,56.0,27.0,13.0,21.0,48.0,4,8,22,16
0022400094,1610612745,Rockets,HOU,Houston,240.000000:00,17.0,15.0,13.0,42.0,11.0,11.0,9.0,54.0,3,7,24,18
0022400094,1610612759,Spurs,SAS,San Antonio,240.000000:00,11.0,11.0,9.0,54.0,17.0,15.0,13.0,42.0,7,3,18,24
0022400095,1610612742,Mavericks,DAL,Dallas,240.000000:00,11.0,9.0,4.0,38.0,7.0,10.0,18.0,34.0,2,4,28,17
0022400095,1610612756,Suns,PHX,Phoenix,240.000000:00,7.0,10.0,18.0,34.0,11.0,9.0,4.0,38.0,4,2,17,28
0022400096,1610612747,Lakers,LAL,Los Angeles,240.000000:00,14.0,15.0,16.0,60.0,25.0,13.0,31.0,58.0,3,5,19,19
0022400096,1610612758,Kings,SAC,Sacramento,240.000000:00,25.0,13.0,31.0,58.0,14.0,15.0,16.0,60.0,5,3,19,19
0022400097,1610612754,Pacers,IND,Indiana,265.000000:00,19.0,11.0,10.0,46.0,31.0,25.0,16.0,58.0,4,4,26,26
0022400097,1610612755,76ers,PHI,Philadelphia,265.000000:00,31.0,25.0,16.0,58.0,19.0,11.0,10.0,46.0,4,4,26,26
0022400098,1610612749,Bucks,MIL,Milwaukee,240.000000:00,13.0,7.0,7.0,34.0,21.0,21.0,13.0,38.0,3,3,17,26
0022400098,1610612751,Nets,BKN,Brooklyn,240.000000:00,21.0,21.0,13.0,38.0,13.0,7.0,7.0,34.0,3,3,26,17
0022400099,1610612740,Pelicans,NOP,New Orleans,240.000000:00,24.0,25.0,13.0,46.0,21.0,25.0,19.0,54.0,8,8,22,21
0022400099,1610612757,Trail Blazers,POR,Portland,240.000000:00,21.0,25.0,19.0,54.0,24.0,25.0,13.0,46.0,8,8,21,22
0022400100,1610612737,Hawks,ATL,Atlanta,240.000000:00,15.0,30.0,9.0,50.0,28.0,17.0,7.0,52.0,4,12,23,23
0022400100,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,28.0,17.0,7.0,52.0,15.0,30.0,9.0,50.0,12,4,23,23
0022400101,1610612744,Warriors,GSW,Golden State,240.000000:00,20.0,15.0,19.0,38.0,21.0,21.0,12.0,60.0,5,2,22,21
0022400101,1610612746,Clippers,LAC,LA,240.000000:00,21.0,21.0,12.0,60.0,20.0,15.0,19.0,38.0,2,5,21,22
0022400102,1610612753,Magic,ORL,Orlando,240.000000:00,10.0,12.0,7.0,40.0,17.0,10.0,8.0,48.0,6,4,25,28
0022400102,1610612754,Pacers,IND,Indiana,240.000000:00,17.0,10.0,8.0,48.0,10.0,12.0,7.0,40.0,4,6,28,25
0022400103,1610612737,Hawks,ATL,Atlanta,240.000000:00,22.0,7.0,22.0,44.0,16.0,8.0,17.0,32.0,7,3,22,25
0022400103,1610612764,Wizards,WAS,Washington,240.000000:00,16.0,8.0,17.0,32.0,22.0,7.0,22.0,44.0,3,7,25,22
0022400104,1610612738,Celtics,BOS,Boston,240.000000:00,20.0,8.0,26.0,40.0,19.0,10.0,10.0,44.0,5,6,18,24
0022400104,1610612749,Bucks,MIL,Milwaukee,240.000000:00,19.0,10.0,10.0,44.0,20.0,8.0,26.0,40.0,6,5,24,18
0022400105,1610612748,Heat,MIA,Miami,240.000000:00,21.0,7.0,18.0,42.0,13.0,20.0,17.0,36.0,3,6,14,19
0022400105,1610612765,Pistons,DET,Detroit,240.000000:00,13.0,20.0,17.0,36.0,21.0,7.0,18.0,42.0,6,3,19,14
0022400106,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,14.0,10.0,17.0,52.0,13.0,20.0,10.0,54.0,5,3,20,21
0022400106,1610612752,Knicks,NYK,New York,240.000000:00,13.0,20.0,10.0,54.0,14.0,10.0,17.0,52.0,3,5,21,20
0022400107,1610612743,Nuggets,DEN,Denver,265.000000:00,20.0,20.0,18.0,68.0,22.0,22.0,20.0,74.0,6,7,20,27
0022400107,1610612761,Raptors,TOR,Toronto,265.000000:00,22.0,22.0,20.0,74.0,20.0,20.0,18.0,68.0,7,6,27,20
0022400108,1610612741,Bulls,CHI,Chicago,240.000000:00,20.0,11.0,11.0,36.0,8.0,18.0,23.0,70.0,6,9,15,21
0022400108,1610612763,Grizzlies,MEM,Memphis,240.000000:00,8.0,18.0,23.0,70.0,20.0,11.0,11.0,36.0,9,6,21,15
0022400109,1610612745,Rockets,HOU,Houston,240.000000:00,21.0,18.0,10.0,30.0,19.0,16.0,4.0,54.0,2,6,23,21
0022400109,1610612759,Spurs,SAS,San Antonio,240.000000:00,19.0,16.0,4.0,54.0,21.0,18.0,10.0,30.0,6,2,21,23
0022400110,1610612742,Mavericks,DAL,Dallas,240.000000:00,9.0,29.0,20.0,60.0,20.0,18.0,23.0,46.0,12,5,23,17
0022400110,1610612762,Jazz,UTA,Utah,240.000000:00,20.0,18.0,23.0,46.0,9.0,29.0,20.0,60.0,5,12,17,23
0022400111,1610612747,Lakers,LAL,Los Angeles,240.000000:00,13.0,19.0,8.0,42.0,20.0,9.0,21.0,42.0,6,11,19,22
0022400111,1610612756,Suns,PHX,Phoenix,240.000000:00,20.0,9.0,21.0,42.0,13.0,19.0,8.0,42.0,11,6,22,19
0022400112,1610612757,Trail Blazers,POR,Portland,240.000000:00,20.0,19.0,4.0,52.0,18.0,15.0,11.0,28.0,4,6,22,27
0022400112,1610612758,Kings,SAC,Sacramento,240.000000:00,18.0,15.0,11.0,28.0,20.0,19.0,4.0,52.0,6,4,27,22
0022400113,1610612743,Nuggets,DEN,Denver,265.000000:00,11.0,16.0,14.0,56.0,3.0,12.0,9.0,54.0,4,6,22,32
0022400113,1610612751,Nets,BKN,Brooklyn,265.000000:00,3.0,12.0,9.0,54.0,11.0,16.0,14.0,56.0,6,4,32,22
0022400114,1610612742,Mavericks,DAL,Dallas,240.000000:00,25.0,23.0,20.0,52.0,5.0,16.0,10.0,38.0,2,2,21,20
0022400114,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,5.0,16.0,10.0,38.0,25.0,23.0,20.0,52.0,2,2,20,21
0022400115,1610612758,Kings,SAC,Sacramento,240.000000:00,24.0,24.0,10.0,58.0,13.0,12.0,10.0,38.0,9,4,19,16
0022400115,1610612762,Jazz,UTA,Utah,240.000000:00,13.0,12.0,10.0,38.0,24.0,24.0,10.0,58.0,4,9,16,19
0022400116,1610612740,Pelicans,NOP,New Orleans,240.000000:00,5.0,11.0,6.0,52.0,34.0,13.0,22.0,46.0,6,9,13,20
0022400116,1610612744,Warriors,GSW,Golden State,240.000000:00,34.0,13.0,22.0,46.0,5.0,11.0,6.0,52.0,9,6,20,13
0022400117,1610612761,Raptors,TOR,Toronto,240.000000:00,22.0,23.0,27.0,80.0,29.0,21.0,14.0,48.0,5,8,25,24
0022400117,1610612766,Hornets,CHA,Charlotte,240.000000:00,29.0,21.0,14.0,48.0,22.0,23.0,27.0,80.0,8,5,24,25
0022400118,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,31.0,11.0,26.0,68.0,12.0,4.0,26.0,56.0,2,0,26,7
0022400118,1610612747,Lakers,LAL,Los Angeles,240.000000:00,12.0,4.0,26.0,56.0,31.0,11.0,26.0,68.0,0,2,7,26
0022400119,1610612738,Celtics,BOS,Boston,265.000000:00,18.0,18.0,21.0,44.0,20.0,13.0,29.0,62.0,5,5,19,26
0022400119,1610612754,Pacers,IND,Indiana,265.000000:00,20.0,13.0,29.0,62.0,18.0,18.0,21.0,44.0,5,5,26,19
0022400120,1610612755,76ers,PHI,Philadelphia,240.000000:00,23.0,10.0,15.0,44.0,15.0,15.0,23.0,40.0,4,5,21,25
0022400120,1610612765,Pistons,DET,Detroit,240.000000:00,15.0,15.0,23.0,40.0,23.0,10.0,15.0,44.0,5,4,25,21
0022400121,1610612737,Hawks,ATL,Atlanta,240.000000:00,22.0,17.0,12.0,66.0,20.0,22.0,25.0,56.0,3,5,19,21
0022400121,1610612764,Wizards,WAS,Washington,240.000000:00,20.0,22.0,25.0,56.0,22.0,17.0,12.0,66.0,5,3,21,19
0022400122,1610612748,Heat,MIA,Miami,240.000000:00,4.0,11.0,5.0,38.0,11.0,13.0,7.0,42.0,3,4,17,16
0022400122,1610612752,Knicks,NYK,New York,240.000000:00,11.0,13.0,7.0,42.0,4.0,11.0,5.0,38.0,4,3,16,17
0022400123,1610612741,Bulls,CHI,Chicago,240.000000:00,13.0,4.0,18.0,40.0,15.0,7.0,18.0,38.0,2,8,16,19
0022400123,1610612753,Magic,ORL,Orlando,240.000000:00,15.0,7.0,18.0,38.0,13.0,4.0,18.0,40.0,8,2,19,16
0022400124,1610612751,Nets,BKN,Brooklyn,240.000000:00,31.0,12.0,13.0,46.0,18.0,20.0,11.0,58.0,2,3,25,21
0022400124,1610612763,Grizzlies,MEM,Memphis,240.000000:00,18.0,20.0,11.0,58.0,31.0,12.0,13.0,46.0,3,2,21,25
0022400125,1610612759,Spurs,SAS,San Antonio,240.000000:00,17.0,8.0,14.0,42.0,27.0,8.0,29.0,48.0,6,6,8,15
0022400125,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,27.0,8.0,29.0,48.0,17.0,8.0,14.0,42.0,6,6,15,8
0022400126,1610612740,Pelicans,NOP,New Orleans,240.000000:00,12.0,13.0,8.0,34.0,14.0,11.0,10.0,56.0,6,9,17,22
0022400126,1610612744,Warriors,GSW,Golden State,240.000000:00,14.0,11.0,10.0,56.0,12.0,13.0,8.0,34.0,9,6,22,17
0022400127,1610612746,Clippers,LAC,LA,240.000000:00,21.0,12.0,22.0,52.0,18.0,22.0,12.0,48.0,5,6,19,18
0022400127,1610612757,Trail Blazers,POR,Portland,240.000000:00,18.0,22.0,12.0,48.0,21.0,12.0,22.0,52.0,6,5,18,19
0022400128,1610612749,Bucks,MIL,Milwaukee,240.000000:00,31.0,7.0,27.0,58.0,14.0,8.0,20.0,68.0,4,3,27,21
0022400128,1610612763,Grizzlies,MEM,Memphis,240.000000:00,14.0,8.0,20.0,68.0,31.0,7.0,27.0,58.0,3,4,21,27
0022400129,1610612742,Mavericks,DAL,Dallas,240.000000:00,16.0,8.0,13.0,44.0,21.0,20.0,18.0,58.0,7,4,27,20
0022400129,1610612745,Rockets,HOU,Houston,240.000000:00,21.0,20.0,18.0,58.0,16.0,8.0,13.0,44.0,4,7,20,27
0022400130,1610612759,Spurs,SAS,San Antonio,240.000000:00,35.0,11.0,24.0,48.0,7.0,13.0,10.0,48.0,7,6,17,19
0022400130,1610612762,Jazz,UTA,Utah,240.000000:00,7.0,13.0,10.0,48.0,35.0,11.0,24.0,48.0,6,7,19,17
0022400131,1610612746,Clippers,LAC,LA,240.000000:00,19.0,17.0,16.0,60.0,25.0,6.0,21.0,44.0,8,4,22,20
0022400131,1610612756,Suns,PHX,Phoenix,240.000000:00,25.0,6.0,21.0,44.0,19.0,17.0,16.0,60.0,4,8,20,22
0022400132,1610612738,Celtics,BOS,Boston,240.000000:00,24.0,16.0,21.0,56.0,12.0,14.0,6.0,44.0,5,5,13,26
0022400132,1610612766,Hornets,CHA,Charlotte,240.000000:00,12.0,14.0,6.0,44.0,24.0,16.0,21.0,56.0,5,5,26,13
0022400133,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,23.0,7.0,20.0,46.0,17.0,14.0,21.0,56.0,4,4,21,17
0022400133,1610612753,Magic,ORL,Orlando,240.000000:00,17.0,14.0,21.0,56.0,23.0,7.0,20.0,46.0,4,4,17,21
0022400134,1610612752,Knicks,NYK,New York,240.000000:00,30.0,19.0,23.0,56.0,12.0,12.0,16.0,50.0,3,9,14,12
0022400134,1610612765,Pistons,DET,Detroit,240.000000:00,12.0,12.0,16.0,50.0,30.0,19.0,23.0,56.0,9,3,12,14
0022400135,1610612737,Hawks,ATL,Atlanta,240.000000:00,20.0,10.0,10.0,38.0,18.0,12.0,13.0,50.0,4,4,22,21
0022400135,1610612758,Kings,SAC,Sacramento,240.000000:00,18.0,12.0,13.0,50.0,20.0,10.0,10.0,38.0,4,4,21,22
0022400136,1610612741,Bulls,CHI,Chicago,240.000000:00,14.0,17.0,10.0,40.0,13.0,10.0,19.0,66.0,3,6,15,20
0022400136,1610612751,Nets,BKN,Brooklyn,240.000000:00,13.0,10.0,19.0,66.0,14.0,17.0,10.0,40.0,6,3,20,15
0022400137,1610612747,Lakers,LAL,Los Angeles,240.000000:00,15.0,11.0,16.0,58.0,9.0,20.0,25.0,68.0,5,6,17,29
0022400137,1610612761,Raptors,TOR,Toronto,240.000000:00,9.0,20.0,25.0,68.0,15.0,11.0,16.0,58.0,6,5,29,17
0022400138,1610612740,Pelicans,NOP,New Orleans,240.000000:00,21.0,14.0,24.0,62.0,12.0,8.0,23.0,54.0,4,3,15,21
0022400138,1610612754,Pacers,IND,Indiana,240.000000:00,12.0,8.0,23.0,54.0,21.0,14.0,24.0,62.0,3,4,21,15
0022400139,1610612743,Nuggets,DEN,Denver,240.000000:00,20.0,19.0,22.0,50.0,22.0,10.0,10.0,46.0,2,9,18,22
0022400139,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,22.0,10.0,10.0,46.0,20.0,19.0,22.0,50.0,9,2,22,18
0022400140,1610612757,Trail Blazers,POR,Portland,240.000000:00,17.0,12.0,13.0,44.0,27.0,19.0,18.0,48.0,5,9,17,29
0022400140,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,27.0,19.0,18.0,48.0,17.0,12.0,13.0,44.0,9,5,29,17
0022400141,1610612738,Celtics,BOS,Boston,240.000000:00,16.0,15.0,7.0,34.0,19.0,7.0,19.0,40.0,4,1,17,25
0022400141,1610612766,Hornets,CHA,Charlotte,240.000000:00,19.0,7.0,19.0,40.0,16.0,15.0,7.0,34.0,1,4,25,17
0022400142,1610612755,76ers,PHI,Philadelphia,240.000000:00,14.0,14.0,15.0,34.0,28.0,15.0,27.0,70.0,5,6,19,22
0022400142,1610612763,Grizzlies,MEM,Memphis,240.000000:00,28.0,15.0,27.0,70.0,14.0,14.0,15.0,34.0,6,5,22,19
0022400143,1610612758,Kings,SAC,Sacramento,265.000000:00,25.0,12.0,17.0,54.0,26.0,16.0,27.0,50.0,3,3,22,25
0022400143,1610612761,Raptors,TOR,Toronto,265.000000:00,26.0,16.0,27.0,50.0,25.0,12.0,17.0,54.0,3,3,25,22
0022400144,1610612744,Warriors,GSW,Golden State,265.000000:00,11.0,6.0,12.0,44.0,18.0,24.0,17.0,54.0,4,6,22,32
0022400144,1610612745,Rockets,HOU,Houston,265.000000:00,18.0,24.0,17.0,54.0,11.0,6.0,12.0,44.0,6,4,32,22
0022400145,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,15.0,13.0,13.0,50.0,12.0,13.0,12.0,44.0,2,3,20,23
0022400145,1610612749,Bucks,MIL,Milwaukee,240.000000:00,12.0,13.0,12.0,44.0,15.0,13.0,13.0,50.0,3,2,23,20
0022400146,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,14.0,11.0,18.0,46.0,18.0,4.0,2.0,52.0,2,5,16,16
0022400146,1610612759,Spurs,SAS,San Antonio,240.000000:00,18.0,4.0,2.0,52.0,14.0,11.0,18.0,46.0,5,2,16,16
0022400147,1610612748,Heat,MIA,Miami,240.000000:00,9.0,21.0,12.0,48.0,20.0,7.0,35.0,58.0,3,10,18,22
0022400147,1610612764,Wizards,WAS,Washington,240.000000:00,20.0,7.0,35.0,58.0,9.0,21.0,12.0,48.0,10,3,22,18
0022400148,1610612743,Nuggets,DEN,Denver,240.000000:00,39.0,20.0,28.0,54.0,17.0,8.0,12.0,38.0,1,8,25,22
0022400148,1610612762,Jazz,UTA,Utah,240.000000:00,17.0,8.0,12.0,38.0,39.0,20.0,28.0,54.0,8,1,22,25
0022400149,1610612756,Suns,PHX,Phoenix,240.000000:00,7.0,14.0,15.0,24.0,14.0,24.0,17.0,40.0,8,5,10,18
0022400149,1610612757,Trail Blazers,POR,Portland,240.000000:00,14.0,24.0,17.0,40.0,7.0,14.0,15.0,24.0,5,8,18,10
0022400150,1610612746,Clippers,LAC,LA,240.000000:00,14.0,14.0,24.0,38.0,23.0,10.0,14.0,30.0,7,3,17,22
0022400150,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,23.0,10.0,14.0,30.0,14.0,14.0,24.0,38.0,3,7,22,17
0022400151,1610612751,Nets,BKN,Brooklyn,240.000000:00,15.0,10.0,10.0,40.0,19.0,14.0,12.0,44.0,3,6,24,25
0022400151,1610612765,Pistons,DET,Detroit,240.000000:00,19.0,14.0,12.0,44.0,15.0,10.0,10.0,40.0,6,3,25,24
0022400152,1610612737,Hawks,ATL,Atlanta,240.000000:00,24.0,11.0,23.0,66.0,19.0,16.0,7.0,32.0,3,3,17,16
0022400152,1610612740,Pelicans,NOP,New Orleans,240.000000:00,19.0,16.0,7.0,32.0,24.0,11.0,23.0,66.0,3,3,16,17
0022400153,1610612742,Mavericks,DAL,Dallas,240.000000:00,20.0,11.0,19.0,52.0,17.0,12.0,12.0,36.0,5,4,22,22
0022400153,1610612753,Magic,ORL,Orlando,240.000000:00,17.0,12.0,12.0,36.0,20.0,11.0,19.0,52.0,4,5,22,22
0022400154,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,24.0,12.0,16.0,52.0,19.0,8.0,6.0,38.0,4,6,15,15
0022400154,1610612749,Bucks,MIL,Milwaukee,240.000000:00,19.0,8.0,6.0,38.0,24.0,12.0,16.0,52.0,6,4,15,15
0022400155,1610612744,Warriors,GSW,Golden State,240.000000:00,20.0,21.0,15.0,50.0,13.0,16.0,16.0,50.0,7,8,20,23
0022400155,1610612764,Wizards,WAS,Washington,240.000000:00,13.0,16.0,16.0,50.0,20.0,21.0,15.0,50.0,8,7,23,20
0022400156,1610612747,Lakers,LAL,Los Angeles,240.000000:00,17.0,13.0,18.0,50.0,17.0,22.0,14.0,58.0,1,5,16,25
