,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0,0022000300,1610612740,Pelicans,NOP,New Orleans,240:00,0.516,0.319,0.138,0.182,0.598,0.217,0.146,0.188
1,0022000300,1610612745,Rockets,HOU,Houston,240:00,0.598,0.217,0.146,0.146,0.516,0.319,0.138,0.255
1,0022000301,1610612748,Heat,MIA,Miami,240:00,0.539,0.338,0.168,0.214,0.582,0.129,0.179,0.319
0,0022000301,1610612758,Kings,SAC,Sacramento,240:00,0.582,0.129,0.179,0.255,0.539,0.338,0.168,0.31
1,0022000302,1610612738,Celtics,BOS,Boston,240:00,0.524,0.171,0.159,0.2,0.494,0.226,0.15,0.286
0,0022000302,1610612747,Lakers,LAL,Los Angeles,240:00,0.494,0.226,0.15,0.265,0.524,0.171,0.159,0.289
1,0022000303,1610612742,Mavericks,DAL,Dallas,240:00,0.584,0.169,0.16,0.116,0.519,0.383,0.132,0.267
0,0022000303,1610612756,Suns,PHX,Phoenix,240:00,0.519,0.383,0.132,0.2,0.584,0.169,0.16,0.209
0,0022000304,1610612759,Spurs,SAS,San Antonio,240:00,0.548,0.313,0.139,0.174,0.654,0.165,0.146,0.302
1,0022000304,1610612763,Grizzlies,MEM,Memphis,240:00,0.654,0.165,0.146,0.233,0.548,0.313,0.139,0.239
0,0022000305,1610612744,Warriors,GSW,Golden State,240:00,0.624,0.112,0.141,0.186,0.435,0.416,0.16,0.212
1,0022000305,1610612765,Pistons,DET,Detroit,240:00,0.435,0.416,0.16,0.135,0.624,0.112,0.141,0.233
1,0022000306,1610612743,Nuggets,DEN,Denver,240:00,0.644,0.218,0.083,0.171,0.56,0.52,0.154,0.267
0,0022000306,1610612762,Jazz,UTA,Utah,240:00,0.56,0.52,0.154,0.222,0.644,0.218,0.083,0.195
1,0022000307,1610612754,Pacers,IND,Indiana,240:00,0.548,0.262,0.175,0.2,0.533,0.337,0.116,0.353
0,0022000307,1610612755,76ers,PHI,Philadelphia,240:00,0.533,0.337,0.116,0.275,0.548,0.262,0.175,0.289
1,0022000308,1610612746,Clippers,LAC,LA,240:00,0.648,0.346,0.075,0.184,0.541,0.329,0.084,0.271
0,0022000308,1610612752,Knicks,NYK,New York,240:00,0.541,0.329,0.084,0.208,0.648,0.346,0.075,0.289
1,0022000309,1610612753,Magic,ORL,Orlando,240:00,0.482,0.341,0.111,0.118,0.522,0.244,0.108,0.28
0,0022000309,1610612761,Raptors,TOR,Toronto,240:00,0.522,0.244,0.108,0.18,0.482,0.341,0.111,0.196
1,0022000310,1610612751,Nets,BKN,Brooklyn,240:00,0.676,0.375,0.151,0.175,0.574,0.296,0.059,0.276
0,0022000310,1610612764,Wizards,WAS,Washington,240:00,0.574,0.296,0.059,0.19,0.676,0.375,0.151,0.225
1,0022000311,1610612739,Cavaliers,CLE,Cleveland,240:00,0.512,0.274,0.184,0.222,0.538,0.165,0.099,0.151
0,0022000311,1610612750,Timberwolves,MIN,Minnesota,240:00,0.538,0.165,0.099,0.132,0.512,0.274,0.184,0.333
1,0022000312,1610612739,Cavaliers,CLE,Cleveland,240:00,0.458,0.369,0.154,0.294,0.446,0.108,0.08,0.323
0,0022000312,1610612750,Timberwolves,MIN,Minnesota,240:00,0.446,0.108,0.08,0.242,0.458,0.369,0.154,0.373
1,0022000313,1610612737,Hawks,ATL,Atlanta,240:00,0.545,0.218,0.193,0.143,0.565,0.312,0.135,0.184
0,0022000313,1610612747,Lakers,LAL,Los Angeles,240:00,0.565,0.312,0.135,0.105,0.545,0.218,0.193,0.286
0,0022000314,1610612748,Heat,MIA,Miami,265:00,0.577,0.275,0.156,0.196,0.563,0.274,0.114,0.264
1,0022000314,1610612766,Hornets,CHA,Charlotte,265:00,0.563,0.274,0.114,0.245,0.577,0.275,0.156,0.294
1,0022000315,1610612741,Bulls,CHI,Chicago,240:00,0.54,0.227,0.118,0.143,0.46,0.299,0.121,0.275
0,0022000315,1610612752,Knicks,NYK,New York,240:00,0.46,0.299,0.121,0.216,0.54,0.227,0.118,0.265
1,0022000316,1610612749,Bucks,MIL,Milwaukee,240:00,0.661,0.125,0.123,0.196,0.447,0.125,0.103,0.277
0,0022000316,1610612757,Trail Blazers,POR,Portland,240:00,0.447,0.125,0.103,0.215,0.661,0.125,0.123,0.217
1,0022000317,1610612740,Pelicans,NOP,New Orleans,240:00,0.441,0.238,0.096,0.274,0.557,0.295,0.188,0.367
0,0022000317,1610612758,Kings,SAC,Sacramento,240:00,0.557,0.295,0.188,0.265,0.441,0.238,0.096,0.339
1,0022000318,1610612745,Rockets,HOU,Houston,240:00,0.618,0.108,0.118,0.185,0.511,0.213,0.16,0.216
0,0022000318,1610612760,Thunder,OKC,Oklahoma City,240:00,0.511,0.213,0.16,0.157,0.618,0.108,0.118,0.278
1,0022000319,1610612742,Mavericks,DAL,Dallas,240:00,0.488,0.291,0.135,0.143,0.538,0.13,0.156,0.314
0,0022000319,1610612756,Suns,PHX,Phoenix,240:00,0.538,0.13,0.156,0.216,0.488,0.291,0.135,0.265
0,0022000320,1610612759,Spurs,SAS,San Antonio,240:00,0.489,0.247,0.145,0.175,0.64,0.194,0.108,0.273
1,0022000320,1610612763,Grizzlies,MEM,Memphis,240:00,0.64,0.194,0.108,0.227,0.489,0.247,0.145,0.228
1,0022000321,1610612743,Nuggets,DEN,Denver,240:00,0.67,0.096,0.115,0.342,0.636,0.247,0.136,0.184
0,0022000321,1610612765,Pistons,DET,Detroit,240:00,0.636,0.247,0.136,0.184,0.67,0.096,0.115,0.395
1,0022000322,1610612754,Pacers,IND,Indiana,240:00,0.695,0.354,0.173,0.231,0.5,0.258,0.146,0.308
0,0022000322,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.258,0.146,0.192,0.695,0.354,0.173,0.308
1,0022000323,1610612753,Magic,ORL,Orlando,240:00,0.539,0.157,0.165,0.188,0.602,0.301,0.111,0.159
0,0022000323,1610612761,Raptors,TOR,Toronto,240:00,0.602,0.301,0.111,0.136,0.539,0.157,0.165,0.229
0,0022000324,1610612746,Clippers,LAC,LA,240:00,0.53,0.172,0.077,0.2,0.652,0.329,0.168,0.222
1,0022000324,1610612751,Nets,BKN,Brooklyn,240:00,0.652,0.329,0.168,0.167,0.53,0.172,0.077,0.291
0,0022000325,1610612762,Jazz,UTA,Utah,240:00,0.561,0.354,0.13,0.178,0.468,0.215,0.143,0.315
1,0022000325,1610612765,Pistons,DET,Detroit,240:00,0.468,0.215,0.143,0.222,0.561,0.354,0.13,0.222
1,0022000326,1610612738,Celtics,BOS,Boston,240:00,0.542,0.321,0.16,0.25,0.548,0.277,0.112,0.16
0,0022000326,1610612744,Warriors,GSW,Golden State,240:00,0.548,0.277,0.112,0.12,0.542,0.321,0.16,0.333
0,0022000327,1610612755,76ers,PHI,Philadelphia,240:00,0.582,0.405,0.186,0.244,0.529,0.264,0.179,0.288
1,0022000327,1610612766,Hornets,CHA,Charlotte,240:00,0.529,0.264,0.179,0.192,0.582,0.405,0.186,0.293
1,0022000328,1610612739,Cavaliers,CLE,Cleveland,240:00,0.467,0.185,0.083,0.208,0.684,0.215,0.169,0.257
0,0022000328,1610612746,Clippers,LAC,LA,240:00,0.684,0.215,0.169,0.229,0.467,0.185,0.083,0.264
0,0022000329,1610612749,Bucks,MIL,Milwaukee,240:00,0.574,0.137,0.118,0.204,0.511,0.158,0.13,0.208
1,0022000329,1610612754,Pacers,IND,Indiana,240:00,0.511,0.158,0.13,0.151,0.574,0.137,0.118,0.241
1,0022000330,1610612737,Hawks,ATL,Atlanta,240:00,0.578,0.189,0.159,0.271,0.532,0.269,0.099,0.3
0,0022000330,1610612742,Mavericks,DAL,Dallas,240:00,0.532,0.269,0.099,0.26,0.578,0.189,0.159,0.313
1,0022000331,1610612748,Heat,MIA,Miami,240:00,0.506,0.265,0.161,0.184,0.506,0.298,0.173,0.327
0,0022000331,1610612764,Wizards,WAS,Washington,240:00,0.506,0.298,0.173,0.269,0.506,0.265,0.161,0.265
1,0022000332,1610612741,Bulls,CHI,Chicago,240:00,0.523,0.182,0.092,0.125,0.545,0.169,0.167,0.32
0,0022000332,1610612752,Knicks,NYK,New York,240:00,0.545,0.169,0.167,0.22,0.523,0.182,0.092,0.167
1,0022000333,1610612745,Rockets,HOU,Houston,240:00,0.453,0.151,0.195,0.093,0.494,0.313,0.19,0.184
0,0022000333,1610612760,Thunder,OKC,Oklahoma City,240:00,0.494,0.313,0.19,0.102,0.453,0.151,0.195,0.111
1,0022000334,1610612750,Timberwolves,MIN,Minnesota,240:00,0.527,0.117,0.1,0.176,0.484,0.25,0.066,0.232
0,0022000334,1610612759,Spurs,SAS,San Antonio,240:00,0.484,0.25,0.066,0.125,0.527,0.117,0.1,0.216
1,0022000335,1610612740,Pelicans,NOP,New Orleans,240:00,0.589,0.233,0.074,0.267,0.512,0.244,0.158,0.267
0,0022000335,1610612756,Suns,PHX,Phoenix,240:00,0.512,0.244,0.158,0.244,0.589,0.233,0.074,0.356
1,0022000336,1610612738,Celtics,BOS,Boston,240:00,0.517,0.337,0.129,0.224,0.527,0.25,0.109,0.275
0,0022000336,1610612758,Kings,SAC,Sacramento,240:00,0.527,0.25,0.109,0.235,0.517,0.337,0.129,0.265
1,0022000337,1610612755,76ers,PHI,Philadelphia,240:00,0.525,0.296,0.177,0.178,0.526,0.235,0.119,0.396
0,0022000337,1610612757,Trail Blazers,POR,Portland,240:00,0.526,0.235,0.119,0.358,0.525,0.296,0.177,0.244
1,0022000338,1610612737,Hawks,ATL,Atlanta,240:00,0.372,0.194,0.111,0.273,0.555,0.143,0.142,0.333
0,0022000338,1610612762,Jazz,UTA,Utah,240:00,0.555,0.143,0.142,0.25,0.372,0.194,0.111,0.318
1,0022000339,1610612742,Mavericks,DAL,Dallas,240:00,0.522,0.25,0.098,0.179,0.697,0.303,0.094,0.2
0,0022000339,1610612744,Warriors,GSW,Golden State,240:00,0.697,0.303,0.094,0.1,0.522,0.25,0.098,0.214
1,0022000340,1610612745,Rockets,HOU,Houston,240:00,0.58,0.195,0.148,0.17,0.494,0.276,0.131,0.269
0,0022000340,1610612763,Grizzlies,MEM,Memphis,240:00,0.494,0.276,0.131,0.212,0.58,0.195,0.148,0.255
1,0022000341,1610612743,Nuggets,DEN,Denver,240:00,0.435,0.163,0.171,0.281,0.617,0.272,0.162,0.282
0,0022000341,1610612747,Lakers,LAL,Los Angeles,240:00,0.617,0.272,0.162,0.205,0.435,0.163,0.171,0.351
0,0022000342,1610612762,Jazz,UTA,Utah,240:00,0.701,0.207,0.152,0.15,0.514,0.163,0.067,0.304
1,0022000342,1610612766,Hornets,CHA,Charlotte,240:00,0.514,0.163,0.067,0.25,0.701,0.207,0.152,0.225
0,0022000343,1610612740,Pelicans,NOP,New Orleans,240:00,0.625,0.342,0.207,0.275,0.548,0.172,0.1,0.304
1,0022000343,1610612754,Pacers,IND,Indiana,240:00,0.548,0.172,0.1,0.179,0.625,0.342,0.207,0.325
1,0022000344,1610612741,Bulls,CHI,Chicago,240:00,0.526,0.208,0.078,0.192,0.586,0.457,0.155,0.289
0,0022000344,1610612753,Magic,ORL,Orlando,240:00,0.586,0.457,0.155,0.222,0.526,0.208,0.078,0.231
1,0022000345,1610612751,Nets,BKN,Brooklyn,240:00,0.594,0.363,0.175,0.178,0.572,0.144,0.099,0.286
0,0022000345,1610612761,Raptors,TOR,Toronto,240:00,0.572,0.144,0.099,0.245,0.594,0.363,0.175,0.289
1,0022000346,1610612739,Cavaliers,CLE,Cleveland,240:00,0.505,0.174,0.106,0.113,0.552,0.227,0.122,0.354
0,0022000346,1610612749,Bucks,MIL,Milwaukee,240:00,0.552,0.227,0.122,0.271,0.505,0.174,0.106,0.189
1,0022000347,1610612748,Heat,MIA,Miami,240:00,0.593,0.267,0.163,0.205,0.416,0.27,0.171,0.31
0,0022000347,1610612764,Wizards,WAS,Washington,240:00,0.416,0.27,0.171,0.207,0.593,0.267,0.163,0.318
1,0022000348,1610612750,Timberwolves,MIN,Minnesota,240:00,0.521,0.096,0.162,0.185,0.535,0.2,0.168,0.255
0,0022000348,1610612760,Thunder,OKC,Oklahoma City,240:00,0.535,0.2,0.168,0.17,0.521,0.096,0.162,0.278
0,0022000349,1610612756,Suns,PHX,Phoenix,240:00,0.565,0.188,0.211,0.222,0.412,0.308,0.131,0.339
1,0022000349,1610612765,Pistons,DET,Detroit,240:00,0.412,0.308,0.131,0.274,0.565,0.188,0.211,0.356
1,0022000350,1610612738,Celtics,BOS,Boston,240:00,0.567,0.233,0.072,0.18,0.605,0.259,0.166,0.325
0,0022000350,1610612746,Clippers,LAC,LA,240:00,0.605,0.259,0.166,0.25,0.567,0.233,0.072,0.22
1,0022000351,1610612752,Knicks,NYK,New York,240:00,0.574,0.148,0.14,0.174,0.511,0.18,0.115,0.232
0,0022000351,1610612757,Trail Blazers,POR,Portland,240:00,0.511,0.18,0.115,0.196,0.574,0.148,0.14,0.304
1,0022000352,1610612743,Nuggets,DEN,Denver,240:00,0.531,0.144,0.1,0.245,0.56,0.264,0.071,0.271
0,0022000352,1610612758,Kings,SAC,Sacramento,240:00,0.56,0.264,0.071,0.208,0.531,0.144,0.1,0.321
1,0022000353,1610612741,Bulls,CHI,Chicago,240:00,0.599,0.143,0.123,0.244,0.421,0.126,0.132,0.362
0,0022000353,1610612753,Magic,ORL,Orlando,240:00,0.421,0.126,0.132,0.259,0.599,0.143,0.123,0.289
1,0022000354,1610612751,Nets,BKN,Brooklyn,240:00,0.528,0.193,0.163,0.16,0.564,0.234,0.15,0.396
0,0022000354,1610612755,76ers,PHI,Philadelphia,240:00,0.564,0.234,0.15,0.271,0.528,0.193,0.163,0.24
0,0022000355,1610612740,Pelicans,NOP,New Orleans,240:00,0.603,0.241,0.102,0.174,0.517,0.211,0.103,0.28
1,0022000355,1610612763,Grizzlies,MEM,Memphis,240:00,0.517,0.211,0.103,0.22,0.603,0.241,0.102,0.239
1,0022000356,1610612737,Hawks,ATL,Atlanta,240:00,0.696,0.446,0.184,0.114,0.49,0.351,0.067,0.305
0,0022000356,1610612761,Raptors,TOR,Toronto,240:00,0.49,0.351,0.067,0.237,0.696,0.446,0.184,0.257
1,0022000357,1610612739,Cavaliers,CLE,Cleveland,240:00,0.488,0.244,0.147,0.16,0.64,0.267,0.091,0.214
0,0022000357,1610612749,Bucks,MIL,Milwaukee,240:00,0.64,0.267,0.091,0.143,0.488,0.244,0.147,0.22
1,0022000358,1610612745,Rockets,HOU,Houston,240:00,0.5,0.284,0.131,0.113,0.471,0.414,0.094,0.226
0,0022000358,1610612759,Spurs,SAS,San Antonio,240:00,0.471,0.414,0.094,0.132,0.5,0.284,0.131,0.264
1,0022000359,1610612750,Timberwolves,MIN,Minnesota,240:00,0.57,0.237,0.135,0.245,0.578,0.222,0.15,0.333
0,0022000359,1610612760,Thunder,OKC,Oklahoma City,240:00,0.578,0.222,0.15,0.178,0.57,0.237,0.135,0.283
1,0022000360,1610612742,Mavericks,DAL,Dallas,240:00,0.568,0.313,0.129,0.273,0.651,0.267,0.151,0.167
0,0022000360,1610612744,Warriors,GSW,Golden State,240:00,0.651,0.267,0.151,0.143,0.568,0.313,0.129,0.309
0,0022000361,1610612747,Lakers,LAL,Los Angeles,290:00,0.61,0.308,0.203,0.225,0.564,0.298,0.191,0.327
1,0022000361,1610612765,Pistons,DET,Detroit,290:00,0.564,0.298,0.191,0.184,0.61,0.308,0.203,0.325
0,0022000362,1610612757,Trail Blazers,POR,Portland,240:00,0.451,0.308,0.091,0.217,0.578,0.205,0.144,0.239
1,0022000362,1610612766,Hornets,CHA,Charlotte,240:00,0.578,0.205,0.144,0.152,0.451,0.308,0.091,0.283
1,0022000363,1610612754,Pacers,IND,Indiana,240:00,0.441,0.194,0.088,0.133,0.484,0.228,0.141,0.316
0,0022000363,1610612762,Jazz,UTA,Utah,240:00,0.484,0.228,0.141,0.281,0.441,0.194,0.088,0.233
1,0022000364,1610612748,Heat,MIA,Miami,240:00,0.56,0.241,0.114,0.13,0.541,0.176,0.137,0.224
0,0022000364,1610612752,Knicks,NYK,New York,240:00,0.541,0.176,0.137,0.204,0.56,0.241,0.114,0.217
1,0022000365,1610612738,Celtics,BOS,Boston,240:00,0.446,0.129,0.066,0.213,0.537,0.146,0.113,0.238
0,0022000365,1610612756,Suns,PHX,Phoenix,240:00,0.537,0.146,0.113,0.214,0.446,0.129,0.066,0.295
1,0022000366,1610612746,Clippers,LAC,LA,240:00,0.455,0.232,0.097,0.267,0.543,0.16,0.118,0.255
0,0022000366,1610612758,Kings,SAC,Sacramento,240:00,0.543,0.16,0.118,0.216,0.455,0.232,0.097,0.3
0,0022000367,1610612745,Rockets,HOU,Houston,240:00,0.483,0.186,0.124,0.151,0.594,0.144,0.15,0.326
1,0022000367,1610612766,Hornets,CHA,Charlotte,240:00,0.594,0.144,0.15,0.239,0.483,0.186,0.124,0.17
1,0022000368,1610612741,Bulls,CHI,Chicago,240:00,0.476,0.282,0.158,0.196,0.453,0.419,0.124,0.241
0,0022000368,1610612764,Wizards,WAS,Washington,240:00,0.453,0.419,0.124,0.185,0.476,0.282,0.158,0.255
0,0022000369,1610612761,Raptors,TOR,Toronto,240:00,0.675,0.338,0.164,0.194,0.5,0.333,0.157,0.404
1,0022000369,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.333,0.157,0.365,0.675,0.338,0.164,0.278
1,0022000370,1610612742,Mavericks,DAL,Dallas,240:00,0.586,0.345,0.134,0.217,0.56,0.308,0.085,0.216
0,0022000370,1610612750,Timberwolves,MIN,Minnesota,240:00,0.56,0.308,0.085,0.137,0.586,0.345,0.134,0.239
1,0022000371,1610612744,Warriors,GSW,Golden State,240:00,0.517,0.174,0.188,0.122,0.464,0.198,0.104,0.224
0,0022000371,1610612759,Spurs,SAS,San Antonio,240:00,0.464,0.198,0.104,0.172,0.517,0.174,0.188,0.245
1,0022000372,1610612739,Cavaliers,CLE,Cleveland,240:00,0.558,0.291,0.102,0.2,0.583,0.211,0.115,0.326
0,0022000372,1610612756,Suns,PHX,Phoenix,240:00,0.583,0.211,0.115,0.304,0.558,0.291,0.102,0.333
1,0022000373,1610612743,Nuggets,DEN,Denver,240:00,0.516,0.17,0.088,0.151,0.596,0.247,0.111,0.311
0,0022000373,1610612749,Bucks,MIL,Milwaukee,240:00,0.596,0.247,0.111,0.244,0.516,0.17,0.088,0.245
1,0022000374,1610612747,Lakers,LAL,Los Angeles,265:00,0.511,0.305,0.133,0.185,0.445,0.173,0.112,0.282
0,0022000374,1610612760,Thunder,OKC,Oklahoma City,265:00,0.445,0.173,0.112,0.211,0.511,0.305,0.133,0.222
1,0022000375,1610612751,Nets,BKN,Brooklyn,240:00,0.564,0.186,0.15,0.182,0.637,0.25,0.131,0.308
0,0022000375,1610612765,Pistons,DET,Detroit,240:00,0.637,0.25,0.131,0.179,0.564,0.186,0.15,0.295
1,0022000376,1610612748,Heat,MIA,Miami,240:00,0.471,0.557,0.119,0.13,0.483,0.184,0.144,0.346
0,0022000376,1610612752,Knicks,NYK,New York,240:00,0.483,0.184,0.144,0.212,0.471,0.557,0.119,0.196
0,0022000377,1610612740,Pelicans,NOP,New Orleans,240:00,0.576,0.304,0.118,0.319,0.489,0.231,0.12,0.246
1,0022000377,1610612745,Rockets,HOU,Houston,240:00,0.489,0.231,0.12,0.211,0.576,0.304,0.118,0.426
1,0022000378,1610612744,Warriors,GSW,Golden State,240:00,0.555,0.209,0.11,0.192,0.419,0.244,0.138,0.236
0,0022000378,1610612759,Spurs,SAS,San Antonio,240:00,0.419,0.244,0.138,0.145,0.555,0.209,0.11,0.25
1,0022000379,1610612738,Celtics,BOS,Boston,240:00,0.517,0.267,0.096,0.216,0.583,0.321,0.114,0.409
0,0022000379,1610612762,Jazz,UTA,Utah,240:00,0.583,0.321,0.114,0.227,0.517,0.267,0.096,0.314
1,0022000380,1610612753,Magic,ORL,Orlando,240:00,0.483,0.25,0.111,0.172,0.489,0.211,0.092,0.196
0,0022000380,1610612757,Trail Blazers,POR,Portland,240:00,0.489,0.211,0.092,0.161,0.483,0.25,0.111,0.19
1,0022000381,1610612755,76ers,PHI,Philadelphia,240:00,0.535,0.412,0.161,0.25,0.505,0.192,0.1,0.213
0,0022000381,1610612758,Kings,SAC,Sacramento,240:00,0.505,0.192,0.1,0.131,0.535,0.412,0.161,0.292
1,0022000382,1610612761,Raptors,TOR,Toronto,240:00,0.629,0.247,0.113,0.196,0.516,0.247,0.133,0.255
0,0022000382,1610612764,Wizards,WAS,Washington,240:00,0.516,0.247,0.133,0.235,0.629,0.247,0.113,0.217
1,0022000383,1610612751,Nets,BKN,Brooklyn,240:00,0.48,0.461,0.136,0.191,0.473,0.12,0.103,0.259
0,0022000383,1610612754,Pacers,IND,Indiana,240:00,0.473,0.12,0.103,0.172,0.48,0.461,0.136,0.277
1,0022000384,1610612737,Hawks,ATL,Atlanta,240:00,0.534,0.318,0.09,0.176,0.595,0.238,0.11,0.19
0,0022000384,1610612742,Mavericks,DAL,Dallas,240:00,0.595,0.238,0.11,0.095,0.534,0.318,0.09,0.275
0,0022000385,1610612740,Pelicans,NOP,New Orleans,240:00,0.586,0.321,0.126,0.209,0.747,0.136,0.177,0.206
1,0022000385,1610612741,Bulls,CHI,Chicago,240:00,0.747,0.136,0.177,0.206,0.586,0.321,0.126,0.233
0,0022000386,1610612763,Grizzlies,MEM,Memphis,240:00,0.622,0.191,0.17,0.373,0.634,0.146,0.193,0.256
1,0022000386,1610612766,Hornets,CHA,Charlotte,240:00,0.634,0.146,0.193,0.205,0.622,0.191,0.17,0.471
1,0022000387,1610612746,Clippers,LAC,LA,240:00,0.573,0.354,0.16,0.262,0.511,0.2,0.147,0.362
0,0022000387,1610612750,Timberwolves,MIN,Minnesota,240:00,0.511,0.2,0.147,0.276,0.573,0.354,0.16,0.333
1,0022000388,1610612739,Cavaliers,CLE,Cleveland,240:00,0.426,0.213,0.167,0.295,0.694,0.247,0.117,0.205
0,0022000388,1610612743,Nuggets,DEN,Denver,240:00,0.694,0.247,0.117,0.103,0.426,0.213,0.167,0.361
1,0022000389,1610612749,Bucks,MIL,Milwaukee,240:00,0.6,0.353,0.102,0.213,0.615,0.287,0.113,0.318
0,0022000389,1610612756,Suns,PHX,Phoenix,240:00,0.615,0.287,0.113,0.273,0.6,0.353,0.102,0.255
1,0022000390,1610612747,Lakers,LAL,Los Angeles,265:00,0.528,0.27,0.154,0.12,0.505,0.14,0.116,0.204
0,0022000390,1610612760,Thunder,OKC,Oklahoma City,265:00,0.505,0.14,0.116,0.13,0.528,0.27,0.154,0.2
0,0022000391,1610612754,Pacers,IND,Indiana,240:00,0.593,0.116,0.101,0.238,0.476,0.224,0.133,0.333
1,0022000391,1610612765,Pistons,DET,Detroit,240:00,0.476,0.224,0.133,0.294,0.593,0.116,0.101,0.262
1,0022000392,1610612745,Rockets,HOU,Houston,240:00,0.476,0.241,0.152,0.148,0.525,0.253,0.208,0.261
0,0022000392,1610612748,Heat,MIA,Miami,240:00,0.525,0.253,0.208,0.174,0.476,0.241,0.152,0.185
1,0022000393,1610612744,Warriors,GSW,Golden State,240:00,0.58,0.136,0.168,0.184,0.469,0.186,0.14,0.311
0,0022000393,1610612753,Magic,ORL,Orlando,240:00,0.469,0.186,0.14,0.213,0.58,0.136,0.168,0.245
1,0022000394,1610612755,76ers,PHI,Philadelphia,240:00,0.523,0.337,0.093,0.234,0.522,0.247,0.083,0.327
0,0022000394,1610612757,Trail Blazers,POR,Portland,240:00,0.522,0.247,0.083,0.273,0.523,0.337,0.093,0.319
0,0022000395,1610612750,Timberwolves,MIN,Minnesota,240:00,0.535,0.141,0.077,0.158,0.561,0.211,0.188,0.304
1,0022000395,1610612766,Hornets,CHA,Charlotte,240:00,0.561,0.211,0.188,0.261,0.535,0.141,0.077,0.211
1,0022000396,1610612752,Knicks,NYK,New York,240:00,0.48,0.224,0.115,0.263,0.433,0.225,0.136,0.15
0,0022000396,1610612764,Wizards,WAS,Washington,240:00,0.433,0.225,0.136,0.15,0.48,0.224,0.115,0.351
1,0022000397,1610612737,Hawks,ATL,Atlanta,240:00,0.494,0.367,0.113,0.185,0.6,0.329,0.136,0.214
0,0022000397,1610612759,Spurs,SAS,San Antonio,240:00,0.6,0.329,0.136,0.19,0.494,0.367,0.113,0.278
1,0022000398,1610612738,Celtics,BOS,Boston,240:00,0.57,0.326,0.184,0.28,0.548,0.229,0.128,0.093
0,0022000398,1610612761,Raptors,TOR,Toronto,240:00,0.548,0.229,0.128,0.07,0.57,0.326,0.184,0.4
0,0022000399,1610612740,Pelicans,NOP,New Orleans,240:00,0.628,0.256,0.099,0.196,0.722,0.239,0.061,0.205
1,0022000399,1610612742,Mavericks,DAL,Dallas,240:00,0.722,0.239,0.061,0.128,0.628,0.256,0.099,0.261
1,0022000400,1610612741,Bulls,CHI,Chicago,240:00,0.541,0.176,0.135,0.178,0.657,0.174,0.092,0.128
0,0022000400,1610612746,Clippers,LAC,LA,240:00,0.657,0.174,0.092,0.103,0.541,0.176,0.135,0.222
1,0022000401,1610612743,Nuggets,DEN,Denver,240:00,0.517,0.115,0.133,0.143,0.456,0.189,0.141,0.309
0,0022000401,1610612760,Thunder,OKC,Oklahoma City,240:00,0.456,0.189,0.141,0.218,0.517,0.115,0.133,0.204
1,0022000402,1610612749,Bucks,MIL,Milwaukee,240:00,0.522,0.293,0.093,0.115,0.61,0.415,0.159,0.302
0,0022000402,1610612762,Jazz,UTA,Utah,240:00,0.61,0.415,0.159,0.163,0.522,0.293,0.093,0.154
1,0022000403,1610612747,Lakers,LAL,Los Angeles,240:00,0.541,0.388,0.172,0.283,0.563,0.238,0.171,0.163
0,0022000403,1610612763,Grizzlies,MEM,Memphis,240:00,0.563,0.238,0.171,0.14,0.541,0.388,0.172,0.391
1,0022000404,1610612739,Cavaliers,CLE,Cleveland,240:00,0.483,0.425,0.105,0.192,0.596,0.398,0.137,0.238
0,0022000404,1610612757,Trail Blazers,POR,Portland,240:00,0.596,0.398,0.137,0.214,0.483,0.425,0.105,0.288
1,0022000405,1610612753,Magic,ORL,Orlando,240:00,0.588,0.22,0.1,0.213,0.59,0.229,0.178,0.256
0,0022000405,1610612758,Kings,SAC,Sacramento,240:00,0.59,0.229,0.178,0.186,0.588,0.22,0.1,0.213
1,0022000406,1610612755,76ers,PHI,Philadelphia,240:00,0.568,0.452,0.141,0.211,0.671,0.215,0.145,0.182
0,0022000406,1610612756,Suns,PHX,Phoenix,240:00,0.671,0.215,0.145,0.121,0.568,0.452,0.141,0.211
1,0022000407,1610612737,Hawks,ATL,Atlanta,240:00,0.528,0.256,0.106,0.14,0.573,0.303,0.087,0.222
0,0022000407,1610612754,Pacers,IND,Indiana,240:00,0.573,0.303,0.087,0.156,0.528,0.256,0.106,0.2
1,0022000408,1610612745,Rockets,HOU,Houston,240:00,0.42,0.341,0.092,0.211,0.593,0.267,0.08,0.186
0,0022000408,1610612752,Knicks,NYK,New York,240:00,0.593,0.267,0.08,0.093,0.42,0.341,0.092,0.281
0,0022000409,1610612744,Warriors,GSW,Golden State,240:00,0.539,0.278,0.119,0.102,0.624,0.215,0.122,0.227
1,0022000409,1610612751,Nets,BKN,Brooklyn,240:00,0.624,0.215,0.122,0.182,0.539,0.278,0.119,0.184
1,0022000410,1610612748,Heat,MIA,Miami,240:00,0.477,0.198,0.166,0.151,0.529,0.341,0.154,0.275
0,0022000410,1610612762,Jazz,UTA,Utah,240:00,0.529,0.341,0.154,0.196,0.477,0.198,0.166,0.189
