,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0,0021000016,1610612757,Trail Blazers,POR,Portland,240:00,0.455,0.261,0.154,0.375,0.437,0.38,0.161,0.373
1,0021000017,1610612753,Magic,ORL,Orlando,240:00,0.61,0.416,0.208,0.256,0.397,0.385,0.128,0.135
0,0021000017,1610612764,Wizards,WAS,Washington,240:00,0.397,0.385,0.128,0.058,0.61,0.416,0.208,0.395
1,0021000018,1610612756,Suns,PHX,Phoenix,240:00,0.525,0.425,0.153,0.261,0.446,0.321,0.163,0.34
0,0021000018,1610612762,Jazz,UTA,Utah,240:00,0.446,0.321,0.163,0.264,0.525,0.425,0.153,0.326
0,0021000019,1610612754,Pacers,IND,Indiana,240:00,0.525,0.3,0.119,0.196,0.471,0.643,0.185,0.391
1,0021000019,1610612766,Bobcats,CHA,Charlotte,240:00,0.471,0.643,0.185,0.326,0.525,0.3,0.119,0.261
1,0021000020,1610612751,Nets,NJN,New Jersey,240:00,0.574,0.738,0.263,0.156,0.446,0.28,0.113,0.3
0,0021000020,1610612758,Kings,SAC,Sacramento,240:00,0.446,0.28,0.113,0.167,0.574,0.738,0.263,0.281
1,0021000021,1610612737,Hawks,ATL,Atlanta,240:00,0.557,0.443,0.214,0.27,0.441,0.388,0.093,0.296
0,0021000021,1610612755,76ers,PHI,Philadelphia,240:00,0.441,0.388,0.093,0.222,0.557,0.443,0.214,0.297
1,0021000022,1610612739,Cavaliers,CLE,Cleveland,240:00,0.435,0.119,0.193,0.17,0.512,0.22,0.194,0.395
0,0021000022,1610612761,Raptors,TOR,Toronto,240:00,0.512,0.22,0.194,0.256,0.435,0.119,0.193,0.264
1,0021000023,1610612738,Celtics,BOS,Boston,240:00,0.511,0.198,0.175,0.275,0.488,0.318,0.102,0.173
0,0021000023,1610612752,Knicks,NYK,New York,240:00,0.488,0.318,0.102,0.173,0.511,0.198,0.175,0.373
0,0021000024,1610612760,Thunder,OKC,Oklahoma City,240:00,0.4,0.518,0.122,0.333,0.518,0.235,0.186,0.367
1,0021000024,1610612765,Pistons,DET,Detroit,240:00,0.518,0.235,0.186,0.306,0.4,0.518,0.122,0.426
1,0021000025,1610612748,Heat,MIA,Miami,240:00,0.463,0.333,0.132,0.286,0.333,0.493,0.174,0.255
0,0021000025,1610612753,Magic,ORL,Orlando,240:00,0.333,0.493,0.174,0.157,0.463,0.333,0.132,0.347
1,0021000026,1610612749,Bucks,MIL,Milwaukee,240:00,0.374,0.287,0.136,0.158,0.412,0.424,0.19,0.404
0,0021000026,1610612750,Timberwolves,MIN,Minnesota,240:00,0.412,0.424,0.19,0.351,0.374,0.287,0.136,0.211
0,0021000027,1610612740,Hornets,NOH,New Orleans,240:00,0.532,0.312,0.164,0.268,0.528,0.347,0.217,0.316
1,0021000027,1610612743,Nuggets,DEN,Denver,240:00,0.528,0.347,0.217,0.289,0.532,0.312,0.164,0.268
1,0021000028,1610612742,Mavericks,DAL,Dallas,240:00,0.514,0.333,0.212,0.195,0.413,0.45,0.137,0.309
0,0021000028,1610612763,Grizzlies,MEM,Memphis,240:00,0.413,0.45,0.137,0.255,0.514,0.333,0.212,0.22
1,0021000029,1610612744,Warriors,GSW,Golden State,240:00,0.617,0.21,0.185,0.22,0.416,0.386,0.17,0.316
0,0021000029,1610612746,Clippers,LAC,Los Angeles,240:00,0.416,0.386,0.17,0.246,0.617,0.21,0.185,0.293
1,0021000030,1610612747,Lakers,LAL,Los Angeles,240:00,0.547,0.126,0.112,0.26,0.522,0.14,0.103,0.3
0,0021000030,1610612756,Suns,PHX,Phoenix,240:00,0.522,0.14,0.103,0.24,0.547,0.126,0.112,0.32
1,0021000031,1610612737,Hawks,ATL,Atlanta,240:00,0.451,0.37,0.173,0.271,0.526,0.276,0.189,0.262
0,0021000031,1610612764,Wizards,WAS,Washington,240:00,0.526,0.276,0.189,0.19,0.451,0.37,0.173,0.417
1,0021000032,1610612739,Cavaliers,CLE,Cleveland,240:00,0.525,0.363,0.136,0.208,0.578,0.312,0.164,0.325
0,0021000032,1610612758,Kings,SAC,Sacramento,240:00,0.578,0.312,0.164,0.275,0.525,0.363,0.136,0.333
1,0021000033,1610612752,Knicks,NYK,New York,240:00,0.46,0.284,0.173,0.31,0.526,0.395,0.158,0.227
0,0021000033,1610612757,Trail Blazers,POR,Portland,240:00,0.526,0.395,0.158,0.205,0.46,0.284,0.173,0.362
1,0021000034,1610612754,Pacers,IND,Indiana,240:00,0.455,0.281,0.176,0.291,0.476,0.195,0.198,0.265
0,0021000034,1610612755,76ers,PHI,Philadelphia,240:00,0.476,0.195,0.198,0.245,0.455,0.281,0.176,0.382
1,0021000035,1610612741,Bulls,CHI,Chicago,240:00,0.459,0.36,0.157,0.259,0.409,0.427,0.174,0.321
0,0021000035,1610612765,Pistons,DET,Detroit,240:00,0.409,0.427,0.174,0.214,0.459,0.36,0.157,0.352
0,0021000036,1610612750,Timberwolves,MIN,Minnesota,240:00,0.382,0.36,0.256,0.311,0.505,0.194,0.164,0.231
1,0021000036,1610612763,Grizzlies,MEM,Memphis,240:00,0.505,0.194,0.164,0.173,0.382,0.36,0.256,0.393
1,0021000037,1610612743,Nuggets,DEN,Denver,240:00,0.433,0.367,0.116,0.228,0.475,0.259,0.19,0.239
0,0021000037,1610612745,Rockets,HOU,Houston,240:00,0.475,0.259,0.19,0.196,0.433,0.367,0.116,0.316
0,0021000038,1610612749,Bucks,MIL,Milwaukee,240:00,0.528,0.38,0.207,0.341,0.539,0.359,0.207,0.2
1,0021000038,1610612766,Bobcats,CHA,Charlotte,240:00,0.539,0.359,0.207,0.143,0.528,0.38,0.207,0.39
1,0021000039,1610612740,Hornets,NOH,New Orleans,240:00,0.545,0.218,0.162,0.077,0.424,0.247,0.144,0.241
0,0021000039,1610612759,Spurs,SAS,San Antonio,240:00,0.424,0.247,0.144,0.204,0.545,0.218,0.162,0.179
1,0021000040,1610612748,Heat,MIA,Miami,240:00,0.575,0.507,0.094,0.143,0.371,0.271,0.165,0.4
0,0021000040,1610612751,Nets,NJN,New Jersey,240:00,0.371,0.271,0.165,0.317,0.575,0.507,0.094,0.2
1,0021000041,1610612742,Mavericks,DAL,Dallas,240:00,0.513,0.377,0.146,0.174,0.366,0.378,0.174,0.351
0,0021000041,1610612746,Clippers,LAC,Los Angeles,240:00,0.366,0.378,0.174,0.263,0.513,0.377,0.146,0.239
1,0021000042,1610612760,Thunder,OKC,Oklahoma City,240:00,0.431,0.425,0.137,0.146,0.572,0.361,0.154,0.25
0,0021000042,1610612762,Jazz,UTA,Utah,240:00,0.572,0.361,0.154,0.182,0.431,0.425,0.137,0.229
1,0021000043,1610612744,Warriors,GSW,Golden State,240:00,0.433,0.146,0.176,0.268,0.477,0.341,0.194,0.462
0,0021000043,1610612747,Lakers,LAL,Los Angeles,240:00,0.477,0.341,0.194,0.346,0.433,0.146,0.176,0.286
1,0021000044,1610612741,Bulls,CHI,Chicago,240:00,0.641,0.451,0.165,0.273,0.413,0.513,0.109,0.373
0,0021000044,1610612757,Trail Blazers,POR,Portland,240:00,0.413,0.513,0.109,0.314,0.641,0.451,0.165,0.333
1,0021000045,1610612758,Kings,SAC,Sacramento,240:00,0.506,0.307,0.116,0.327,0.512,0.341,0.157,0.429
0,0021000045,1610612761,Raptors,TOR,Toronto,240:00,0.512,0.341,0.157,0.347,0.506,0.307,0.116,0.388
1,0021000046,1610612746,Clippers,LAC,Los Angeles,240:00,0.488,0.195,0.177,0.213,0.538,0.19,0.186,0.244
0,0021000046,1610612759,Spurs,SAS,San Antonio,240:00,0.538,0.19,0.186,0.171,0.488,0.195,0.177,0.298
1,0021000047,1610612737,Hawks,ATL,Atlanta,240:00,0.47,0.357,0.078,0.28,0.466,0.351,0.157,0.295
0,0021000047,1610612739,Cavaliers,CLE,Cleveland,240:00,0.466,0.351,0.157,0.227,0.47,0.357,0.078,0.3
1,0021000048,1610612755,76ers,PHI,Philadelphia,265:00,0.575,0.363,0.211,0.179,0.513,0.551,0.207,0.289
0,0021000048,1610612764,Wizards,WAS,Washington,265:00,0.513,0.551,0.207,0.2,0.575,0.363,0.211,0.205
1,0021000049,1610612738,Celtics,BOS,Boston,240:00,0.562,0.222,0.092,0.256,0.462,0.256,0.183,0.4
0,0021000049,1610612765,Pistons,DET,Detroit,240:00,0.462,0.256,0.183,0.244,0.562,0.222,0.092,0.282
1,0021000050,1610612748,Heat,MIA,Miami,240:00,0.658,0.392,0.159,0.216,0.405,0.452,0.17,0.322
0,0021000050,1610612750,Timberwolves,MIN,Minnesota,240:00,0.405,0.452,0.17,0.22,0.658,0.392,0.159,0.27
1,0021000051,1610612752,Knicks,NYK,New York,265:00,0.506,0.506,0.137,0.22,0.519,0.4,0.198,0.292
0,0021000051,1610612753,Magic,ORL,Orlando,265:00,0.519,0.4,0.198,0.188,0.506,0.506,0.137,0.24
1,0021000052,1610612749,Bucks,MIL,Milwaukee,240:00,0.396,0.347,0.191,0.229,0.519,0.113,0.149,0.279
0,0021000052,1610612757,Trail Blazers,POR,Portland,240:00,0.519,0.113,0.149,0.233,0.396,0.347,0.191,0.313
1,0021000053,1610612747,Lakers,LAL,Los Angeles,240:00,0.595,0.357,0.198,0.444,0.451,0.315,0.118,0.298
0,0021000053,1610612763,Grizzlies,MEM,Memphis,240:00,0.451,0.315,0.118,0.263,0.595,0.357,0.198,0.489
1,0021000054,1610612737,Hawks,ATL,Atlanta,240:00,0.56,0.343,0.159,0.094,0.417,0.167,0.091,0.393
0,0021000054,1610612765,Pistons,DET,Detroit,240:00,0.417,0.167,0.091,0.304,0.56,0.343,0.159,0.281
0,0021000055,1610612751,Nets,NJN,New Jersey,240:00,0.46,0.2,0.188,0.182,0.465,0.319,0.193,0.341
1,0021000055,1610612766,Bobcats,CHA,Charlotte,240:00,0.465,0.319,0.193,0.25,0.46,0.2,0.188,0.295
1,0021000056,1610612750,Timberwolves,MIN,Minnesota,240:00,0.369,0.333,0.194,0.228,0.582,0.348,0.127,0.4
0,0021000056,1610612753,Magic,ORL,Orlando,240:00,0.582,0.348,0.127,0.34,0.369,0.333,0.194,0.316
1,0021000057,1610612754,Pacers,IND,Indiana,240:00,0.354,0.191,0.132,0.172,0.494,0.309,0.108,0.205
0,0021000057,1610612755,76ers,PHI,Philadelphia,240:00,0.494,0.309,0.108,0.205,0.354,0.191,0.132,0.266
1,0021000058,1610612738,Celtics,BOS,Boston,265:00,0.494,0.405,0.161,0.227,0.448,0.36,0.18,0.382
0,0021000058,1610612749,Bucks,MIL,Milwaukee,265:00,0.448,0.36,0.18,0.236,0.494,0.405,0.161,0.295
0,0021000059,1610612740,Hornets,NOH,New Orleans,240:00,0.487,0.532,0.086,0.25,0.462,0.194,0.118,0.382
1,0021000059,1610612745,Rockets,HOU,Houston,240:00,0.462,0.194,0.118,0.2,0.487,0.532,0.086,0.271
1,0021000060,1610612742,Mavericks,DAL,Dallas,240:00,0.506,0.226,0.148,0.267,0.517,0.135,0.129,0.34
0,0021000060,1610612743,Nuggets,DEN,Denver,240:00,0.517,0.135,0.129,0.26,0.506,0.226,0.148,0.378
1,0021000061,1610612761,Raptors,TOR,Toronto,240:00,0.475,0.532,0.155,0.208,0.606,0.294,0.144,0.282
0,0021000061,1610612762,Jazz,UTA,Utah,240:00,0.606,0.294,0.144,0.179,0.475,0.532,0.155,0.354
1,0021000062,1610612756,Suns,PHX,Phoenix,240:00,0.489,0.25,0.131,0.314,0.584,0.416,0.223,0.359
0,0021000062,1610612759,Spurs,SAS,San Antonio,240:00,0.584,0.416,0.223,0.282,0.489,0.25,0.131,0.314
1,0021000063,1610612744,Warriors,GSW,Golden State,240:00,0.484,0.37,0.185,0.322,0.561,0.305,0.192,0.318
0,0021000063,1610612763,Grizzlies,MEM,Memphis,240:00,0.561,0.305,0.192,0.205,0.484,0.37,0.185,0.424
1,0021000064,1610612746,Clippers,LAC,Los Angeles,240:00,0.575,0.338,0.124,0.163,0.4,0.256,0.134,0.333
0,0021000064,1610612760,Thunder,OKC,Oklahoma City,240:00,0.4,0.256,0.134,0.281,0.575,0.338,0.124,0.233
1,0021000065,1610612747,Lakers,LAL,Los Angeles,240:00,0.53,0.333,0.063,0.146,0.473,0.253,0.082,0.304
0,0021000065,1610612758,Kings,SAC,Sacramento,240:00,0.473,0.253,0.082,0.214,0.53,0.333,0.063,0.188
1,0021000066,1610612741,Bulls,CHI,Chicago,240:00,0.574,0.333,0.198,0.273,0.6,0.363,0.17,0.302
0,0021000066,1610612752,Knicks,NYK,New York,240:00,0.6,0.363,0.17,0.233,0.574,0.333,0.198,0.341
0,0021000067,1610612757,Trail Blazers,POR,Portland,265:00,0.489,0.217,0.114,0.283,0.512,0.321,0.18,0.405
1,0021000067,1610612760,Thunder,OKC,Oklahoma City,265:00,0.512,0.321,0.18,0.357,0.489,0.217,0.114,0.358
0,0021000068,1610612749,Bucks,MIL,Milwaukee,240:00,0.434,0.361,0.147,0.161,0.427,0.4,0.184,0.191
1,0021000068,1610612754,Pacers,IND,Indiana,240:00,0.427,0.4,0.184,0.085,0.434,0.361,0.147,0.232
1,0021000069,1610612751,Nets,NJN,New Jersey,240:00,0.488,0.107,0.129,0.146,0.556,0.451,0.191,0.366
0,0021000069,1610612753,Magic,ORL,Orlando,240:00,0.556,0.451,0.191,0.317,0.488,0.107,0.129,0.229
1,0021000070,1610612739,Cavaliers,CLE,Cleveland,240:00,0.567,0.64,0.17,0.333,0.59,0.301,0.152,0.302
0,0021000070,1610612755,76ers,PHI,Philadelphia,240:00,0.59,0.301,0.152,0.233,0.567,0.64,0.17,0.462
0,0021000071,1610612765,Pistons,DET,Detroit,240:00,0.473,0.36,0.143,0.209,0.619,0.164,0.265,0.281
1,0021000071,1610612766,Bobcats,CHA,Charlotte,240:00,0.619,0.164,0.265,0.25,0.473,0.36,0.143,0.279
1,0021000072,1610612752,Knicks,NYK,New York,240:00,0.575,0.207,0.188,0.283,0.48,0.293,0.248,0.31
0,0021000072,1610612764,Wizards,WAS,Washington,240:00,0.48,0.293,0.248,0.214,0.575,0.207,0.188,0.37
1,0021000073,1610612738,Celtics,BOS,Boston,265:00,0.537,0.305,0.143,0.073,0.518,0.212,0.189,0.302
0,0021000073,1610612741,Bulls,CHI,Chicago,265:00,0.518,0.212,0.189,0.163,0.537,0.305,0.143,0.122
1,0021000074,1610612737,Hawks,ATL,Atlanta,240:00,0.568,0.321,0.151,0.2,0.465,0.121,0.111,0.351
0,0021000074,1610612750,Timberwolves,MIN,Minnesota,240:00,0.465,0.121,0.111,0.281,0.568,0.321,0.151,0.3
0,0021000075,1610612740,Hornets,NOH,New Orleans,240:00,0.519,0.215,0.155,0.238,0.455,0.308,0.139,0.283
1,0021000075,1610612748,Heat,MIA,Miami,240:00,0.455,0.308,0.139,0.174,0.519,0.215,0.155,0.262
0,0021000076,1610612756,Suns,PHX,Phoenix,290:00,0.495,0.317,0.229,0.339,0.5,0.354,0.215,0.333
1,0021000076,1610612763,Grizzlies,MEM,Memphis,290:00,0.5,0.354,0.215,0.281,0.495,0.317,0.229,0.435
1,0021000077,1610612743,Nuggets,DEN,Denver,240:00,0.548,0.265,0.096,0.195,0.512,0.291,0.122,0.375
0,0021000077,1610612746,Clippers,LAC,Los Angeles,240:00,0.512,0.291,0.122,0.229,0.548,0.265,0.096,0.244
1,0021000078,1610612744,Warriors,GSW,Golden State,240:00,0.387,0.237,0.172,0.328,0.414,0.276,0.218,0.3
0,0021000078,1610612762,Jazz,UTA,Utah,240:00,0.414,0.276,0.218,0.2,0.387,0.237,0.172,0.422
1,0021000079,1610612747,Lakers,LAL,Los Angeles,240:00,0.526,0.416,0.125,0.163,0.5,0.218,0.216,0.447
0,0021000079,1610612761,Raptors,TOR,Toronto,240:00,0.5,0.218,0.216,0.404,0.526,0.416,0.125,0.186
0,0021000080,1610612753,Magic,ORL,Orlando,240:00,0.476,0.256,0.087,0.137,0.52,0.147,0.172,0.205
1,0021000080,1610612766,Bobcats,CHA,Charlotte,240:00,0.52,0.147,0.172,0.077,0.476,0.256,0.087,0.196
1,0021000081,1610612739,Cavaliers,CLE,Cleveland,240:00,0.524,0.317,0.128,0.114,0.489,0.227,0.157,0.32
0,0021000081,1610612764,Wizards,WAS,Washington,240:00,0.489,0.227,0.157,0.22,0.524,0.317,0.128,0.182
1,0021000082,1610612748,Heat,MIA,Miami,240:00,0.527,0.392,0.139,0.146,0.459,0.2,0.147,0.259
0,0021000082,1610612751,Nets,NJN,New Jersey,240:00,0.459,0.2,0.147,0.204,0.527,0.392,0.139,0.171
0,0021000083,1610612740,Hornets,NOH,New Orleans,240:00,0.5,0.319,0.217,0.244,0.41,0.241,0.129,0.268
1,0021000083,1610612749,Bucks,MIL,Milwaukee,240:00,0.41,0.241,0.129,0.196,0.5,0.319,0.217,0.244
1,0021000084,1610612745,Rockets,HOU,Houston,265:00,0.52,0.212,0.145,0.264,0.53,0.248,0.108,0.345
0,0021000084,1610612759,Spurs,SAS,San Antonio,265:00,0.53,0.248,0.108,0.236,0.52,0.212,0.145,0.321
1,0021000085,1610612742,Mavericks,DAL,Dallas,240:00,0.474,0.342,0.216,0.244,0.53,0.256,0.127,0.25
0,0021000085,1610612743,Nuggets,DEN,Denver,240:00,0.53,0.256,0.127,0.188,0.474,0.342,0.216,0.333
1,0021000086,1610612746,Clippers,LAC,Los Angeles,290:00,0.459,0.372,0.211,0.275,0.443,0.32,0.114,0.35
0,0021000086,1610612762,Jazz,UTA,Utah,290:00,0.443,0.32,0.114,0.283,0.459,0.372,0.211,0.412
1,0021000087,1610612757,Trail Blazers,POR,Portland,240:00,0.48,0.373,0.197,0.318,0.375,0.447,0.187,0.34
0,0021000087,1610612761,Raptors,TOR,Toronto,240:00,0.375,0.447,0.187,0.34,0.48,0.373,0.197,0.341
0,0021000088,1610612758,Kings,SAC,Sacramento,240:00,0.462,0.304,0.22,0.3,0.5,0.277,0.158,0.378
1,0021000088,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.277,0.158,0.289,0.462,0.304,0.22,0.4
1,0021000089,1610612752,Knicks,NYK,New York,240:00,0.418,0.412,0.164,0.25,0.519,0.449,0.158,0.222
0,0021000089,1610612755,76ers,PHI,Philadelphia,240:00,0.519,0.449,0.158,0.178,0.418,0.412,0.164,0.268
1,0021000090,1610612737,Hawks,ATL,Atlanta,240:00,0.584,0.265,0.149,0.31,0.623,0.272,0.158,0.3
0,0021000090,1610612756,Suns,PHX,Phoenix,240:00,0.623,0.272,0.158,0.275,0.584,0.265,0.149,0.357
0,0021000091,1610612744,Warriors,GSW,Golden State,240:00,0.464,0.274,0.15,0.294,0.506,0.341,0.138,0.327
1,0021000091,1610612765,Pistons,DET,Detroit,240:00,0.506,0.341,0.138,0.265,0.464,0.274,0.15,0.333
1,0021000092,1610612745,Rockets,HOU,Houston,240:00,0.471,0.547,0.068,0.189,0.39,0.363,0.164,0.365
0,0021000092,1610612750,Timberwolves,MIN,Minnesota,240:00,0.39,0.363,0.164,0.302,0.471,0.547,0.068,0.302
1,0021000093,1610612738,Celtics,BOS,Boston,240:00,0.5,0.263,0.145,0.19,0.453,0.227,0.197,0.267
0,0021000093,1610612760,Thunder,OKC,Oklahoma City,240:00,0.453,0.227,0.197,0.2,0.5,0.263,0.145,0.214
1,0021000094,1610612747,Lakers,LAL,Los Angeles,240:00,0.593,0.165,0.152,0.333,0.467,0.413,0.145,0.217
0,0021000094,1610612757,Trail Blazers,POR,Portland,240:00,0.467,0.413,0.145,0.13,0.593,0.165,0.152,0.452
0,0021000095,1610612759,Spurs,SAS,San Antonio,240:00,0.494,0.2,0.18,0.294,0.434,0.289,0.151,0.37
1,0021000095,1610612766,Bobcats,CHA,Charlotte,240:00,0.434,0.289,0.151,0.278,0.494,0.2,0.18,0.392
1,0021000096,1610612737,Hawks,ATL,Atlanta,240:00,0.5,0.211,0.187,0.214,0.453,0.279,0.105,0.309
0,0021000096,1610612753,Magic,ORL,Orlando,240:00,0.453,0.279,0.105,0.2,0.5,0.211,0.187,0.214
1,0021000097,1610612744,Warriors,GSW,Golden State,240:00,0.561,0.432,0.214,0.289,0.482,0.325,0.169,0.347
0,0021000097,1610612761,Raptors,TOR,Toronto,240:00,0.482,0.325,0.169,0.224,0.561,0.432,0.214,0.395
1,0021000098,1610612741,Bulls,CHI,Chicago,240:00,0.445,0.402,0.145,0.151,0.481,0.308,0.179,0.149
0,0021000098,1610612743,Nuggets,DEN,Denver,240:00,0.481,0.308,0.179,0.128,0.445,0.402,0.145,0.264
0,0021000099,1610612756,Suns,PHX,Phoenix,240:00,0.531,0.263,0.232,0.295,0.506,0.333,0.157,0.37
1,0021000099,1610612763,Grizzlies,MEM,Memphis,240:00,0.506,0.333,0.157,0.348,0.531,0.263,0.232,0.318
1,0021000100,1610612738,Celtics,BOS,Boston,240:00,0.44,0.077,0.14,0.264,0.545,0.303,0.212,0.147
0,0021000100,1610612742,Mavericks,DAL,Dallas,240:00,0.545,0.303,0.212,0.118,0.44,0.077,0.14,0.34
1,0021000101,1610612743,Nuggets,DEN,Denver,240:00,0.478,0.333,0.1,0.255,0.736,0.241,0.14,0.375
0,0021000101,1610612754,Pacers,IND,Indiana,240:00,0.736,0.241,0.14,0.313,0.478,0.333,0.1,0.314
1,0021000102,1610612739,Cavaliers,CLE,Cleveland,240:00,0.494,0.268,0.101,0.245,0.444,0.259,0.134,0.313
0,0021000102,1610612751,Nets,NJN,New Jersey,240:00,0.444,0.259,0.134,0.271,0.494,0.268,0.101,0.306
1,0021000103,1610612748,Heat,MIA,Miami,265:00,0.476,0.573,0.115,0.196,0.527,0.226,0.115,0.245
0,0021000103,1610612762,Jazz,UTA,Utah,265:00,0.527,0.226,0.115,0.204,0.476,0.573,0.115,0.294
1,0021000104,1610612749,Bucks,MIL,Milwaukee,240:00,0.545,0.359,0.17,0.293,0.412,0.284,0.212,0.239
0,0021000104,1610612752,Knicks,NYK,New York,240:00,0.412,0.284,0.212,0.196,0.545,0.359,0.17,0.366
0,0021000105,1610612740,Hornets,NOH,New Orleans,240:00,0.558,0.273,0.138,0.119,0.5,0.269,0.269,0.237
1,0021000105,1610612746,Clippers,LAC,Los Angeles,240:00,0.5,0.269,0.269,0.184,0.558,0.273,0.138,0.19
0,0021000106,1610612757,Trail Blazers,POR,Portland,240:00,0.538,0.2,0.155,0.268,0.466,0.247,0.202,0.25
1,0021000106,1610612765,Pistons,DET,Detroit,240:00,0.466,0.247,0.202,0.125,0.538,0.2,0.155,0.341
1,0021000107,1610612747,Lakers,LAL,Los Angeles,240:00,0.489,0.18,0.18,0.275,0.424,0.207,0.266,0.475
0,0021000107,1610612750,Timberwolves,MIN,Minnesota,240:00,0.424,0.207,0.266,0.441,0.489,0.18,0.18,0.294
1,0021000108,1610612737,Hawks,ATL,Atlanta,240:00,0.527,0.288,0.184,0.163,0.563,0.161,0.137,0.372
0,0021000108,1610612749,Bucks,MIL,Milwaukee,240:00,0.563,0.161,0.137,0.256,0.527,0.288,0.184,0.186
1,0021000109,1610612753,Magic,ORL,Orlando,240:00,0.506,0.316,0.226,0.36,0.534,0.378,0.148,0.289
0,0021000109,1610612762,Jazz,UTA,Utah,240:00,0.534,0.378,0.148,0.158,0.506,0.316,0.226,0.42
0,0021000110,1610612761,Raptors,TOR,Toronto,240:00,0.475,0.309,0.179,0.298,0.536,0.478,0.184,0.342
