GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
22300015,1610612756,Suns,PHX,Phoenix,240.000000:00,0.527,0.287,0.128,0.315,0.571,0.405,0.109,0.239
22300016,1610612758,Kings,SAC,Sacramento,240.000000:00,0.489,0.231,0.176,0.291,0.489,0.184,0.152,0.224
22300016,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.489,0.184,0.152,0.102,0.489,0.231,0.176,0.382
22300017,1610612748,Heat,MIA,Miami,240.000000:00,0.53,0.337,0.086,0.227,0.537,0.272,0.188,0.304
22300017,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.537,0.272,0.188,0.283,0.53,0.337,0.086,0.25
22300018,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.586,0.299,0.137,0.233,0.578,0.256,0.165,0.319
22300018,1610612765,Pistons,DET,Detroit,240.000000:00,0.578,0.256,0.165,0.298,0.586,0.299,0.137,0.279
22300019,1610612754,Pacers,IND,Indiana,240.000000:00,0.586,0.355,0.101,0.204,0.535,0.407,0.142,0.227
22300019,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.535,0.407,0.142,0.114,0.586,0.355,0.101,0.224
22300020,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.653,0.235,0.165,0.289,0.537,0.256,0.163,0.292
22300020,1610612753,Magic,ORL,Orlando,240.000000:00,0.537,0.256,0.163,0.188,0.653,0.235,0.165,0.356
22300021,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.435,0.097,0.229,0.22,0.601,0.225,0.146,0.205
22300021,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.601,0.225,0.146,0.091,0.435,0.097,0.229,0.322
22300022,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.596,0.277,0.122,0.245,0.5,0.289,0.19,0.352
22300022,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.5,0.289,0.19,0.296,0.596,0.277,0.122,0.286
22300023,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.483,0.227,0.169,0.245,0.532,0.158,0.132,0.333
22300023,1610612762,Jazz,UTA,Utah,240.000000:00,0.532,0.158,0.132,0.314,0.483,0.227,0.169,0.302
22300024,1610612743,Nuggets,DEN,Denver,240.000000:00,0.589,0.438,0.147,0.162,0.506,0.279,0.118,0.32
22300024,1610612746,Clippers,LAC,LA,240.000000:00,0.506,0.279,0.118,0.28,0.589,0.438,0.147,0.243
22300025,1610612744,Warriors,GSW,Golden State,240.000000:00,0.494,0.182,0.196,0.25,0.531,0.259,0.198,0.255
22300025,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.531,0.259,0.198,0.191,0.494,0.182,0.196,0.308
22300026,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.716,0.296,0.189,0.278,0.462,0.113,0.084,0.324
22300026,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.462,0.113,0.084,0.191,0.716,0.296,0.189,0.444
22300027,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.674,0.146,0.125,0.095,0.44,0.242,0.116,0.193
22300027,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.44,0.242,0.116,0.158,0.674,0.146,0.125,0.143
22300028,1610612752,Knicks,NYK,New York,240.000000:00,0.582,0.22,0.114,0.292,0.512,0.195,0.146,0.239
22300028,1610612764,Wizards,WAS,Washington,240.000000:00,0.512,0.195,0.146,0.152,0.582,0.22,0.114,0.375
22300029,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.517,0.337,0.128,0.28,0.563,0.318,0.163,0.422
22300029,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.563,0.318,0.163,0.289,0.517,0.337,0.128,0.38
22300030,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.567,0.256,0.125,0.167,0.478,0.165,0.176,0.358
22300030,1610612765,Pistons,DET,Detroit,240.000000:00,0.478,0.165,0.176,0.34,0.567,0.256,0.125,0.19
22300031,1610612738,Celtics,BOS,Boston,240.000000:00,0.543,0.098,0.111,0.16,0.552,0.161,0.129,0.196
22300031,1610612761,Raptors,TOR,Toronto,240.000000:00,0.552,0.161,0.129,0.109,0.543,0.098,0.111,0.2
22300032,1610612758,Kings,SAC,Sacramento,240.000000:00,0.647,0.282,0.133,0.091,0.549,0.25,0.135,0.196
22300032,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.549,0.25,0.135,0.118,0.647,0.282,0.133,0.091
22300033,1610612741,Bulls,CHI,Chicago,240.000000:00,0.506,0.278,0.161,0.106,0.551,0.291,0.194,0.283
22300033,1610612753,Magic,ORL,Orlando,240.000000:00,0.551,0.291,0.194,0.217,0.506,0.278,0.161,0.213
22300034,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.591,0.239,0.106,0.078,0.542,0.125,0.126,0.245
22300034,1610612743,Nuggets,DEN,Denver,240.000000:00,0.542,0.125,0.126,0.208,0.591,0.239,0.106,0.176
22300035,1610612756,Suns,PHX,Phoenix,240.000000:00,0.628,0.302,0.089,0.116,0.6,0.365,0.083,0.279
22300035,1610612762,Jazz,UTA,Utah,240.000000:00,0.6,0.365,0.083,0.233,0.628,0.302,0.089,0.279
22300036,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.568,0.272,0.184,0.256,0.461,0.202,0.196,0.357
22300036,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.461,0.202,0.196,0.339,0.568,0.272,0.184,0.326
22300037,1610612745,Rockets,HOU,Houston,240.000000:00,0.489,0.227,0.167,0.218,0.512,0.361,0.137,0.24
22300037,1610612746,Clippers,LAC,LA,240.000000:00,0.512,0.361,0.137,0.16,0.489,0.227,0.167,0.255
22300038,1610612753,Magic,ORL,Orlando,240.000000:00,0.56,0.2,0.122,0.273,0.6,0.293,0.231,0.263
22300038,1610612761,Raptors,TOR,Toronto,240.000000:00,0.6,0.293,0.231,0.132,0.56,0.2,0.122,0.364
22300039,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.679,0.295,0.136,0.3,0.723,0.298,0.124,0.3
22300039,1610612754,Pacers,IND,Indiana,240.000000:00,0.723,0.298,0.124,0.175,0.679,0.295,0.136,0.35
22300040,1610612739,Cavaliers,CLE,Cleveland,265.000000:00,0.537,0.266,0.15,0.28,0.474,0.354,0.126,0.283
22300040,1610612755,76ers,PHI,Philadelphia,265.000000:00,0.474,0.354,0.126,0.233,0.537,0.266,0.15,0.32
22300041,1610612756,Suns,PHX,Phoenix,240.000000:00,0.612,0.368,0.162,0.333,0.517,0.23,0.134,0.38
22300041,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.517,0.23,0.134,0.24,0.612,0.368,0.162,0.424
22300042,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.634,0.314,0.144,0.231,0.444,0.163,0.132,0.258
22300042,1610612762,Jazz,UTA,Utah,240.000000:00,0.444,0.163,0.132,0.21,0.634,0.314,0.144,0.256
22300043,1610612738,Celtics,BOS,Boston,240.000000:00,0.454,0.487,0.145,0.083,0.571,0.259,0.181,0.311
22300043,1610612753,Magic,ORL,Orlando,240.000000:00,0.571,0.259,0.181,0.289,0.454,0.487,0.145,0.167
22300044,1610612756,Suns,PHX,Phoenix,240.000000:00,0.586,0.368,0.138,0.171,0.519,0.125,0.161,0.178
22300044,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.519,0.125,0.161,0.133,0.586,0.368,0.138,0.244
22300045,1610612748,Heat,MIA,Miami,240.000000:00,0.448,0.241,0.113,0.189,0.543,0.222,0.186,0.2
22300045,1610612752,Knicks,NYK,New York,240.000000:00,0.543,0.222,0.186,0.133,0.448,0.241,0.113,0.208
22300046,1610612741,Bulls,CHI,Chicago,240.000000:00,0.585,0.232,0.138,0.214,0.608,0.325,0.146,0.318
22300046,1610612761,Raptors,TOR,Toronto,240.000000:00,0.608,0.325,0.146,0.295,0.585,0.232,0.138,0.31
22300047,1610612754,Pacers,IND,Indiana,240.000000:00,0.559,0.235,0.084,0.273,0.517,0.267,0.139,0.375
22300047,1610612765,Pistons,DET,Detroit,240.000000:00,0.517,0.267,0.139,0.292,0.559,0.235,0.084,0.436
22300048,1610612743,Nuggets,DEN,Denver,240.000000:00,0.378,0.223,0.147,0.242,0.561,0.183,0.145,0.19
22300048,1610612745,Rockets,HOU,Houston,240.000000:00,0.561,0.183,0.145,0.143,0.378,0.223,0.147,0.303
22300049,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.571,0.359,0.085,0.204,0.555,0.21,0.085,0.241
22300049,1610612764,Wizards,WAS,Washington,240.000000:00,0.555,0.21,0.085,0.222,0.571,0.359,0.085,0.245
22300050,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.512,0.354,0.175,0.217,0.575,0.11,0.125,0.34
22300050,1610612758,Kings,SAC,Sacramento,240.000000:00,0.575,0.11,0.125,0.264,0.512,0.354,0.175,0.283
22300051,1610612744,Warriors,GSW,Golden State,240.000000:00,0.611,0.296,0.221,0.163,0.51,0.12,0.181,0.364
22300051,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.51,0.12,0.181,0.273,0.611,0.296,0.221,0.256
22300052,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.545,0.307,0.146,0.25,0.516,0.185,0.107,0.231
22300052,1610612746,Clippers,LAC,LA,240.000000:00,0.516,0.185,0.107,0.154,0.545,0.307,0.146,0.313
22300053,1610612738,Celtics,BOS,Boston,240.000000:00,0.639,0.133,0.16,0.244,0.483,0.2,0.083,0.214
22300053,1610612741,Bulls,CHI,Chicago,240.000000:00,0.483,0.2,0.083,0.161,0.639,0.133,0.16,0.356
22300054,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.522,0.292,0.146,0.255,0.45,0.188,0.069,0.27
22300054,1610612761,Raptors,TOR,Toronto,240.000000:00,0.45,0.188,0.069,0.238,0.522,0.292,0.146,0.353
22300055,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.411,0.238,0.101,0.209,0.608,0.183,0.161,0.318
22300055,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.608,0.183,0.161,0.273,0.411,0.238,0.101,0.313
22300056,1610612748,Heat,MIA,Miami,240.000000:00,0.585,0.223,0.059,0.157,0.608,0.307,0.089,0.238
22300056,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.608,0.307,0.089,0.19,0.585,0.223,0.059,0.196
22300057,1610612752,Knicks,NYK,New York,240.000000:00,0.551,0.227,0.164,0.306,0.489,0.079,0.177,0.278
22300057,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.489,0.079,0.177,0.241,0.551,0.227,0.164,0.388
22300058,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.513,0.41,0.196,0.208,0.472,0.256,0.099,0.218
22300058,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.472,0.256,0.099,0.164,0.513,0.41,0.196,0.333
22300059,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.539,0.326,0.07,0.184,0.541,0.341,0.12,0.333
22300059,1610612745,Rockets,HOU,Houston,240.000000:00,0.541,0.341,0.12,0.222,0.539,0.326,0.07,0.286
22300060,1610612744,Warriors,GSW,Golden State,240.000000:00,0.584,0.361,0.187,0.196,0.533,0.462,0.093,0.237
22300060,1610612758,Kings,SAC,Sacramento,240.000000:00,0.533,0.462,0.093,0.203,0.584,0.361,0.187,0.217
22300061,1610612743,Nuggets,DEN,Denver,240.000000:00,0.604,0.132,0.121,0.2,0.511,0.222,0.123,0.346
22300061,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.511,0.222,0.123,0.25,0.604,0.132,0.121,0.289
22300062,1610612744,Warriors,GSW,Golden State,240.000000:00,0.406,0.277,0.103,0.269,0.5,0.179,0.182,0.396
22300062,1610612756,Suns,PHX,Phoenix,240.000000:00,0.5,0.179,0.182,0.321,0.406,0.277,0.103,0.358
22300063,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.446,0.355,0.112,0.207,0.564,0.302,0.182,0.326
22300063,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.564,0.302,0.182,0.261,0.446,0.355,0.112,0.276
22300064,1610612754,Pacers,IND,Indiana,240.000000:00,0.617,0.112,0.105,0.196,0.505,0.302,0.125,0.232
22300064,1610612764,Wizards,WAS,Washington,240.000000:00,0.505,0.302,0.125,0.196,0.617,0.112,0.105,0.314
22300065,1610612738,Celtics,BOS,Boston,240.000000:00,0.558,0.338,0.138,0.171,0.464,0.268,0.107,0.364
22300065,1610612752,Knicks,NYK,New York,240.000000:00,0.464,0.268,0.107,0.258,0.558,0.338,0.138,0.171
22300066,1610612745,Rockets,HOU,Houston,240.000000:00,0.481,0.203,0.194,0.135,0.534,0.299,0.164,0.457
22300066,1610612753,Magic,ORL,Orlando,240.000000:00,0.534,0.299,0.164,0.37,0.481,0.203,0.194,0.212
22300067,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.559,0.106,0.101,0.176,0.554,0.31,0.179,0.348
22300067,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.554,0.31,0.179,0.283,0.559,0.106,0.101,0.196
22300068,1610612748,Heat,MIA,Miami,240.000000:00,0.446,0.283,0.074,0.281,0.505,0.163,0.172,0.375
22300068,1610612765,Pistons,DET,Detroit,240.000000:00,0.505,0.163,0.172,0.304,0.446,0.283,0.074,0.298
22300069,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.38,0.22,0.13,0.235,0.478,0.178,0.136,0.207
22300069,1610612761,Raptors,TOR,Toronto,240.000000:00,0.478,0.178,0.136,0.138,0.38,0.22,0.13,0.368
22300070,1610612741,Bulls,CHI,Chicago,240.000000:00,0.479,0.191,0.128,0.232,0.665,0.22,0.159,0.211
22300070,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.665,0.22,0.159,0.132,0.479,0.191,0.128,0.304
22300071,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.553,0.259,0.201,0.239,0.484,0.22,0.124,0.232
22300071,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.484,0.22,0.124,0.143,0.553,0.259,0.201,0.283
22300072,1610612758,Kings,SAC,Sacramento,240.000000:00,0.554,0.196,0.111,0.263,0.5,0.341,0.136,0.314
22300072,1610612762,Jazz,UTA,Utah,240.000000:00,0.5,0.341,0.136,0.314,0.554,0.196,0.111,0.281
22300073,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.551,0.232,0.111,0.245,0.579,0.247,0.175,0.255
22300073,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.579,0.247,0.175,0.191,0.551,0.232,0.111,0.283
22300074,1610612746,Clippers,LAC,LA,240.000000:00,0.611,0.178,0.178,0.311,0.527,0.183,0.174,0.365
22300074,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.527,0.183,0.174,0.288,0.611,0.178,0.178,0.4
22300075,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.574,0.444,0.136,0.178,0.613,0.35,0.145,0.095
22300075,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.613,0.35,0.145,0.095,0.574,0.444,0.136,0.2
22300076,1610612747,Lakers,LAL,Los Angeles,240.000000:00,0.458,0.345,0.153,0.154,0.475,0.284,0.228,0.265
22300076,1610612756,Suns,PHX,Phoenix,240.000000:00,0.475,0.284,0.228,0.204,0.458,0.345,0.153,0.192
22300077,1610612765,Pistons,DET,Detroit,240.000000:00,0.511,0.284,0.216,0.25,0.415,0.386,0.164,0.267
22300077,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.415,0.386,0.164,0.183,0.511,0.284,0.216,0.354
22300078,1610612743,Nuggets,DEN,Denver,240.000000:00,0.545,0.205,0.174,0.118,0.5,0.286,0.205,0.306
22300078,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.5,0.286,0.205,0.265,0.545,0.205,0.174,0.275
22300079,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.552,0.345,0.133,0.191,0.589,0.311,0.15,0.294
22300079,1610612752,Knicks,NYK,New York,240.000000:00,0.589,0.311,0.15,0.235,0.552,0.345,0.133,0.255
22300080,1610612738,Celtics,BOS,Boston,240.000000:00,0.558,0.2,0.147,0.291,0.517,0.258,0.12,0.231
22300080,1610612748,Heat,MIA,Miami,240.000000:00,0.517,0.258,0.12,0.212,0.558,0.2,0.147,0.382
22300081,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.478,0.25,0.129,0.14,0.534,0.218,0.168,0.184
22300081,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.534,0.218,0.168,0.122,0.478,0.25,0.129,0.211
22300082,1610612741,Bulls,CHI,Chicago,265.000000:00,0.414,0.283,0.15,0.224,0.518,0.298,0.209,0.204
22300082,1610612761,Raptors,TOR,Toronto,265.000000:00,0.518,0.298,0.209,0.163,0.414,0.283,0.15,0.299
22300083,1610612745,Rockets,HOU,Houston,265.000000:00,0.56,0.2,0.155,0.204,0.559,0.298,0.16,0.283
22300083,1610612759,Spurs,SAS,San Antonio,265.000000:00,0.559,0.298,0.16,0.226,0.56,0.2,0.155,0.333
22300084,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.566,0.308,0.086,0.16,0.603,0.109,0.156,0.277
22300084,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.603,0.109,0.156,0.213,0.566,0.308,0.086,0.24
22300085,1610612746,Clippers,LAC,LA,240.000000:00,0.623,0.364,0.161,0.154,0.521,0.229,0.136,0.4
22300085,1610612762,Jazz,UTA,Utah,240.000000:00,0.521,0.229,0.136,0.309,0.623,0.364,0.161,0.205
22300086,1610612753,Magic,ORL,Orlando,240.000000:00,0.513,0.405,0.144,0.208,0.449,0.239,0.163,0.352
22300086,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.449,0.239,0.163,0.278,0.513,0.405,0.144,0.271
22300087,1610612744,Warriors,GSW,Golden State,240.000000:00,0.632,0.161,0.181,0.175,0.5,0.309,0.126,0.304
22300087,1610612758,Kings,SAC,Sacramento,240.000000:00,0.5,0.309,0.126,0.179,0.632,0.161,0.181,0.225
22300088,1610612741,Bulls,CHI,Chicago,240.000000:00,0.478,0.172,0.084,0.232,0.593,0.233,0.176,0.419
22300088,1610612765,Pistons,DET,Detroit,240.000000:00,0.593,0.233,0.176,0.349,0.478,0.172,0.084,0.25
22300089,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.533,0.099,0.168,0.115,0.516,0.237,0.116,0.241
22300089,1610612764,Wizards,WAS,Washington,240.000000:00,0.516,0.237,0.116,0.204,0.533,0.099,0.168,0.231
22300090,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.511,0.184,0.126,0.077,0.406,0.2,0.188,0.322
22300090,1610612752,Knicks,NYK,New York,240.000000:00,0.406,0.2,0.188,0.271,0.511,0.184,0.126,0.154
22300091,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,0.49,0.24,0.071,0.317,0.566,0.173,0.078,0.294
22300091,1610612754,Pacers,IND,Indiana,240.000000:00,0.566,0.173,0.078,0.216,0.49,0.24,0.071,0.367
22300092,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.558,0.244,0.113,0.2,0.534,0.218,0.136,0.34
22300092,1610612761,Raptors,TOR,Toronto,240.000000:00,0.534,0.218,0.136,0.26,0.558,0.244,0.113,0.333
22300093,1610612748,Heat,MIA,Miami,240.000000:00,0.471,0.161,0.151,0.17,0.581,0.093,0.162,0.205
22300093,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.581,0.093,0.162,0.159,0.471,0.161,0.151,0.226
22300094,1610612756,Suns,PHX,Phoenix,240.000000:00,0.588,0.329,0.109,0.171,0.505,0.154,0.188,0.327
22300094,1610612762,Jazz,UTA,Utah,240.000000:00,0.505,0.154,0.188,0.288,0.588,0.329,0.109,0.244
22300095,1610612743,Nuggets,DEN,Denver,240.000000:00,0.665,0.148,0.134,0.278,0.444,0.2,0.099,0.264
22300095,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.444,0.2,0.099,0.132,0.665,0.148,0.134,0.333
22300096,1610612744,Warriors,GSW,Golden State,240.000000:00,0.543,0.284,0.144,0.167,0.428,0.211,0.073,0.228
22300096,1610612745,Rockets,HOU,Houston,240.000000:00,0.428,0.211,0.073,0.175,0.543,0.284,0.144,0.25
22300097,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.586,0.237,0.159,0.271,0.547,0.233,0.217,0.306
22300097,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.547,0.233,0.217,0.245,0.586,0.237,0.159,0.396
22300098,1610612755,76ers,PHI,Philadelphia,240.000000:00,0.555,0.488,0.153,0.25,0.42,0.234,0.151,0.3
22300098,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.42,0.234,0.151,0.233,0.555,0.488,0.153,0.341
22300099,1610612746,Clippers,LAC,LA,240.000000:00,0.604,0.231,0.149,0.196,0.444,0.2,0.236,0.208
22300099,1610612759,Spurs,SAS,San Antonio,240.000000:00,0.444,0.2,0.236,0.113,0.604,0.231,0.149,0.304
22300100,1610612747,Lakers,LAL,Los Angeles,265.000000:00,0.515,0.347,0.103,0.138,0.553,0.231,0.084,0.183
22300100,1610612758,Kings,SAC,Sacramento,265.000000:00,0.553,0.231,0.084,0.1,0.515,0.347,0.103,0.259
22300101,1610612751,Nets,BKN,Brooklyn,240.000000:00,0.632,0.368,0.133,0.238,0.531,0.208,0.094,0.22
22300101,1610612766,Hornets,CHA,Charlotte,240.000000:00,0.531,0.208,0.094,0.16,0.632,0.368,0.133,0.262
22300102,1610612741,Bulls,CHI,Chicago,240.000000:00,0.494,0.356,0.125,0.204,0.477,0.284,0.162,0.283
22300102,1610612754,Pacers,IND,Indiana,240.000000:00,0.477,0.284,0.162,0.208,0.494,0.356,0.125,0.265
22300103,1610612738,Celtics,BOS,Boston,240.000000:00,0.593,0.069,0.167,0.288,0.511,0.299,0.146,0.255
22300103,1610612764,Wizards,WAS,Washington,240.000000:00,0.511,0.299,0.146,0.216,0.593,0.069,0.167,0.385
22300104,1610612737,Hawks,ATL,Atlanta,240.000000:00,0.64,0.209,0.109,0.105,0.578,0.167,0.139,0.313
22300104,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,0.578,0.167,0.139,0.208,0.64,0.209,0.109,0.184
22300105,1610612757,Trail Blazers,POR,Portland,240.000000:00,0.512,0.176,0.169,0.265,0.426,0.16,0.122,0.333
22300105,1610612761,Raptors,TOR,Toronto,240.000000:00,0.426,0.16,0.122,0.233,0.512,0.176,0.169,0.327
22300106,1610612742,Mavericks,DAL,Dallas,240.000000:00,0.637,0.286,0.145,0.13,0.533,0.217,0.117,0.214
22300106,1610612763,Grizzlies,MEM,Memphis,240.000000:00,0.533,0.217,0.117,0.179,0.637,0.286,0.145,0.196
22300107,1610612748,Heat,MIA,Miami,240.000000:00,0.552,0.233,0.146,0.156,0.575,0.345,0.141,0.261
22300107,1610612749,Bucks,MIL,Milwaukee,240.000000:00,0.575,0.345,0.141,0.196,0.552,0.233,0.146,0.2
22300108,1610612740,Pelicans,NOP,New Orleans,240.000000:00,0.462,0.28,0.108,0.233,0.597,0.204,0.149,0.46
22300108,1610612744,Warriors,GSW,Golden State,240.000000:00,0.597,0.204,0.149,0.42,0.462,0.28,0.108,0.25
22300109,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,0.608,0.337,0.144,0.15,0.511,0.264,0.161,0.286
22300109,1610612765,Pistons,DET,Detroit,240.000000:00,0.511,0.264,0.161,0.232,0.608,0.337,0.144,0.225
22300110,1610612743,Nuggets,DEN,Denver,240.000000:00,0.613,0.202,0.133,0.167,0.485,0.153,0.129,0.356
22300110,1610612762,Jazz,UTA,Utah,240.000000:00,0.485,0.153,0.129,0.288,0.613,0.202,0.133,0.19
