GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21100051,1610612765,Pistons,DET,Detroit,240:00,0.524,0.159,0.188,0.222,0.428,0.368,0.118,0.204
21100052,1610612737,Hawks,ATL,Atlanta,240:00,0.463,0.2,0.129,0.125,0.518,0.159,0.135,0.239
21100052,1610612745,Rockets,HOU,Houston,240:00,0.518,0.159,0.135,0.239,0.463,0.2,0.129,0.167
21100053,1610612756,Suns,PHX,Phoenix,240:00,0.443,0.261,0.124,0.236,0.591,0.234,0.214,0.297
21100053,1610612760,Thunder,OKC,Oklahoma City,240:00,0.591,0.234,0.214,0.216,0.443,0.261,0.124,0.273
21100054,1610612752,Knicks,NYK,New York,240:00,0.506,0.303,0.125,0.327,0.384,0.477,0.146,0.475
21100054,1610612758,Kings,SAC,Sacramento,240:00,0.384,0.477,0.146,0.373,0.506,0.303,0.125,0.385
21100055,1610612759,Spurs,SAS,San Antonio,240:00,0.554,0.419,0.187,0.116,0.382,0.281,0.075,0.241
21100055,1610612762,Jazz,UTA,Utah,240:00,0.382,0.281,0.075,0.241,0.554,0.419,0.187,0.302
21100056,1610612744,Warriors,GSW,Golden State,240:00,0.404,0.135,0.17,0.286,0.563,0.392,0.127,0.261
21100056,1610612755,76ers,PHI,Philadelphia,240:00,0.563,0.392,0.127,0.217,0.404,0.135,0.17,0.321
21100057,1610612738,Celtics,BOS,Boston,240:00,0.534,0.311,0.174,0.195,0.423,0.295,0.152,0.255
21100057,1610612764,Wizards,WAS,Washington,240:00,0.423,0.295,0.152,0.213,0.534,0.311,0.174,0.22
21100058,1610612753,Magic,ORL,Orlando,240:00,0.573,0.32,0.134,0.19,0.493,0.414,0.124,0.211
21100058,1610612761,Raptors,TOR,Toronto,240:00,0.493,0.414,0.124,0.132,0.573,0.32,0.134,0.333
21100059,1610612748,Heat,MIA,Miami,240:00,0.644,0.388,0.145,0.139,0.413,0.228,0.151,0.254
21100059,1610612766,Bobcats,CHA,Charlotte,240:00,0.413,0.228,0.151,0.186,0.644,0.388,0.145,0.167
21100060,1610612739,Cavaliers,CLE,Cleveland,240:00,0.59,0.141,0.232,0.238,0.43,0.394,0.226,0.319
21100060,1610612751,Nets,NJN,New Jersey,240:00,0.43,0.394,0.226,0.17,0.59,0.141,0.232,0.357
21100061,1610612742,Mavericks,DAL,Dallas,240:00,0.422,0.273,0.175,0.118,0.482,0.282,0.178,0.358
21100061,1610612750,Timberwolves,MIN,Minnesota,240:00,0.482,0.282,0.178,0.321,0.422,0.273,0.175,0.176
21100062,1610612741,Bulls,CHI,Chicago,240:00,0.494,0.345,0.158,0.34,0.315,0.167,0.191,0.3
21100062,1610612763,Grizzlies,MEM,Memphis,240:00,0.315,0.167,0.191,0.233,0.494,0.345,0.158,0.42
21100063,1610612743,Nuggets,DEN,Denver,240:00,0.479,0.521,0.154,0.125,0.42,0.273,0.148,0.276
21100063,1610612747,Lakers,LAL,Los Angeles,240:00,0.42,0.273,0.148,0.207,0.479,0.521,0.154,0.15
21100064,1610612740,Hornets,NOH,New Orleans,240:00,0.404,0.18,0.204,0.393,0.459,0.247,0.108,0.226
21100064,1610612758,Kings,SAC,Sacramento,240:00,0.459,0.247,0.108,0.226,0.404,0.18,0.204,0.429
21100065,1610612746,Clippers,LAC,Los Angeles,240:00,0.52,0.32,0.213,0.174,0.449,0.282,0.219,0.319
21100065,1610612757,Trail Blazers,POR,Portland,240:00,0.449,0.282,0.219,0.277,0.52,0.32,0.213,0.239
21100066,1610612744,Warriors,GSW,Golden State,240:00,0.549,0.278,0.187,0.167,0.494,0.241,0.139,0.412
21100066,1610612756,Suns,PHX,Phoenix,240:00,0.494,0.241,0.139,0.314,0.549,0.278,0.187,0.167
21100067,1610612738,Celtics,BOS,Boston,240:00,0.518,0.253,0.175,0.255,0.44,0.277,0.14,0.327
21100067,1610612764,Wizards,WAS,Washington,240:00,0.44,0.277,0.14,0.265,0.518,0.253,0.175,0.362
21100068,1610612751,Nets,NJN,New Jersey,240:00,0.41,0.292,0.13,0.339,0.609,0.231,0.182,0.45
21100068,1610612754,Pacers,IND,Indiana,240:00,0.609,0.231,0.182,0.35,0.41,0.292,0.13,0.458
21100069,1610612752,Knicks,NYK,New York,240:00,0.423,0.321,0.135,0.118,0.493,0.426,0.19,0.15
21100069,1610612761,Raptors,TOR,Toronto,240:00,0.493,0.426,0.19,0.1,0.423,0.321,0.135,0.196
21100070,1610612737,Hawks,ATL,Atlanta,240:00,0.53,0.244,0.11,0.213,0.5,0.384,0.173,0.279
21100070,1610612748,Heat,MIA,Miami,240:00,0.5,0.384,0.173,0.209,0.53,0.244,0.11,0.277
21100071,1610612753,Magic,ORL,Orlando,240:00,0.508,0.333,0.207,0.184,0.516,0.532,0.216,0.417
21100071,1610612765,Pistons,DET,Detroit,240:00,0.516,0.532,0.216,0.306,0.508,0.333,0.207,0.237
21100072,1610612750,Timberwolves,MIN,Minnesota,240:00,0.662,0.211,0.212,0.226,0.482,0.256,0.099,0.298
21100072,1610612759,Spurs,SAS,San Antonio,240:00,0.482,0.256,0.099,0.191,0.662,0.211,0.212,0.29
21100073,1610612742,Mavericks,DAL,Dallas,240:00,0.519,0.25,0.134,0.262,0.435,0.338,0.155,0.326
21100073,1610612760,Thunder,OKC,Oklahoma City,240:00,0.435,0.338,0.155,0.261,0.519,0.25,0.134,0.286
21100074,1610612743,Nuggets,DEN,Denver,240:00,0.422,0.325,0.163,0.255,0.449,0.125,0.143,0.245
21100074,1610612749,Bucks,MIL,Milwaukee,240:00,0.449,0.125,0.143,0.17,0.422,0.325,0.163,0.353
21100075,1610612740,Hornets,NOH,New Orleans,240:00,0.52,0.216,0.168,0.184,0.52,0.303,0.135,0.279
21100075,1610612762,Jazz,UTA,Utah,240:00,0.52,0.303,0.135,0.209,0.52,0.216,0.168,0.263
21100076,1610612739,Cavaliers,CLE,Cleveland,240:00,0.556,0.289,0.089,0.173,0.467,0.211,0.128,0.34
21100076,1610612766,Bobcats,CHA,Charlotte,240:00,0.467,0.211,0.128,0.2,0.556,0.289,0.089,0.269
21100077,1610612737,Hawks,ATL,Atlanta,240:00,0.375,0.313,0.138,0.185,0.364,0.338,0.162,0.269
21100077,1610612741,Bulls,CHI,Chicago,240:00,0.364,0.338,0.162,0.212,0.375,0.313,0.138,0.278
21100078,1610612758,Kings,SAC,Sacramento,240:00,0.464,0.277,0.194,0.275,0.56,0.176,0.153,0.364
21100078,1610612763,Grizzlies,MEM,Memphis,240:00,0.56,0.176,0.153,0.341,0.464,0.277,0.194,0.294
21100079,1610612757,Trail Blazers,POR,Portland,240:00,0.487,0.474,0.1,0.244,0.464,0.253,0.108,0.26
21100079,1610612760,Thunder,OKC,Oklahoma City,240:00,0.464,0.253,0.108,0.2,0.487,0.474,0.1,0.289
21100080,1610612749,Bucks,MIL,Milwaukee,240:00,0.316,0.168,0.15,0.338,0.508,0.424,0.26,0.297
21100080,1610612762,Jazz,UTA,Utah,240:00,0.508,0.424,0.26,0.27,0.316,0.168,0.15,0.382
21100081,1610612745,Rockets,HOU,Houston,240:00,0.484,0.073,0.082,0.179,0.558,0.346,0.158,0.317
21100081,1610612747,Lakers,LAL,Los Angeles,240:00,0.558,0.346,0.158,0.244,0.484,0.073,0.082,0.232
21100082,1610612739,Cavaliers,CLE,Cleveland,240:00,0.34,0.321,0.131,0.22,0.532,0.169,0.127,0.186
21100082,1610612761,Raptors,TOR,Toronto,240:00,0.532,0.169,0.127,0.163,0.34,0.321,0.131,0.322
21100083,1610612753,Magic,ORL,Orlando,240:00,0.506,0.294,0.16,0.333,0.376,0.194,0.094,0.283
21100083,1610612764,Wizards,WAS,Washington,240:00,0.376,0.194,0.094,0.233,0.506,0.294,0.16,0.353
21100084,1610612738,Celtics,BOS,Boston,240:00,0.535,0.296,0.16,0.293,0.432,0.135,0.16,0.255
21100084,1610612751,Nets,NJN,New Jersey,240:00,0.432,0.135,0.16,0.213,0.535,0.296,0.16,0.341
21100085,1610612752,Knicks,NYK,New York,240:00,0.559,0.235,0.17,0.244,0.594,0.247,0.138,0.275
21100085,1610612766,Bobcats,CHA,Charlotte,240:00,0.594,0.247,0.138,0.175,0.559,0.235,0.17,0.289
21100086,1610612748,Heat,MIA,Miami,240:00,0.575,0.35,0.132,0.179,0.384,0.565,0.23,0.314
21100086,1610612754,Pacers,IND,Indiana,240:00,0.384,0.565,0.23,0.176,0.575,0.35,0.132,0.256
21100087,1610612741,Bulls,CHI,Chicago,240:00,0.559,0.276,0.163,0.205,0.415,0.136,0.136,0.283
21100087,1610612765,Pistons,DET,Detroit,240:00,0.415,0.136,0.136,0.208,0.559,0.276,0.163,0.282
21100088,1610612740,Hornets,NOH,New Orleans,240:00,0.462,0.316,0.143,0.261,0.5,0.209,0.108,0.326
21100088,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.209,0.108,0.239,0.462,0.316,0.143,0.326
21100089,1610612750,Timberwolves,MIN,Minnesota,240:00,0.445,0.293,0.184,0.309,0.431,0.313,0.135,0.327
21100089,1610612763,Grizzlies,MEM,Memphis,240:00,0.431,0.313,0.135,0.286,0.445,0.293,0.184,0.4
21100090,1610612742,Mavericks,DAL,Dallas,240:00,0.462,0.231,0.138,0.339,0.482,0.183,0.162,0.239
21100090,1610612756,Suns,PHX,Phoenix,240:00,0.482,0.183,0.162,0.239,0.462,0.231,0.138,0.393
21100091,1610612744,Warriors,GSW,Golden State,240:00,0.519,0.238,0.107,0.109,0.538,0.308,0.14,0.227
21100091,1610612759,Spurs,SAS,San Antonio,240:00,0.538,0.308,0.14,0.205,0.519,0.238,0.107,0.13
21100092,1610612743,Nuggets,DEN,Denver,240:00,0.625,0.289,0.255,0.219,0.333,0.258,0.161,0.266
21100092,1610612758,Kings,SAC,Sacramento,240:00,0.333,0.258,0.161,0.234,0.625,0.289,0.255,0.344
21100093,1610612745,Rockets,HOU,Houston,240:00,0.507,0.224,0.197,0.143,0.61,0.293,0.074,0.216
21100093,1610612746,Clippers,LAC,Los Angeles,240:00,0.61,0.293,0.074,0.135,0.507,0.224,0.197,0.262
21100094,1610612737,Hawks,ATL,Atlanta,315:00,0.415,0.489,0.161,0.234,0.48,0.225,0.183,0.339
21100094,1610612748,Heat,MIA,Miami,315:00,0.48,0.225,0.183,0.237,0.415,0.489,0.161,0.344
21100095,1610612742,Mavericks,DAL,Dallas,240:00,0.357,0.273,0.166,0.216,0.488,0.186,0.097,0.218
21100095,1610612759,Spurs,SAS,San Antonio,240:00,0.488,0.186,0.097,0.164,0.357,0.273,0.166,0.235
21100096,1610612749,Bucks,MIL,Milwaukee,240:00,0.572,0.276,0.204,0.171,0.429,0.33,0.19,0.456
21100096,1610612758,Kings,SAC,Sacramento,240:00,0.429,0.33,0.19,0.404,0.572,0.276,0.204,0.22
21100097,1610612747,Lakers,LAL,Los Angeles,240:00,0.468,0.342,0.152,0.295,0.489,0.292,0.042,0.269
21100097,1610612757,Trail Blazers,POR,Portland,240:00,0.489,0.292,0.042,0.192,0.468,0.342,0.152,0.341
21100098,1610612751,Nets,NJN,New Jersey,240:00,0.481,0.338,0.113,0.241,0.493,0.26,0.152,0.25
21100098,1610612761,Raptors,TOR,Toronto,240:00,0.493,0.26,0.152,0.205,0.481,0.338,0.113,0.407
21100099,1610612755,76ers,PHI,Philadelphia,240:00,0.488,0.188,0.132,0.283,0.36,0.163,0.17,0.339
21100099,1610612765,Pistons,DET,Detroit,240:00,0.36,0.163,0.17,0.25,0.488,0.188,0.132,0.348
21100100,1610612752,Knicks,NYK,New York,240:00,0.472,0.236,0.194,0.273,0.518,0.153,0.222,0.25
21100100,1610612764,Wizards,WAS,Washington,240:00,0.518,0.153,0.222,0.208,0.472,0.236,0.194,0.345
21100101,1610612737,Hawks,ATL,Atlanta,265:00,0.479,0.168,0.148,0.276,0.5,0.149,0.158,0.327
21100101,1610612766,Bobcats,CHA,Charlotte,265:00,0.5,0.149,0.158,0.265,0.479,0.168,0.148,0.414
21100102,1610612738,Celtics,BOS,Boston,240:00,0.432,0.364,0.157,0.167,0.45,0.225,0.161,0.34
21100102,1610612754,Pacers,IND,Indiana,240:00,0.45,0.225,0.161,0.3,0.432,0.364,0.157,0.19
21100103,1610612741,Bulls,CHI,Chicago,240:00,0.488,0.198,0.131,0.28,0.447,0.28,0.193,0.319
21100103,1610612753,Magic,ORL,Orlando,240:00,0.447,0.28,0.193,0.191,0.488,0.198,0.131,0.38
21100104,1610612740,Hornets,NOH,New Orleans,240:00,0.519,0.13,0.188,0.186,0.5,0.278,0.139,0.289
21100104,1610612743,Nuggets,DEN,Denver,240:00,0.5,0.278,0.139,0.178,0.519,0.13,0.188,0.279
21100105,1610612745,Rockets,HOU,Houston,240:00,0.481,0.346,0.132,0.239,0.563,0.313,0.117,0.268
21100105,1610612760,Thunder,OKC,Oklahoma City,240:00,0.563,0.313,0.117,0.195,0.481,0.346,0.132,0.261
21100106,1610612739,Cavaliers,CLE,Cleveland,240:00,0.513,0.275,0.16,0.25,0.418,0.392,0.166,0.296
21100106,1610612750,Timberwolves,MIN,Minnesota,240:00,0.418,0.392,0.166,0.222,0.513,0.275,0.16,0.273
21100107,1610612762,Jazz,UTA,Utah,240:00,0.521,0.423,0.164,0.195,0.438,0.263,0.206,0.367
21100107,1610612763,Grizzlies,MEM,Memphis,240:00,0.438,0.263,0.206,0.245,0.521,0.423,0.164,0.22
21100108,1610612756,Suns,PHX,Phoenix,240:00,0.513,0.316,0.17,0.279,0.338,0.455,0.175,0.316
21100108,1610612757,Trail Blazers,POR,Portland,240:00,0.338,0.455,0.175,0.211,0.513,0.316,0.17,0.326
21100109,1610612744,Warriors,GSW,Golden State,240:00,0.519,0.247,0.21,0.227,0.5,0.377,0.203,0.381
21100109,1610612747,Lakers,LAL,Los Angeles,240:00,0.5,0.377,0.203,0.357,0.519,0.247,0.21,0.25
21100110,1610612737,Hawks,ATL,Atlanta,240:00,0.62,0.072,0.146,0.111,0.476,0.244,0.213,0.408
21100110,1610612741,Bulls,CHI,Chicago,240:00,0.476,0.244,0.213,0.347,0.62,0.072,0.146,0.25
21100111,1610612754,Pacers,IND,Indiana,240:00,0.519,0.338,0.127,0.31,0.354,0.236,0.146,0.443
21100111,1610612766,Bobcats,CHA,Charlotte,240:00,0.354,0.236,0.146,0.361,0.519,0.338,0.127,0.31
21100112,1610612748,Heat,MIA,Miami,240:00,0.533,0.316,0.231,0.256,0.398,0.386,0.218,0.367
21100112,1610612751,Nets,NJN,New Jersey,240:00,0.398,0.386,0.218,0.3,0.533,0.316,0.231,0.308
21100113,1610612752,Knicks,NYK,New York,240:00,0.518,0.241,0.131,0.267,0.429,0.282,0.224,0.315
21100113,1610612765,Pistons,DET,Detroit,240:00,0.429,0.282,0.224,0.278,0.518,0.241,0.131,0.356
21100114,1610612755,76ers,PHI,Philadelphia,240:00,0.464,0.325,0.087,0.224,0.324,0.141,0.202,0.311
21100114,1610612761,Raptors,TOR,Toronto,240:00,0.324,0.141,0.202,0.246,0.464,0.325,0.087,0.306
21100115,1610612745,Rockets,HOU,Houston,240:00,0.466,0.172,0.14,0.286,0.465,0.259,0.173,0.44
21100115,1610612760,Thunder,OKC,Oklahoma City,240:00,0.465,0.259,0.173,0.36,0.466,0.172,0.14,0.388
21100116,1610612743,Nuggets,DEN,Denver,240:00,0.617,0.321,0.154,0.27,0.601,0.202,0.163,0.429
