GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21700024,1610612742,Mavericks,DAL,Dallas,240:00,0.487,0.28,0.134,0.143,0.483,0.149,0.164,0.385
21700024,1610612758,Kings,SAC,Sacramento,240:00,0.483,0.149,0.164,0.308,0.487,0.28,0.134,0.163
21700025,1610612744,Warriors,GSW,Golden State,240:00,0.615,0.22,0.167,0.217,0.541,0.224,0.172,0.31
21700025,1610612740,Pelicans,NOP,New Orleans,240:00,0.541,0.224,0.172,0.276,0.615,0.22,0.167,0.217
21700026,1610612747,Lakers,LAL,Los Angeles,240:00,0.581,0.355,0.149,0.096,0.565,0.413,0.161,0.231
21700026,1610612756,Suns,PHX,Phoenix,240:00,0.565,0.413,0.161,0.192,0.581,0.355,0.149,0.173
21700027,1610612761,Raptors,TOR,Toronto,240:00,0.545,0.416,0.118,0.16,0.439,0.439,0.182,0.228
21700027,1610612755,76ers,PHI,Philadelphia,240:00,0.439,0.439,0.182,0.14,0.545,0.416,0.118,0.24
21700028,1610612739,Cavaliers,CLE,Cleveland,240:00,0.424,0.314,0.156,0.193,0.539,0.222,0.121,0.3
21700028,1610612753,Magic,ORL,Orlando,240:00,0.539,0.222,0.121,0.24,0.424,0.314,0.156,0.298
21700029,1610612748,Heat,MIA,Miami,240:00,0.598,0.161,0.138,0.13,0.484,0.219,0.098,0.31
21700029,1610612754,Pacers,IND,Indiana,240:00,0.484,0.219,0.098,0.224,0.598,0.161,0.138,0.239
21700030,1610612765,Pistons,DET,Detroit,240:00,0.533,0.165,0.136,0.319,0.506,0.383,0.145,0.37
21700030,1610612752,Knicks,NYK,New York,240:00,0.506,0.383,0.145,0.261,0.533,0.165,0.136,0.362
21700031,1610612741,Bulls,CHI,Chicago,240:00,0.427,0.11,0.204,0.151,0.414,0.172,0.113,0.31
21700031,1610612759,Spurs,SAS,San Antonio,240:00,0.414,0.172,0.113,0.241,0.427,0.11,0.204,0.208
21700032,1610612742,Mavericks,DAL,Dallas,240:00,0.446,0.25,0.141,0.14,0.543,0.268,0.152,0.178
21700032,1610612745,Rockets,HOU,Houston,240:00,0.543,0.268,0.152,0.178,0.446,0.25,0.141,0.158
21700033,1610612744,Warriors,GSW,Golden State,240:00,0.464,0.321,0.169,0.226,0.532,0.481,0.138,0.178
21700033,1610612763,Grizzlies,MEM,Memphis,240:00,0.532,0.481,0.138,0.133,0.464,0.321,0.169,0.302
21700034,1610612757,Trail Blazers,POR,Portland,240:00,0.488,0.432,0.161,0.271,0.569,0.375,0.14,0.244
21700034,1610612749,Bucks,MIL,Milwaukee,240:00,0.569,0.375,0.14,0.171,0.488,0.432,0.161,0.396
21700035,1610612743,Nuggets,DEN,Denver,240:00,0.494,0.235,0.174,0.353,0.412,0.153,0.151,0.25
21700035,1610612758,Kings,SAC,Sacramento,240:00,0.412,0.153,0.151,0.214,0.494,0.235,0.174,0.392
21700036,1610612762,Jazz,UTA,Utah,240:00,0.552,0.182,0.2,0.171,0.481,0.244,0.178,0.271
21700036,1610612760,Thunder,OKC,Oklahoma City,240:00,0.481,0.244,0.178,0.167,0.552,0.182,0.2,0.22
21700037,1610612746,Clippers,LAC,LA,240:00,0.614,0.341,0.116,0.222,0.423,0.535,0.193,0.125
21700037,1610612756,Suns,PHX,Phoenix,240:00,0.423,0.535,0.193,0.083,0.614,0.341,0.116,0.267
21700038,1610612751,Nets,BKN,Brooklyn,240:00,0.534,0.391,0.168,0.25,0.378,0.383,0.146,0.344
21700038,1610612737,Hawks,ATL,Atlanta,240:00,0.378,0.383,0.146,0.25,0.534,0.391,0.168,0.327
21700039,1610612750,Timberwolves,MIN,Minnesota,240:00,0.558,0.267,0.173,0.227,0.536,0.167,0.105,0.264
21700039,1610612760,Thunder,OKC,Oklahoma City,240:00,0.536,0.167,0.105,0.17,0.558,0.267,0.173,0.364
21700040,1610612740,Pelicans,NOP,New Orleans,240:00,0.627,0.253,0.173,0.158,0.539,0.222,0.159,0.22
21700040,1610612747,Lakers,LAL,Los Angeles,240:00,0.539,0.222,0.159,0.18,0.627,0.253,0.173,0.184
21700041,1610612765,Pistons,DET,Detroit,240:00,0.424,0.224,0.142,0.164,0.527,0.32,0.213,0.262
21700041,1610612755,76ers,PHI,Philadelphia,240:00,0.527,0.32,0.213,0.19,0.424,0.224,0.142,0.236
21700042,1610612737,Hawks,ATL,Atlanta,240:00,0.52,0.237,0.212,0.14,0.541,0.212,0.186,0.28
21700042,1610612748,Heat,MIA,Miami,240:00,0.541,0.212,0.186,0.2,0.52,0.237,0.212,0.209
21700043,1610612745,Rockets,HOU,Houston,240:00,0.474,0.299,0.179,0.18,0.471,0.544,0.129,0.175
21700043,1610612763,Grizzlies,MEM,Memphis,240:00,0.471,0.544,0.129,0.075,0.474,0.299,0.179,0.24
21700044,1610612766,Hornets,CHA,Charlotte,240:00,0.468,0.462,0.143,0.189,0.524,0.188,0.13,0.152
21700044,1610612749,Bucks,MIL,Milwaukee,240:00,0.524,0.188,0.13,0.109,0.468,0.462,0.143,0.264
21700045,1610612744,Warriors,GSW,Golden State,240:00,0.645,0.302,0.155,0.25,0.443,0.313,0.112,0.323
21700045,1610612742,Mavericks,DAL,Dallas,240:00,0.443,0.313,0.112,0.215,0.645,0.302,0.155,0.275
21700046,1610612759,Spurs,SAS,San Antonio,240:00,0.472,0.256,0.196,0.333,0.488,0.3,0.149,0.167
21700046,1610612761,Raptors,TOR,Toronto,240:00,0.488,0.3,0.149,0.104,0.472,0.256,0.196,0.407
21700047,1610612764,Wizards,WAS,Washington,240:00,0.494,0.333,0.148,0.208,0.538,0.288,0.221,0.295
21700047,1610612743,Nuggets,DEN,Denver,240:00,0.538,0.288,0.221,0.205,0.494,0.333,0.148,0.229
21700048,1610612758,Kings,SAC,Sacramento,240:00,0.48,0.293,0.084,0.213,0.61,0.351,0.194,0.278
21700048,1610612756,Suns,PHX,Phoenix,240:00,0.61,0.351,0.194,0.167,0.48,0.293,0.084,0.328
21700049,1610612741,Bulls,CHI,Chicago,240:00,0.574,0.148,0.123,0.174,0.614,0.265,0.096,0.262
21700049,1610612739,Cavaliers,CLE,Cleveland,240:00,0.614,0.265,0.096,0.19,0.574,0.148,0.123,0.261
21700050,1610612751,Nets,BKN,Brooklyn,240:00,0.474,0.354,0.134,0.237,0.542,0.482,0.104,0.217
21700050,1610612753,Magic,ORL,Orlando,240:00,0.542,0.482,0.104,0.13,0.474,0.354,0.134,0.339
21700051,1610612752,Knicks,NYK,New York,240:00,0.429,0.294,0.141,0.208,0.587,0.36,0.146,0.179
21700051,1610612738,Celtics,BOS,Boston,240:00,0.587,0.36,0.146,0.128,0.429,0.294,0.141,0.283
21700052,1610612754,Pacers,IND,Indiana,240:00,0.726,0.131,0.182,0.276,0.541,0.256,0.139,0.229
21700052,1610612750,Timberwolves,MIN,Minnesota,240:00,0.541,0.256,0.139,0.188,0.726,0.131,0.182,0.31
21700053,1610612757,Trail Blazers,POR,Portland,240:00,0.432,0.375,0.176,0.321,0.454,0.421,0.165,0.082
21700053,1610612740,Pelicans,NOP,New Orleans,240:00,0.454,0.421,0.165,0.082,0.432,0.375,0.176,0.321
21700054,1610612762,Jazz,UTA,Utah,240:00,0.475,0.139,0.192,0.195,0.53,0.253,0.138,0.25
21700054,1610612746,Clippers,LAC,LA,240:00,0.53,0.253,0.138,0.25,0.475,0.139,0.192,0.195
21700055,1610612743,Nuggets,DEN,Denver,240:00,0.42,0.15,0.136,0.273,0.549,0.321,0.145,0.244
21700055,1610612766,Hornets,CHA,Charlotte,240:00,0.549,0.321,0.145,0.222,0.42,0.15,0.136,0.333
21700056,1610612750,Timberwolves,MIN,Minnesota,240:00,0.488,0.247,0.138,0.146,0.603,0.185,0.138,0.304
21700056,1610612765,Pistons,DET,Detroit,240:00,0.603,0.185,0.138,0.261,0.488,0.247,0.138,0.229
21700057,1610612755,76ers,PHI,Philadelphia,240:00,0.505,0.103,0.152,0.214,0.56,0.32,0.195,0.195
21700057,1610612745,Rockets,HOU,Houston,240:00,0.56,0.32,0.195,0.171,0.505,0.103,0.152,0.393
21700058,1610612751,Nets,BKN,Brooklyn,240:00,0.522,0.226,0.124,0.179,0.556,0.321,0.201,0.311
21700058,1610612739,Cavaliers,CLE,Cleveland,240:00,0.556,0.321,0.201,0.2,0.522,0.226,0.124,0.268
21700059,1610612759,Spurs,SAS,San Antonio,240:00,0.618,0.395,0.138,0.205,0.519,0.225,0.097,0.116
21700059,1610612748,Heat,MIA,Miami,240:00,0.519,0.225,0.097,0.093,0.618,0.395,0.138,0.282
21700060,1610612760,Thunder,OKC,Oklahoma City,240:00,0.539,0.292,0.199,0.32,0.398,0.422,0.184,0.328
21700060,1610612754,Pacers,IND,Indiana,240:00,0.398,0.422,0.184,0.241,0.539,0.292,0.199,0.4
21700061,1610612763,Grizzlies,MEM,Memphis,240:00,0.542,0.333,0.19,0.143,0.561,0.392,0.117,0.171
21700061,1610612742,Mavericks,DAL,Dallas,240:00,0.561,0.392,0.117,0.098,0.542,0.333,0.19,0.214
21700062,1610612756,Suns,PHX,Phoenix,240:00,0.469,0.094,0.16,0.291,0.455,0.325,0.221,0.216
21700062,1610612762,Jazz,UTA,Utah,240:00,0.455,0.325,0.221,0.137,0.469,0.094,0.16,0.327
21700063,1610612761,Raptors,TOR,Toronto,240:00,0.5,0.202,0.174,0.327,0.636,0.286,0.174,0.176
21700063,1610612744,Warriors,GSW,Golden State,240:00,0.636,0.286,0.174,0.176,0.5,0.202,0.174,0.385
21700064,1610612747,Lakers,LAL,Los Angeles,265:00,0.484,0.174,0.191,0.115,0.442,0.242,0.133,0.2
21700064,1610612764,Wizards,WAS,Washington,265:00,0.442,0.242,0.133,0.117,0.484,0.174,0.191,0.231
21700065,1610612741,Bulls,CHI,Chicago,240:00,0.401,0.337,0.165,0.3,0.463,0.16,0.111,0.137
21700065,1610612737,Hawks,ATL,Atlanta,240:00,0.463,0.16,0.111,0.137,0.401,0.337,0.165,0.383
21700066,1610612763,Grizzlies,MEM,Memphis,240:00,0.479,0.411,0.189,0.2,0.394,0.213,0.142,0.365
21700066,1610612742,Mavericks,DAL,Dallas,240:00,0.394,0.213,0.142,0.286,0.479,0.411,0.189,0.2
21700067,1610612738,Celtics,BOS,Boston,240:00,0.494,0.282,0.164,0.13,0.526,0.182,0.173,0.111
21700067,1610612749,Bucks,MIL,Milwaukee,240:00,0.526,0.182,0.173,0.044,0.494,0.282,0.164,0.196
21700068,1610612757,Trail Blazers,POR,Portland,240:00,0.472,0.247,0.108,0.291,0.526,0.468,0.132,0.367
21700068,1610612746,Clippers,LAC,LA,240:00,0.526,0.468,0.132,0.286,0.472,0.247,0.108,0.382
21700069,1610612740,Pelicans,NOP,New Orleans,240:00,0.564,0.267,0.148,0.217,0.512,0.309,0.13,0.133
21700069,1610612758,Kings,SAC,Sacramento,240:00,0.512,0.309,0.13,0.111,0.564,0.267,0.148,0.261
21700070,1610612745,Rockets,HOU,Houston,240:00,0.576,0.153,0.16,0.146,0.438,0.318,0.092,0.262
21700070,1610612766,Hornets,CHA,Charlotte,240:00,0.438,0.318,0.092,0.18,0.576,0.153,0.16,0.25
21700071,1610612759,Spurs,SAS,San Antonio,240:00,0.36,0.303,0.177,0.283,0.637,0.167,0.176,0.2
21700071,1610612753,Magic,ORL,Orlando,240:00,0.637,0.167,0.176,0.15,0.36,0.303,0.177,0.333
21700072,1610612743,Nuggets,DEN,Denver,240:00,0.484,0.253,0.118,0.208,0.494,0.135,0.126,0.25
21700072,1610612737,Hawks,ATL,Atlanta,240:00,0.494,0.135,0.126,0.212,0.484,0.253,0.118,0.396
21700073,1610612751,Nets,BKN,Brooklyn,240:00,0.473,0.28,0.168,0.104,0.495,0.173,0.122,0.404
21700073,1610612752,Knicks,NYK,New York,240:00,0.495,0.173,0.122,0.333,0.473,0.28,0.168,0.146
21700074,1610612750,Timberwolves,MIN,Minnesota,240:00,0.535,0.407,0.159,0.354,0.547,0.291,0.14,0.333
21700074,1610612760,Thunder,OKC,Oklahoma City,240:00,0.547,0.291,0.14,0.244,0.535,0.407,0.159,0.438
21700075,1610612764,Wizards,WAS,Washington,240:00,0.521,0.227,0.137,0.214,0.537,0.211,0.169,0.367
21700075,1610612744,Warriors,GSW,Golden State,240:00,0.537,0.211,0.169,0.306,0.521,0.227,0.137,0.321
21700076,1610612761,Raptors,TOR,Toronto,240:00,0.468,0.215,0.131,0.161,0.475,0.304,0.207,0.244
21700076,1610612747,Lakers,LAL,Los Angeles,240:00,0.475,0.304,0.207,0.2,0.468,0.215,0.131,0.25
21700077,1610612739,Cavaliers,CLE,Cleveland,240:00,0.538,0.295,0.178,0.111,0.584,0.168,0.107,0.292
21700077,1610612740,Pelicans,NOP,New Orleans,240:00,0.584,0.168,0.107,0.208,0.538,0.295,0.178,0.133
21700078,1610612748,Heat,MIA,Miami,240:00,0.475,0.203,0.192,0.133,0.457,0.321,0.128,0.286
21700078,1610612738,Celtics,BOS,Boston,240:00,0.457,0.321,0.128,0.224,0.475,0.203,0.192,0.289
21700079,1610612760,Thunder,OKC,Oklahoma City,240:00,0.517,0.159,0.126,0.216,0.346,0.256,0.211,0.259
21700079,1610612741,Bulls,CHI,Chicago,240:00,0.346,0.256,0.211,0.207,0.517,0.159,0.126,0.294
21700080,1610612745,Rockets,HOU,Houston,240:00,0.468,0.273,0.195,0.16,0.553,0.141,0.096,0.156
21700080,1610612763,Grizzlies,MEM,Memphis,240:00,0.553,0.141,0.096,0.133,0.468,0.273,0.195,0.22
21700081,1610612742,Mavericks,DAL,Dallas,240:00,0.642,0.257,0.185,0.077,0.586,0.161,0.146,0.304
21700081,1610612755,76ers,PHI,Philadelphia,240:00,0.586,0.161,0.146,0.239,0.642,0.257,0.185,0.179
21700082,1610612747,Lakers,LAL,Los Angeles,240:00,0.414,0.247,0.174,0.264,0.551,0.165,0.245,0.432
21700082,1610612762,Jazz,UTA,Utah,240:00,0.551,0.165,0.245,0.318,0.414,0.247,0.174,0.34
21700083,1610612757,Trail Blazers,POR,Portland,240:00,0.5,0.308,0.141,0.231,0.477,0.345,0.162,0.236
21700083,1610612756,Suns,PHX,Phoenix,240:00,0.477,0.345,0.162,0.218,0.5,0.308,0.141,0.308
21700084,1610612746,Clippers,LAC,LA,240:00,0.423,0.262,0.195,0.259,0.46,0.239,0.132,0.309
21700084,1610612765,Pistons,DET,Detroit,240:00,0.46,0.239,0.132,0.218,0.423,0.262,0.195,0.31
21700085,1610612749,Bucks,MIL,Milwaukee,240:00,0.623,0.259,0.141,0.125,0.552,0.338,0.158,0.111
21700085,1610612737,Hawks,ATL,Atlanta,240:00,0.552,0.338,0.158,0.067,0.623,0.259,0.141,0.125
21700086,1610612759,Spurs,SAS,San Antonio,240:00,0.45,0.2,0.165,0.207,0.532,0.26,0.192,0.256
21700086,1610612754,Pacers,IND,Indiana,240:00,0.532,0.26,0.192,0.14,0.45,0.2,0.165,0.31
21700087,1610612751,Nets,BKN,Brooklyn,240:00,0.469,0.323,0.139,0.27,0.559,0.234,0.057,0.104
21700087,1610612743,Nuggets,DEN,Denver,240:00,0.559,0.234,0.057,0.083,0.469,0.323,0.139,0.333
21700088,1610612753,Magic,ORL,Orlando,240:00,0.479,0.268,0.1,0.148,0.577,0.175,0.155,0.375
21700088,1610612766,Hornets,CHA,Charlotte,240:00,0.577,0.175,0.155,0.25,0.479,0.268,0.1,0.213
21700089,1610612758,Kings,SAC,Sacramento,240:00,0.427,0.195,0.204,0.22,0.571,0.235,0.174,0.327
21700089,1610612764,Wizards,WAS,Washington,240:00,0.571,0.235,0.174,0.265,0.427,0.195,0.204,0.28
21700090,1610612752,Knicks,NYK,New York,240:00,0.545,0.236,0.138,0.22,0.444,0.333,0.149,0.196
21700090,1610612739,Cavaliers,CLE,Cleveland,240:00,0.444,0.333,0.149,0.137,0.545,0.236,0.138,0.3
21700091,1610612765,Pistons,DET,Detroit,240:00,0.527,0.183,0.144,0.34,0.636,0.156,0.265,0.353
21700091,1610612744,Warriors,GSW,Golden State,240:00,0.636,0.156,0.265,0.294,0.527,0.183,0.144,0.4
21700092,1610612759,Spurs,SAS,San Antonio,240:00,0.483,0.23,0.116,0.211,0.54,0.182,0.158,0.362
21700092,1610612738,Celtics,BOS,Boston,240:00,0.54,0.182,0.158,0.319,0.483,0.23,0.116,0.263
21700093,1610612750,Timberwolves,MIN,Minnesota,265:00,0.511,0.385,0.142,0.192,0.565,0.269,0.212,0.375
21700093,1610612748,Heat,MIA,Miami,265:00,0.565,0.269,0.212,0.313,0.511,0.385,0.142,0.231
21700094,1610612752,Knicks,NYK,New York,240:00,0.579,0.28,0.221,0.262,0.518,0.365,0.132,0.273
21700094,1610612743,Nuggets,DEN,Denver,240:00,0.518,0.365,0.132,0.236,0.579,0.28,0.221,0.429
21700095,1610612745,Rockets,HOU,Houston,240:00,0.476,0.458,0.143,0.179,0.613,0.3,0.201,0.282
21700095,1610612755,76ers,PHI,Philadelphia,240:00,0.613,0.3,0.201,0.179,0.476,0.458,0.143,0.25
21700096,1610612763,Grizzlies,MEM,Memphis,240:00,0.387,0.355,0.068,0.172,0.455,0.326,0.116,0.291
21700096,1610612766,Hornets,CHA,Charlotte,240:00,0.455,0.326,0.116,0.182,0.387,0.355,0.068,0.266
21700097,1610612740,Pelicans,NOP,New Orleans,240:00,0.5,0.212,0.192,0.18,0.6,0.212,0.164,0.2
21700097,1610612753,Magic,ORL,Orlando,240:00,0.6,0.212,0.164,0.133,0.5,0.212,0.192,0.22
21700098,1610612742,Mavericks,DAL,Dallas,240:00,0.526,0.145,0.25,0.209,0.568,0.185,0.146,0.222
21700098,1610612762,Jazz,UTA,Utah,240:00,0.568,0.185,0.146,0.133,0.526,0.145,0.25,0.302
21700099,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.195,0.104,0.167,0.438,0.238,0.136,0.2
21700099,1610612757,Trail Blazers,POR,Portland,240:00,0.438,0.238,0.136,0.12,0.494,0.195,0.104,0.292
21700100,1610612746,Clippers,LAC,LA,240:00,0.512,0.349,0.134,0.188,0.663,0.337,0.12,0.366
21700100,1610612744,Warriors,GSW,Golden State,240:00,0.663,0.337,0.12,0.341,0.512,0.349,0.134,0.292
21700101,1610612754,Pacers,IND,Indiana,240:00,0.494,0.259,0.157,0.264,0.432,0.159,0.148,0.278
21700101,1610612758,Kings,SAC,Sacramento,240:00,0.432,0.159,0.148,0.148,0.494,0.259,0.157,0.302
21700102,1610612751,Nets,BKN,Brooklyn,240:00,0.456,0.294,0.061,0.108,0.521,0.25,0.172,0.25
21700102,1610612756,Suns,PHX,Phoenix,240:00,0.521,0.25,0.172,0.192,0.456,0.294,0.061,0.138
21700103,1610612749,Bucks,MIL,Milwaukee,240:00,0.474,0.286,0.154,0.083,0.568,0.259,0.165,0.317
21700103,1610612760,Thunder,OKC,Oklahoma City,240:00,0.568,0.259,0.165,0.22,0.474,0.286,0.154,0.167
21700104,1610612747,Lakers,LAL,Los Angeles,240:00,0.56,0.154,0.14,0.229,0.489,0.032,0.123,0.204
21700104,1610612765,Pistons,DET,Detroit,240:00,0.489,0.032,0.123,0.185,0.56,0.154,0.14,0.292
21700105,1610612766,Hornets,CHA,Charlotte,240:00,0.619,0.345,0.109,0.159,0.599,0.165,0.136,0.277
21700105,1610612749,Bucks,MIL,Milwaukee,240:00,0.599,0.165,0.136,0.191,0.619,0.345,0.109,0.25
21700106,1610612754,Pacers,IND,Indiana,240:00,0.633,0.144,0.138,0.186,0.541,0.233,0.156,0.2
21700106,1610612739,Cavaliers,CLE,Cleveland,240:00,0.541,0.233,0.156,0.178,0.633,0.144,0.138,0.233
21700107,1610612737,Hawks,ATL,Atlanta,240:00,0.479,0.287,0.161,0.218,0.53,0.253,0.144,0.328
21700107,1610612755,76ers,PHI,Philadelphia,240:00,0.53,0.253,0.144,0.259,0.479,0.287,0.161,0.255
21700108,1610612756,Suns,PHX,Phoenix,240:00,0.548,0.458,0.101,0.244,0.5,0.326,0.117,0.333
21700108,1610612764,Wizards,WAS,Washington,240:00,0.5,0.326,0.117,0.278,0.548,0.458,0.101,0.267
21700109,1610612738,Celtics,BOS,Boston,240:00,0.591,0.232,0.195,0.381,0.469,0.148,0.159,0.229
21700109,1610612758,Kings,SAC,Sacramento,240:00,0.469,0.148,0.159,0.146,0.591,0.232,0.195,0.452
21700110,1610612748,Heat,MIA,Miami,240:00,0.482,0.229,0.111,0.06,0.444,0.213,0.117,0.179
21700110,1610612741,Bulls,CHI,Chicago,240:00,0.444,0.213,0.117,0.125,0.482,0.229,0.111,0.06
21700111,1610612752,Knicks,NYK,New York,240:00,0.478,0.144,0.175,0.115,0.585,0.239,0.137,0.229
21700111,1610612745,Rockets,HOU,Houston,240:00,0.585,0.239,0.137,0.188,0.478,0.144,0.175,0.25
21700112,1610612763,Grizzlies,MEM,Memphis,240:00,0.537,0.195,0.151,0.111,0.593,0.187,0.242,0.211
21700112,1610612753,Magic,ORL,Orlando,240:00,0.593,0.187,0.242,0.158,0.537,0.195,0.151,0.2
21700113,1610612740,Pelicans,NOP,New Orleans,240:00,0.476,0.25,0.184,0.184,0.53,0.289,0.21,0.318
21700113,1610612750,Timberwolves,MIN,Minnesota,240:00,0.53,0.289,0.21,0.25,0.476,0.25,0.184,0.265
21700114,1610612761,Raptors,TOR,Toronto,240:00,0.559,0.294,0.139,0.191,0.625,0.33,0.116,0.311
21700114,1610612743,Nuggets,DEN,Denver,240:00,0.625,0.33,0.116,0.2,0.559,0.294,0.139,0.213
21700115,1610612757,Trail Blazers,POR,Portland,265:00,0.446,0.29,0.153,0.18,0.45,0.4,0.127,0.22
21700115,1610612762,Jazz,UTA,Utah,265:00,0.45,0.4,0.127,0.169,0.446,0.29,0.153,0.213
21700116,1610612746,Clippers,LAC,LA,240:00,0.609,0.372,0.16,0.184,0.461,0.225,0.136,0.214
