TEAM_NODE_ID,GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,TEAM_ABBREVIATION,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GAME_COUNT,PLUS_MINUS,TOTAL_POINTS,HOME_SPREAD,OVER_UNDER,TEAM_TYPE
7738,21500222,2015-11-25,MIN,ATL,ATL,0.538,0.2392,16.08,0.2287,0.5248999999999999,0.2206,0.1712,0.28679999999999994,16,-4.0,194,-3.0,205.5,AWAY
7739,21500222,2015-11-25,MIN,ATL,MIN,0.4925,0.30060000000000003,15.539999999999997,0.2823,0.521,0.2567,0.1517,0.23489999999999997,14,4.0,194,3.0,205.5,HOME
7754,21500230,2015-11-27,NYK,MIA,MIA,0.4766,0.34859999999999997,14.160000000000002,0.2582,0.4448,0.251,0.1413,0.28209999999999996,14,19.0,175,-1.5,186.5,AWAY
7755,21500230,2015-11-27,NYK,MIA,NYK,0.46129999999999993,0.2619,14.02,0.31399999999999995,0.4525,0.3424,0.11580000000000001,0.30839999999999995,16,-19.0,175,1.5,186.5,HOME
7758,21500232,2015-11-27,HOU,PHI,HOU,0.47830000000000006,0.3449,17.19,0.2854,0.49450000000000005,0.285,0.1476,0.3068000000000001,15,2.0,230,-10.5,197.0,HOME
7759,21500232,2015-11-27,HOU,PHI,PHI,0.44910000000000005,0.24570000000000003,19.42,0.2407,0.47240000000000004,0.31779999999999997,0.14689999999999998,0.2835,16,-2.0,230,10.5,197.0,AWAY
7760,21500233,2015-11-27,MEM,ATL,ATL,0.5216,0.2364,16.05,0.23489999999999997,0.5159,0.2274,0.1713,0.295,17,15.0,217,3.0,195.5,AWAY
7761,21500233,2015-11-27,MEM,ATL,MEM,0.46560000000000007,0.3361,14.569999999999999,0.24820000000000003,0.5030000000000001,0.37029999999999996,0.1994,0.2642,16,-15.0,217,-3.0,195.5,HOME
7762,21500234,2015-11-27,OKC,DET,DET,0.47239999999999993,0.23780000000000007,14.280000000000001,0.2981,0.5203,0.2792,0.1629,0.229,15,-16.0,190,8.0,207.0,AWAY
7763,21500234,2015-11-27,OKC,DET,OKC,0.522,0.30560000000000004,16.119999999999997,0.3133,0.485,0.30390000000000006,0.16,0.3012,16,16.0,190,-8.0,207.0,HOME
7766,21500236,2015-11-27,PHX,GSW,GSW,0.5659000000000001,0.24159999999999995,16.639999999999997,0.28200000000000003,0.46440000000000003,0.3079,0.16490000000000002,0.3003,16,19.0,251,-8.5,216.5,AWAY
7767,21500236,2015-11-27,PHX,GSW,PHX,0.5173,0.25420000000000004,17.79,0.29379999999999995,0.5210000000000001,0.2929,0.15519999999999998,0.2715,15,-19.0,251,8.5,216.5,HOME
7768,21500237,2015-11-27,SAC,MIN,MIN,0.4952,0.30790000000000006,15.51,0.2794,0.5223000000000001,0.2747,0.1493,0.242,15,10.0,192,2.0,218.0,AWAY
7769,21500237,2015-11-27,SAC,MIN,SAC,0.5195000000000001,0.2792,17.73,0.271,0.5041,0.2287,0.1426,0.28069999999999995,16,-10.0,192,-2.0,218.0,HOME
7772,21500239,2015-11-28,WAS,TOR,TOR,0.488,0.3336,15.1,0.2997,0.5097,0.2575,0.15929999999999997,0.277,16,2.0,166,-3.0,202.5,AWAY
7773,21500239,2015-11-28,WAS,TOR,WAS,0.49289999999999995,0.28209999999999996,15.940000000000003,0.2273,0.53,0.2524,0.1613,0.2623,13,-2.0,166,3.0,202.5,HOME
7774,21500240,2015-11-28,CLE,BKN,BKN,0.47479999999999994,0.2232,14.720000000000002,0.28640000000000004,0.5241,0.2484,0.1561,0.24850000000000003,15,-2.0,178,9.0,200.5,AWAY
7775,21500240,2015-11-28,CLE,BKN,CLE,0.5393000000000001,0.3249,14.77,0.2848,0.49139999999999995,0.29,0.12290000000000001,0.25710000000000005,16,2.0,178,-9.0,200.5,HOME
7776,21500241,2015-11-28,DAL,DEN,DAL,0.5052999999999999,0.32120000000000004,14.85,0.22830000000000003,0.48039999999999994,0.2818,0.1553,0.293,16,11.0,173,-9.0,205.0,HOME
7777,21500241,2015-11-28,DAL,DEN,DEN,0.48630000000000007,0.2771,15.25,0.3009,0.5381,0.2734,0.1557,0.27349999999999997,16,-11.0,173,9.0,205.0,AWAY
7778,21500242,2015-11-28,SAS,ATL,ATL,0.5237999999999999,0.2681,15.7,0.21929999999999997,0.5134000000000001,0.2319,0.1612,0.2903,18,-20.0,196,7.5,193.0,AWAY
7779,21500242,2015-11-28,SAS,ATL,SAS,0.5128,0.20589999999999997,14.509999999999996,0.24130000000000001,0.46109999999999995,0.1852,0.155,0.22009999999999996,16,20.0,196,-7.5,193.0,HOME
7780,21500243,2015-11-28,UTA,NOP,NOP,0.5031000000000001,0.2446,13.729999999999999,0.2334,0.5055,0.2798,0.1274,0.26359999999999995,16,-14.0,188,6.5,196.0,AWAY
7781,21500243,2015-11-28,UTA,NOP,UTA,0.49219999999999997,0.2995,18.08,0.3215,0.5005,0.3055,0.1647,0.2943,14,14.0,188,-6.5,196.0,HOME
7782,21500244,2015-11-28,POR,LAL,LAL,0.4619,0.28480000000000005,16.05,0.25270000000000004,0.48180000000000006,0.24459999999999993,0.11750000000000001,0.29230000000000006,14,-12.0,204,8.5,203.0,AWAY
7783,21500244,2015-11-28,POR,LAL,POR,0.4803,0.2723,15.05,0.2732,0.49119999999999997,0.2694,0.12080000000000002,0.2743,16,12.0,204,-8.5,203.0,HOME
7784,21500245,2015-11-28,GSW,SAC,GSW,0.5906,0.256,17.059999999999995,0.2812,0.4716,0.3145,0.15630000000000002,0.2833,17,19.0,221,-15.0,221.5,HOME
7785,21500245,2015-11-28,GSW,SAC,SAC,0.5201000000000001,0.2782,17.18,0.2678,0.5123,0.22949999999999998,0.14509999999999998,0.27799999999999997,17,-19.0,221,15.0,221.5,AWAY
7786,21500246,2015-11-29,CHA,MIL,CHA,0.5109999999999999,0.28200000000000003,12.36,0.20190000000000002,0.47519999999999996,0.23500000000000001,0.1491,0.275,16,5.0,169,-6.5,201.0,HOME
7787,21500246,2015-11-29,CHA,MIL,MIL,0.5097,0.2579,17.14,0.25190000000000007,0.5406,0.3329,0.1602,0.3362,16,-5.0,169,6.5,201.0,AWAY
7788,21500247,2015-11-29,LAC,MIN,LAC,0.5028,0.34800000000000003,14.66,0.24589999999999995,0.5065,0.3583,0.1621,0.30619999999999997,16,8.0,206,-9.0,206.0,HOME
7789,21500247,2015-11-29,LAC,MIN,MIN,0.4871999999999999,0.30510000000000004,15.569999999999999,0.28440000000000004,0.5113000000000001,0.284,0.14830000000000002,0.2542,16,-8.0,206,9.0,206.0,AWAY
7790,21500248,2015-11-29,BKN,DET,BKN,0.4734000000000001,0.23129999999999998,14.76,0.2772,0.5226999999999999,0.2166,0.16060000000000002,0.25339999999999996,16,4.0,170,5.0,193.0,HOME
7791,21500248,2015-11-29,BKN,DET,DET,0.45709999999999995,0.23710000000000003,14.209999999999999,0.28490000000000004,0.5116999999999999,0.28840000000000005,0.15940000000000001,0.2447,16,-4.0,170,-5.0,193.0,AWAY
7792,21500249,2015-11-29,ORL,BOS,BOS,0.49329999999999996,0.23030000000000003,16.31,0.3026,0.4867,0.3195,0.1885,0.2775,16,-19.0,201,-1.5,202.0,AWAY
7793,21500249,2015-11-29,ORL,BOS,ORL,0.48340000000000005,0.24879999999999997,14.459999999999999,0.2698,0.49650000000000005,0.3022000000000001,0.15530000000000005,0.2492,16,19.0,201,1.5,202.0,HOME
7794,21500250,2015-11-29,TOR,PHX,PHX,0.5259,0.2651,17.509999999999998,0.2845,0.536,0.28259999999999996,0.1615,0.2941,16,5.0,209,3.5,204.5,AWAY
7795,21500250,2015-11-29,TOR,PHX,TOR,0.4972,0.322,15.39,0.3008,0.49989999999999996,0.26030000000000003,0.16249999999999998,0.2689,17,-5.0,209,-3.5,204.5,HOME
7796,21500251,2015-11-29,MEM,PHI,MEM,0.4806,0.34700000000000003,14.55,0.2415,0.509,0.394,0.1875,0.2592,17,8.0,176,-12.5,193.0,HOME
7797,21500251,2015-11-29,MEM,PHI,PHI,0.4694000000000001,0.254,19.1,0.22269999999999998,0.48410000000000003,0.34450000000000003,0.1563,0.288,17,-8.0,176,12.5,193.0,AWAY
7798,21500252,2015-11-29,NYK,HOU,HOU,0.4800000000000001,0.3627,17.39,0.28639999999999993,0.5045,0.2851,0.1466,0.2927,16,5.0,227,-3.0,200.0,AWAY
7799,21500252,2015-11-29,NYK,HOU,NYK,0.4561,0.24500000000000002,14.279999999999998,0.3144,0.4574,0.35469999999999996,0.1199,0.3032,17,-5.0,227,3.0,200.0,HOME
7802,21500254,2015-11-30,DET,HOU,DET,0.44309999999999994,0.2403,13.65,0.29009999999999997,0.5035999999999999,0.2939,0.1624,0.22960000000000003,17,11.0,221,-4.5,198.0,HOME
7803,21500254,2015-11-30,DET,HOU,HOU,0.4805999999999999,0.3669,16.78,0.29029999999999995,0.516,0.2785,0.1568,0.29860000000000003,17,-11.0,221,4.5,198.0,AWAY
7804,21500255,2015-11-30,MIA,BOS,BOS,0.49289999999999995,0.21139999999999998,15.819999999999999,0.3064,0.4879999999999999,0.2975,0.18510000000000001,0.2966,17,10.0,200,4.5,194.0,AWAY
7805,21500255,2015-11-30,MIA,BOS,MIA,0.47330000000000005,0.3525,13.969999999999999,0.2665,0.44659999999999994,0.24270000000000005,0.13690000000000002,0.2821,15,-10.0,200,-4.5,194.0,HOME
7806,21500256,2015-11-30,ATL,OKC,ATL,0.5111,0.27490000000000003,15.85,0.22899999999999995,0.5039,0.2279,0.1587,0.28759999999999997,19,6.0,206,2.0,211.5,HOME
7807,21500256,2015-11-30,ATL,OKC,OKC,0.5189999999999999,0.3066000000000001,16.7,0.3158,0.475,0.29510000000000003,0.1479,0.29579999999999995,17,-6.0,206,-2.0,211.5,AWAY
7808,21500257,2015-11-30,CHI,SAS,CHI,0.46670000000000006,0.2464,13.199999999999998,0.24490000000000003,0.46699999999999997,0.2579000000000001,0.1257,0.2745,14,3.0,181,4.0,190.5,HOME
7809,21500257,2015-11-30,CHI,SAS,SAS,0.5089,0.21680000000000002,14.539999999999997,0.24640000000000004,0.4625,0.17750000000000002,0.1543,0.2206,17,-3.0,181,-4.0,190.5,AWAY
7810,21500258,2015-11-30,MIL,DEN,DEN,0.4751,0.2582,16.110000000000003,0.3066,0.5404,0.2788,0.1601,0.27090000000000003,17,-18.0,166,3.5,200.5,AWAY
7811,21500258,2015-11-30,MIL,DEN,MIL,0.5048,0.2555,16.9,0.2557,0.5466,0.34109999999999996,0.1567,0.3161,17,18.0,166,-3.5,200.5,HOME
7812,21500259,2015-11-30,UTA,GSW,GSW,0.5955999999999999,0.28049999999999997,17.08,0.2783,0.465,0.3119,0.1508,0.2933,18,3.0,209,-7.5,201.5,AWAY
7813,21500259,2015-11-30,UTA,GSW,UTA,0.49400000000000005,0.30510000000000004,18.54,0.3212,0.5038,0.30179999999999996,0.167,0.27990000000000004,15,-3.0,209,7.5,201.5,HOME
7814,21500260,2015-11-30,SAC,DAL,DAL,0.5055,0.3268,14.989999999999998,0.22970000000000002,0.46810000000000007,0.2849,0.1678,0.3014,17,-14.0,210,-0.0,213.0,AWAY
7815,21500260,2015-11-30,SAC,DAL,SAC,0.5195000000000001,0.2706,16.79,0.2813,0.5147999999999999,0.2556999999999999,0.1457,0.286,18,14.0,210,0.0,213.0,HOME
7816,21500261,2015-11-30,LAC,POR,LAC,0.5152000000000001,0.3376,14.069999999999999,0.2454,0.5115,0.3476,0.1627,0.3005,17,15.0,189,-7.5,206.5,HOME
7817,21500261,2015-11-30,LAC,POR,POR,0.4768,0.2819,14.419999999999998,0.28290000000000004,0.4847,0.2745,0.121,0.2593,17,-15.0,189,7.5,206.5,AWAY
7818,21500262,2015-12-01,CLE,WAS,CLE,0.5341,0.31429999999999997,15.720000000000002,0.28869999999999996,0.48790000000000006,0.2985,0.1315,0.2515,17,-12.0,182,-8.5,203.0,HOME
7819,21500262,2015-12-01,CLE,WAS,WAS,0.4772,0.2989,16.520000000000003,0.2407,0.5307000000000001,0.24710000000000001,0.1641,0.2516999999999999,14,12.0,182,8.5,203.0,AWAY
7820,21500263,2015-12-01,PHI,LAL,LAL,0.46410000000000007,0.2592,15.540000000000003,0.24690000000000004,0.49540000000000006,0.26650000000000007,0.12489999999999998,0.2915,16,-12.0,194,1.5,195.5,AWAY
7821,21500263,2015-12-01,PHI,LAL,PHI,0.4633,0.2553,20.54,0.22600000000000003,0.4774,0.3430000000000001,0.1728,0.2840999999999999,18,12.0,194,-1.5,195.5,HOME
7822,21500264,2015-12-01,BKN,PHX,BKN,0.4758,0.22789999999999994,14.739999999999998,0.2615,0.5093,0.21789999999999998,0.157,0.2649,17,3.0,185,3.0,207.0,HOME
7823,21500264,2015-12-01,BKN,PHX,PHX,0.5249,0.2554,16.35,0.2886,0.5329,0.27049999999999996,0.16040000000000001,0.28209999999999996,17,-3.0,185,-3.0,207.0,AWAY
7824,21500265,2015-12-01,MIN,ORL,MIN,0.4866,0.3069,14.95,0.2893,0.5147999999999999,0.2934,0.14620000000000002,0.2599,17,-3.0,189,-1.5,202.0,HOME
7825,21500265,2015-12-01,MIN,ORL,ORL,0.48600000000000004,0.2371,14.7,0.2859,0.48840000000000006,0.29240000000000005,0.15000000000000005,0.2495,17,3.0,189,1.5,202.0,AWAY
7826,21500266,2015-12-01,NOP,MEM,MEM,0.48,0.34400000000000003,15.629999999999999,0.2363,0.5109,0.3604,0.1946,0.26230000000000003,18,9.0,217,-0.0,201.0,AWAY
7827,21500266,2015-12-01,NOP,MEM,NOP,0.49119999999999997,0.2685,14.440000000000001,0.22410000000000002,0.5101,0.27590000000000003,0.1318,0.2682,17,-9.0,217,0.0,201.0,HOME
7828,21500267,2015-12-01,POR,DAL,DAL,0.49119999999999997,0.3135,15.12,0.2305,0.4694,0.3021999999999999,0.1702,0.2989,18,3.0,227,-0.0,201.0,AWAY
7829,21500267,2015-12-01,POR,DAL,POR,0.47250000000000003,0.28320000000000006,15.37,0.2874,0.47169999999999995,0.29879999999999995,0.1173,0.265,18,-3.0,227,0.0,201.0,HOME
7830,21500268,2015-12-02,CHA,GSW,CHA,0.5065000000000001,0.27880000000000005,12.360000000000001,0.20189999999999997,0.4697,0.2283,0.1429,0.2804,17,-17.0,215,9.0,210.0,HOME
7831,21500268,2015-12-02,CHA,GSW,GSW,0.5975999999999999,0.26809999999999995,16.43,0.29460000000000003,0.4769,0.2852,0.1383,0.3076,19,17.0,215,-9.0,210.0,AWAY
7832,21500269,2015-12-02,WAS,LAL,LAL,0.4544,0.27060000000000006,14.89,0.2607,0.5029000000000001,0.2635,0.12879999999999997,0.2874,17,4.0,212,10.0,204.0,AWAY
7833,21500269,2015-12-02,WAS,LAL,WAS,0.48290000000000005,0.29209999999999997,15.63,0.22760000000000002,0.5184,0.2511,0.16709999999999997,0.2522,15,-4.0,212,-10.0,204.0,HOME
7834,21500270,2015-12-02,DET,PHX,DET,0.4574,0.2613,13.26,0.301,0.49350000000000005,0.2933,0.15860000000000002,0.24810000000000004,18,5.0,249,-4.0,203.5,HOME
7835,21500270,2015-12-02,DET,PHX,PHX,0.5142,0.2594,15.979999999999999,0.27090000000000003,0.5347,0.2536999999999999,0.16230000000000003,0.2752,18,-5.0,249,4.0,203.5,AWAY
7836,21500271,2015-12-02,NYK,PHI,NYK,0.4676,0.24790000000000006,15.529999999999998,0.3137,0.4598999999999999,0.34619999999999995,0.11569999999999998,0.29860000000000003,18,12.0,186,-9.0,191.0,HOME
7837,21500271,2015-12-02,NYK,PHI,PHI,0.4812,0.2518,20.440000000000005,0.2258,0.47470000000000007,0.34840000000000004,0.1723,0.2824,19,-12.0,186,9.0,191.0,AWAY
7838,21500272,2015-12-02,ATL,TOR,ATL,0.5053,0.2785,15.930000000000001,0.23339999999999997,0.4943999999999999,0.23349999999999999,0.15250000000000002,0.2941,20,-10.0,182,-3.5,196.5,HOME
7839,21500272,2015-12-02,ATL,TOR,TOR,0.502,0.2954,15.48,0.28779999999999994,0.49829999999999997,0.26270000000000004,0.16249999999999998,0.26890000000000003,18,10.0,182,3.5,196.5,AWAY
7840,21500273,2015-12-02,CHI,DEN,CHI,0.4565,0.26080000000000003,13.089999999999998,0.2591,0.44989999999999997,0.25260000000000005,0.12510000000000002,0.26890000000000003,15,9.0,189,-9.5,197.0,HOME
7841,21500273,2015-12-02,CHI,DEN,DEN,0.462,0.24910000000000002,17.14,0.30110000000000003,0.5303,0.296,0.1558,0.2629,18,-9.0,189,9.5,197.0,AWAY
7842,21500274,2015-12-02,HOU,NOP,HOU,0.47969999999999996,0.3865,17.69,0.2973,0.5267000000000001,0.3047,0.1575,0.2945,18,7.0,209,-4.0,213.5,HOME
7843,21500274,2015-12-02,HOU,NOP,NOP,0.48699999999999993,0.2911,13.329999999999998,0.2231,0.5043,0.28619999999999995,0.12489999999999998,0.27569999999999995,18,-7.0,209,4.0,213.5,AWAY
7844,21500275,2015-12-02,SAS,MIL,MIL,0.509,0.25260000000000005,16.39,0.2556999999999999,0.5396000000000001,0.34029999999999994,0.1678,0.3195,18,-25.0,165,12.0,188.0,AWAY
7845,21500275,2015-12-02,SAS,MIL,SAS,0.4906999999999999,0.21480000000000002,14.34,0.24819999999999998,0.4596,0.17470000000000002,0.1567,0.21869999999999998,18,25.0,165,-12.0,188.0,HOME
7846,21500276,2015-12-02,LAC,IND,IND,0.5213000000000001,0.29690000000000005,15.040000000000001,0.2658,0.47380000000000005,0.2644,0.17330000000000004,0.26830000000000004,16,12.0,194,-0.0,203.0,AWAY
7847,21500276,2015-12-02,LAC,IND,LAC,0.5087,0.3651,14.179999999999998,0.24710000000000001,0.48979999999999996,0.33910000000000007,0.16760000000000003,0.31049999999999994,18,-12.0,194,0.0,203.0,HOME
7848,21500277,2015-12-03,MIA,OKC,MIA,0.47650000000000003,0.36849999999999994,14.690000000000001,0.2781,0.45099999999999996,0.244,0.1409,0.2917,16,2.0,192,3.5,203.0,HOME
7849,21500277,2015-12-03,MIA,OKC,OKC,0.5025999999999999,0.2966000000000001,16.73,0.3195,0.4821,0.29050000000000004,0.15439999999999998,0.2979,18,-2.0,192,-3.5,203.0,AWAY
7850,21500278,2015-12-03,TOR,DEN,DEN,0.45219999999999994,0.2333,15.98,0.29100000000000004,0.5254,0.286,0.15029999999999996,0.27570000000000006,19,1.0,211,10.0,193.0,AWAY
7851,21500278,2015-12-03,TOR,DEN,TOR,0.5003,0.29100000000000004,16.020000000000003,0.2751,0.48649999999999993,0.261,0.16240000000000002,0.271,19,-1.0,211,-10.0,193.0,HOME
7852,21500279,2015-12-03,UTA,ORL,ORL,0.4869,0.2386,13.8,0.2913,0.47739999999999994,0.3132,0.14730000000000001,0.2647,18,9.0,197,4.0,192.0,AWAY
7853,21500279,2015-12-03,UTA,ORL,UTA,0.4923,0.30550000000000005,17.28,0.31540000000000007,0.5248000000000002,0.30469999999999997,0.1694,0.28650000000000003,16,-9.0,197,-4.0,192.0,HOME
7854,21500280,2015-12-03,MEM,SAS,MEM,0.4925,0.3215,14.14,0.24209999999999998,0.5043999999999998,0.3704,0.18039999999999998,0.2649,19,-20.0,186,3.0,183.0,HOME
7855,21500280,2015-12-03,MEM,SAS,SAS,0.4939,0.2076,14.059999999999999,0.2434,0.44980000000000003,0.18440000000000004,0.1585,0.22469999999999998,19,20.0,186,-3.0,183.0,AWAY
7856,21500281,2015-12-03,POR,IND,IND,0.5213,0.32710000000000006,15.77,0.2589,0.465,0.28369999999999995,0.1773,0.2686,17,-12.0,234,-2.5,202.5,AWAY
7857,21500281,2015-12-03,POR,IND,POR,0.47160000000000013,0.2741,15.919999999999998,0.28809999999999997,0.46179999999999993,0.30229999999999996,0.11699999999999999,0.26770000000000005,19,12.0,234,2.5,202.5,HOME
7858,21500282,2015-12-03,SAC,BOS,BOS,0.4993,0.231,16.46,0.2995,0.4879999999999999,0.3032,0.18780000000000002,0.30619999999999997,18,17.0,211,-2.0,214.0,AWAY
7859,21500282,2015-12-03,SAC,BOS,SAC,0.5147000000000002,0.29389999999999994,16.1,0.2894,0.5197,0.25939999999999996,0.1456,0.2813,19,-17.0,211,2.0,214.0,HOME
7860,21500283,2015-12-04,NYK,BKN,BKN,0.4801,0.22490000000000002,15.219999999999999,0.24110000000000004,0.5130999999999999,0.23500000000000001,0.1663,0.24769999999999998,18,-17.0,199,3.5,192.5,AWAY
7861,21500283,2015-12-04,NYK,BKN,NYK,0.4619000000000001,0.26480000000000004,15.6,0.3059,0.4559000000000001,0.34079999999999994,0.12389999999999998,0.292,19,17.0,199,-3.5,192.5,HOME
7862,21500284,2015-12-04,WAS,PHX,PHX,0.5193,0.2439,15.460000000000003,0.265,0.5544000000000001,0.2960999999999999,0.1676,0.2922,19,-3.0,215,-1.5,214.0,AWAY
7863,21500284,2015-12-04,WAS,PHX,WAS,0.48040000000000005,0.3095,15.279999999999998,0.22400000000000003,0.5115000000000001,0.25560000000000005,0.1696,0.2525,16,3.0,215,1.5,214.0,HOME
7864,21500285,2015-12-04,DET,MIL,DET,0.46560000000000007,0.2646,13.510000000000002,0.3147,0.4979,0.2759,0.15819999999999998,0.24749999999999997,19,7.0,197,-6.5,193.5,HOME
7865,21500285,2015-12-04,DET,MIL,MIL,0.4847999999999999,0.2643,16.21,0.24179999999999996,0.5302,0.3321,0.16329999999999997,0.3054,19,-7.0,197,6.5,193.5,AWAY
7866,21500286,2015-12-04,ATL,LAL,ATL,0.4951,0.27,15.440000000000001,0.24149999999999996,0.4976999999999999,0.2522,0.1563,0.28080000000000005,21,13.0,187,-11.5,204.0,HOME
7867,21500286,2015-12-04,ATL,LAL,LAL,0.44750000000000006,0.26860000000000006,14.899999999999997,0.2678,0.5077,0.2907,0.14129999999999998,0.27590000000000003,18,-13.0,187,11.5,204.0,AWAY
7868,21500287,2015-12-04,DAL,HOU,DAL,0.5008,0.3036,14.75,0.2351,0.4798,0.29869999999999997,0.1633,0.3006,19,-4.0,196,-5.0,210.5,HOME
7869,21500287,2015-12-04,DAL,HOU,HOU,0.47700000000000004,0.391,16.68,0.2985,0.5203999999999999,0.29359999999999997,0.16060000000000002,0.297,19,4.0,196,5.0,210.5,AWAY
7870,21500288,2015-12-04,NOP,CLE,CLE,0.5159,0.2839,15.889999999999997,0.2933,0.4842000000000001,0.28369999999999995,0.128,0.2271,18,-6.0,222,-4.5,208.5,AWAY
7871,21500288,2015-12-04,NOP,CLE,NOP,0.491,0.29510000000000003,13.95,0.2287,0.5003,0.2959,0.11699999999999999,0.265,19,6.0,222,4.5,208.5,HOME
7872,21500289,2015-12-05,PHI,DEN,DEN,0.46869999999999995,0.2473,15.89,0.28690000000000004,0.5214999999999999,0.2789,0.13639999999999997,0.27019999999999994,20,3.0,213,-3.5,194.0,AWAY
7873,21500289,2015-12-05,PHI,DEN,PHI,0.47850000000000004,0.2663,20.2,0.2271,0.47840000000000005,0.34400000000000003,0.1762,0.2763,20,-3.0,213,3.5,194.0,HOME
7874,21500290,2015-12-05,TOR,GSW,GSW,0.595,0.2626,17.43,0.30269999999999997,0.4678,0.2757,0.1332,0.2946,20,3.0,221,-7.5,210.0,AWAY
7875,21500290,2015-12-05,TOR,GSW,TOR,0.497,0.27979999999999994,14.820000000000002,0.26620000000000005,0.49989999999999996,0.25880000000000003,0.1584,0.2623,20,-3.0,221,7.5,210.0,HOME
7876,21500291,2015-12-05,MIA,CLE,CLE,0.5191,0.2712,15.959999999999997,0.2952,0.4965,0.29359999999999997,0.1265,0.22999999999999998,19,-15.0,183,5.0,188.0,AWAY
7877,21500291,2015-12-05,MIA,CLE,MIA,0.4807,0.36799999999999994,14.440000000000001,0.2641,0.45630000000000004,0.24339999999999998,0.1379,0.2999,17,15.0,183,-5.0,188.0,HOME
7878,21500292,2015-12-05,CHI,CHA,CHA,0.5021,0.2774,12.6,0.2081,0.47989999999999994,0.2327,0.1454,0.27659999999999996,18,6.0,198,5.5,195.5,AWAY
7879,21500292,2015-12-05,CHI,CHA,CHI,0.45199999999999996,0.2678,13.879999999999999,0.2551,0.4431,0.25250000000000006,0.12260000000000001,0.2686,16,-6.0,198,-5.5,195.5,HOME
7880,21500293,2015-12-05,HOU,SAC,HOU,0.48710000000000003,0.37429999999999997,17.15,0.3044,0.5182,0.29469999999999996,0.1683,0.3028,20,7.0,233,-3.0,218.0,HOME
7881,21500293,2015-12-05,HOU,SAC,SAC,0.5085,0.31939999999999996,16.56,0.2812,0.524,0.26439999999999997,0.14650000000000002,0.2718,20,-7.0,233,3.0,218.0,AWAY
7882,21500294,2015-12-05,MIN,POR,MIN,0.4758000000000001,0.3149,15.220000000000002,0.28049999999999997,0.4979000000000001,0.2987,0.1487,0.2679,18,-6.0,212,-1.5,204.0,HOME
7883,21500294,2015-12-05,MIN,POR,POR,0.48040000000000005,0.25559999999999994,15.229999999999999,0.2885,0.4671,0.2982,0.1189,0.26580000000000004,20,6.0,212,1.5,204.0,AWAY
7884,21500295,2015-12-05,MIL,NYK,MIL,0.48679999999999995,0.2588,16.529999999999998,0.23160000000000003,0.5275,0.35000000000000003,0.1541,0.2955,20,15.0,197,2.0,191.0,HOME
7885,21500295,2015-12-05,MIL,NYK,NYK,0.47120000000000006,0.2623,15.26,0.3087000000000001,0.4542,0.3176,0.12410000000000002,0.2915,20,-15.0,197,-2.0,191.0,AWAY
7886,21500296,2015-12-05,SAS,BOS,BOS,0.5023000000000002,0.23520000000000002,16.12,0.2832,0.4899,0.31870000000000004,0.18750000000000003,0.3035,19,-3.0,213,8.5,191.0,AWAY
7887,21500296,2015-12-05,SAS,BOS,SAS,0.5035999999999999,0.21549999999999997,15.0,0.2446,0.4426,0.19840000000000002,0.1568,0.2378,20,3.0,213,-8.5,191.0,HOME
7888,21500297,2015-12-05,UTA,IND,IND,0.5206000000000001,0.32580000000000003,15.16,0.2747,0.48119999999999996,0.2854,0.17229999999999998,0.28179999999999994,18,-3.0,241,-2.0,195.0,AWAY
7889,21500297,2015-12-05,UTA,IND,UTA,0.4901999999999999,0.3047000000000001,17.84,0.3015,0.5167999999999999,0.26349999999999996,0.1635,0.2751,17,3.0,241,2.0,195.0,HOME
7890,21500298,2015-12-05,LAC,ORL,LAC,0.5010999999999999,0.38339999999999996,14.180000000000001,0.24530000000000002,0.47509999999999997,0.36510000000000004,0.16260000000000002,0.30169999999999997,19,2.0,204,-2.5,196.5,HOME
7891,21500298,2015-12-05,LAC,ORL,ORL,0.48979999999999996,0.2435,14.079999999999998,0.2834,0.4764000000000001,0.3237,0.1537,0.2642,19,-2.0,204,2.5,196.5,AWAY
7892,21500299,2015-12-06,MEM,PHX,MEM,0.48599999999999993,0.3214,14.220000000000002,0.22680000000000003,0.5070999999999999,0.35090000000000005,0.173,0.2543,20,2.0,188,-5.5,203.5,HOME
7893,21500299,2015-12-06,MEM,PHX,PHX,0.5221,0.236,16.45,0.26030000000000003,0.5554,0.3006,0.1727,0.3154,20,-2.0,188,5.5,203.5,AWAY
7894,21500300,2015-12-06,BKN,GSW,BKN,0.4729,0.2178,15.040000000000001,0.2405,0.5164,0.23140000000000005,0.16570000000000001,0.23500000000000001,19,-16.0,212,11.0,209.0,HOME
7895,21500300,2015-12-06,BKN,GSW,GSW,0.6033999999999999,0.3016,17.330000000000002,0.3059,0.47330000000000005,0.288,0.12730000000000002,0.301,21,16.0,212,-11.0,209.0,AWAY
7896,21500301,2015-12-06,DET,LAL,DET,0.47119999999999995,0.29660000000000003,13.309999999999999,0.30839999999999995,0.4997,0.24,0.1575,0.24450000000000002,20,22.0,202,-9.5,199.0,HOME
